trade_date,per,normcjl,normcje,normccl,q,iv
20150227,-0.007246377,-0.475945844,-0.038441293,-0.71807809,0.663397467,0.605789185
20150302,0.024137931,-0.459012144,-0.03871443,-0.709534173,-0.728441125,0.089950562
20150302,-0.002309469,-0.45967124,-0.038429527,-0.695364804,-0.170494631,0.224819183
20150302,0.001560062,-0.461935827,-0.038107406,-0.690458396,0.212216296,0.332946777
20150302,-0.022783251,-0.473799557,-0.038136258,-0.716365077,0.778791183,0.626213074
20150303,-1.546296296,-0.459603641,-0.03899279,-0.702068819,-1.070771862,0.081790924
20150303,-1.29281768,-0.469050685,-0.039010777,-0.692002222,-0.245956093,0.219654083
20150303,-1.059800664,-0.468425388,-0.038830592,-0.691325477,0.275914881,0.32276535
20150303,-0.476653696,-0.477973832,-0.038908434,-0.717782014,1.147495327,0.64944458
20150304,-0.222222222,-0.462256925,-0.039159381,-0.694455427,-1.144372016,0.074069977
20150304,-0.14375,-0.457710852,-0.038966853,-0.689422128,-0.28788611,0.210472107
20150304,-0.135036496,-0.464589111,-0.038889308,-0.690648731,0.256136158,0.312511444
20150304,-0.059,-0.473377059,-0.03856356,-0.71721101,1.224321624,0.657478333
20150305,-0.888888889,-0.464031415,-0.039252727,-0.691219735,-1.331905758,0.06880188
20150305,-0.80952381,-0.458454448,-0.039118373,-0.688364713,-0.302441771,0.201286316
20150305,-0.628930818,-0.443176938,-0.038669712,-0.682908449,0.351348672,0.302444458
20150305,-0.270524899,-0.451964886,-0.037203565,-0.71006288,1.469116515,0.64358139
20150306,-0.023255814,-0.462831522,-0.039252161,-0.688999162,-1.388895011,0.065109253
20150306,0.011764706,-0.44625272,-0.039014239,-0.68840701,-0.334293266,0.199203491
20150306,0.025,-0.44797651,-0.038786119,-0.686355623,0.351036315,0.301795959
20150306,0.003846154,-0.465045409,-0.03810185,-0.709893694,1.515992561,0.664131165
20150309,0.452054795,-0.450849493,-0.03921258,-0.687476484,-1.281655641,0.056091309
20150309,0.452702703,-0.441672847,-0.038952484,-0.68451572,-0.294055166,0.194450378
20150309,0.439114391,-0.428186727,-0.038457366,-0.675020128,0.418072046,0.314098358
20150309,0.367521368,-0.457508053,-0.0376069,-0.706192739,1.468161452,0.71944046
20150310,-1.1875,-0.468577488,-0.039290395,-0.687391891,-1.675859175,0.04889679
20150310,-0.986111111,-0.46808739,-0.039219211,-0.689337535,-0.4249692,0.187545776
20150310,-0.702531646,-0.460093738,-0.038964457,-0.679313236,0.432628584,0.305747986
20150310,-0.286379511,-0.46812119,-0.038156616,-0.709470728,1.790680803,0.727401733
20150311,-0.28,-0.469084485,-0.039291692,-0.687539929,-1.68015882,0.038879395
20150311,-0.174603175,-0.464589111,-0.039181554,-0.689633612,-0.392306791,0.172462463
20150311,-0.054421769,-0.460769734,-0.038960248,-0.680243761,0.515097953,0.293884277
20150311,-0.01816118,-0.47161947,-0.038408247,-0.711500966,1.902306674,0.736633301
20150312,0.613636364,-0.455750464,-0.039136173,-0.692848155,-1.152271763,0.035392761
20150312,0.59798995,-0.45123819,-0.038864861,-0.683944716,-0.286609216,0.163780212
20150312,0.598958333,-0.451914186,-0.038394617,-0.680201465,0.401079852,0.293960571
20150312,0.362416107,-0.467377595,-0.037528105,-0.711247186,1.296089539,0.733016968
20150313,-0.08045977,-0.457710852,-0.039052287,-0.69403246,-1.186065272,0.029930115
20150313,-0.029268293,-0.455716664,-0.038706181,-0.68276041,-0.302993053,0.158004761
20150313,0.02189781,-0.460296537,-0.03833296,-0.680899359,0.409950304,0.299835205
20150313,0.006397953,-0.474729051,-0.038236545,-0.713192831,1.284245903,0.76398468
20150316,0.457831325,-0.447756811,-0.038929469,-0.690204616,-0.862643204,0.029846191
20150316,0.410666667,-0.456899657,-0.038672808,-0.677050366,-0.177395704,0.154174805
20150316,0.387464387,-0.45127199,-0.037771825,-0.682295148,0.374233384,0.311943054
20150316,0.19513382,-0.468307089,-0.036995189,-0.712431491,0.99661342,0.826072693
20150317,0.278388278,-0.447165315,-0.038502494,-0.690669879,-0.572559782,0.042160034
20150317,0.093686354,-0.471095573,-0.038859537,-0.729519327,-0.357463733,0.066802979
20150317,0.222627737,-0.458589647,-0.038214483,-0.681047397,0.133844885,0.221138
20150317,0.168776371,-0.469506982,-0.038322229,-0.685530839,0.73269769,0.438232422
20150317,0.045474045,-0.47489805,-0.037894043,-0.711839339,2.08885,0
20150318,0.384885764,-0.469405583,-0.038847753,-0.727954352,-0.342413005,0.03338623
20150318,0.576368876,-0.457237655,-0.038292611,-0.688681938,-0.118747854,0.114685059
20150318,0.340937896,-0.470149178,-0.038653145,-0.722434643,-0.219404208,0.079727173
20150318,0.493913043,-0.461564029,-0.037835789,-0.688703086,0.190360987,0.328651428
20150318,0.385856079,-0.466296001,-0.037536396,-0.693398011,1.63668523,0.841560364
20150318,0.188307494,-0.476706339,-0.038066703,-0.713615797,2.175310007,0
20150319,-0.015915119,-0.472971461,-0.039048958,-0.730259518,-0.572603587,0.023254395
20150319,-0.203422053,-0.455040668,-0.03797286,-0.699657911,-0.30267597,0.110122681
20150319,-0.028409091,-0.470351977,-0.038793368,-0.727510237,-0.411496247,0.068332672
20150319,-0.039189189,-0.469050685,-0.03848481,-0.720002587,-0.249961536,0.125099182
20150319,-0.206437292,-0.467614193,-0.038098637,-0.69403246,2.058345517,0.696594238
20150319,-0.147601476,-0.474154454,-0.038363909,-0.696147292,2.821362124,0
20150319,-0.020942408,-0.477399235,-0.038187002,-0.714736657,3.577739251,0
20150320,0.301270417,-0.467495894,-0.038676465,-0.725120478,-0.459891823,0.032806396
20150320,0.279840849,-0.468560588,-0.038502124,-0.725183923,-0.340255208,0.043487549
20150320,0.371853547,-0.452201485,-0.037269788,-0.706023553,-0.012455085,0.173461914
20150320,0.240631164,-0.466143902,-0.037991149,-0.72021407,-0.222190625,0.105438232
20150320,0.292168675,-0.453671776,-0.035953469,-0.706975227,1.835494982,0.813743591
20150320,0.240466102,-0.463642717,-0.036480759,-0.705008434,2.508407913,0
20150320,0.106325301,-0.467681793,-0.035217563,-0.720890816,3.325320135,0
20150323,0.195298373,-0.468391589,-0.038738361,-0.726833491,-0.542577651,0.033950806
20150323,0.156545209,-0.47156877,-0.038706869,-0.721186892,-0.405850232,0.044158936
20150323,0.12361809,-0.469270383,-0.038297345,-0.722836461,-0.296888206,0.063705444
20150323,0.10821485,-0.470723775,-0.038125729,-0.719135506,-0.192760565,0.094863892
20150323,0.117741935,-0.469490082,-0.038025645,-0.711416372,3.71688285,0
20150323,0.119141728,-0.473782657,-0.038135572,-0.710972258,5.268007287,0
20150323,0.044444444,-0.472447565,-0.037520892,-0.709428431,7.044953276,0
20150323,0.069546891,-0.480221518,-0.038848504,-0.7217156,8.852426508,0
20150324,-0.28164557,-0.464555311,-0.038828907,-0.722582681,-0.858654417,0.021194458
20150324,-0.173626374,-0.468932385,-0.038809095,-0.721779045,-0.69686348,0.031204224
20150324,-0.1234375,-0.470149178,-0.038686456,-0.718437612,-0.550788918,0.041732788
20150324,-0.155111633,-0.465974903,-0.038117471,-0.715117327,-0.421468621,0.05897522
20150324,-0.411441144,-0.473106661,-0.038597251,-0.71194508,9.280000222,0
20150324,-0.225684608,-0.4664988,-0.037792567,-0.717591679,0.132082926,0.332027435
20150324,-0.148122867,-0.477280936,-0.038754727,-0.710760775,15.1596076,0
20150324,-0.221563342,-0.479630022,-0.038970932,-0.71006288,21.15014089,0
20150324,-0.114176695,-0.47990042,-0.038774055,-0.722265456,26.59882641,0
20150325,-0.487684729,-0.456899657,-0.038795289,-0.714334839,-1.00831013,0.00390625
20150325,-0.494845361,-0.467478994,-0.038886484,-0.71807809,-0.816580088,0.00390625
20150325,-0.41025641,-0.470182978,-0.038802439,-0.715349958,-0.645830027,0.0078125
20150325,-0.603773585,-0.457203855,-0.037889983,-0.721208041,0,0.75
20150325,-0.272012579,-0.467597293,-0.038442542,-0.712156563,-0.11653116,0.245109558
20150325,-0.274271845,-0.472227866,-0.03855345,-0.719198951,0.173834768,0.329509735
20150325,-0.342637151,-0.465789004,-0.037637763,-0.714652064,0,0.25
20150325,-0.244209133,-0.473343259,-0.038121467,-0.709555321,0,0.75
20150325,-0.119205298,-0.478785027,-0.038526733,-0.722667274,0,0.75
20150326,0.27037037,-0.462003427,-0.038885757,-0.70680604,-0.569625284,0.142242432
20150326,0.267532468,-0.467614193,-0.038870983,-0.71520192,-0.256693973,0.20394516
20150326,0.225140713,-0.466296001,-0.038585818,-0.711056851,0.07650674,0.287834167
20150326,0.188829787,-0.466312901,-0.038289926,-0.710147474,0.400203223,0.388458252
20150326,0.210578842,-0.467326895,-0.03804497,-0.716872637,0.726982496,0.5103302
20150327,0.07615894,-0.471163172,-0.039059101,-0.704268243,-0.603254726,0.144176483
20150327,0.049881235,-0.478176631,-0.039204853,-0.713933021,-0.286552581,0.205078125
20150327,0.072131148,-0.474492452,-0.038947661,-0.708413312,0.027367078,0.290527344
20150327,0.047387606,-0.470740675,-0.038521573,-0.708349867,0.348467293,0.392711639
20150327,0.022284123,-0.472109567,-0.038378977,-0.715392255,0.694892023,0.525695801
20150330,0.430335097,-0.459536041,-0.038344977,-0.699319538,-0.459829117,0.15051651
20150330,0.409898477,-0.472278566,-0.038766618,-0.712537233,-0.216606803,0.219783783
20150330,0.395192308,-0.470064679,-0.038396813,-0.710020584,0.041430694,0.306808472
20150330,0.358918129,-0.467732493,-0.037913184,-0.710887665,0.278956978,0.416629791
20150330,0.31641791,-0.470487176,-0.037808126,-0.717697421,0.56504189,0.539180756
20150331,-0.514450867,-0.454854769,-0.038063669,-0.718141535,-0.809983667,0.127983093
20150331,-0.526205451,-0.446540018,-0.037032404,-0.6910294,-0.478045596,0.186763763
20150331,-0.432880845,-0.465907303,-0.038032048,-0.709661063,-0.173936956,0.263877869
20150331,-0.428901734,-0.467647993,-0.037805489,-0.71057044,0.194657474,0.364723206
20150331,-0.312186978,-0.463930015,-0.036844265,-0.710232067,0.49251944,0.496658325
20150331,-0.298128342,-0.469692881,-0.037242569,-0.7173379,0.898380957,0.633037567
20150401,0.308943089,-0.444258532,-0.03778374,-0.698304419,-0.690327639,0.141345978
20150401,0.334801762,-0.444005033,-0.037207982,-0.67950357,-0.411348829,0.206012726
20150401,0.295027624,-0.443785335,-0.036577257,-0.689950836,-0.142227616,0.281166077
20150401,0.230430959,-0.461107732,-0.03742127,-0.701815039,0.165511052,0.377246857
20150401,0.174894217,-0.463524418,-0.037016263,-0.708371016,0.500876072,0.509929657
20150401,0.159355913,-0.474357253,-0.038187482,-0.717464789,0.789902918,0.647891998
20150402,0.019157088,-0.44290654,-0.037418061,-0.671974772,-0.805678077,0.161342621
20150402,-0.176470588,-0.448534206,-0.037218098,-0.662965591,-0.48463019,0.225131989
20150402,-0.164772727,-0.451880387,-0.036907601,-0.676923476,-0.163116997,0.305709839
20150402,-0.065953654,-0.461766828,-0.037242469,-0.70054614,0.173577015,0.408855438
20150402,-0.037671233,-0.470402677,-0.037835715,-0.709259245,0.470049675,0.539573669
20150402,-0.077275329,-0.475438847,-0.038294143,-0.715307662,0.822925961,0.684669495
20150403,0.164725458,-0.451474789,-0.037751258,-0.662161955,-0.725454042,0.156799316
20150403,0.164102564,-0.453130979,-0.037386537,-0.661696692,-0.42949707,0.217720032
20150403,0.138415246,-0.462594923,-0.03767621,-0.674406827,-0.117207255,0.300193787
20150403,0.129984051,-0.469743581,-0.038014976,-0.69792375,0.211446945,0.405502319
20150403,0.12875,-0.474154454,-0.038280438,-0.709238096,0.478941129,0.526016235
20150403,0.128717949,-0.475658546,-0.038304352,-0.716470819,0.828892791,0.684181213
20150407,0.167767503,-0.435386085,-0.036329096,-0.65421019,-0.5742107,0.152965546
20150407,0.187,-0.440472954,-0.035889856,-0.667449033,-0.29884792,0.217556
20150407,0.196138996,-0.458353048,-0.036814216,-0.671594102,-0.032307261,0.305538177
20150407,0.19606638,-0.466059403,-0.037176662,-0.694243943,0.238914619,0.415527344
20150407,0.188899708,-0.47161947,-0.037620195,-0.711775894,0.495710881,0.565879822
20150407,0.165163934,-0.475827545,-0.038107472,-0.717760866,0.824233078,0.729995728
20150408,0.276556777,-0.420108575,-0.034164904,-0.659687603,-0.448356456,0.175178528
20150408,0.242983752,-0.473934756,-0.038519589,-0.728461911,-0.405408418,0.11297226
20150408,0.26858345,-0.445035927,-0.035357726,-0.66749133,-0.187527761,0.270835876
20150408,0.204705882,-0.460448636,-0.036446965,-0.67838271,0.084960912,0.364658356
20150408,0.216129032,-0.45978954,-0.0355835,-0.701159441,0.246556839,0.490615845
20150408,0.181571816,-0.472363065,-0.037378227,-0.714186801,0.506210752,0.635047913
20150408,0.166993464,-0.473900956,-0.037413605,-0.71683034,1.613125358,0
20150409,-0.072641509,-0.446675218,-0.03542994,-0.662690663,-0.653638448,0.179656982
20150409,0.090909091,-0.471856068,-0.038170806,-0.725966411,-0.56931004,0.111000061
20150409,-0.104624716,-0.444089533,-0.034003737,-0.671361471,-0.320307134,0.276405334
20150409,0.08984105,-0.472447565,-0.038068831,-0.723069092,-0.440379372,0.171062469
20150409,-0.077669903,-0.467631093,-0.036894407,-0.68352175,0.099175314,0.443817139
20150409,-0.077623383,-0.46808739,-0.036404966,-0.702957048,0.37824364,0.604251862
20150409,-0.057029703,-0.473884056,-0.037359311,-0.715519145,1.625698252,0
20150409,-0.05,-0.477061237,-0.037944932,-0.717824311,1.943440851,0
20150410,0.232277526,-0.462256925,-0.037269446,-0.662944443,-0.408213203,0.187820435
20150410,0.157001414,-0.47491495,-0.038518527,-0.720129477,-0.488712763,0.09727478
20150410,0.161426844,-0.477466835,-0.038748809,-0.720869668,-0.399432105,0.125179291
20150410,0.196987952,-0.45470267,-0.035693556,-0.669098601,-0.127260598,0.311058044
20150410,0.183146615,-0.474678351,-0.038163943,-0.684959835,0.087661225,0.426811218
20150410,0.208576998,-0.475337447,-0.038015222,-0.704670061,0.244526085,0.590774536
20150410,0.167641997,-0.475168448,-0.037737856,-0.715032734,1.712872715,0
20150410,0.155463429,-0.477585134,-0.038118398,-0.720911964,2.089581096,0
20150413,-0.11875,-0.464420112,-0.037348943,-0.720446701,-0.5945145,0.06917572
20150413,0.034744157,-0.453891475,-0.0352614,-0.669098601,-0.177378181,0.216522217
20150413,0.040498442,-0.465941103,-0.036981087,-0.711923932,-0.427856391,0.112190247
20150413,0.024918743,-0.471298371,-0.037567312,-0.715730628,-0.346181345,0.136871338
20150413,0.149610136,-0.458724846,-0.035138727,-0.673793526,0.002168799,0.39213562
20150413,0.12601626,-0.466076302,-0.035875754,-0.692298299,0.239760076,0.52154541
20150413,0.120758483,-0.471687069,-0.036671599,-0.706129295,1.830519529,0
20150413,0.106670585,-0.474255854,-0.037064102,-0.714229098,2.223509257,0
20150413,0.121144279,-0.477416135,-0.037833532,-0.722392346,3.12391905,0
20150414,0.112621359,-0.451204391,-0.036534701,-0.706319629,-0.795045818,0.048477173
20150414,0.089162183,-0.468932385,-0.037828728,-0.713192831,-0.602619903,0.064422607
20150414,0.017062767,-0.459569841,-0.036118476,-0.674850942,-0.170356145,0.215911865
20150414,0.056231884,-0.462409024,-0.036369606,-0.705367955,-0.446108664,0.106819153
20150414,0.084650688,-0.472092667,-0.037637745,-0.710972258,-0.363910671,0.14415741
20150414,-0.010606061,-0.463592017,-0.035974624,-0.677156108,0.0815454,0.43195343
20150414,0.030492572,-0.47317426,-0.037383892,-0.69454002,2.04939778,0
20150414,0.012224109,-0.472396865,-0.036859203,-0.708286422,2.532081334,0
20150414,0.000288351,-0.47836253,-0.038286332,-0.71482125,3.523330234,0
20150414,0.013885382,-0.479714521,-0.038617217,-0.722836461,4.529873144,0
20150415,0.061818182,-0.432901799,-0.0343583,-0.677854002,-0.799423692,0.048629761
20150415,0.043853343,-0.463575117,-0.036936325,-0.70517762,-0.611183903,0.063018799
20150415,0.115063924,-0.458555847,-0.0353465,-0.681533808,-0.294246034,0.212463379
20150415,0.052197802,-0.448770805,-0.033714881,-0.696062698,-0.453363166,0.100036621
20150415,0.079074253,-0.473512258,-0.037753924,-0.711522114,-0.379721721,0.131561279
20150415,0.105909091,-0.462206225,-0.035139621,-0.684706055,0.014523633,0.421295166
20150415,0.095825771,-0.472379965,-0.036926615,-0.699488725,2.03443252,0
20150415,0.134421365,-0.474610752,-0.037191654,-0.71207197,2.478882386,0
20150415,0.148707448,-0.477720333,-0.037960029,-0.716259336,3.488848826,0
20150415,0.016569428,-0.479123025,-0.038313512,-0.724274546,4.704168318,0
20150416,0.348093481,-0.437042275,-0.033880917,-0.654485118,-0.573180218,0.062347412
20150416,0.321446019,-0.463828616,-0.036600434,-0.698262123,-0.418858953,0.078186035
20150416,0.305343511,-0.461716128,-0.035480834,-0.690141171,-0.299939496,0.099365234
20150416,0.27539267,-0.472582764,-0.037338378,-0.711162593,-0.235193283,0.114624023
20150416,0.404928405,-0.46147953,-0.035087349,-0.690352654,-0.075846509,0.32043457
20150416,0.352456605,-0.464504612,-0.034879239,-0.686419068,0.00691566,0.445556641
20150416,0.299234694,-0.475540246,-0.037573057,-0.700630734,1.643686987,0
20150416,0.25983178,-0.474272754,-0.036912844,-0.714271394,2.012068537,0
20150416,0.25025896,-0.477534434,-0.037752133,-0.717908904,2.952613402,0
20150416,0.195762235,-0.478531528,-0.037986606,-0.725606889,3.982228517,0
20150417,-0.026092629,-0.418080587,-0.030129535,-0.680434096,-0.716074952,0.053222656
20150417,0.116666667,-0.44290654,-0.03231337,-0.646681391,-0.569078378,0.068969727
20150417,0.071211463,-0.452032486,-0.032565792,-0.693461456,-0.385682738,0.081115723
20150417,0.067931034,-0.453959074,-0.03146732,-0.687687967,-0.275015318,0.102294922
20150417,0.105737459,-0.471923668,-0.036286508,-0.714038763,-0.236359534,0.128997803
20150417,0.057220708,-0.470267478,-0.035654519,-0.69466691,-0.016378709,0.411621094
20150417,0.042819149,-0.473681257,-0.036408578,-0.688724234,1.778762868,0
20150417,0.062798635,-0.47827803,-0.037935408,-0.70204767,2.006560351,0
20150417,0.042184634,-0.479613122,-0.03839191,-0.71494814,3.102795392,0
20150417,0.030103481,-0.478734327,-0.037843919,-0.718141535,4.215743807,0
20150417,0.051354968,-0.47990042,-0.038359769,-0.726537415,5.58800573,0
20150420,-0.273584906,-0.432580701,-0.033589779,-0.691706146,-1.184042821,0.039337158
20150420,-0.257527734,-0.439289961,-0.033165502,-0.667174105,-0.957045376,0.047241211
20150420,-0.211904762,-0.441030651,-0.032007568,-0.626209826,-0.788301399,0.06237793
20150420,-0.237006237,-0.452826781,-0.033141399,-0.687539929,-0.564217906,0.078094482
20150420,-0.241451209,-0.458471348,-0.033196997,-0.68489639,-0.406268358,0.097229004
20150420,-0.423045603,-0.468290189,-0.035418513,-0.698473606,-0.016120429,0.459472656
20150420,-0.248153619,-0.472802462,-0.03672628,-0.711247186,-0.022437011,0.456310272
20150420,-0.34719405,-0.467428294,-0.034582325,-0.692319447,7.505171471,0
20150420,-0.228289283,-0.472954562,-0.035892444,-0.705114176,10.37073941,0
20150420,-0.191670726,-0.47824423,-0.037829206,-0.717041823,13.51621063,0
20150420,-0.190694626,-0.476858438,-0.036985219,-0.720552443,18.3874306,0
20150420,-0.146464646,-0.477686534,-0.037220814,-0.728567653,23.1784279,0
20150421,0.02238806,-0.4495651,-0.036145023,-0.668168076,-1.098097208,0.043914795
20150421,0.069066863,-0.44457963,-0.034772911,-0.651799282,-0.890612963,0.055297852
20150421,0.011764706,-0.448449707,-0.034171338,-0.612526868,-0.693877058,0.068969727
20150421,0.073919107,-0.457761552,-0.034842312,-0.678678786,-0.527625632,0.086975098
20150421,0.047491383,-0.462966721,-0.034907893,-0.680645579,-0.357979437,0.107421875
20150421,0.060378707,-0.474407953,-0.037601061,-0.699382983,-0.005076235,0.732421875
20150421,0.048813559,-0.475134649,-0.037642154,-0.708899723,-0.031522401,0.451976776
20150421,0.058911483,-0.476486641,-0.037865031,-0.69454002,12.9579915,0
20150421,0.010799136,-0.478142831,-0.038162718,-0.707461638,18.24541328,0
20150421,0.008845438,-0.480542617,-0.038902816,-0.717845459,25.23819186,0
20150421,0.053541667,-0.479596222,-0.038451188,-0.720975409,33.3466239,0
20150421,0.01683056,-0.47993422,-0.038512765,-0.728800284,42.90487636,0
20150422,0.11984127,-0.443329037,-0.035075393,-0.651799282,-0.860149618,0.015625
20150422,0.066666667,-0.458167149,-0.036021045,-0.648246366,-0.664811179,0.015625
20150422,0.144893112,-0.447232914,-0.033211041,-0.608529837,-0.513331119,0.015625
20150422,0.137931034,-0.463997615,-0.035426424,-0.675189315,-0.361172466,0.03125
20150422,0.145343511,-0.460110638,-0.033386555,-0.678678786,-0.257111629,0.03125
20150422,0.161732456,-0.473106661,-0.036687584,-0.710676181,-0.195377334,0.03125
20150422,0.193160566,-0.477111937,-0.037919896,-0.701963077,0,0.25
20150422,0.189832837,-0.476081043,-0.037371856,-0.698092936,0,0.75
20150422,0.202780049,-0.47990042,-0.038613106,-0.70881513,0,0.25
20150422,0.132358599,-0.481032714,-0.03903757,-0.718162684,0,0.75
20150422,0.130125087,-0.480762315,-0.038883975,-0.721482969,0,0.75
20150422,0.113943972,-0.480846815,-0.03888102,-0.729519327,0,0.25
20150423,-0.100337268,-0.439323761,-0.034377928,-0.629424369,-0.762578206,0.212968826
20150423,-0.099272005,-0.445188026,-0.03386876,-0.638222067,-0.507977229,0.272500992
20150423,-0.127000516,-0.438106968,-0.031017879,-0.595227549,-0.192178772,0.388717651
20150423,-0.107654523,-0.458437548,-0.033894255,-0.674131899,0.118312613,0.525661469
20150423,-0.155495066,-0.46311882,-0.033893341,-0.676014099,0.525092252,0.712463379
20150423,-0.100890208,-0.474103755,-0.036922636,-0.70769427,0.771876847,0.872608185
20150424,-0.149494949,-0.438968863,-0.035329981,-0.607557015,-0.844240766,0.205852509
20150424,-0.151707705,-0.448348308,-0.035296509,-0.631243124,-0.560000414,0.272050858
20150424,-0.077844311,-0.423742054,-0.030467356,-0.574777132,-0.208180887,0.384178162
20150424,-0.117675083,-0.447689212,-0.032579711,-0.669162046,0.183178459,0.53081131
20150424,-0.073584906,-0.462290725,-0.03453058,-0.67362434,0.576394057,0.716133118
20150424,-0.09817197,-0.474188254,-0.037241735,-0.702999344,0.920934532,0.881061554
20150427,0.111111111,-0.440641953,-0.035092449,-0.603010128,-0.756298447,0.203287125
20150427,0.101650165,-0.452877481,-0.035466674,-0.636657092,-0.478641461,0.261274338
20150427,0.115577889,-0.438275967,-0.031749923,-0.581185071,-0.160240957,0.381664276
20150427,0.131609417,-0.457693952,-0.034017836,-0.675675726,0.145136005,0.533294678
20150427,0.12221874,-0.456561659,-0.032238563,-0.678847973,0.503093113,0.716230392
20150427,0.131815627,-0.476216242,-0.037605754,-0.70593896,0.825707194,0.89484787
20150428,-0.19205298,-0.445762623,-0.036561926,-0.712156563,-1.087840535,0.15873909
20150428,-0.189189189,-0.42947112,-0.034006829,-0.60097989,-0.764507739,0.211778641
20150428,-0.073279053,-0.446168221,-0.034512214,-0.632321688,-0.385847519,0.316452026
20150428,-0.128031585,-0.432631401,-0.030585092,-0.582750046,0.008850394,0.448326111
20150428,-0.125753661,-0.438867464,-0.029522013,-0.668887118,0.396192794,0.617111206
20150428,-0.075591076,-0.457474253,-0.032276767,-0.681237732,0.787945931,0.832138062
20150428,-0.025869759,-0.474120655,-0.03686794,-0.707525083,1.168174859,0
20150429,-0.068376068,-0.452471883,-0.037352904,-0.69403246,-1.137248931,0.15694046
20150429,-0.019387755,-0.453671776,-0.036738498,-0.591188222,-0.815094089,0.214443207
20150429,-0.01875,-0.45473647,-0.03599253,-0.62815547,-0.414375523,0.309717178
20150429,0.069062325,-0.4495651,-0.034019622,-0.583595978,-0.043786128,0.450752258
20150429,0.012314225,-0.464673611,-0.035695249,-0.6666031,0.383845406,0.628541946
20150429,-0.024590164,-0.460228937,-0.03344178,-0.680180316,0.816927893,0.83883667
20150429,0.037492501,-0.478920226,-0.038485126,-0.707609676,1.196229464,0
20150430,-0.139937107,-0.4495651,-0.037204657,-0.673835823,-1.241207157,0.150382996
20150430,-0.122033898,-0.451812787,-0.036697227,-0.578139714,-0.900384034,0.207550049
20150430,-0.120269134,-0.46311882,-0.037092221,-0.624856334,-0.472598307,0.309085846
20150430,-0.104,-0.456088462,-0.035179206,-0.574523353,-0.041371696,0.45083046
20150430,-0.088425926,-0.462054126,-0.035152932,-0.664678604,0.407114277,0.632556915
20150430,-0.071046055,-0.467411394,-0.035427718,-0.67825582,0.852518918,0.852851868
20150430,-0.043640898,-0.478497729,-0.038357714,-0.706277333,1.278962194,0
20150504,-0.215264188,-0.460938733,-0.038332955,-0.66861219,-1.385009463,0.134975433
20150504,-0.2,-0.44785821,-0.036954809,-0.573698568,-0.973922986,0.192882538
20150504,-0.124423963,-0.460009238,-0.03719347,-0.627711356,-0.496436467,0.30248642
20150504,-0.126657825,-0.445931622,-0.034405101,-0.571858665,-0.010558328,0.444046021
20150504,-0.051625239,-0.462256925,-0.035731465,-0.662838701,0.4784379,0.641555786
20150504,-0.03003663,-0.466633999,-0.035635436,-0.67688118,1.016669463,0.884372711
20150504,-0.056352117,-0.479325824,-0.038696349,-0.706425371,1.484823532,0
20150505,-0.802867384,-0.440675753,-0.037890495,-0.647231247,-1.858116377,0.125253677
20150505,-0.795673077,-0.417438391,-0.035973298,-0.564795129,-1.349220183,0.174495697
20150505,-0.836177474,-0.429538719,-0.035381263,-0.627330686,-0.696249347,0.277162552
20150505,-0.648558758,-0.42266046,-0.032840428,-0.562257332,-0.038457607,0.427612305
20150505,-0.542813456,-0.427831829,-0.030924571,-0.64606809,0.640366829,0.618824005
20150505,-0.436314363,-0.45813335,-0.034383731,-0.675168167,1.401132755,0.887054443
20150505,-0.328230527,-0.478024532,-0.038449792,-0.70756738,2.016216082,0
20150506,-0.068965517,-0.411100929,-0.037307558,-0.622487723,-2.008348176,0.125461578
20150506,-0.200534759,-0.41926358,-0.036701175,-0.558387191,-1.458767263,0.175689697
20150506,-0.103074141,-0.438613965,-0.036671703,-0.615593373,-0.76545813,0.281784058
20150506,-0.148148148,-0.401315887,-0.031766374,-0.557224034,-0.015762775,0.429763794
20150506,-0.178105995,-0.438563266,-0.03365231,-0.642324839,0.758307599,0.617988586
20150506,-0.117647059,-0.449091903,-0.033439919,-0.677177256,1.559212366,0.897937775
20150506,-0.188128773,-0.475743045,-0.038076868,-0.71018977,2.234835922,0
20150507,0.11409396,-0.431211809,-0.038030119,-0.589031094,-2.32672529,0.142799377
20150507,0.028571429,-0.452302884,-0.038300696,-0.539459452,-1.715569165,0.19393158
20150507,-0.05,-0.447097715,-0.037558184,-0.598907356,-0.948314509,0.303157806
20150507,-0.226666667,-0.39070275,-0.032365324,-0.503951437,-0.103930576,0.450630188
20150507,-0.083788707,-0.409681337,-0.031410347,-0.612294237,0.772043241,0.661560059
20150507,-0.110180412,-0.450494595,-0.034493207,-0.659751048,1.665907755,0.92628479
20150507,-0.110382514,-0.475388147,-0.038209204,-0.707609676,2.396449168,0
20150508,-0.315789474,-0.420818371,-0.037980157,-0.574142683,-2.386345809,0.12317276
20150508,-0.206153846,-0.449480601,-0.038383141,-0.536921655,-1.762507038,0.174039841
20150508,-0.216814159,-0.444748629,-0.037748748,-0.58858698,-0.972419531,0.270942688
20150508,-0.136363636,-0.411253028,-0.034918669,-0.497839575,-0.081556078,0.437294006
20150508,-0.102912621,-0.403766372,-0.032100822,-0.581523444,0.838837929,0.643749237
20150508,-0.094,-0.424688448,-0.031780831,-0.630249153,1.736602507,0.910434723
20150508,-0.052777778,-0.462409024,-0.036487592,-0.696210736,2.571965319,0
20150511,-0.142857143,-0.449936898,-0.038749009,-0.561982404,-2.57310634,0.092987061
