,trade_date,price,settle,per,normcjl,normcje,normccl,jc,dt,g_settle,q,iv,normprice,normsettle,normper,normjc,normdt,normgse,normq,normiv
10,20150213,2.3,0.1281,-0.054644809,-0.433527096,-0.033341395,-0.721102299,0.09,40,0.1345,0.406679312,0.434627533,-1.0926575937551792,0.178229777781307,0.04652952586257138,0.5230174866807401,1.3264229992590464,-0.13289579551639855,-0.011034241297675157,0.8290787395248731
11,20150216,2.5,0.0304,0.046052632,-0.474576952,-0.039147546,-0.713065941,-0.106,37,0.0305,-0.395180623,0.096214294,-0.6846369275428936,-0.556679694871671,0.05845553316376433,-0.19091075854706352,1.1147849438819948,-0.7195912640259096,-0.16644375502452186,-0.7958228527657095
12,20150216,2.45,0.0453,0.052980132,-0.47665564,-0.039135866,-0.704966137,-0.056,37,0.0973,0.016042253,0.222177505,-0.7866420940959645,-0.4446003587147685,0.05927598515101011,-0.008786206193032,1.1147849438819948,-0.34275225156018524,-0.08674411621850596,-0.19100661469904626
13,20150216,2.3,0.131,0.018320611,-0.47824423,-0.038934867,-0.720996557,0.094,37,0.1288,0.417509899,0.446239471,-1.0926575937551792,0.20004387676486532,0.055171117178229645,0.5375874508690627,1.1147849438819948,-0.1650512202327853,-0.008935151187821611,0.8848338175517688
14,20150217,2.5,0.0348,0.137026239,-0.469168984,-0.038937219,-0.710084029,-0.089,36,0.029,-0.357099736,0.101800919,-0.6846369275428936,-0.5235824412414448,0.06922990727420332,-0.1289884107466928,1.0442389254229776,-0.728053217898643,-0.1590632489378111,-0.7689985007254209
15,20150217,2.45,0.0522,0.154285714,-0.474407953,-0.038987397,-0.702386043,-0.039,36,0.0882,0.02189996,0.226291656,-0.7866420940959645,-0.39269784734009555,0.07127401706309813,0.053136141607338726,1.0442389254229776,-0.39408810505476743,-0.08560882642949269,-0.17125239193111277
16,20150217,2.3,0.1413,0.059196617,-0.477145737,-0.038726058,-0.722815312,0.111,36,0.1204,0.419848693,0.452997208,-1.0926575937551792,0.27752153867198587,0.06001222874132891,0.5995097986694333,1.0442389254229776,-0.21243816192009196,-0.008481866490105341,0.9172812999375893
17,20150225,2.5,0.0208,-0.600961538,-0.450173497,-0.038614294,-0.709491876,-0.13,28,0.0358,-0.584186253,0.100662231,-0.6846369275428936,-0.6288918846103464,-0.018172985284835536,-0.27833054367699867,0.47987077775084014,-0.6896923603422518,-0.20307518124727772,-0.7744659462360918
18,20150225,2.45,0.0333,-0.513513514,-0.455142067,-0.038387126,-0.69955217,-0.08,28,0.1119,0.026686372,0.245544434,-0.7866420940959645,-0.5348655958881128,-0.007816160301578058,-0.09620599132296714,0.47987077775084014,-0.2603892338655808,-0.08468116571351447,-0.07880958525883276
19,20150225,2.3,0.1075,-0.290232558,-0.467293095,-0.037756567,-0.717443641,0.07,28,0.1483,0.658021201,0.505363464,-1.0926575937551792,0.023274453967066025,0.018627911017705442,0.45016766573912753,0.47987077775084014,-0.055045819887252025,0.03767865610962212,1.168719491327898
20,20150226,2.5,0.0436,0.529816514,-0.462594923,-0.038796259,-0.705537142,-0.05,27,0.0181,-0.377654476,0.106960297,-0.6846369275428936,-0.4573879339809923,0.11574965634595569,0.013068740089451778,0.40932475929182294,-0.7895434160405052,-0.16304698974933043,-0.7442255883174964
21,20150226,2.45,0.0655,0.511450382,-0.467056497,-0.038702227,-0.696739444,0.0,27,0.0667,0.039619118,0.24937439,-0.7866420940959645,-0.29265387613963895,0.11357448066967735,0.19519329244348332,0.40932475929182294,-0.5153761105639452,-0.08217465344212531,-0.06041993353837254
22,20150226,2.3,0.1628,0.364250614,-0.474019255,-0.038439277,-0.717464789,0.15,27,0.0965,0.501964924,0.502918243,-1.0926575937551792,0.43924675527422763,0.09614101373676978,0.741566949505578,0.40932475929182294,-0.347265293625643,0.007433186715279487,1.1569786873683863
23,20150227,2.55,0.0272,-0.073529412,-0.430147116,-0.037940845,-0.716386226,-0.112,26,0.0194,-0.640339043,0.085128784,-0.5826317609898227,-0.5807504247845628,0.04429294555803186,-0.21276570482954732,0.33877874083280574,-0.7822097226841362,-0.21395822628718947,-0.8490502705333494
24,20150227,2.5,0.0418,-0.074162679,-0.44630342,-0.037863831,-0.700694178,-0.062,26,0.0713,-0.15232805,0.209510803,-0.6846369275428936,-0.47092771955699403,0.044217945172812495,-0.03064115247551578,0.33877874083280574,-0.48942611868756297,-0.11937618295878004,-0.25182617456523193
25,20150227,2.45,0.0618,-0.072815534,-0.457693952,-0.037879465,-0.691811888,-0.012,26,0.1011,0.191806842,0.309677124,-0.7866420940959645,-0.3204856576014201,0.04437749303168773,0.15148339987851575,0.33877874083280574,-0.3213153017492608,-0.05267895332083722,0.22912550146180927
26,20150227,2.3,0.1648,-0.007246377,-0.475945844,-0.038441293,-0.71807809,0.138,26,0.1339,0.663397467,0.605789185,-1.0926575937551792,0.45429096146978504,0.052143114852356114,0.6978570569406104,0.33877874083280574,-0.136280577065492,0.03872063719416925,1.650916684446072
27,20150302,2.55,0.029,0.024137931,-0.459012144,-0.03871443,-0.709534173,-0.109,23,0.0178,-0.728441125,0.089950562,-0.5826317609898227,-0.5672106392085612,0.055860086034879894,-0.20183823168830542,0.12714068545575413,-0.7912358068150518,-0.23103340503638434,-0.8258983549256043
28,20150302,2.5,0.0433,-0.002309469,-0.45967124,-0.038429527,-0.695364804,-0.059,23,0.0705,-0.170494631,0.224819183,-0.6846369275428936,-0.4596445649103259,0.052727812936722705,-0.019713679334273877,0.12714068545575413,-0.4939391607530208,-0.12289707157792445,-0.17832251640193733
29,20150302,2.45,0.0641,0.001560062,-0.461935827,-0.038107406,-0.690458396,-0.009,23,0.1002,0.212216296,0.332946777,-0.7866420940959645,-0.3031848204765291,0.053186097223790064,0.16241087301975765,0.12714068545575413,-0.3263924740729008,-0.04872337057736166,0.34085545719131705
30,20150302,2.3,0.1597,-0.022783251,-0.473799557,-0.038136258,-0.716365077,0.141,23,0.1306,0.778791183,0.626213074,-1.0926575937551792,0.41592823567111376,0.05030301970275132,0.7087845300818523,0.12714068545575413,-0.1548968755855053,0.0610852429163567,1.7489826166623534
31,20150303,2.55,0.0108,-1.546296296,-0.459603641,-0.03899279,-0.702068819,-0.186,22,0.0339,-1.070771862,0.081790924,-0.5826317609898227,-0.7041129155881333,-0.13013282372779528,-0.482310042313514,0.056594666996736945,-0.7004108352477141,-0.29738096905443573,-0.865077108150193
32,20150303,2.5,0.0181,-1.29281768,-0.469050685,-0.039010777,-0.692002222,-0.136,22,0.1136,-0.245956093,0.219654083,-0.6846369275428936,-0.6492015629743488,-0.10011232077268757,-0.30018548995948247,0.056594666996736945,-0.250799019476483,-0.1375223553745727,-0.20312290316913498
33,20150303,2.45,0.0301,-1.059800664,-0.468425388,-0.038830592,-0.691325477,-0.086,22,0.15,0.275914881,0.32276535,-0.7866420940959645,-0.5589363258010046,-0.07251516828776797,-0.11806093760545089,0.056594666996736945,-0.04545560549815421,-0.03637786522431242,0.2919690217995552
34,20150303,2.3,0.1028,-0.476653696,-0.477973832,-0.038908434,-0.717782014,0.064,22,0.192,1.147495327,0.64944458,-1.0926575937551792,-0.012079430592493789,-0.003450702210258307,0.42831271945664373,0.056594666996736945,0.19147910293837914,0.13254427114191986,1.8605294083961963
35,20150304,2.55,0.009,-0.222222222,-0.462256925,-0.039159381,-0.694455427,-0.188,21,0.0312,-1.144372016,0.074069977,-0.5826317609898227,-0.717652701164135,0.02668265159142653,-0.4895950244076752,-0.013951351462280251,-0.715642352218634,-0.31164551033415566,-0.9021494730238709
36,20150304,2.5,0.016,-0.14375,-0.457710852,-0.038966853,-0.689422128,-0.138,21,0.1096,-0.28788611,0.210472107,-0.6846369275428936,-0.6649979794796842,0.035976435854651594,-0.30747047205364375,-0.013951351462280251,-0.2733642298037719,-0.14564886633752339,-0.2472104437950912
37,20150304,2.45,0.0274,-0.135036496,-0.464589111,-0.038889308,-0.690648731,-0.088,21,0.1451,0.256136158,0.312511444,-0.7866420940959645,-0.5792460041650072,0.0370084115562285,-0.12534591969961217,-0.013951351462280251,-0.07309798814908303,-0.0402112051748463,0.24273457625648964
38,20150304,2.3,0.0992,-0.059,-0.473377059,-0.03856356,-0.71721101,0.062,21,0.1933,1.224321624,0.657478333,-1.0926575937551792,-0.03915900174449712,0.04601372288735884,0.42102773736248245,-0.013951351462280251,0.198812796294748,0.14743407537961922,1.8991037209152442
39,20150305,2.55,0.0045,-0.888888889,-0.464031415,-0.039252727,-0.691219735,-0.216,20,0.039,-1.331905758,0.06880188,-0.5826317609898227,-0.751502165104139,-0.05227339196983904,-0.5915847737259329,-0.08449736992129744,-0.6716401920804207,-0.34799166803512116,-0.9274444030595167
40,20150305,2.5,0.0084,-0.80952381,-0.458454448,-0.039118373,-0.688364713,-0.166,20,0.1307,-0.302441771,0.201286316,-0.6846369275428936,-0.7221659630228021,-0.042873863022387874,-0.4094602213719014,-0.08449736992129744,-0.154332745327323,-0.14846991786940072,-0.2913163022610731
41,20150305,2.45,0.0159,-0.628930818,-0.443176938,-0.038669712,-0.682908449,-0.116,20,0.1718,0.351348672,0.302444458,-0.7866420940959645,-0.665750189789462,-0.021485500818265127,-0.22733566901786986,-0.08449736992129744,0.07752479078557029,-0.021757944380053528,0.19439763285172232
42,20150305,2.3,0.0743,-0.270524899,-0.451964886,-0.037203565,-0.71006288,0.034,20,0.2165,1.469116515,0.64358139,-1.0926575937551792,-0.22645936887918644,0.020961969190280264,0.3190379880442248,-0.08449736992129744,0.3296910161930235,0.19487809061543024,1.8323771209884858
43,20150306,2.55,0.0043,-0.023255814,-0.462831522,-0.039252161,-0.688999162,-0.211,19,0.0354,-1.388895011,0.065109253,-0.5826317609898227,-0.7530065857236948,0.05024705214555914,-0.5733723184905297,-0.15504338838031465,-0.6919488813749807,-0.3590368290536552,-0.9451746653558897
44,20150306,2.5,0.0085,0.011764706,-0.44625272,-0.039014239,-0.68840701,-0.161,19,0.124,-0.334293266,0.199203491,-0.6846369275428936,-0.7214137527130243,0.05439467469747259,-0.3912477661364982,-0.15504338838031465,-0.19212947262553193,-0.15464309741530619,-0.3013170506625344
45,20150306,2.45,0.016,0.025,-0.44797651,-0.038786119,-0.686355623,-0.111,19,0.165,0.351036315,0.301795959,-0.7866420940959645,-0.6649979794796842,0.05596218437110407,-0.2091232137824667,-0.15504338838031465,0.03916393322917918,-0.02181848269523843,0.1912838449254205
46,20150306,2.3,0.0779,0.003846154,-0.465045409,-0.03810185,-0.709893694,0.039,19,0.2123,1.515992561,0.664131165,-1.0926575937551792,-0.19937979772718323,0.05345684839296028,0.33725044327962794,-0.15504338838031465,0.3059975453493701,0.20396319787209508,1.9310474987118385
47,20150309,2.55,0.0073,0.452054795,-0.450849493,-0.03921258,-0.687476484,-0.153,16,0.018,-1.281655641,0.056091309,-0.5826317609898227,-0.7304402764303588,0.10654001984141616,-0.36210783775985317,-0.3666814437573662,-0.7901075462986874,-0.33825262770298736,-0.9884746012806402
48,20150309,2.5,0.0148,0.452702703,-0.441672847,-0.038952484,-0.68451572,-0.103,16,0.083,-0.294055166,0.194450378,-0.6846369275428936,-0.6740245031970187,0.10661675421978532,-0.17998328540582162,-0.3666814437573662,-0.42342287848024296,-0.14684449907993452,-0.32413926915747066
49,20150309,2.45,0.0271,0.439114391,-0.428186727,-0.038457366,-0.675020128,-0.053,16,0.12,0.418072046,0.314098358,-0.7866420940959645,-0.5815026350943407,0.10500743518929588,0.002141266948209902,-0.3666814437573662,-0.21469468295282085,-0.008826200748848751,0.2503541927143086
50,20150309,2.3,0.1133,0.367521368,-0.457508053,-0.0376069,-0.706192739,0.097,16,0.1623,1.468161452,0.71944046,-1.0926575937551792,0.06690265193418243,0.0965283824295294,0.5485149240103045,-0.3666814437573662,0.023932416258259138,0.19469298861702633,2.1966167825245484
51,20150310,2.55,0.0032,-1.1875,-0.468577488,-0.039290395,-0.687391891,-0.191,15,0.0225,-1.675859175,0.04889679,-0.5826317609898227,-0.7612808991312514,-0.08763911978414704,-0.5005224975489171,-0.4372274622163834,-0.7647216846804874,-0.4146537257680061,-1.0230193058950625
52,20150310,2.5,0.0073,-0.986111111,-0.46808739,-0.039219211,-0.689337535,-0.141,15,0.1033,-0.4249692,0.187545776,-0.6846369275428936,-0.7304402764303588,-0.06378781495711437,-0.3183979451948855,-0.4372274622163834,-0.3089044360692519,-0.17221711775798318,-0.3572919283651465
53,20150310,2.45,0.0155,-0.702531646,-0.460093738,-0.038964457,-0.679313236,-0.091,15,0.1447,0.432628584,0.305747986,-0.7866420940959645,-0.6687590310285735,-0.03020234608647653,-0.13627339284085407,-0.4372274622163834,-0.07535450918181198,-0.006004979244464239,0.21025962431292672
54,20150310,2.3,0.0859,-0.286379511,-0.46812119,-0.038156616,-0.709470728,0.059,15,0.1911,1.790680803,0.727401733,-1.0926575937551792,-0.13920297294495365,0.019084243037640683,0.4101002642212406,-0.4372274622163834,0.18640193061473906,0.2572008822261617,2.2348430800907617
55,20150311,2.55,0.0025,-0.28,-0.469084485,-0.039291692,-0.687539929,-0.176,14,0.0172,-1.68015882,0.038879395,-0.5826317609898227,-0.7665463712996965,0.01983979445988626,-0.4458851318427076,-0.5077734806754006,-0.7946205883641452,-0.41548704554055216,-1.0711181365856188
56,20150311,2.5,0.0063,-0.174603175,-0.464589111,-0.039181554,-0.689633612,-0.126,14,0.0931,-0.392306791,0.172462463,-0.6846369275428936,-0.7379623795281375,0.0323223689125236,-0.26376057948867615,-0.5077734806754006,-0.36644572240383855,-0.16588677391827333,-0.4297149203944779
57,20150311,2.45,0.0146,-0.054421769,-0.460769734,-0.038960248,-0.680243761,-0.076,14,0.1339,0.515097953,0.293884277,-0.7866420940959645,-0.6755289238165743,0.04655594139649203,-0.0816360271346446,-0.5077734806754006,-0.136280577065492,0.009978516094593817,0.15329566007341858
58,20150311,2.3,0.0894,-0.01816118,-0.47161947,-0.038408247,-0.711500966,0.074,14,0.1795,1.902306674,0.736633301,-1.0926575937551792,-0.11287561210272831,0.05085043036130651,0.46473762992745,-0.5077734806754006,0.12096282066560131,0.2788352370233567,2.27916873823246
59,20150312,2.55,0.0088,0.613636364,-0.455750464,-0.039136173,-0.692848155,-0.102,13,0.0051,-1.152271763,0.035392761,-0.5826317609898227,-0.7191571217836907,0.12567678193284024,-0.17634079435874098,-0.5783194991344178,-0.862880349604194,-0.3131765705433618,-1.0878593171466264
60,20150312,2.5,0.0202,0.59798995,-0.45123819,-0.038864861,-0.683944716,-0.052,13,0.044,-0.286609216,0.163780212,-0.6846369275428936,-0.6334051464690137,0.12382371351572437,0.005783757995290535,-0.5783194991344178,-0.6434336791713097,-0.14540138985571022,-0.47140301603829665
61,20150312,2.45,0.0386,0.598958333,-0.451914186,-0.038394617,-0.680201465,-0.002,13,0.0723,0.401079852,0.293960571,-0.7866420940959645,-0.4949984494698857,0.123938403051165,0.18790831034932207,-0.5783194991344178,-0.48378481610574076,-0.012119479900764773,0.1536619880647481
62,20150312,2.3,0.149,0.362416107,-0.467377595,-0.037528105,-0.711247186,0.148,13,0.1086,1.296089539,0.733016968,-1.0926575937551792,0.33544173252488163,0.09592374561497026,0.7342819674114167,-0.5783194991344178,-0.2790055323855941,0.16134350804299286,2.261804803927417
63,20150313,2.55,0.0087,-0.08045977,-0.457710852,-0.039052287,-0.69403246,-0.095,12,0.0032,-1.186065272,0.029930115,-0.5826317609898227,-0.7199093320934686,0.04347215508622751,-0.1508433570291766,-0.648865517593435,-0.8735988245096562,-0.3197261343407023,-1.114088380199091
64,20150313,2.5,0.0205,-0.029268293,-0.455716664,-0.038706181,-0.68276041,-0.045,12,0.0381,-0.302993053,0.158004761,-0.6846369275428936,-0.63114851553968,0.04953496981516239,0.031281195324854946,-0.648865517593435,-0.6767173644040607,-0.14857676254863558,-0.49913402193460044
65,20150313,2.45,0.0412,0.02189781,-0.460296537,-0.03833296,-0.680899359,0.005,12,0.0663,0.409950304,0.299835205,-0.7866420940959645,-0.47544098141566116,0.05559477939812479,0.21340574767888648,-0.648865517593435,-0.517632631596674,-0.010400286096852708,0.18186922419100487
66,20150313,2.3,0.1584,0.006397953,-0.474729051,-0.038236545,-0.713192831,0.155,12,0.1023,1.284245903,0.76398468,-1.0926575937551792,0.4061495016440015,0.053759068322314564,0.7597794047409812,-0.648865517593435,-0.3145457386510741,0.1590480775928884,2.410497227093509
67,20150316,2.55,0.0166,0.457831325,-0.447756811,-0.038929469,-0.690204616,-0.04,9,0.0005,-0.862643204,0.029846191,-0.5826317609898227,-0.6604847176210169,0.10722415777254352,0.04949365056025809,-0.8605035729704866,-0.8888303414805763,-0.25704328397929704,-1.1144913438704722
68,20150316,2.5,0.0375,0.410666667,-0.456899657,-0.038672808,-0.677050366,0.01,9,0.0144,-0.177395704,0.154174805,-0.6846369275428936,-0.5032727628774424,0.10163825558793618,0.23161820291428964,-0.8605035729704866,-0.8104162355932474,-0.12423457748426889,-0.5175236736550607
69,20150316,2.45,0.0702,0.387464387,-0.45127199,-0.037771825,-0.682295148,0.06,9,0.0312,0.374233384,0.311943054,-0.7866420940959645,-0.25729999158007916,0.09889031524370914,0.4137427552683212,-0.8605035729704866,-0.715642352218634,-0.01732262867407685,0.24000543416154313
70,20150316,2.3,0.2127,0.19513382,-0.468307089,-0.036995189,-0.712431491,0.21,9,0.0617,0.99661342,0.826072693,-1.0926575937551792,0.8145996998533843,0.07611182431577601,0.9601164123304158,-0.8605035729704866,-0.5435826234730563,0.10330165310657767,2.708614734209885
71,20150317,2.55,0.0273,0.278388278,-0.447165315,-0.038502494,-0.690669879,-0.007,8,0.0003,-0.572559782,0.042160034,-0.5826317609898227,-0.579998214474785,0.08597198822962228,0.1696958551139189,-0.9310495914295038,-0.8899586019969407,-0.2008218398274083,-1.0553660473630377
72,20150317,2.6,0.0497,0.093686354,-0.471095573,-0.038859537,-0.729519327,-0.057,36,0.0068,-0.357463733,0.066802979,-0.4806265944367509,-0.41150310508454224,0.06409698850476943,-0.012428697240112634,1.0442389254229776,-0.8532901352150962,-0.15913379566835453,-0.937042187789597
73,20150317,2.5,0.0549,0.222627737,-0.458589647,-0.038214483,-0.681047397,0.043,8,0.0175,0.133844885,0.221138,-0.6846369275428936,-0.3723881689760931,0.07936804067663064,0.3518204074679504,-0.9310495914295038,-0.7929281975895985,-0.0639126353628592,-0.1959978299797641
74,20150317,2.45,0.0948,0.168776371,-0.469506982,-0.038322229,-0.685530839,0.093,8,0.0405,0.73269769,0.438232422,-0.7866420940959645,-0.07225625537472337,0.07299020448022508,0.533944959821982,-0.9310495914295038,-0.6631782382076873,0.05215180327131217,0.8463877251113702
75,20150317,2.3,0.2453,0.045474045,-0.47489805,-0.037894043,-0.711839339,0.243,8,0.1144,2.08885,0.0,-1.0926575937551792,1.0598202608409695,0.058387008753234625,1.0803186168840766,-0.9310495914295038,-0.24628597741102523,0.31498944091514813,-1.2577987494052445
76,20150318,2.65,0.0569,0.384885764,-0.469405583,-0.038847753,-0.727954352,-0.039,35,0.0002,-0.342413005,0.03338623,-0.37862142788368,-0.3573439627805357,0.09858491843898771,0.053136141607338726,0.9736929069639605,-0.8905227322551229,-0.15621679455928297,-1.0974937375567582
77,20150318,2.55,0.0694,0.576368876,-0.457237655,-0.038292611,-0.688681938,0.061,7,0.0008,-0.118747854,0.114685059,-0.5826317609898227,-0.26331767405830203,0.12126304182612668,0.4173852463154018,-1.001595609888521,-0.8871379507060296,-0.11286796163055993,-0.7071349056037926
78,20150318,2.6,0.0789,0.340937896,-0.470149178,-0.038653145,-0.722434643,0.011,35,0.004,-0.219404208,0.079727173,-0.4806265944367509,-0.19185769462940452,0.09337999377124107,0.23526069396137028,0.9736929069639605,-0.8690857824441984,-0.13237630011445903,-0.8749862721530567
79,20150318,2.5,0.115,0.493913043,-0.461564029,-0.037835789,-0.688703086,0.111,7,0.0119,0.190360987,0.328651428,-0.6846369275428936,0.07969022720040625,0.11149746231766683,0.5995097986694333,-1.001595609888521,-0.824519492047803,-0.05295917635314216,0.3202312066443585
80,20150318,2.45,0.1612,0.385856079,-0.466296001,-0.037536396,-0.693398011,0.161,7,0.0793,1.63668523,0.841560364,-0.7866420940959645,0.42721139031778177,0.09869983678904248,0.7816343510234649,-1.001595609888521,-0.44429569803298524,0.22735480054605242,2.782979263632958
81,20150318,2.3,0.3128,0.188307494,-0.476706339,-0.038066703,-0.713615797,0.311,7,0.107,2.175310007,0.0,-1.0926575937551792,1.5675622199410315,0.07530335477665115,1.3280080080855594,-1.001595609888521,-0.2880316165165097,0.3317463669794112,-1.2577987494052445
82,20150319,2.7,0.0373,-0.015915119,-0.472971461,-0.039048958,-0.730259518,-0.113,34,0.0002,-0.572603587,0.023254395,-0.2766162613306081,-0.5047771834969981,0.05111644049640939,-0.21640819587662796,0.9031468885049433,-0.8905227322551229,-0.20083032973125767,-1.146142055432778
83,20150319,2.55,0.0526,-0.203422053,-0.455040668,-0.03797286,-0.699657911,0.037,6,0.0013,-0.30267597,0.110122681,-0.5826317609898227,-0.38968900610098406,0.028909232034097974,0.32996546118546666,-1.0721416283475382,-0.8843172994151185,-0.14851530828126278,-0.7290413041204048
84,20150319,2.65,0.0526,-0.028409091,-0.470351977,-0.038793368,-0.727510237,-0.063,34,0.0063,-0.411496247,0.068332672,-0.37862142788368,-0.38968900610098406,0.0496367286009214,-0.03428364352259641,0.9031468885049433,-0.8561107865060074,-0.16960590726746946,-0.9296973197260407
85,20150319,2.6,0.074,-0.039189189,-0.469050685,-0.03848481,-0.720002587,-0.013,34,0.018,-0.249961536,0.125099182,-0.4806265944367509,-0.22871599980852012,0.048359997770635696,0.14784090883143514,0.9031468885049433,-0.7901075462986874,-0.13829865547602446,-0.6571311731995471
86,20150319,2.5,0.0902,-0.206437292,-0.467614193,-0.038098637,-0.69403246,0.087,6,0.0879,2.058345517,0.696594238,-0.6846369275428936,-0.10685792962450529,0.02855212502152909,0.5120900135394982,-1.0721416283475382,-0.39578049582931407,0.30907732751155365,2.0869199437858486
87,20150319,2.45,0.1373,-0.147601476,-0.474154454,-0.038363909,-0.696147292,0.137,6,0.1162,2.821362124,0.0,-0.7866420940959645,0.24743312628087105,0.03552028989463291,0.6942145658935298,-1.0721416283475382,-0.23613163276374527,0.4569585654728674,-1.2577987494052445
88,20150319,2.3,0.2886,-0.020942408,-0.477399235,-0.038187002,-0.714736657,0.287,6,0.1481,3.577739251,0.0,-1.0926575937551792,1.3855273249747873,0.050521038222788486,1.2405882229556242,-1.0721416283475382,-0.05617408040361634,0.6035529972063588,-1.2577987494052445
89,20150320,2.7,0.0551,0.301270417,-0.467495894,-0.038676465,-0.725120478,-0.065,33,0.0002,-0.459891823,0.032806396,-0.2766162613306081,-0.3708837483565373,0.08868201297375566,-0.041568625616757685,0.8326008700459261,-0.8905227322551229,-0.17898551660371922,-1.1002778283702508
90,20150320,2.65,0.0754,0.279840849,-0.468560588,-0.038502124,-0.725183923,-0.015,33,0.0002,-0.340255208,0.043487549,-0.37862142788368,-0.21818505547162997,0.086144022118264,0.14055592673727388,0.8326008700459261,-0.8905227322551229,-0.15579858912482486,-1.048991943194821
91,20150320,2.55,0.0877,0.371853547,-0.452201485,-0.037269788,-0.706023553,0.085,5,0.0011,-0.012455085,0.173461914,-0.5826317609898227,-0.12566318736895205,0.09704146000003164,0.504805031445337,-1.1426876468065554,-0.885445559931483,-0.09226722224710382,-0.42491602562867237
92,20150320,2.6,0.1014,0.240631164,-0.466143902,-0.037991149,-0.72021407,0.035,33,0.0052,-0.222190625,0.105438232,-0.4806265944367509,-0.022610374929383944,0.08150025972526063,0.3226804790913054,0.8326008700459261,-0.8623162193460118,-0.13291633920621165,-0.7515338303040627
93,20150320,2.5,0.1357,0.292168675,-0.453671776,-0.035953469,-0.706975227,0.135,5,0.065,1.835494982,0.813743591,-0.6846369275428936,0.23539776132442503,0.08760405666754154,0.6869295837993685,-1.1426876468065554,-0.524966324953043,0.26588637636605517,2.6494161711438795
94,20150320,2.45,0.1879,0.240466102,-0.463642717,-0.036480759,-0.705008434,0.185,5,0.0908,2.508407913,0.0,-0.7866420940959645,0.6280515430284729,0.08148071076157694,0.8690541361534,-1.1426876468065554,-0.3794207183420296,0.39630450404968504,-1.2577987494052445
95,20150320,2.3,0.3364,0.106325301,-0.467681793,-0.035217563,-0.720890816,0.335,5,0.1177,3.325320135,0.0,-1.0926575937551792,1.7450838530486081,0.06559387037887178,1.4154277932154946,-1.1426876468065554,-0.22766967889101192,0.5546313210374147,-1.2577987494052445
96,20150323,2.75,0.0555,0.195298373,-0.468391589,-0.038738361,-0.726833491,-0.074,30,0.0002,-0.542577651,0.033950806,-0.1746110947775372,-0.3678749071174259,0.07613131299652048,-0.07435104504048334,0.6209628146688745,-0.8905227322551229,-0.1950109641422369,-1.094782908500307
97,20150323,2.7,0.0741,0.156545209,-0.47156877,-0.038706869,-0.721186892,-0.024,30,0.0002,-0.405850232,0.044158936,-0.2766162613306081,-0.22796378949874224,0.07154161824143403,0.10777350731354819,0.6209628146688745,-0.8905227322551229,-0.1685116457794647,-1.0457682578314265
98,20150323,2.65,0.0995,0.12361809,-0.469270383,-0.038297345,-0.722836461,0.026,30,0.0004,-0.296888206,0.063705444,-0.37862142788368,-0.03690237081516345,0.0676419256802174,0.28989805966757975,0.6209628146688745,-0.8893944717387584,-0.14739357423577043,-0.9519150975154361
99,20150323,2.6,0.1268,0.10821485,-0.470723775,-0.038125729,-0.719135506,0.076,30,0.0012,-0.192760565,0.094863892,-0.4806265944367509,0.16845104375419473,0.06581765734849261,0.4720226120216112,0.6209628146688745,-0.8848814296733006,-0.12721246111738818,-0.8023068495694882
100,20150323,2.55,0.1278,0.117741935,-0.469490082,-0.038025645,-0.711416372,0.126,2,0.0553,3.71688285,0.0,-0.5826317609898227,0.17597314685197343,0.06694598875533626,0.6541471643756428,-1.354325702183607,-0.5796869599967185,0.6305205985478491,-1.2577987494052445
101,20150323,2.5,0.1771,0.119141728,-0.473782657,-0.038135572,-0.710972258,0.176,2,0.0768,5.268007287,0.0,-0.6846369275428936,0.5468128295724629,0.0671117719308805,0.8362717167296744,-1.354325702183607,-0.4583989544875408,0.9311460369344157,-1.2577987494052445
102,20150323,2.45,0.2266,0.044444444,-0.472447565,-0.037520892,-0.709428431,0.226,2,0.1015,7.044953276,0.0,-0.7866420940959645,0.9191569329125081,0.058265068921185506,1.0183962690837058,-1.354325702183607,-0.3190587807165319,1.2755382431235935,-1.2577987494052445
103,20150323,2.3,0.3794,0.069546891,-0.480221518,-0.038848504,-0.7217156,0.376,2,0.1297,8.852426508,0.0,-1.0926575937551792,2.0685342862530924,0.06123805376793855,1.5647699261458003,-1.354325702183607,-0.1599740479091452,1.6258469738614771,-1.2577987494052445
104,20150324,2.8,0.0316,-0.28164557,-0.464555311,-0.038828907,-0.722582681,-0.162,29,0.0002,-0.858654417,0.021194458,-0.07260592822446627,-0.5476531711543365,0.01964490291507904,-0.39489025718357884,0.5504167962098573,-0.8905227322551229,-0.2562702119988022,-1.1560329063971466
105,20150324,2.75,0.0455,-0.173626374,-0.468932385,-0.038809095,-0.721779045,-0.112,29,0.0003,-0.69686348,0.031204224,-0.1746110947775372,-0.4430959380952128,0.032438055425925795,-0.21276570482954732,0.5504167962098573,-0.8899586019969407,-0.224913300714064,-1.1079707065851112
106,20150324,2.7,0.0632,-0.1234375,-0.470149178,-0.038686456,-0.718437612,-0.062,29,0.0003,-0.550788918,0.041732788,-0.2766162613306081,-0.3099547132645299,0.03838212780570605,-0.03064115247551578,0.5504167962098573,-0.8899586019969407,-0.19660240044657265,-1.0574174821938713
