,trade_date,ts_code,price,open,settle,close,high,low,vol,amount,oi
4472,20200814,10002655.SH,3.6,0.0045,0.0071,0.0071,0.0072,0.0032,35201,174.1087,127473
4434,20200814,10002639.SH,3.5,0.0096,0.0165,0.0165,0.017,0.008,128285,1506.9103,173765
4395,20200814,10002625.SH,3.4,0.0242,0.0389,0.0389,0.0398,0.0217,246423,7224.0072,202018
4510,20200817,10002676.SH,3.8,0.0016,0.0052,0.0052,0.0082,0.0013,48032,230.9218,71049
4473,20200817,10002655.SH,3.6,0.0069,0.017,0.017,0.026,0.0068,216571,3366.3715,137579
4435,20200817,10002639.SH,3.5,0.0176,0.0352,0.0352,0.0521,0.0166,505582,16708.1533,170149
4396,20200817,10002625.SH,3.4,0.042,0.0734,0.0734,0.0984,0.0412,543146,36450.1907,153916
4511,20200818,10002676.SH,3.8,0.0053,0.0027,0.0027,0.006,0.0018,21334,86.0309,69337
4474,20200818,10002655.SH,3.6,0.018,0.0105,0.0105,0.0188,0.0072,124631,1612.6226,137317
4436,20200818,10002639.SH,3.5,0.0375,0.0277,0.0277,0.0394,0.0205,234459,7048.6213,183760
4397,20200818,10002625.SH,3.4,0.0764,0.0638,0.0638,0.0804,0.0534,261161,17558.0466,158537
4512,20200819,10002676.SH,3.8,0.0023,0.0008,0.0008,0.0023,0.0007,15160,21.6344,66090
4475,20200819,10002655.SH,3.6,0.01,0.003,0.003,0.0104,0.003,106101,634.4178,132092
4437,20200819,10002639.SH,3.5,0.027,0.0086,0.0086,0.0272,0.0083,273884,4435.5553,192424
4398,20200819,10002625.SH,3.4,0.0628,0.0276,0.0276,0.0644,0.0266,397323,17534.1248,193251
4513,20200820,10002676.SH,3.8,0.0007,0.0004,0.0004,0.0011,0.0002,16263,9.4201,55170
4476,20200820,10002655.SH,3.6,0.0023,0.0015,0.0015,0.0027,0.0011,50458,96.8689,115253
4438,20200820,10002639.SH,3.5,0.0063,0.0043,0.0043,0.0071,0.003,118736,602.3724,183404
4399,20200820,10002625.SH,3.4,0.0191,0.0135,0.0135,0.021,0.0101,278380,4504.0573,206763
4514,20200821,10002676.SH,3.8,0.0006,0.0004,0.0004,0.0008,0.0001,5674,1.8673,52070
4477,20200821,10002655.SH,3.6,0.002,0.0011,0.0011,0.0025,0.0006,29057,36.6378,108325
4439,20200821,10002639.SH,3.5,0.0058,0.0029,0.0029,0.0062,0.0015,108235,386.1489,163336
4400,20200821,10002625.SH,3.4,0.0171,0.0137,0.0137,0.0195,0.0084,251169,3709.4148,199069
4515,20200824,10002676.SH,3.8,0.0003,0.0001,0.0001,0.0003,0.0001,3626,0.6539,49562
4478,20200824,10002655.SH,3.6,0.001,0.0002,0.0002,0.0011,0.0002,20861,10.9398,97528
4440,20200824,10002639.SH,3.5,0.003,0.001,0.001,0.0045,0.0007,76114,143.9344,139955
4401,20200824,10002625.SH,3.4,0.0175,0.0073,0.0073,0.0198,0.0067,275722,3668.3099,164238
4479,20200825,10002655.SH,3.6,0.0002,0.0001,0.0001,0.0004,0.0001,9181,1.9032,91258
4516,20200825,10002676.SH,3.8,0.0002,0.0001,0.0001,0.0002,0.0001,2088,0.2105,48563
4441,20200825,10002639.SH,3.5,0.0014,0.0003,0.0003,0.0016,0.0002,41888,36.8699,126146
4402,20200825,10002625.SH,3.4,0.0097,0.0053,0.0053,0.0166,0.0035,274812,2538.5781,128625
4403,20200826,10002625.SH,3.4,0.004,0,0.0001,0.0056,0.0001,121251,270.2833,105627
4442,20200826,10002639.SH,3.5,0.0002,0,0.0001,0.0004,0.0001,15352,2.2414,120560
4480,20200826,10002655.SH,3.6,0.0001,0,0.0001,0.0002,0.0001,2441,0.2455,90089
4517,20200826,10002676.SH,3.8,0.0001,0,0.0001,0.0001,0.0001,381,0.0381,48188
4518,20201013,10002853.SH,3.8,0.0212,0.0222,0.0222,0.024,0.0162,14428,300.2711,8754
4519,20201014,10002853.SH,3.8,0.0215,0.0157,0.0155,0.0215,0.015,12467,214.3402,12776
4520,20201015,10002853.SH,3.8,0.0144,0.018,0.018,0.0195,0.0144,12019,214.2683,16479
4521,20201016,10002853.SH,3.8,0.0176,0.0171,0.0171,0.0199,0.0157,17375,317.7793,22591
4522,20201019,10002853.SH,3.8,0.019,0.0108,0.0108,0.0288,0.01,32837,563.8282,29040
4523,20201020,10002853.SH,3.8,0.0101,0.0096,0.0096,0.0113,0.009,12290,120.5483,31183
4524,20201021,10002853.SH,3.8,0.0099,0.0105,0.0105,0.0107,0.0075,14208,124.4841,32710
4525,20201022,10002853.SH,3.8,0.0105,0.0088,0.0088,0.0105,0.0076,13554,119.2181,35165
4526,20201023,10002853.SH,3.8,0.0088,0.0093,0.0093,0.0108,0.0082,23063,225.3362,39303
4527,20201026,10002853.SH,3.8,0.0081,0.0054,0.0054,0.0081,0.0051,24652,152.5247,41769
4528,20201027,10002853.SH,3.8,0.0045,0.0051,0.0051,0.0056,0.0045,17203,88.4489,47229
4529,20201028,10002853.SH,3.8,0.0045,0.0056,0.0056,0.0058,0.0045,11671,62.4689,50913
4530,20201029,10002853.SH,3.8,0.0046,0.0056,0.0056,0.0064,0.0036,34881,168.1354,63368
4531,20201030,10002853.SH,3.8,0.0053,0.003,0.003,0.0053,0.0028,27514,106.0052,63180
4532,20201102,10002853.SH,3.8,0.003,0.0029,0.0029,0.0034,0.0026,9007,26.6018,62611
4533,20201103,10002853.SH,3.8,0.0033,0.004,0.004,0.0043,0.0031,17049,65.7687,68967
4534,20201104,10002853.SH,3.8,0.0042,0.0029,0.0029,0.0045,0.0028,15163,53.568,73933
4535,20201105,10002853.SH,3.8,0.0051,0.0036,0.0036,0.0056,0.0033,24855,107.3588,80258
4536,20201106,10002853.SH,3.8,0.0036,0.0024,0.0024,0.004,0.0018,21678,55.3276,78402
4537,20201109,10002853.SH,3.8,0.0026,0.0051,0.0051,0.0066,0.0026,46554,217.5033,85413
4550,20201110,10002907.SH,3.9,0.004,0.0017,0.0017,0.0043,0.0013,17404,53.4891,8819
4538,20201110,10002853.SH,3.8,0.0064,0.0033,0.0033,0.0072,0.0027,35182,173.6474,87976
4551,20201111,10002907.SH,3.9,0.0016,0.0012,0.0012,0.002,0.0011,4377,6.6193,10225
4539,20201111,10002853.SH,3.8,0.0028,0.002,0.002,0.0032,0.002,14358,35.3714,87735
4552,20201112,10002907.SH,3.9,0.0009,0.0006,0.0006,0.0012,0.0006,4784,4.0828,12912
4540,20201112,10002853.SH,3.8,0.0022,0.0012,0.0012,0.0023,0.0011,8874,12.8384,86790
4553,20201113,10002907.SH,3.9,0.0008,0.0004,0.0004,0.0008,0.0002,3525,1.9083,13303
4541,20201113,10002853.SH,3.8,0.001,0.0007,0.0007,0.0012,0.0006,14732,14.1761,83040
4554,20201116,10002907.SH,3.9,0.0004,0.0004,0.0004,0.0005,0.0003,2453,1.032,13572
4542,20201116,10002853.SH,3.8,0.0007,0.0007,0.0007,0.001,0.0006,9796,7.3225,78510
4555,20201117,10002907.SH,3.9,0.0003,0.0003,0.0003,0.0004,0.0002,780,0.2348,13602
4543,20201117,10002853.SH,3.8,0.0006,0.0006,0.0006,0.0007,0.0005,2200,1.38,77517
4556,20201118,10002907.SH,3.9,0.0004,0.0002,0.0002,0.0005,0.0002,1528,0.5809,13915
4544,20201118,10002853.SH,3.8,0.0006,0.0005,0.0005,0.0008,0.0004,4129,2.4521,75674
4557,20201119,10002907.SH,3.9,0.0002,0.0003,0.0003,0.0003,0.0001,507,0.141,14157
4545,20201119,10002853.SH,3.8,0.0003,0.0005,0.0005,0.0006,0.0002,4163,1.3162,72596
4558,20201120,10002907.SH,3.9,0.0002,0.0002,0.0002,0.0003,0.0001,1877,0.2817,14386
4546,20201120,10002853.SH,3.8,0.0003,0.0003,0.0002,0.0005,0.0001,3051,0.9631,70768
4547,20201123,10002853.SH,3.8,0.0002,0.0001,0.0001,0.0006,0.0001,9486,1.8546,67519
4559,20201123,10002907.SH,3.9,0.0001,0.0001,0.0001,0.0002,0.0001,2980,0.3727,14901
4548,20201124,10002853.SH,3.8,0.0001,0.0001,0.0001,0.0003,0.0001,2722,0.3118,66069
4560,20201124,10002907.SH,3.9,0.0001,0.0001,0.0001,0.0001,0.0001,211,0.0211,14912
4549,20201125,10002853.SH,3.8,0.0001,0,0.0001,0.0001,0.0001,2877,0.2877,63708
4561,20201125,10002907.SH,3.9,0.0001,0,0.0001,0.0001,0.0001,505,0.0505,14977
4562,20201130,10002953.SH,3.5,0.095,0.0559,0.0559,0.1295,0.0536,241750,21685.8823,51858
4563,20201201,10002953.SH,3.5,0.0575,0.1117,0.1117,0.1175,0.0575,333072,29394.4433,48160
4580,20201202,10003023.SH,4,0.0206,0.0236,0.0236,0.0331,0.01,10393,251.0204,4270
4564,20201202,10002953.SH,3.5,0.1139,0.1015,0.1015,0.1291,0.0874,233418,24506.0909,50409
4581,20201203,10003023.SH,4,0.0227,0.022,0.022,0.0259,0.0203,4915,113.4578,5524
4565,20201203,10002953.SH,3.5,0.1008,0.0962,0.0962,0.1069,0.0878,170971,16713.3117,61165
4582,20201204,10003023.SH,4,0.023,0.0211,0.0211,0.023,0.0172,8838,175.0024,8596
4566,20201204,10002953.SH,3.5,0.0911,0.0959,0.0959,0.1016,0.0721,231707,19935.8148,69566
4583,20201207,10003023.SH,4,0.021,0.0127,0.0127,0.0225,0.0121,6995,112.2311,10440
4567,20201207,10002953.SH,3.5,0.0956,0.0691,0.0691,0.097,0.06,258681,18623.7275,95076
4584,20201208,10003023.SH,4,0.0123,0.0099,0.0099,0.0146,0.0099,5857,68.1419,11963
4568,20201208,10002953.SH,3.5,0.0691,0.0588,0.0588,0.082,0.053,308689,19723.6577,118691
4585,20201209,10003023.SH,4,0.0099,0.0085,0.0085,0.0118,0.0081,4062,38.1969,12964
4569,20201209,10002953.SH,3.5,0.0637,0.0389,0.0389,0.0695,0.0371,367932,19954.4653,144173
4586,20201210,10003023.SH,4,0.0081,0.0068,0.0068,0.0089,0.0061,4092,30.2397,14170
4570,20201210,10002953.SH,3.5,0.036,0.028,0.028,0.0413,0.0229,285071,9597.1407,167355
4587,20201211,10003023.SH,4,0.0085,0.0068,0.0068,0.0085,0.0059,8852,59.3378,16167
4571,20201211,10002953.SH,3.5,0.0325,0.0184,0.0184,0.0352,0.0167,335692,8018.766,205824
4588,20201214,10003023.SH,4,0.0083,0.0055,0.0055,0.0083,0.005,5891,34.8912,17268
4572,20201214,10002953.SH,3.5,0.0201,0.0224,0.0224,0.0233,0.0171,214992,4484.4946,180359
4620,20201214,10003039.SH,3,0.4765,0.4853,0.4831,0.4831,0.4664,147,69.9287,109
4589,20201215,10003023.SH,4,0.0056,0.0055,0.0055,0.0056,0.0048,3431,17.8865,18731
4573,20201215,10002953.SH,3.5,0.0204,0.0208,0.0208,0.0231,0.0139,201480,3612.9398,172347
4621,20201215,10003039.SH,3,0.476,0.4844,0.4856,0.4867,0.4613,397,187.4047,435
4590,20201216,10003023.SH,4,0.0053,0.0052,0.0052,0.007,0.0048,2776,14.1901,19886
4574,20201216,10002953.SH,3.5,0.0237,0.0243,0.0243,0.0285,0.0199,244598,5960.8228,152748
4622,20201216,10003039.SH,3,0.486,0.4941,0.4954,0.5001,0.4824,164,80.711,487
4591,20201217,10003023.SH,4,0.0053,0.0085,0.0086,0.009,0.0048,12428,88.0676,23638
4575,20201217,10002953.SH,3.5,0.0225,0.053,0.053,0.0545,0.0225,491378,19983.4555,111217
4623,20201217,10003039.SH,3,0.5127,0.5523,0.5523,0.5537,0.499,355,189.2861,544
4592,20201218,10003023.SH,4,0.0075,0.0066,0.0066,0.0086,0.0064,7490,54.8206,26518
4576,20201218,10002953.SH,3.5,0.048,0.0285,0.0285,0.0526,0.024,370335,12739.6201,119439
4624,20201218,10003039.SH,3,0.54,0.5198,0.5162,0.5529,0.5065,2117,1135.6649,658
4593,20201221,10003023.SH,4,0.0063,0.0079,0.0079,0.009,0.005,20728,155.6849,38742
4577,20201221,10002953.SH,3.5,0.028,0.0281,0.0281,0.041,0.014,402818,11003.2763,98970
4625,20201221,10003039.SH,3,0.5126,0.5305,0.5305,0.5454,0.491,1021,540.1547,1214
4578,20201222,10002953.SH,3.5,0.0218,0.004,0.004,0.0296,0.0038,364378,5802.3669,98571
4594,20201222,10003023.SH,4,0.0068,0.005,0.005,0.0077,0.0049,10239,65.8238,40536
4626,20201222,10003039.SH,3,0.5299,0.478,0.478,0.533,0.4722,1524,774.4651,1832
4579,20201223,10002953.SH,3.5,0.0044,0,0.0001,0.0119,0.0001,307079,1634.244,43376
4595,20201223,10003023.SH,4,0.006,0.0048,0.0044,0.006,0.0044,8986,45.5676,42441
4627,20201223,10003039.SH,3,0.4899,0.5018,0.5018,0.521,0.486,775,389.284,2048
4596,20201224,10003023.SH,4,0.0057,0.003,0.003,0.0057,0.0028,22063,85.8092,49537
4628,20201224,10003039.SH,3,0.4955,0.4947,0.4966,0.5183,0.4815,828,411.9735,2042
4597,20201225,10003023.SH,4,0.0022,0.0034,0.0034,0.0038,0.0022,9601,31.8657,52832
4629,20201225,10003039.SH,3,0.4895,0.5207,0.5207,0.5219,0.477,300,151.1878,2033
4598,20201228,10003023.SH,4,0.0036,0.0034,0.0034,0.0045,0.0032,6479,23.911,55910
4630,20201228,10003039.SH,3,0.5409,0.5311,0.5311,0.5489,0.51,587,313.6892,1918
4599,20201229,10003023.SH,4,0.0034,0.0034,0.0034,0.0044,0.0032,9794,36.644,60139
4631,20201229,10003039.SH,3,0.5419,0.5268,0.5218,0.5495,0.5218,316,169.1063,1961
4600,20201230,10003023.SH,4,0.0032,0.004,0.004,0.0041,0.0032,10215,38.4597,63959
4632,20201230,10003039.SH,3,0.5221,0.5697,0.5697,0.5697,0.5221,1257,695.1257,1983
4601,20201231,10003023.SH,4,0.0045,0.0092,0.0092,0.0113,0.0045,67530,600.1623,83687
4633,20201231,10003039.SH,3,0.5699,0.635,0.6346,0.65,0.5699,2543,1610.239,2020
4602,20210104,10003023.SH,4,0.0092,0.0075,0.0075,0.012,0.0063,49173,429.5779,95248
4634,20210104,10003039.SH,3,0.635,0.641,0.641,0.6639,0.6088,1816,1159.0555,1977
4603,20210105,10003023.SH,4,0.0065,0.0076,0.0076,0.0082,0.0044,44220,275.6215,93631
4635,20210105,10003039.SH,3,0.62,0.671,0.6683,0.674,0.618,530,343.3726,1938
4604,20210106,10003023.SH,4,0.008,0.0127,0.0127,0.016,0.0065,86032,940.3162,96794
4652,20210106,10003087.SH,4.1,0.0161,0.0236,0.0236,0.0302,0.0147,12068,256.4646,5617
4636,20210106,10003039.SH,3,0.6818,0.726,0.72,0.7278,0.6619,946,664.2655,1687
4605,20210107,10003023.SH,4,0.0177,0.0382,0.0382,0.0391,0.0134,166792,3347.2771,112956
4653,20210107,10003087.SH,4.1,0.0237,0.047,0.047,0.047,0.0237,21745,687.6707,12370
4637,20210107,10003039.SH,3,0.746,0.805,0.805,0.805,0.725,765,581.6143,1590
4606,20210108,10003023.SH,4,0.0456,0.0251,0.0251,0.0513,0.0223,256450,9208.8109,133610
4683,20210108,10003103.SH,4.2,0.038,0.0328,0.0328,0.05,0.0245,18341,671.2204,8715
4654,20210108,10003087.SH,4.1,0.0556,0.0448,0.0448,0.0638,0.0344,22240,1098.8536,15922
4638,20210108,10003039.SH,3,0.81,0.7867,0.7867,0.825,0.74,570,454.4953,1479
4607,20210111,10003023.SH,4,0.0273,0.0119,0.0119,0.0371,0.01,234679,5438.4569,142576
4684,20210111,10003103.SH,4.2,0.0322,0.019,0.019,0.0402,0.0182,20467,560.1683,14385
4655,20210111,10003087.SH,4.1,0.0423,0.0285,0.0285,0.0555,0.0269,17267,675.0037,17574
4639,20210111,10003039.SH,3,0.7751,0.766,0.7717,0.845,0.7539,1225,993.0636,1331
4685,20210112,10003103.SH,4.2,0.018,0.0432,0.0432,0.0432,0.0157,21355,591.0538,18539
4608,20210112,10003023.SH,4,0.0108,0.045,0.045,0.045,0.0094,277970,7426.7857,143621
4656,20210112,10003087.SH,4.1,0.0272,0.061,0.061,0.061,0.0238,29012,1163.8894,20018
4640,20210112,10003039.SH,3,0.7688,0.9058,0.9058,0.9058,0.7626,1135,944.9145,1216
4712,20210113,10003111.SH,4.3,0.035,0.0241,0.0241,0.0444,0.0209,27296,795.6793,12634
4609,20210113,10003023.SH,4,0.0511,0.0281,0.0281,0.0634,0.022,440845,17649.6166,162508
4686,20210113,10003103.SH,4.2,0.0459,0.0345,0.0345,0.0589,0.0298,27980,1140.1245,23353
4657,20210113,10003087.SH,4.1,0.0617,0.0496,0.0496,0.0805,0.0437,35905,2096.6829,22289
4641,20210113,10003039.SH,3,0.9065,0.8708,0.867,0.9347,0.8495,414,372.1477,1158
4610,20210114,10003023.SH,4,0.0264,0.0127,0.0127,0.0269,0.0118,162001,2999.3897,179656
4713,20210114,10003111.SH,4.3,0.024,0.0169,0.0169,0.0241,0.0163,15570,301.8391,18386
4687,20210114,10003103.SH,4.2,0.0334,0.0242,0.0242,0.0334,0.0234,16327,458.2828,25342
4658,20210114,10003087.SH,4.1,0.0485,0.035,0.035,0.0485,0.0344,16238,666.4616,23909
4642,20210114,10003039.SH,3,0.871,0.8092,0.8143,0.871,0.8,231,190.2453,1024
4611,20210115,10003023.SH,4,0.0145,0.0077,0.0077,0.023,0.0062,266421,3739.6115,182202
4714,20210115,10003111.SH,4.3,0.0171,0.012,0.012,0.0203,0.0119,25658,421.9776,22991
4688,20210115,10003103.SH,4.2,0.0244,0.0188,0.0188,0.0303,0.018,25998,617.6626,29296
4659,20210115,10003087.SH,4.1,0.0367,0.0288,0.0288,0.0456,0.0275,24186,859.2103,27035
4643,20210115,10003039.SH,3,0.8386,0.805,0.8039,0.8602,0.7889,431,352.5924,910
4612,20210118,10003023.SH,4,0.0079,0.0074,0.0074,0.0171,0.0053,165355,1716.1464,186521
4715,20210118,10003111.SH,4.3,0.0114,0.013,0.013,0.0173,0.0079,20225,266.7712,26882
4689,20210118,10003103.SH,4.2,0.0189,0.0204,0.0204,0.0265,0.016,23076,468.4748,32371
4660,20210118,10003087.SH,4.1,0.027,0.032,0.032,0.0405,0.025,31057,1010.1391,32219
4644,20210118,10003039.SH,3,0.7961,0.837,0.8366,0.8633,0.7958,142,117.9669,917
4613,20210119,10003023.SH,4,0.0088,0.0033,0.0033,0.01,0.0027,129207,718.1236,167995
4716,20210119,10003111.SH,4.3,0.0155,0.0101,0.0101,0.0155,0.0098,14395,176.4472,29301
4690,20210119,10003103.SH,4.2,0.021,0.0153,0.0153,0.0223,0.015,22314,403.3342,34890
4661,20210119,10003087.SH,4.1,0.0336,0.0241,0.0241,0.0351,0.0225,30103,865.5143,36219
4645,20210119,10003039.SH,3,0.8466,0.797,0.7927,0.8521,0.7815,179,145.1106,853
4614,20210120,10003023.SH,4,0.0027,0.0018,0.0018,0.004,0.0016,58338,162.3589,158382
4717,20210120,10003111.SH,4.3,0.0098,0.0087,0.0087,0.011,0.0081,11637,113.1432,32278
4691,20210120,10003103.SH,4.2,0.0153,0.0139,0.0139,0.0175,0.0125,13988,210.3106,38378
4662,20210120,10003087.SH,4.1,0.0238,0.022,0.022,0.028,0.0197,26818,632.1313,43293
4646,20210120,10003039.SH,3,0.8029,0.8,0.7968,0.8258,0.7767,591,473.6808,727
4615,20210121,10003023.SH,4,0.0035,0.0048,0.0048,0.0093,0.0019,136916,715.06,151607
4718,20210121,10003111.SH,4.3,0.0105,0.0145,0.0145,0.0185,0.0092,34774,477.6088,43445
4692,20210121,10003103.SH,4.2,0.0148,0.021,0.021,0.0267,0.014,35509,742.5774,45895
4663,20210121,10003087.SH,4.1,0.0232,0.0331,0.0331,0.0399,0.0225,50645,1603.3471,51500
4647,20210121,10003039.SH,3,0.8246,0.84,0.8323,0.86,0.8029,213,177.2155,674
4616,20210122,10003023.SH,4,0.0046,0.002,0.002,0.0053,0.0015,74287,225.7658,141516
4719,20210122,10003111.SH,4.3,0.0138,0.0119,0.0119,0.015,0.0109,17777,223.9024,51303
4693,20210122,10003103.SH,4.2,0.0195,0.0175,0.0175,0.022,0.0155,19818,365.674,48658
4664,20210122,10003087.SH,4.1,0.0312,0.027,0.027,0.033,0.0238,32249,895.8893,56117
4648,20210122,10003039.SH,3,0.8419,0.8332,0.8332,0.85,0.8109,151,124.6547,660
4617,20210125,10003023.SH,4,0.0019,0.0022,0.0022,0.0034,0.0008,91983,194.6456,121088
4720,20210125,10003111.SH,4.3,0.0108,0.0133,0.0133,0.014,0.0101,31117,379.9114,55315
4694,20210125,10003103.SH,4.2,0.0158,0.021,0.021,0.0216,0.0147,30006,551.8097,54302
4665,20210125,10003087.SH,4.1,0.026,0.032,0.032,0.0336,0.0223,55394,1584.3445,61447
4649,20210125,10003039.SH,3,0.836,0.89,0.8699,0.8857,0.8173,658,566.5751,637
4618,20210126,10003023.SH,4,0.0018,0.0002,0.0002,0.002,0.0001,58760,35.0491,99043
4721,20210126,10003111.SH,4.3,0.0127,0.0075,0.0075,0.0127,0.0074,30416,301.8011,65455
4695,20210126,10003103.SH,4.2,0.0195,0.0109,0.0109,0.0195,0.0108,37701,565.3154,57540
4666,20210126,10003087.SH,4.1,0.029,0.0172,0.0172,0.0291,0.0172,63315,1469.4715,73381
4650,20210126,10003039.SH,3,0.8558,0.8025,0.8025,0.856,0.7985,606,505.2153,412
4619,20210127,10003023.SH,4,0.0001,0,0.0001,0.0002,0.0001,4891,0.492,96425
4722,20210127,10003111.SH,4.3,0.0072,0.006,0.006,0.0085,0.0057,16274,109.4543,68191
4696,20210127,10003103.SH,4.2,0.0109,0.0088,0.0088,0.013,0.0082,24436,243.6354,64015
4667,20210127,10003087.SH,4.1,0.0186,0.0156,0.0156,0.0196,0.014,34233,558.3323,77072
4651,20210127,10003039.SH,3,0.8072,0.806,0.795,0.8117,0.7895,272,217.5111,387
4723,20210128,10003111.SH,4.3,0.0049,0.0045,0.0045,0.0057,0.0042,24773,123.2564,73785
4697,20210128,10003103.SH,4.2,0.0069,0.0072,0.0072,0.0083,0.006,36465,256.1113,65177
4668,20210128,10003087.SH,4.1,0.0118,0.0109,0.0109,0.0131,0.008,59579,663.345,85468
4724,20210129,10003111.SH,4.3,0.0048,0.0038,0.0038,0.0058,0.0034,22382,89.4129,73808
4698,20210129,10003103.SH,4.2,0.0085,0.0062,0.0062,0.0085,0.0055,24264,151.1896,66234
4669,20210129,10003087.SH,4.1,0.0114,0.0093,0.0093,0.013,0.0082,46546,437.1776,78516
4725,20210201,10003111.SH,4.3,0.0035,0.0036,0.0036,0.0043,0.0034,14298,55.081,74173
4699,20210201,10003103.SH,4.2,0.0059,0.0052,0.0052,0.0065,0.005,18872,106.9449,64274
4670,20210201,10003087.SH,4.1,0.0094,0.0081,0.0081,0.0098,0.0075,28442,240.8657,75373
4726,20210202,10003111.SH,4.3,0.0042,0.0018,0.0018,0.0042,0.0018,14839,38.8355,72206
4700,20210202,10003103.SH,4.2,0.0054,0.0031,0.0031,0.0057,0.003,13115,53.7096,62610
4671,20210202,10003087.SH,4.1,0.0082,0.0048,0.0048,0.0089,0.0046,29260,179.6559,67704
4727,20210203,10003111.SH,4.3,0.0018,0.0013,0.0013,0.0021,0.0012,8608,12.9025,69858
4701,20210203,10003103.SH,4.2,0.0027,0.0019,0.0019,0.0033,0.0018,10774,26.4609,57640
4672,20210203,10003087.SH,4.1,0.0048,0.0033,0.0033,0.0053,0.0029,24274,97.3621,62490
4728,20210204,10003111.SH,4.3,0.0012,0.0017,0.0017,0.0017,0.0011,6160,8.4848,67125
4702,20210204,10003103.SH,4.2,0.0016,0.0024,0.0024,0.0029,0.0016,5665,13.5377,57530
4673,20210204,10003087.SH,4.1,0.0031,0.004,0.004,0.0051,0.0026,18536,75.4812,61666
4729,20210205,10003111.SH,4.3,0.0013,0.0016,0.0016,0.0029,0.0013,15109,33.8152,64073
4703,20210205,10003103.SH,4.2,0.0023,0.0037,0.0037,0.0053,0.0023,17218,71.2389,57223
4674,20210205,10003087.SH,4.1,0.0044,0.0063,0.0063,0.0095,0.0044,54420,409.6735,72087
4730,20210208,10003111.SH,4.3,0.0016,0.0012,0.0012,0.0026,0.0011,12365,19.5662,61328
4704,20210208,10003103.SH,4.2,0.0035,0.0032,0.0032,0.0046,0.0028,18470,67.52,56124
4675,20210208,10003087.SH,4.1,0.0069,0.0064,0.0064,0.009,0.0059,42895,320.2915,77256
4731,20210209,10003111.SH,4.3,0.0015,0.0027,0.0027,0.0029,0.0011,16923,35.5905,61112
4705,20210209,10003103.SH,4.2,0.0032,0.005,0.005,0.0057,0.0027,24123,103.9475,54932
4676,20210209,10003087.SH,4.1,0.0074,0.0121,0.0121,0.0126,0.0057,78027,737.3778,81104
4732,20210210,10003111.SH,4.3,0.0033,0.0071,0.0071,0.0079,0.003,81120,488.3095,75344
4706,20210210,10003103.SH,4.2,0.0065,0.014,0.014,0.0158,0.0063,142665,1724.6106,83774
4677,20210210,10003087.SH,4.1,0.0145,0.0299,0.0299,0.0357,0.0133,358263,9554.1121,96906
4733,20210218,10003111.SH,4.3,0.011,0.002,0.002,0.0113,0.0011,67853,238.4975,71784
4707,20210218,10003103.SH,4.2,0.024,0.0048,0.0048,0.0253,0.0026,171586,1437.7354,99897
4678,20210218,10003087.SH,4.1,0.0499,0.0138,0.0138,0.0545,0.01,527601,11929.2968,232063
4738,20210218,10003257.SH,4.4,0.0302,0.0166,0.0166,0.0408,0.0142,51195,1110.2743,24426
4734,20210219,10003111.SH,4.3,0.0019,0.0002,0.0002,0.0019,0.0001,24065,10.7136,64860
4708,20210219,10003103.SH,4.2,0.0043,0.001,0.001,0.0046,0.0009,71060,125.5641,79191
4679,20210219,10003087.SH,4.1,0.0128,0.0058,0.0058,0.0149,0.0049,180941,1439.8925,224204
4739,20210219,10003257.SH,4.4,0.0166,0.011,0.011,0.0167,0.0105,26697,326.0457,33735
4735,20210222,10003111.SH,4.3,0.0002,0.0002,0.0001,0.0002,0.0001,6702,0.7311,59400
4709,20210222,10003103.SH,4.2,0.0011,0.0003,0.0003,0.0012,0.0002,28837,13.3426,67693
4680,20210222,10003087.SH,4.1,0.0071,0.0011,0.0011,0.0072,0.0009,129767,302.7867,179371
4740,20210222,10003257.SH,4.4,0.0109,0.0065,0.0065,0.0121,0.0061,34913,285.6204,39417
4710,20210223,10003103.SH,4.2,0.0002,0.0001,0.0001,0.0003,0.0001,9771,1.2899,60830
4736,20210223,10003111.SH,4.3,0.0002,0.0001,0.0001,0.0002,0.0001,1482,0.1568,59101
4681,20210223,10003087.SH,4.1,0.0009,0.0002,0.0002,0.0015,0.0001,54099,32.8818,152933
4741,20210223,10003257.SH,4.4,0.0059,0.0059,0.0059,0.007,0.005,18317,112.8646,42784
4682,20210224,10003087.SH,4.1,0.0002,0,0.0001,0.0008,0.0001,29464,4.4844,149369
4711,20210224,10003103.SH,4.2,0.0001,0,0.0001,0.0002,0.0001,5589,0.6358,58118
4737,20210224,10003111.SH,4.3,0.0001,0,0.0001,0.001,0.0001,3900,0.5522,56962
4742,20210224,10003257.SH,4.4,0.0058,0.0042,0.0042,0.006,0.004,18482,88.7986,45065
4743,20210225,10003257.SH,4.4,0.0044,0.003,0.003,0.005,0.0025,23205,80.06,49813
4744,20210226,10003257.SH,4.4,0.0015,0.0029,0.0029,0.0032,0.0015,15889,43.1224,54467
4745,20210301,10003257.SH,4.4,0.0029,0.0024,0.0024,0.0034,0.002,8585,21.0777,53942
4763,20210301,10003299.SH,3.3,0.4881,0.4919,0.486,0.4982,0.4733,179,86.9155,141
4746,20210302,10003257.SH,4.4,0.0024,0.0017,0.0017,0.0026,0.0015,10929,18.9189,51791
4764,20210302,10003299.SH,3.3,0.493,0.4258,0.4258,0.4963,0.3926,274,118.0775,281
