,Unnamed: 0,trade_date,price,open,settle,close,per,high,low,normcjl,vol,normcje,amount,normccl,oi,jc,ts_code,dt
5507,5507,20220704,3.4,0.0058,0.0058,0.0058,0,0.0065,0.0037,-0.048175582,25653,-0.037190357,137.8502,1.106492476,87121,-0.337,10004385.SH,23
5508,5508,20220704,3.5,0.0108,0.0103,0.0103,-0.048543689,0.0119,0.0087,-0.290384945,11321,-0.037515791,117.0274,-0.527552953,9855,-0.437,10004399.SH,51
5509,5509,20220704,3.3,0.0118,0.0115,0.0115,-0.026086957,0.0127,0.0071,0.476701504,56711,-0.030099312,591.5692,2.162448814,137052,-0.237,10004337.SH,23
5510,5510,20220704,3.2,0.0245,0.025,0.025,0.02,0.0273,0.0164,2.029143192,148572,0.014866613,3468.7045,3.139141279,183235,-0.137,10004329.SH,23
5511,5511,20220704,3.1,0.048,0.051,0.051,0.058823529,0.0551,0.0348,3.047226951,208814,0.114831497,9864.9365,2.257616215,141552,-0.037,10004325.SH,23
5512,5512,20220704,3,0.095,0.1028,0.1028,0.075875486,0.1076,0.0755,2.239699043,161031,0.199584446,15287.8361,1.353906572,98820,0.063,10004317.SH,23
5513,5513,20220705,3.4,0.0068,0.0046,0.0046,-0.47826087,0.0078,0.0032,0.193323985,39943,-0.036482973,183.112,1.063751739,85100,-0.337,10004385.SH,22
5514,5514,20220705,3.3,0.0133,0.0094,0.0094,-0.414893617,0.0155,0.0067,0.865078099,79692,-0.027406465,763.8705,2.310719625,144063,-0.237,10004337.SH,22
5515,5515,20220705,3.5,0.0115,0.0094,0.0094,-0.223404255,0.0128,0.0078,-0.337958163,8506,-0.038110521,78.9737,-0.47411117,12382,-0.437,10004399.SH,50
5516,5516,20220705,3.2,0.0289,0.0233,0.0233,-0.240343348,0.0338,0.0161,3.628262404,243195,0.045516307,5429.8187,3.281554008,189969,-0.137,10004329.SH,22
5517,5517,20220705,3.1,0.0584,0.0494,0.0494,-0.182186235,0.0677,0.0352,5.585456691,359006,0.226041491,16980.6846,2.801571933,167273,-0.037,10004325.SH,22
5518,5518,20220705,3,0.1106,0.1012,0.1012,-0.092885375,0.1283,0.0776,3.491778814,235119,0.313758487,22593.2381,1.360906663,99151,0.063,10004317.SH,22
5519,5519,20220706,3.4,0.004,0.0025,0.0025,-0.6,0.0044,0.0024,0.139244306,36743,-0.037607797,111.1404,1.029491475,83480,-0.389,10004385.SH,21
5520,5520,20220706,3.3,0.0083,0.0049,0.0049,-0.693877551,0.0093,0.0047,0.85481986,79085,-0.031554683,498.4476,2.372007431,146961,-0.289,10004337.SH,21
5521,5521,20220706,3.5,0.009,0.0071,0.0071,-0.267605634,0.0092,0.0064,-0.363578411,6990,-0.038529938,52.1374,-0.438159041,14082,-0.489,10004399.SH,49
5522,5522,20220706,3.2,0.0215,0.0125,0.0125,-0.72,0.022,0.0113,2.647358424,185153,0.005586109,2874.8934,3.784651189,213758,-0.189,10004329.SH,21
5523,5523,20220706,3.1,0.0481,0.0294,0.0294,-0.636054422,0.0481,0.0262,4.858051207,315964,0.132000127,10963.4677,3.550031822,202664,-0.089,10004325.SH,21
5524,5524,20220706,3,0.097,0.0685,0.0685,-0.416058394,0.098,0.0602,4.020340077,266395,0.269788396,19779.8211,1.823145305,121008,0.011,10004317.SH,21
5525,5525,20220707,3.4,0.0026,0.0019,0.0019,-0.368421053,0.0026,0.0017,-0.175905024,18095,-0.038756978,37.6103,1.05171835,84531,-0.398,10004385.SH,20
5526,5526,20220707,3.3,0.0048,0.0031,0.0031,-0.548387097,0.0051,0.0031,0.325802299,47782,-0.036100897,207.5591,2.069924951,132677,-0.298,10004337.SH,20
5527,5527,20220707,3.5,0.007,0.0061,0.0061,-0.147540984,0.0073,0.006,-0.40741675,4396,-0.038899257,28.5066,-0.419146709,14981,-0.498,10004399.SH,48
5528,5528,20220707,3.2,0.0118,0.0081,0.0081,-0.456790123,0.0128,0.0081,1.047529417,90488,-0.024269139,964.6116,3.884873036,218497,-0.198,10004329.SH,20
5529,5529,20220707,3.1,0.0283,0.0226,0.0226,-0.252212389,0.0305,0.0225,2.651600299,185404,0.037944089,4945.3119,3.527952985,201620,-0.098,10004325.SH,20
5530,5530,20220707,3,0.064,0.06,0.06,-0.066666667,0.072,0.0547,3.128937966,213649,0.174533689,13684.9687,2.047253961,131605,0.002,10004317.SH,20
5531,5531,20220708,3.4,0.0024,0.0012,0.0012,-1,0.0025,0.0012,-0.175465627,18121,-0.038843036,32.1039,0.983007486,81282,-0.394,10004385.SH,19
5532,5532,20220708,3.3,0.0041,0.0026,0.0026,-0.576923077,0.0049,0.0024,0.142032789,36908,-0.037346554,127.856,1.959319282,127447,-0.294,10004337.SH,19
5533,5533,20220708,3.5,0.0072,0.0045,0.0045,-0.6,0.0074,0.0042,-0.364440305,6939,-0.038764964,37.0993,-0.4324067,14354,-0.494,10004399.SH,47
5534,5534,20220708,3.2,0.0107,0.0071,0.0071,-0.507042254,0.0125,0.007,1.250564812,102502,-0.024329579,960.7444,3.63898162,206870,-0.194,10004329.SH,19
5535,5535,20220708,3.1,0.0279,0.0218,0.0218,-0.279816514,0.0335,0.0209,3.47048494,233859,0.058138557,6237.4507,3.595373801,204808,-0.094,10004325.SH,19
5536,5536,20220708,3,0.07,0.0585,0.0585,-0.196581197,0.081,0.0578,3.498251475,235502,0.210430448,15981.8153,2.095514408,133887,0.006,10004317.SH,19
5537,5537,20220711,3.4,0.0011,0.0009,0.0009,-0.222222222,0.0011,0.0008,-0.056372033,25168,-0.038966689,24.192,0.861785365,75550,-0.439,10004385.SH,16
5538,5538,20220711,3.3,0.0025,0.0019,0.0019,-0.315789474,0.0025,0.0017,0.058175487,31946,-0.038345453,63.9416,1.787066286,119302,-0.339,10004337.SH,16
5539,5539,20220711,3.5,0.0037,0.0032,0.0032,-0.15625,0.0041,0.0031,-0.425888341,3303,-0.03915164,12.3579,-0.415953314,15132,-0.539,10004399.SH,44
5540,5540,20220711,3.2,0.006,0.0038,0.0038,-0.578947368,0.0065,0.0038,1.104093381,93835,-0.032363529,446.6938,3.829549054,215881,-0.239,10004329.SH,16
5541,5541,20220711,3.1,0.0186,0.0113,0.0113,-0.646017699,0.0199,0.0107,3.394790289,229380,0.00970278,3138.2977,4.038050256,225740,-0.139,10004325.SH,16
5542,5542,20220711,3,0.05,0.035,0.035,-0.428571429,0.05,0.033,3.975808842,263760,0.121921839,10318.6106,3.052242868,179126,-0.039,10004317.SH,16
5543,5543,20220712,3.4,0.0008,0.0007,0.0007,-0.142857143,0.0011,0.0007,-0.283337687,11738,-0.039194577,9.6106,0.783980727,71871,-0.456,10004385.SH,15
5544,5544,20220712,3.3,0.0019,0.0015,0.0015,-0.266666667,0.0021,0.0014,-0.083394973,23569,-0.038736793,38.9018,1.685258315,114488,-0.356,10004337.SH,15
5545,5545,20220712,3.2,0.0038,0.0023,0.0023,-0.652173913,0.0045,0.0023,0.493500004,57705,-0.036699917,169.2309,3.517336532,201118,-0.256,10004329.SH,15
5546,5546,20220712,3.5,0.0037,0.0029,0.0029,-0.275862069,0.0037,0.0028,-0.448551106,1962,-0.039251519,5.9672,-0.400959161,15841,-0.556,10004399.SH,43
5547,5547,20220712,3.1,0.011,0.0066,0.0066,-0.666666667,0.0129,0.0066,1.794826082,134707,-0.020580669,1200.6176,4.295953914,237935,-0.156,10004325.SH,15
5548,5548,20220712,3,0.034,0.0247,0.0247,-0.376518219,0.0398,0.0246,3.753693459,250617,0.081177459,7711.59,3.289336587,190337,-0.056,10004317.SH,15
5549,5549,20220713,3.4,0.0008,0.0005,0.0005,-0.6,0.0008,0.0005,-0.393795431,5202,-0.039292685,3.3332,0.769430689,71183,-0.465,10004385.SH,14
5550,5550,20220713,3.3,0.0018,0.0012,0.0012,-0.5,0.0018,0.0011,-0.169330963,18484,-0.03895355,25.0327,1.480394622,104801,-0.365,10004337.SH,14
5551,5551,20220713,3.2,0.0024,0.0019,0.0019,-0.263157895,0.0029,0.0017,0.133194142,36385,-0.038100728,79.6003,3.435788644,197262,-0.265,10004329.SH,14
5552,5552,20220713,3.5,0.0031,0.0028,0.0028,-0.107142857,0.0032,0.0026,-0.441470048,2381,-0.039236757,6.9117,-0.381143193,16778,-0.565,10004399.SH,42
5553,5553,20220713,3.1,0.0074,0.0047,0.0047,-0.574468085,0.0076,0.0041,1.002339085,87814,-0.031310674,514.0605,4.250717675,235796,-0.165,10004325.SH,14
5554,5554,20220713,3,0.027,0.0206,0.0206,-0.310679612,0.028,0.0176,3.31029079,224380,0.042126827,5212.9435,3.484281722,199555,-0.065,10004317.SH,14
5555,5555,20220714,3.4,0.0007,0.0004,0.0004,-0.75,0.0007,0.0004,-0.396127617,5064,-0.039303481,2.6424,0.716792542,68694,-0.485,10004385.SH,13
5556,5556,20220714,3.3,0.0012,0.0007,0.0007,-0.714285714,0.0012,0.0007,-0.142324923,20082,-0.039032667,19.9704,1.229914022,92957,-0.385,10004337.SH,13
5557,5557,20220714,3.2,0.0017,0.0015,0.0015,-0.133333333,0.002,0.0014,0.048643943,31382,-0.038504568,53.7607,3.2603634,188967,-0.285,10004329.SH,13
5558,5558,20220714,3.5,0.0025,0.0023,0.0023,-0.086956522,0.0027,0.0023,-0.432242703,2927,-0.039227038,7.5336,-0.361179187,17722,-0.585,10004399.SH,41
5559,5559,20220714,3.1,0.0046,0.0029,0.0029,-0.586206897,0.0047,0.0027,0.863759907,79614,-0.034778378,292.1802,4.232931946,234955,-0.185,10004325.SH,13
5560,5560,20220714,3,0.0199,0.0127,0.0127,-0.566929134,0.02,0.0108,3.204497418,218120,0.012777633,3335.0415,3.192371579,185752,-0.085,10004317.SH,13
5561,5561,20220715,3.4,0.0006,0.0005,0.0005,-0.2,0.0014,0.0003,-0.394775625,5144,-0.039302923,2.6781,0.691816386,67513,-0.528,10004385.SH,12
5562,5562,20220715,3.3,0.0007,0.0008,0.0008,0.125,0.0017,0.0005,-0.237437559,14454,-0.03917965,10.5657,1.078724744,85808,-0.428,10004337.SH,12
5563,5563,20220715,3.2,0.0013,0.0012,0.0012,-0.083333333,0.0019,0.001,0.024882684,29976,-0.038696196,41.4994,3.058587361,179426,-0.328,10004329.SH,12
5564,5564,20220715,3.1,0.0029,0.0021,0.0021,-0.380952381,0.0044,0.0018,0.943696433,84344,-0.03563929,237.0949,4.228088982,234726,-0.228,10004325.SH,12
5565,5565,20220715,3.5,0.0023,0.0021,0.0021,-0.095238095,0.0027,0.0021,-0.430180915,3049,-0.039230356,7.3213,-0.321970218,19576,-0.628,10004399.SH,40
5566,5566,20220715,3,0.0125,0.0063,0.0063,-0.984126984,0.019,0.0058,3.458502911,233150,0.004269576,2790.6553,3.173274654,184849,-0.128,10004317.SH,12
5567,5567,20220718,3.4,0.0006,0.0003,0.0003,-1,0.0006,0.0003,-0.37385355,6382,-0.039303927,2.6139,0.635836806,64866,-0.489,10004385.SH,9
5568,5568,20220718,3.2,0.0012,0.0007,0.0007,-0.714285714,0.0014,0.0007,0.129611363,36173,-0.038778478,36.2346,2.526897664,154285,-0.289,10004329.SH,9
5569,5569,20220718,3.3,0.0008,0.0007,0.0007,-0.142857143,0.0008,0.0006,-0.301978276,10635,-0.039234051,7.0849,1.006080294,82373,-0.389,10004337.SH,9
5570,5570,20220718,3.1,0.0022,0.0019,0.0019,-0.157894737,0.0028,0.0016,0.51438828,58941,-0.037501916,117.9152,3.794041039,214202,-0.189,10004325.SH,9
5571,5571,20220718,3.5,0.0021,0.002,0.002,-0.05,0.0023,0.0018,-0.448770805,1949,-0.039281104,4.0742,-0.30866793,20205,-0.589,10004399.SH,37
5572,5572,20220718,3,0.0072,0.0085,0.0085,0.152941176,0.0108,0.0056,1.668583832,127237,-0.023835469,992.3599,2.982072771,175808,-0.089,10004317.SH,9
5573,5573,20220718,2.65,0.2394,0.28,0.28,0.145,0.2816,0.2344,-0.472616564,538,-0.037150523,140.399,-0.731401527,216,0.261,10004403.SH,37
5574,5574,20220719,3.4,0.0003,0.0002,0.0002,-0.5,0.0004,0.0002,-0.444038833,2229,-0.039334596,0.6515,0.61462505,63863,-0.501,10004385.SH,8
5575,5575,20220719,3.3,0.0006,0.0003,0.0003,-1,0.0006,0.0003,-0.377723627,6153,-0.039305041,2.5426,0.953674778,79895,-0.401,10004337.SH,8
5576,5576,20220719,3.2,0.0007,0.0005,0.0005,-0.4,0.0008,0.0004,0.023817991,29913,-0.039096199,15.9053,2.011048052,129893,-0.301,10004329.SH,8
5577,5577,20220719,3.1,0.0017,0.0011,0.0011,-0.545454545,0.0018,0.0009,0.168548732,38477,-0.038548835,50.9283,3.450169495,197942,-0.201,10004325.SH,8
5578,5578,20220719,3.5,0.0017,0.002,0.002,0.15,0.0021,0.0017,-0.443582536,2256,-0.039279399,4.1833,-0.283564884,21392,-0.601,10004399.SH,36
5579,5579,20220719,3,0.0075,0.0049,0.0049,-0.530612245,0.0087,0.0033,1.03852177,89955,-0.031743997,486.3344,3.272862052,189558,-0.101,10004317.SH,8
5580,5580,20220719,2.65,0.2695,0.2662,0.2662,-0.012396694,0.2739,0.24,-0.475219148,384,-0.037800638,98.8015,-0.726812343,433,0.249,10004403.SH,36
5581,5581,20220720,3.3,0.0004,0.0003,0.0003,-0.333333333,0.0004,0.0002,-0.410543232,4211,-0.039326752,1.1534,0.885069656,76651,-0.392,10004337.SH,7
5582,5582,20220720,3.4,0.0003,0.0003,0.0003,0,0.0003,0.0002,-0.413162716,4056,-0.039329128,1.0014,0.572857135,61888,-0.492,10004385.SH,7
5583,5583,20220720,3.2,0.0005,0.0004,0.0004,-0.25,0.0007,0.0003,-0.233364683,14695,-0.039243905,6.4544,1.839535247,121783,-0.292,10004329.SH,7
5584,5584,20220720,3.1,0.0015,0.0008,0.0008,-0.875,0.0017,0.0006,0.092431584,33973,-0.03888968,29.1194,3.042493496,178665,-0.192,10004325.SH,7
5585,5585,20220720,3.5,0.0021,0.0018,0.0018,-0.166666667,0.0022,0.0017,-0.446894916,2060,-0.039284567,3.8526,-0.256537342,22670,-0.592,10004399.SH,35
5586,5586,20220720,3,0.0077,0.0039,0.0039,-0.974358974,0.0081,0.0039,0.935871779,83881,-0.031900644,476.3114,3.041140004,178601,-0.092,10004317.SH,7
5587,5587,20220720,2.65,0.2783,0.2721,0.2721,-0.022785741,0.287,0.2665,-0.478058331,216,-0.038415495,59.46,-0.7260933,467,0.258,10004403.SH,35
5588,5588,20220721,3.4,0.0001,0.0001,0.0001,0,0.0002,0.0001,-0.444055733,2228,-0.039339251,0.3537,0.56577245,61553,-0.526,10004385.SH,6
5589,5589,20220721,3.3,0.0002,0.0002,0.0002,0,0.0004,0.0001,-0.421359168,3571,-0.039330645,0.9043,0.837443659,74399,-0.426,10004337.SH,6
5590,5590,20220721,3.2,0.0003,0.0003,0.0003,0,0.0005,0.0003,-0.312997011,9983,-0.039285868,3.7694,1.688832379,114657,-0.326,10004329.SH,6
5591,5591,20220721,3.1,0.0008,0.0005,0.0005,-0.6,0.0008,0.0004,0.050519832,31493,-0.039080917,16.8831,2.514377864,153693,-0.226,10004325.SH,6
5592,5592,20220721,3,0.0036,0.0014,0.0014,-1.571428571,0.0037,0.0013,0.677421613,68588,-0.037014053,149.131,2.892129002,171555,-0.126,10004317.SH,6
5593,5593,20220721,3.5,0.0017,0.0015,0.0015,-0.133333333,0.0019,0.0014,-0.453637976,1661,-0.039303366,2.6498,-0.245857445,23175,-0.626,10004399.SH,34
5594,5594,20220721,2.65,0.2631,0.2392,0.2392,-0.099916388,0.2651,0.238,-0.475117749,390,-0.03782793,97.0552,-0.72484555,526,0.224,10004403.SH,34
5595,5595,20220722,3.3,0.0002,0.0002,0.0002,0,0.0003,0.0001,-0.427510731,3207,-0.039334582,0.6524,0.819657929,73558,-0.413,10004337.SH,5
5596,5596,20220722,3.4,0.0002,0.0002,0.0001,-1,0.0002,0.0001,-0.419855077,3660,-0.039335769,0.5765,0.513768753,59094,-0.513,10004385.SH,5
5597,5597,20220722,3.1,0.0005,0.0003,0.0003,-0.666666667,0.0006,0.0002,-0.162317505,18899,-0.039242707,6.531,2.340602189,145476,-0.213,10004325.SH,5
5598,5598,20220722,3.2,0.0002,0.0003,0.0003,0.333333333,0.0004,0.0001,-0.320754065,9524,-0.039304886,2.5525,1.623293762,111558,-0.313,10004329.SH,5
5599,5599,20220722,3,0.0017,0.0008,0.0008,-1.125,0.0025,0.0008,0.622446239,65335,-0.037826863,97.1235,2.365578345,146657,-0.113,10004317.SH,5
5600,5600,20220722,3.5,0.0016,0.0014,0.0014,-0.142857143,0.0019,0.0013,-0.415292104,3930,-0.039249612,6.0892,-0.245561369,23189,-0.613,10004399.SH,33
5601,5601,20220722,2.65,0.2454,0.254,0.254,0.033858268,0.2747,0.2333,-0.469540782,720,-0.0364897,182.6816,-0.719769955,766,0.237,10004403.SH,33
5602,5602,20220725,3.3,0.0001,0.0001,0.0001,0,0.0002,0.0001,-0.440422255,2443,-0.039340724,0.2594,0.799059474,72584,-0.422,10004337.SH,2
5603,5603,20220725,3.4,0.0001,0.0001,0.0001,0,0.0001,0.0001,-0.459924739,1289,-0.039342764,0.1289,0.508397081,58840,-0.522,10004385.SH,2
5604,5604,20220725,3.1,0.0002,0.0002,0.0002,0,0.0003,0.0001,-0.333766987,8754,-0.03931427,1.9521,2.099574884,134079,-0.222,10004325.SH,2
5605,5605,20220725,3.2,0.0002,0.0002,0.0002,0,0.0002,0.0001,-0.426885435,3244,-0.03933678,0.5118,1.574145087,109234,-0.322,10004329.SH,2
5606,5606,20220725,3,0.0007,0.0004,0.0004,-0.75,0.001,0.0002,-0.105584541,22256,-0.03914199,12.9754,1.986854384,128749,-0.122,10004317.SH,2
5607,5607,20220725,3.5,0.0014,0.0012,0.0012,-0.166666667,0.0016,0.0012,-0.414616108,3970,-0.03926295,5.2358,-0.233126161,23777,-0.622,10004399.SH,30
5608,5608,20220725,2.65,0.2452,0.2437,0.2437,-0.006155109,0.2502,0.235,-0.474712151,414,-0.037789237,99.531,-0.715540293,966,0.228,10004403.SH,30
5609,5609,20220726,3,0.0004,0.0001,0.0001,-3,0.0005,0.0001,-0.214876193,15789,-0.039283228,3.9383,1.816250956,120682,-0.109,10004317.SH,1
5610,5610,20220726,3.1,0.0002,0.0001,0.0001,-1,0.0003,0.0001,-0.257785038,13250,-0.0393175,1.7454,2.051758552,131818,-0.209,10004325.SH,1
5611,5611,20220726,3.2,0.0001,0.0001,0.0001,0,0.0001,0.0001,-0.415123105,3940,-0.039338621,0.394,1.565220499,108812,-0.309,10004329.SH,1
5612,5612,20220726,3.3,0.0001,0.0001,0.0001,0,0.0001,0.0001,-0.44792581,1999,-0.039341654,0.1999,0.804388848,72836,-0.409,10004337.SH,1
5613,5613,20220726,3.4,0.0001,0.0001,0.0001,0,0.0001,0.0001,-0.463558217,1074,-0.0393431,0.1074,0.494037378,58161,-0.509,10004385.SH,1
5614,5614,20220726,3.5,0.0014,0.0012,0.0012,-0.166666667,0.0017,0.0011,-0.420767671,3606,-0.039264766,5.1196,-0.199690681,25358,-0.609,10004399.SH,29
5615,5615,20220726,2.65,0.2542,0.2547,0.2547,0.001963094,0.2656,0.249,-0.46479191,1001,-0.035341216,256.1671,-0.709449579,1254,0.241,10004403.SH,29
5616,5616,20220727,3,0.0001,0,0.0001,0,0.0002,0.0001,-0.268431975,12620,-0.039324788,1.2791,1.795694797,119710,-0.133,10004317.SH,0
5617,5617,20220727,3.1,0.0001,0,0.0001,0,0.0001,0.0001,-0.377318029,6177,-0.039335125,0.6177,1.98539515,128680,-0.233,10004325.SH,0
5618,5618,20220727,3.2,0.0001,0,0.0001,0,0.0002,0.0001,-0.41934808,3690,-0.039338996,0.37,1.51624101,106496,-0.333,10004329.SH,0
5619,5619,20220727,3.3,0.0001,0,0.0001,0,0.0001,0.0001,-0.474374153,434,-0.0393441,0.0434,0.803796695,72808,-0.433,10004337.SH,0
5620,5620,20220727,3.4,0.0001,0,0.0001,0,0.0001,0.0001,-0.476013443,337,-0.039344252,0.0337,0.494608382,58188,-0.533,10004385.SH,0
5621,5621,20220727,3.5,0.0012,0.0009,0.0009,-0.333333333,0.0012,0.0009,-0.456561659,1488,-0.039320376,1.5614,-0.185542461,26027,-0.633,10004399.SH,28
5622,5622,20220727,2.65,0.2463,0.23,0.23,-0.070869565,0.2485,0.2245,-0.447469513,2026,-0.031874303,477.9968,-0.687666819,2284,0.217,10004403.SH,28
5623,5623,20220728,3.5,0.0011,0.0009,0.0009,-0.222222222,0.0012,0.0006,-0.363206613,7012,-0.039249942,6.0681,-0.135103738,28412,-0.634,10004399.SH,27
5624,5624,20220728,2.65,0.241,0.225,0.225,-0.071111111,0.2647,0.2242,-0.434000293,2823,-0.028644718,684.6411,-0.681681847,2567,0.216,10004403.SH,27
5625,5625,20220729,3.5,0.0007,0.0008,0.0008,0.125,0.001,0.0006,-0.383249894,5826,-0.039275278,4.447,-0.1368379,28330,-0.672,10004399.SH,26
5626,5626,20220729,2.65,0.2321,0.194,0.194,-0.196391753,0.2538,0.1888,-0.416120199,3881,-0.026328211,832.8623,-0.673201374,2968,0.178,10004403.SH,26
5627,5627,20220801,3.5,0.0005,0.0007,0.0006,0.166666667,0.0008,0.0005,-0.429521819,3088,-0.0393121,2.0909,-0.140454261,28159,-0.682,10004399.SH,23
5628,5628,20220801,2.65,0.1857,0.1851,0.1851,-0.003241491,0.1955,0.1735,-0.438022469,2585,-0.031950585,473.1159,-0.665313053,3341,0.168,10004403.SH,23
5629,5629,20220802,3.5,0.0005,0.0008,0.0009,0.444444444,0.0009,0.0003,-0.389333858,5466,-0.039295062,3.1811,-0.150245929,27696,-0.73,10004399.SH,22
5630,5630,20220802,2.65,0.1663,0.1525,0.1525,-0.090491803,0.1663,0.1321,-0.224847134,15199,-0.004645313,2220.238,-0.590321141,6887,0.12,10004403.SH,22
5631,5631,20220802,2.6,0.2119,0.192,0.192,-0.103645833,0.2119,0.1717,-0.431752606,2956,-0.030718361,551.9595,-0.711606707,1152,0.17,10004445.SH,22
5632,5632,20220803,3.5,0.0009,0.0004,0.0005,-0.8,0.0009,0.0004,-0.418570684,3736,-0.03930997,2.2272,-0.16337903,27075,-0.75,10004399.SH,21
5633,5633,20220803,2.65,0.1581,0.13,0.13,-0.216153846,0.165,0.1258,-0.294998617,11048,-0.015071877,1553.0965,-0.558915899,8372,0.1,10004403.SH,21
5634,5634,20220803,2.6,0.1986,0.1716,0.1716,-0.157342657,0.2089,0.1668,-0.417066593,3825,-0.028364749,702.5549,-0.692002222,2079,0.15,10004445.SH,21
5635,5635,20220803,2.55,0.2461,0.2158,0.2158,-0.140407785,0.254,0.2117,-0.470318177,674,-0.036951714,153.1197,-0.724401436,547,0.2,10004449.SH,21
5636,5636,20220804,3.5,0.0005,0.0004,0.0004,-0.25,0.0006,0.0003,-0.464910209,994,-0.039337546,0.4628,-0.163928887,27049,-0.723,10004399.SH,20
5637,5637,20220804,2.65,0.1416,0.1468,0.1468,0.035422343,0.1538,0.1336,-0.208082433,16191,-0.003232562,2310.6326,-0.560311687,8306,0.127,10004403.SH,20
5638,5638,20220804,2.6,0.188,0.1888,0.1888,0.004237288,0.198,0.1765,-0.395569921,5097,-0.024453946,952.7868,-0.670811614,3081,0.177,10004445.SH,20
5639,5639,20220804,2.55,0.2282,0.2403,0.2403,0.050353725,0.2442,0.222,-0.461699228,1184,-0.035038494,275.5367,-0.715603738,963,0.227,10004449.SH,20
5640,5640,20220805,3.5,0.0004,0.0003,0.0003,-0.333333333,0.0006,0.0003,-0.441334849,2389,-0.039329845,0.9555,-0.169850414,26769,-0.685,10004399.SH,19
5641,5641,20220805,2.65,0.1535,0.1763,0.1763,0.129325014,0.1796,0.1415,-0.330133509,8969,-0.017508955,1397.1606,-0.595840851,6626,0.165,10004403.SH,19
5642,5642,20220805,2.6,0.196,0.2206,0.2206,0.111514053,0.2268,0.1867,-0.444934528,2176,-0.03245129,441.0784,-0.691198587,2117,0.215,10004445.SH,19
5643,5643,20220805,2.55,0.2475,0.2692,0.2692,0.080609212,0.2766,0.2328,-0.470081579,688,-0.036678309,170.6135,-0.720510146,731,0.265,10004449.SH,19
5644,5644,20220808,3.5,0.0006,0.0003,0.0003,-1,0.0006,0.0003,-0.469422483,727,-0.039340631,0.2654,-0.167566396,26877,-0.7,10004399.SH,16
5645,5645,20220808,2.65,0.1688,0.1594,0.1594,-0.058971142,0.1739,0.151,-0.422846359,3483,-0.030528327,564.1188,-0.590765256,6866,0.15,10004403.SH,16
5646,5646,20220808,2.6,0.2136,0.2068,0.2068,-0.032882012,0.2203,0.1988,-0.459502241,1314,-0.035071983,273.3939,-0.691262032,2114,0.2,10004445.SH,16
5647,5647,20220808,2.55,0.2695,0.2559,0.2564,-0.051092044,0.2695,0.2469,-0.477787933,232,-0.038414595,59.5176,-0.719177803,794,0.25,10004449.SH,16
5648,5648,20220809,3.5,0.0003,0.0003,0.0003,0,0.0004,0.0002,-0.470791374,646,-0.039341861,0.1867,-0.163252141,27081,-0.699,10004399.SH,15
5649,5649,20220809,2.65,0.1621,0.1588,0.1588,-0.020780856,0.1659,0.1516,-0.432597601,2906,-0.032106411,463.1454,-0.593260757,6748,0.151,10004403.SH,15
5650,5650,20220809,2.6,0.2084,0.2063,0.206,-0.011650485,0.214,0.198,-0.464977809,990,-0.036150382,204.3928,-0.690860214,2133,0.201,10004445.SH,15
5651,5651,20220809,2.55,0.2519,0.2569,0.2566,0.018316446,0.2638,0.2483,-0.479156825,151,-0.038740421,38.6697,-0.720023735,754,0.251,10004449.SH,15
5652,5652,20220810,3.5,0.0002,0.0003,0.0003,0.333333333,0.0004,0.0002,-0.458707946,1361,-0.039339505,0.3374,-0.170675198,26730,-0.732,10004399.SH,14
5653,5653,20220810,2.65,0.155,0.1276,0.1276,-0.214733542,0.1645,0.1194,-0.192551425,17110,-0.003680965,2281.9416,-0.544958013,9032,0.118,10004403.SH,14
5654,5654,20220810,2.6,0.1981,0.1742,0.1742,-0.137198622,0.2111,0.1652,-0.455851863,1530,-0.034984933,278.9638,-0.68927409,2208,0.168,10004445.SH,14
5655,5655,20220810,2.55,0.25,0.228,0.228,-0.096491228,0.2595,0.2135,-0.472379965,552,-0.037353382,127.4191,-0.720510146,731,0.218,10004449.SH,14
5656,5656,20220811,3.5,0.0003,0.0003,0.0003,0,0.0004,0.0002,-0.459079744,1339,-0.039339418,0.343,-0.180572608,26262,-0.674,10004399.SH,13
5657,5657,20220811,2.65,0.1377,0.1827,0.1827,0.246305419,0.1846,0.133,-0.251160278,13642,-0.00647896,2102.9125,-0.556779919,8473,0.176,10004403.SH,13
5658,5658,20220811,2.6,0.1852,0.2304,0.2304,0.196180556,0.2327,0.18,-0.439188562,2516,-0.031331937,512.7,-0.685213615,2400,0.226,10004445.SH,13
5659,5659,20220811,2.55,0.2301,0.2835,0.2816,0.182883523,0.2823,0.2281,-0.474576952,422,-0.037639278,109.1261,-0.722434643,640,0.276,10004449.SH,13
5660,5660,20220812,3.5,0.0003,0.0002,0.0002,-0.5,0.0004,0.0002,-0.44633722,2093,-0.039334645,0.6484,-0.179197967,26327,-0.664,10004399.SH,12
5661,5661,20220812,2.65,0.18,0.1905,0.1904,0.054621849,0.1971,0.1722,-0.415309004,3929,-0.028010561,725.2175,-0.592880087,6766,0.186,10004403.SH,12
5662,5662,20220812,2.6,0.2252,0.2402,0.2402,0.06244796,0.2465,0.2215,-0.462510424,1136,-0.035200669,265.16,-0.697500783,1819,0.236,10004445.SH,12
5663,5663,20220812,2.55,0.2738,0.2891,0.289,0.052595156,0.2963,0.272,-0.478041431,217,-0.038380887,61.6744,-0.724063063,563,0.286,10004449.SH,12
