,trade_date,price,open,settle,close,per,high,low,normcjl,vol,normcje,amount,normccl,oi,jc,ts_code,dt,shibor,g_settle,q,iv
99,20150323,2.6,0.1129,0.1268,0.1266,0.10821485,0.1309,0.1083,-0.470723775,650,-0.038125729,78.0006,-0.719135506,796,0.076,10000067.SH,30,3.217,0.0012,-0.1927605647224236,0.0948638916015625
100,20150323,2.55,0.1094,0.1278,0.124,0.117741935,0.1313,0.1026,-0.469490082,723,-0.038025645,84.4045,-0.711416372,1161,0.126,10000057.SH,2,3.217,0.0553,3.716882850438543,0.0
101,20150323,2.5,0.156,0.1771,0.1771,0.119141728,0.1771,0.1481,-0.473782657,469,-0.038135572,77.3708,-0.710972258,1182,0.176,10000049.SH,2,3.217,0.0768,5.268007286908746,0.0
102,20150323,2.45,0.215,0.2266,0.225,0.044444444,0.23,0.1948,-0.472447565,548,-0.037520892,116.701,-0.709428431,1255,0.226,10000041.SH,2,3.217,0.1015,7.044953276229012,0.0
103,20150323,2.3,0.3532,0.3794,0.3796,0.069546891,0.3821,0.35,-0.480221518,88,-0.038848504,31.754,-0.7217156,674,0.376,10000003.SH,2,3.217,0.1297,8.852426508260692,0.0
104,20150324,2.8,0.0405,0.0316,0.0316,-0.28164557,0.0405,0.0252,-0.464555311,1015,-0.038828907,33.0079,-0.722582681,633,-0.162,10000099.SH,29,3.218,0.0002,-0.8586544168711031,0.0211944580078125
105,20150324,2.75,0.0534,0.0455,0.0455,-0.173626374,0.0534,0.0364,-0.468932385,756,-0.038809095,34.2756,-0.721779045,671,-0.112,10000091.SH,29,3.218,0.0003,-0.6968634803367525,0.0312042236328125
106,20150324,2.7,0.0719,0.0632,0.064,-0.1234375,0.0724,0.0508,-0.470149178,684,-0.038686456,42.1226,-0.718437612,829,-0.062,10000083.SH,29,3.218,0.0003,-0.550788917989233,0.0417327880859375
107,20150324,2.65,0.0983,0.0851,0.0851,-0.155111633,0.0988,0.07,-0.465974903,931,-0.038117471,78.529,-0.715117327,986,-0.012,10000075.SH,29,3.218,0.0005,-0.4214686207218158,0.0589752197265625
108,20150324,2.55,0.1283,0.091,0.0909,-0.411441144,0.1283,0.0664,-0.473106661,509,-0.038597251,47.8304,-0.71194508,1136,0.088,10000057.SH,1,3.218,0.069,9.28000022206856,0.0
109,20150324,2.6,0.1298,0.1059,0.1059,-0.225684608,0.1298,0.0927,-0.4664988,900,-0.037792567,99.3179,-0.717591679,869,0.038,10000067.SH,29,3.218,0.0888,0.13208292613802328,0.3320274353027344
110,20150324,2.5,0.1682,0.1465,0.1465,-0.148122867,0.1727,0.1158,-0.477280936,262,-0.038754727,37.7543,-0.710760775,1192,0.138,10000049.SH,1,3.218,0.1156,15.159607603724066,0.0
111,20150324,2.45,0.2266,0.1899,0.1855,-0.221563342,0.2266,0.1708,-0.479630022,123,-0.038970932,23.9205,-0.71006288,1225,0.188,10000041.SH,1,3.218,0.1502,21.150140891967087,0.0
112,20150324,2.3,0.3796,0.34,0.3407,-0.114176695,0.3796,0.3115,-0.47990042,107,-0.038774055,36.5176,-0.722265456,648,0.338,10000003.SH,1,3.218,0.1872,26.598826410276107,0.0
113,20150325,2.8,0.0302,0.0203,0.0203,-0.487684729,0.033,0.0174,-0.456899657,1468,-0.038795289,35.159,-0.714334839,1023,-0.196,10000099.SH,28,3.21,0.0,-1.0083101304854232,0.00390625
114,20150325,2.75,0.0435,0.0291,0.0291,-0.494845361,0.0454,0.0266,-0.467478994,842,-0.038886484,29.3239,-0.71807809,846,-0.146,10000091.SH,28,3.21,0.0,-0.816580087507471,0.00390625
115,20150325,2.7,0.0605,0.0429,0.0429,-0.41025641,0.0636,0.0389,-0.470182978,682,-0.038802439,34.7015,-0.715349958,975,-0.096,10000083.SH,28,3.21,0.0,-0.6458300271877876,0.0078125
116,20150325,2.55,0.085,0.054,0.053,-0.603773585,0.0961,0.0368,-0.457203855,1450,-0.037889983,93.0848,-0.721208041,698,0.054,10000057.SH,0,3.21,0.0,0.0,0.75
117,20150325,2.65,0.0809,0.0636,0.0636,-0.272012579,0.0853,0.0554,-0.467597293,835,-0.038442542,57.7294,-0.712156563,1126,-0.046,10000075.SH,28,3.21,0.0797,-0.11653116026115436,0.24510955810546875
118,20150325,2.6,0.105,0.0824,0.0824,-0.274271845,0.1099,0.0765,-0.472227866,561,-0.03855345,50.633,-0.719198951,793,0.004,10000067.SH,28,3.21,0.1065,0.17383476777599888,0.3295097351074219
119,20150325,2.5,0.1395,0.104,0.1039,-0.342637151,0.1483,0.0875,-0.465789004,942,-0.037637763,109.223,-0.714652064,1008,0.104,10000049.SH,0,3.21,0.1403,0.0,0.25
120,20150325,2.45,0.188,0.154,0.1511,-0.244209133,0.1946,0.1348,-0.473343259,495,-0.038121467,78.2733,-0.709555321,1249,0.154,10000041.SH,0,3.21,0.1741,0.0,0.75
121,20150325,2.3,0.338,0.304,0.302,-0.119205298,0.341,0.2862,-0.478785027,173,-0.038526733,52.3425,-0.722667274,629,0.304,10000003.SH,0,3.21,0.2163,0.0,0.75
122,20150326,2.8,0.0197,0.027,0.027,0.27037037,0.0344,0.0158,-0.462003427,1166,-0.038885757,29.3704,-0.70680604,1379,-0.157,10000099.SH,27,3.216,0.0636,-0.5696252842079946,0.142242431640625
123,20150326,2.75,0.0282,0.0385,0.0385,0.267532468,0.0504,0.023,-0.467614193,834,-0.038870983,30.3157,-0.71520192,982,-0.107,10000091.SH,27,3.216,0.0883,-0.2566939730536259,0.20394515991210938
124,20150326,2.7,0.0413,0.0544,0.0533,0.225140713,0.0684,0.034,-0.466296001,912,-0.038585818,48.5619,-0.711056851,1178,-0.057,10000083.SH,27,3.216,0.1199,0.0765067396135512,0.28783416748046875
125,20150326,2.65,0.061,0.0752,0.0752,0.188829787,0.0915,0.0522,-0.466312901,911,-0.038289926,67.4945,-0.710147474,1221,-0.007,10000075.SH,27,3.216,0.153,0.40020322347521053,0.388458251953125
126,20150326,2.6,0.0791,0.1009,0.1002,0.210578842,0.1188,0.0701,-0.467326895,851,-0.03804497,83.168,-0.716872637,903,0.043,10000067.SH,27,3.216,0.1901,0.7269824963219979,0.5103302001953125
127,20150327,2.8,0.0279,0.03,0.0302,0.07615894,0.0355,0.0245,-0.471163172,624,-0.039059101,18.279,-0.704268243,1499,-0.151,10000099.SH,26,3.206,0.0583,-0.6032547257760347,0.14417648315429688
128,20150327,2.75,0.04,0.0421,0.0421,0.049881235,0.0498,0.0352,-0.478176631,209,-0.039204853,8.9531,-0.713933021,1042,-0.101,10000091.SH,26,3.206,0.0822,-0.2865525811467848,0.205078125
129,20150327,2.7,0.0566,0.0598,0.061,0.072131148,0.0685,0.0501,-0.474492452,427,-0.038947661,25.4095,-0.708413312,1303,-0.051,10000083.SH,26,3.206,0.1098,0.027367077526486334,0.29052734375
130,20150327,2.65,0.0784,0.0819,0.0823,0.047387606,0.0927,0.0691,-0.470740675,649,-0.038521573,52.6726,-0.708349867,1306,-0.001,10000075.SH,26,3.206,0.1418,0.3484672927072943,0.3927116394042969
131,20150327,2.6,0.1053,0.1095,0.1077,0.022284123,0.124,0.0951,-0.472109567,568,-0.038378977,61.7966,-0.715392255,973,0.049,10000067.SH,26,3.206,0.1825,0.6948920226862824,0.52569580078125
132,20150330,2.8,0.0323,0.0567,0.0567,0.430335097,0.0636,0.0318,-0.459536041,1312,-0.038344977,63.9721,-0.699319538,1733,-0.06,10000099.SH,23,3.203,0.0305,-0.45982911748730854,0.15051651000976562
133,20150330,2.75,0.0465,0.0788,0.0788,0.409898477,0.0852,0.0465,-0.472278566,558,-0.038766618,36.9935,-0.712537233,1108,-0.01,10000091.SH,23,3.203,0.0456,-0.21660680259703916,0.21978378295898438
134,20150330,2.7,0.0629,0.1039,0.104,0.395192308,0.1119,0.0629,-0.470064679,689,-0.038396813,60.6554,-0.710020584,1227,0.04,10000083.SH,23,3.203,0.0656,0.04143069367678115,0.3068084716796875
135,20150330,2.65,0.0877,0.1367,0.1368,0.358918129,0.14,0.0877,-0.467732493,827,-0.037913184,91.6003,-0.710887665,1186,0.09,10000075.SH,23,3.203,0.0891,0.27895697838881456,0.4166297912597656
136,20150330,2.6,0.1145,0.1674,0.1675,0.31641791,0.1765,0.1145,-0.470487176,664,-0.037808126,98.3224,-0.717697421,864,0.14,10000067.SH,23,3.203,0.118,0.5650418903112315,0.5391807556152344
137,20150331,2.85,0.0524,0.0346,0.0346,-0.514450867,0.0692,0.0327,-0.454854769,1589,-0.038063669,81.9715,-0.718141535,843,-0.143,10000117.SH,22,3.183,0.0367,-0.8099836668696511,0.12798309326171875
138,20150331,2.8,0.0728,0.0469,0.0477,-0.526205451,0.0929,0.0448,-0.446540018,2081,-0.037032404,147.9568,-0.6910294,2125,-0.093,10000099.SH,22,3.183,0.0554,-0.47804559588698625,0.18676376342773438
139,20150331,2.75,0.095,0.0663,0.0663,-0.432880845,0.1198,0.0621,-0.465907303,935,-0.038032048,83.9948,-0.709661063,1244,-0.043,10000091.SH,22,3.183,0.0755,-0.17393695628622188,0.26387786865234375
140,20150331,2.7,0.1236,0.0865,0.0865,-0.428901734,0.151,0.0833,-0.467647993,832,-0.037805489,98.4911,-0.71057044,1201,0.007,10000083.SH,22,3.183,0.1059,0.19465747361294083,0.36472320556640625
141,20150331,2.65,0.1572,0.1198,0.1198,-0.312186978,0.1889,0.1116,-0.463930015,1052,-0.036844265,159.9948,-0.710232067,1217,0.057,10000075.SH,22,3.183,0.1369,0.4925194395838596,0.4966583251953125
142,20150331,2.6,0.1942,0.1449,0.1496,-0.298128342,0.2297,0.145,-0.469692881,711,-0.037242569,134.5094,-0.7173379,881,0.107,10000067.SH,22,3.183,0.1756,0.898380956539028,0.6330375671386719
143,20150401,2.85,0.034,0.0492,0.0492,0.308943089,0.0577,0.0339,-0.444258532,2216,-0.03778374,99.8827,-0.698304419,1781,-0.097,10000117.SH,21,3.087,0.0296,-0.6903276393779202,0.14134597778320312
144,20150401,2.8,0.0453,0.0681,0.0681,0.334801762,0.0749,0.045,-0.444005033,2231,-0.037207982,136.7225,-0.67950357,2670,-0.047,10000099.SH,21,3.087,0.0442,-0.4113488289501079,0.20601272583007812
145,20150401,2.75,0.0638,0.0905,0.0905,0.295027624,0.0974,0.0638,-0.443785335,2244,-0.036577257,177.0793,-0.689950836,2176,0.003,10000091.SH,21,3.087,0.06,-0.14222761557401883,0.28116607666015625
146,20150401,2.7,0.0875,0.1145,0.1137,0.230430959,0.1249,0.0869,-0.461107732,1219,-0.03742127,123.0753,-0.701815039,1615,0.053,10000083.SH,21,3.087,0.0828,0.16551105236717384,0.3772468566894531
147,20150401,2.65,0.117,0.145,0.1418,0.174894217,0.1577,0.1145,-0.463524418,1076,-0.037016263,148.9896,-0.708371016,1305,0.103,10000075.SH,21,3.087,0.1155,0.5008760716426144,0.5099296569824219
148,20150401,2.6,0.1514,0.1801,0.1801,0.159355913,0.1902,0.1476,-0.474357253,435,-0.038187482,74.0494,-0.717464789,875,0.153,10000067.SH,21,3.087,0.1448,0.7899029181699134,0.6478919982910156
149,20150402,2.85,0.0512,0.0522,0.0522,0.019157088,0.0621,0.0451,-0.44290654,2296,-0.037418061,123.2806,-0.671974772,3026,-0.111,10000117.SH,20,2.995,0.0349,-0.8056780773883153,0.16134262084960938
150,20150402,2.8,0.08,0.068,0.068,-0.176470588,0.0833,0.0564,-0.448534206,1963,-0.037218098,136.0752,-0.662965591,3452,-0.061,10000099.SH,20,2.995,0.0507,-0.48463019014908465,0.22513198852539062
151,20150402,2.75,0.1025,0.088,0.088,-0.164772727,0.1049,0.0766,-0.451880387,1765,-0.036907601,155.9423,-0.676923476,2792,-0.011,10000091.SH,20,2.995,0.0699,-0.16311699653219633,0.3057098388671875
152,20150402,2.7,0.1196,0.1122,0.1122,-0.065953654,0.1342,0.096,-0.461766828,1180,-0.037242469,134.5158,-0.70054614,1675,0.039,10000083.SH,20,2.995,0.0947,0.17357701477547766,0.4088554382324219
153,20150402,2.65,0.1515,0.146,0.146,-0.037671233,0.1683,0.1275,-0.470402677,669,-0.037835715,96.5571,-0.709259245,1263,0.089,10000075.SH,20,2.995,0.1223,0.4700496745315251,0.5395736694335938
154,20150402,2.6,0.1882,0.178,0.1747,-0.077275329,0.2,0.1598,-0.475438847,371,-0.038294143,67.2247,-0.715307662,977,0.139,10000067.SH,20,2.995,0.1555,0.8229259609562066,0.6846694946289062
155,20150403,2.85,0.0502,0.0601,0.0601,0.164725458,0.0651,0.0502,-0.451474789,1789,-0.037751258,101.9611,-0.662161955,3490,-0.077,10000117.SH,19,2.887,0.0261,-0.7254540416878532,0.15679931640625
156,20150403,2.8,0.0652,0.078,0.078,0.164102564,0.083,0.0633,-0.453130979,1691,-0.037386537,125.2977,-0.661696692,3512,-0.027,10000099.SH,19,2.887,0.0381,-0.4294970698354793,0.21772003173828125
157,20150403,2.75,0.0859,0.0997,0.0997,0.138415246,0.1077,0.0794,-0.462594923,1131,-0.03767621,106.763,-0.674406827,2911,0.023,10000091.SH,19,2.887,0.0556,-0.11720725545791051,0.30019378662109375
158,20150403,2.7,0.1091,0.1254,0.1254,0.129984051,0.135,0.109,-0.469743581,708,-0.038014976,85.0871,-0.69792375,1799,0.073,10000083.SH,19,2.887,0.0787,0.21144694467610706,0.4055023193359375
159,20150403,2.65,0.1394,0.1595,0.16,0.12875,0.168,0.1375,-0.474154454,447,-0.038280438,68.1016,-0.709238096,1264,0.123,10000075.SH,19,2.887,0.1008,0.47894112938149425,0.5260162353515625
160,20150403,2.6,0.1699,0.195,0.195,0.128717949,0.1988,0.1672,-0.475658546,358,-0.038304352,66.5715,-0.716470819,922,0.173,10000067.SH,19,2.887,0.1352,0.8288927914767957,0.6841812133789062
161,20150407,2.85,0.063,0.0757,0.0757,0.167767503,0.0788,0.0626,-0.435386085,2741,-0.036329096,192.9578,-0.65421019,3866,-0.008,10000117.SH,15,2.766,0.0126,-0.5742107004743232,0.15296554565429688
162,20150407,2.8,0.0813,0.1,0.1,0.187,0.1,0.08,-0.440472954,2440,-0.035889856,221.0625,-0.667449033,3240,0.042,10000099.SH,15,2.766,0.0197,-0.29884791952572426,0.21755599975585938
163,20150407,2.75,0.1041,0.1295,0.1295,0.196138996,0.1329,0.1038,-0.458353048,1382,-0.036814216,161.9175,-0.671594102,3044,0.092,10000091.SH,15,2.766,0.0306,-0.03230726107604422,0.3055381774902344
164,20150407,2.7,0.1308,0.1627,0.1627,0.19606638,0.165,0.1305,-0.466059403,926,-0.037176662,138.7265,-0.694243943,1973,0.142,10000083.SH,15,2.766,0.0454,0.2389146192329187,0.41552734375
165,20150407,2.65,0.1666,0.205,0.2054,0.188899708,0.2054,0.1666,-0.47161947,597,-0.037620195,110.3471,-0.711775894,1144,0.192,10000075.SH,15,2.766,0.0673,0.4957108806075615,0.5658798217773438
166,20150407,2.6,0.2037,0.244,0.244,0.165163934,0.2446,0.2037,-0.475827545,348,-0.038107472,79.1688,-0.717760866,861,0.242,10000067.SH,15,2.766,0.0937,0.8242330783066799,0.7299957275390625
167,20150408,2.85,0.079,0.1092,0.1092,0.276556777,0.1127,0.0735,-0.420108575,3645,-0.034164904,331.4332,-0.659687603,3607,0.048,10000117.SH,14,2.683,0.008,-0.4483564557487848,0.17517852783203125
168,20150408,2.95,0.1025,0.1316,0.1354,0.242983752,0.1354,0.1002,-0.473934756,460,-0.038519589,52.7996,-0.728461911,355,-0.052,10000132.SH,49,2.683,0.0109,-0.4054084176726805,0.11297225952148438
169,20150408,2.8,0.1043,0.1399,0.1426,0.26858345,0.1454,0.0981,-0.445035927,2170,-0.035357726,255.1107,-0.66749133,3238,0.098,10000099.SH,14,2.683,0.0181,-0.187527761039291,0.27083587646484375
170,20150408,2.75,0.1352,0.17,0.17,0.204705882,0.1794,0.1259,-0.460448636,1258,-0.036446965,185.416,-0.67838271,2723,0.148,10000091.SH,14,2.683,0.0286,0.08496091233342419,0.3646583557128906
171,20150408,2.7,0.1701,0.2151,0.217,0.216129032,0.22,0.1626,-0.45978954,1297,-0.0355835,240.6646,-0.701159441,1646,0.198,10000083.SH,14,2.683,0.0416,0.24655683919228186,0.4906158447265625
172,20150408,2.65,0.2114,0.2552,0.2583,0.181571816,0.2664,0.2011,-0.472363065,553,-0.037378227,125.8294,-0.714186801,1030,0.248,10000075.SH,14,2.683,0.0602,0.506210752186792,0.6350479125976562
173,20150408,2.6,0.2549,0.306,0.306,0.166993464,0.3119,0.2413,-0.473900956,462,-0.037413605,123.5657,-0.71683034,905,0.298,10000067.SH,14,2.683,0.1792,1.6131253580254972,0.0
174,20150409,2.85,0.1137,0.1057,0.106,-0.072641509,0.1567,0.097,-0.446675218,2073,-0.03542994,250.4901,-0.662690663,3465,0.027,10000117.SH,13,2.599,0.0083,-0.6536384479714721,0.179656982421875
175,20150409,3.0,0.116,0.1231,0.1276,0.090909091,0.148,0.1159,-0.471856068,583,-0.038170806,75.1164,-0.725966411,473,-0.123,10000145.SH,48,2.599,0.0122,-0.5693100404210986,0.11100006103515625
176,20150409,2.8,0.1457,0.1319,0.1319,-0.104624716,0.2,0.1257,-0.444089533,2226,-0.034003737,341.7454,-0.671361471,3055,0.077,10000099.SH,13,2.599,0.0193,-0.3203071338140192,0.27640533447265625
177,20150409,2.95,0.1317,0.1407,0.1447,0.08984105,0.1706,0.1306,-0.472447565,548,-0.038068831,81.6412,-0.723069092,610,-0.073,10000132.SH,48,2.599,0.0321,-0.44037937216885986,0.17106246948242188
178,20150409,2.75,0.1776,0.1653,0.1648,-0.077669903,0.235,0.163,-0.467631093,833,-0.036894407,156.7865,-0.68352175,2480,0.127,10000091.SH,13,2.599,0.0459,0.09917531443886722,0.443817138671875
179,20150409,2.7,0.2249,0.2087,0.2087,-0.077623383,0.28,0.1956,-0.46808739,806,-0.036404966,188.1033,-0.702957048,1561,0.177,10000083.SH,13,2.599,0.0677,0.37824363956243845,0.6042518615722656
180,20150409,2.65,0.2669,0.2533,0.2525,-0.057029703,0.3236,0.2348,-0.473884056,463,-0.037359311,127.0397,-0.715519145,967,0.227,10000075.SH,13,2.599,0.1857,1.6256982518609633,0.0
181,20150409,2.6,0.315,0.3,0.3,-0.05,0.3699,0.28,-0.477061237,275,-0.037944932,89.5689,-0.717824311,858,0.277,10000067.SH,13,2.599,0.213,1.9434408505082799,0.0
182,20150410,2.85,0.1018,0.1326,0.1326,0.232277526,0.136,0.09,-0.462256925,1151,-0.037269446,132.7897,-0.662944443,3453,0.086,10000117.SH,12,2.489,0.0046,-0.40821320275994155,0.1878204345703125
183,20150410,3.0,0.1192,0.1414,0.1414,0.157001414,0.148,0.119,-0.47491495,402,-0.038518527,52.8675,-0.720129477,749,-0.064,10000145.SH,47,2.489,0.0051,-0.4887127634299736,0.0972747802734375
184,20150410,2.95,0.1387,0.1595,0.1654,0.161426844,0.1655,0.1386,-0.477466835,251,-0.038748809,38.133,-0.720869668,714,-0.014,10000132.SH,47,2.489,0.0091,-0.39943210464027495,0.12517929077148438
185,20150410,2.8,0.1333,0.166,0.166,0.196987952,0.17,0.1264,-0.45470267,1598,-0.035693556,233.6227,-0.669098601,3162,0.136,10000099.SH,12,2.489,0.0154,-0.12726059836596929,0.31105804443359375
186,20150410,2.75,0.1677,0.2053,0.2053,0.183146615,0.2119,0.1512,-0.474678351,416,-0.038163943,75.5555,-0.684959835,2412,0.186,10000091.SH,12,2.489,0.0255,0.08766122488360249,0.42681121826171875
187,20150410,2.7,0.203,0.2565,0.2565,0.208576998,0.2566,0.2,-0.475337447,377,-0.038015222,85.0714,-0.704670061,1480,0.236,10000083.SH,12,2.489,0.0418,0.24452608459450728,0.5907745361328125
188,20150410,2.65,0.2418,0.2905,0.2905,0.167641997,0.3015,0.2411,-0.475168448,387,-0.037737856,102.8186,-0.715032734,990,0.286,10000075.SH,12,2.489,0.1631,1.7128727148888097,0.0
189,20150410,2.6,0.2852,0.3377,0.3377,0.155463429,0.3458,0.2852,-0.477585134,244,-0.038118398,78.4697,-0.720911964,712,0.336,10000067.SH,12,2.489,0.1945,2.0895810958283403,0.0
190,20150413,3.1,0.1432,0.1239,0.128,-0.11875,0.144,0.1128,-0.464420112,1023,-0.037348943,127.7031,-0.720446701,734,-0.109,10000153.SH,44,2.405,0.0017,-0.5945145003062844,0.06917572021484375
191,20150413,2.85,0.1528,0.1583,0.1583,0.034744157,0.1749,0.1454,-0.453891475,1646,-0.0352614,261.2741,-0.669098601,3162,0.141,10000117.SH,9,2.405,0.0025,-0.17737818074270698,0.216522216796875
192,20150413,3.0,0.154,0.1632,0.1605,0.040498442,0.2002,0.151,-0.465941103,933,-0.036981087,151.2403,-0.711923932,1137,-0.009,10000145.SH,44,2.405,0.0052,-0.42785639059849945,0.11219024658203125
193,20150413,2.95,0.18,0.1846,0.1846,0.024918743,0.1985,0.1715,-0.471298371,616,-0.037567312,113.7308,-0.715730628,957,0.041,10000132.SH,44,2.405,0.0076,-0.34618134473868195,0.136871337890625
194,20150413,2.8,0.1745,0.2052,0.2052,0.149610136,0.2202,0.1745,-0.458724846,1360,-0.035138727,269.1233,-0.673793526,2940,0.191,10000099.SH,9,2.405,0.0127,0.0021687988260562564,0.3921356201171875
195,20150413,2.75,0.215,0.246,0.246,0.12601626,0.269,0.215,-0.466076302,925,-0.035875754,221.9648,-0.692298299,2065,0.241,10000091.SH,9,2.405,0.021,0.23976007574908056,0.52154541015625
196,20150413,2.7,0.2643,0.3,0.3006,0.120758483,0.3108,0.2634,-0.471687069,593,-0.036671599,171.0428,-0.706129295,1411,0.291,10000083.SH,9,2.405,0.1394,1.8305195289170644,0.0
197,20150413,2.65,0.304,0.344,0.3403,0.106670585,0.3595,0.304,-0.474255854,441,-0.037064102,145.9286,-0.714229098,1028,0.341,10000075.SH,9,2.405,0.161,2.2235092571984225,0.0
198,20150413,2.6,0.3533,0.3964,0.402,0.121144279,0.402,0.3533,-0.477416135,254,-0.037833532,96.6968,-0.722392346,642,0.391,10000067.SH,9,2.405,0.2256,3.1239190498450884,0.0
199,20150414,3.2,0.0914,0.103,0.103,0.112621359,0.113,0.0898,-0.451204391,1805,-0.036534701,179.8022,-0.706319629,1402,-0.201,10000161.SH,43,2.372,0.0006,-0.7950458177601859,0.0484771728515625
200,20150414,3.1,0.1185,0.1292,0.1301,0.089162183,0.1385,0.1185,-0.468932385,756,-0.037828728,97.0042,-0.713192831,1077,-0.101,10000153.SH,43,2.372,0.0009,-0.602619902515538,0.064422607421875
201,20150414,2.85,0.1613,0.1633,0.1641,0.017062767,0.1876,0.1432,-0.459569841,1310,-0.036118476,206.4343,-0.674850942,2890,0.149,10000117.SH,8,2.372,0.0016,-0.17035614452095926,0.215911865234375
202,20150414,3.0,0.1628,0.1725,0.1725,0.056231884,0.1831,0.1526,-0.462409024,1142,-0.036369606,190.3658,-0.705367955,1447,-0.001,10000145.SH,43,2.372,0.0033,-0.44610866433866847,0.10681915283203125
203,20150414,2.95,0.1795,0.1961,0.1961,0.084650688,0.2095,0.1772,-0.472092667,569,-0.037637745,109.2242,-0.710972258,1182,0.049,10000132.SH,43,2.372,0.0075,-0.36391067114777315,0.14415740966796875
204,20150414,2.8,0.2001,0.209,0.198,-0.010606061,0.2274,0.185,-0.463592017,1072,-0.035974624,215.6386,-0.677156108,2781,0.199,10000099.SH,8,2.372,0.0139,0.08154539985248418,0.43195343017578125
205,20150414,2.75,0.248,0.2546,0.2558,0.030492572,0.2754,0.2283,-0.47317426,505,-0.037383892,125.4669,-0.69454002,1959,0.249,10000091.SH,8,2.372,0.1359,2.0493977798594476,0.0
206,20150414,2.7,0.2909,0.3035,0.2945,0.012224109,0.3183,0.2689,-0.472396865,551,-0.036859203,159.039,-0.708286422,1309,0.299,10000083.SH,8,2.372,0.165,2.5320813336892365,0.0
207,20150414,2.65,0.3467,0.3522,0.3468,0.000288351,0.3773,0.3212,-0.47836253,198,-0.038286332,67.7245,-0.71482125,1000,0.349,10000075.SH,8,2.372,0.2247,3.52333023437875,0.0
208,20150414,2.6,0.3906,0.4018,0.3961,0.013885382,0.4293,0.3731,-0.479714521,118,-0.038617217,46.5529,-0.722836461,621,0.399,10000067.SH,8,2.372,0.2849,4.529873144186817,0.0
209,20150415,3.2,0.1032,0.11,0.11,0.061818182,0.127,0.0994,-0.432901799,2888,-0.0343583,319.0588,-0.677854002,2748,-0.189,10000161.SH,42,2.307,0.0004,-0.7994236917738468,0.0486297607421875
210,20150415,3.1,0.133,0.1391,0.1391,0.043853343,0.1641,0.1289,-0.463575117,1073,-0.036936325,154.1044,-0.70517762,1456,-0.089,10000153.SH,42,2.307,0.0005,-0.611183902912769,0.063018798828125
211,20150415,2.85,0.1592,0.1799,0.1799,0.115063924,0.2299,0.1548,-0.458555847,1370,-0.0353465,255.829,-0.681533808,2574,0.161,10000117.SH,7,2.307,0.0006,-0.29424603413814276,0.21246337890625
212,20150415,3.0,0.1725,0.182,0.182,0.052197802,0.209,0.1576,-0.448770805,1949,-0.033714881,360.2278,-0.696062698,1887,0.011,10000145.SH,42,2.307,0.0018,-0.4533631657190838,0.10003662109375
213,20150415,2.95,0.191,0.2073,0.2074,0.079074253,0.238,0.1885,-0.473512258,485,-0.037753924,101.7905,-0.711522114,1156,0.061,10000132.SH,42,2.307,0.004,-0.37972172100531276,0.131561279296875
214,20150415,2.8,0.1967,0.22,0.22,0.105909091,0.2799,0.1967,-0.462206225,1154,-0.035139621,269.0661,-0.684706055,2424,0.211,10000099.SH,7,2.307,0.0086,0.014523633038707023,0.421295166015625
215,20150415,2.75,0.2491,0.2755,0.2755,0.095825771,0.3242,0.2491,-0.472379965,552,-0.036926615,154.7257,-0.699488725,1725,0.261,10000091.SH,7,2.307,0.1285,2.0344325199572113,0.0
216,20150415,2.7,0.2917,0.3251,0.337,0.134421365,0.3739,0.2917,-0.474610752,420,-0.037191654,137.7672,-0.71207197,1130,0.311,10000083.SH,7,2.307,0.1527,2.478882386499319,0.0
217,20150415,2.65,0.3326,0.3765,0.3907,0.148707448,0.42,0.3326,-0.477720333,236,-0.037960029,88.6029,-0.716259336,932,0.361,10000075.SH,7,2.307,0.2092,3.4888488255728434,0.0
218,20150415,2.6,0.4214,0.4285,0.4285,0.016569428,0.4638,0.4001,-0.479123025,153,-0.038313512,65.9854,-0.724274546,553,0.411,10000067.SH,7,2.307,0.2761,4.704168317666973,0.0
219,20150416,3.2,0.106,0.1626,0.1626,0.348093481,0.1626,0.1001,-0.437042275,2643,-0.033880917,349.604,-0.654485118,3853,-0.055,10000161.SH,41,2.298,0.0002,-0.5731802182512902,0.062347412109375
220,20150416,3.1,0.1389,0.2047,0.2047,0.321446019,0.2047,0.1251,-0.463828616,1058,-0.036600434,175.5963,-0.698262123,1783,0.045,10000153.SH,41,2.298,0.0002,-0.4188589526399758,0.07818603515625
221,20150416,3.0,0.182,0.2607,0.262,0.305343511,0.262,0.17,-0.461716128,1183,-0.035480834,247.2337,-0.690141171,2167,0.145,10000145.SH,41,2.298,0.0002,-0.2999394955850489,0.099365234375
222,20150416,2.95,0.2076,0.2871,0.2865,0.27539267,0.2865,0.1899,-0.472582764,540,-0.037338378,128.3791,-0.711162593,1173,0.195,10000132.SH,41,2.298,0.0003,-0.2351932830966427,0.1146240234375
223,20150416,2.85,0.1787,0.3003,0.3003,0.404928405,0.3003,0.1573,-0.46147953,1197,-0.035087349,272.4107,-0.690352654,2157,0.295,10000117.SH,6,2.298,0.0003,-0.07584650881417614,0.3204345703125
224,20150416,2.8,0.2201,0.347,0.3399,0.352456605,0.3399,0.2046,-0.464504612,1018,-0.034879239,285.7266,-0.686419068,2343,0.345,10000099.SH,6,2.298,0.0013,0.0069156602051829675,0.445556640625
