,trade_date,ts_code,price,open,settle,close,high,low,vol,amount,oi
5523,20220628,10004330.SH,3.2,0.2026,0.1783,0.1783,0.2149,0.1694,9745,1873.3892,6273
5551,20220628,10004338.SH,3.3,0.2968,0.2677,0.2677,0.3055,0.2567,1180,329.488,1425
5574,20220628,10004386.SH,3.4,0.3895,0.362,0.362,0.4014,0.3505,427,158.6277,333
5455,20220629,10004318.SH,3,0.054,0.0574,0.0574,0.0608,0.0469,212185,11389.7356,118162
5491,20220629,10004326.SH,3.1,0.1088,0.119,0.119,0.1215,0.0971,110454,12062.8506,50206
5524,20220629,10004330.SH,3.2,0.1818,0.1993,0.1993,0.2027,0.17,10690,1977.2487,7090
5552,20220629,10004338.SH,3.3,0.2767,0.2922,0.2922,0.2934,0.2573,699,189.4829,1385
5575,20220629,10004386.SH,3.4,0.3733,0.3879,0.3885,0.39,0.3507,386,143.3469,512
5456,20220630,10004318.SH,3,0.0574,0.0401,0.0401,0.0574,0.0321,279352,11886.6471,151194
5492,20220630,10004326.SH,3.1,0.119,0.0867,0.0867,0.1199,0.071,181225,15873.909,72319
5525,20220630,10004330.SH,3.2,0.197,0.1563,0.1563,0.198,0.134,42315,6580.3179,19374
5553,20220630,10004338.SH,3.3,0.2801,0.2437,0.2437,0.2827,0.2154,3343,788.9526,2229
5576,20220630,10004386.SH,3.4,0.3775,0.3356,0.3356,0.3775,0.306,1099,371.8011,1048
5457,20220701,10004318.SH,3,0.0375,0.0418,0.0418,0.0481,0.037,196887,8635.0451,137228
5493,20220701,10004326.SH,3.1,0.0811,0.0911,0.0911,0.101,0.081,133607,12446.0238,71899
5526,20220701,10004330.SH,3.2,0.1501,0.1647,0.1647,0.1759,0.1482,32244,5332.8687,20714
5554,20220701,10004338.SH,3.3,0.24,0.2505,0.2505,0.2645,0.2313,2925,732.6065,2431
5577,20220701,10004386.SH,3.4,0.321,0.3466,0.3466,0.359,0.321,518,180.0275,1012
5596,20220701,10004400.SH,3.5,0.4423,0.4444,0.4444,0.445,0.4406,41,18.1328,40
5458,20220704,10004318.SH,3,0.0455,0.0377,0.0377,0.053,0.0375,193829,8511.5611,149658
5494,20220704,10004326.SH,3.1,0.0982,0.0852,0.0852,0.1121,0.0852,133797,12726.9991,72229
5527,20220704,10004330.SH,3.2,0.175,0.1572,0.1572,0.1924,0.1572,32131,5495.0088,19864
5555,20220704,10004338.SH,3.3,0.2601,0.2498,0.2498,0.2828,0.2444,3043,787.4908,2669
5578,20220704,10004386.SH,3.4,0.3719,0.3406,0.3406,0.3794,0.3393,476,167.719,1008
5597,20220704,10004400.SH,3.5,0.4653,0.4388,0.4451,0.4657,0.4451,19,8.6592,42
5459,20220705,10004318.SH,3,0.0323,0.0372,0.0372,0.0486,0.0277,235814,9352.3311,148663
5495,20220705,10004326.SH,3.1,0.0788,0.0846,0.0846,0.1064,0.0667,178564,15846.6569,78851
5528,20220705,10004330.SH,3.2,0.1497,0.1573,0.1573,0.1859,0.1314,53320,8734.2278,21342
5556,20220705,10004338.SH,3.3,0.2401,0.2455,0.2455,0.276,0.215,5491,1362.7337,2800
5579,20220705,10004386.SH,3.4,0.3124,0.3415,0.3393,0.3719,0.3079,778,269.5184,823
5598,20220705,10004400.SH,3.5,0.4119,0.4381,0.4508,0.4656,0.4119,25,11.3513,54
5460,20220706,10004318.SH,3,0.0395,0.0547,0.0547,0.0626,0.0392,256558,13227.9866,120771
5496,20220706,10004326.SH,3.1,0.0877,0.115,0.115,0.1279,0.0877,164191,17934.3023,64702
5529,20220706,10004330.SH,3.2,0.163,0.1977,0.1977,0.2124,0.163,54273,10233.2056,19689
5557,20220706,10004338.SH,3.3,0.2481,0.2905,0.2905,0.3063,0.2481,5428,1509.4086,2974
5580,20220706,10004386.SH,3.4,0.3461,0.389,0.3887,0.4023,0.3461,331,125.7788,868
5599,20220706,10004400.SH,3.5,0.4536,0.489,0.4948,0.5,0.4536,39,18.578,61
5461,20220707,10004318.SH,3,0.0572,0.056,0.056,0.067,0.0484,209106,11780.9681,133488
5497,20220707,10004326.SH,3.1,0.1198,0.1189,0.1189,0.1345,0.1067,107752,12772.5527,67040
5530,20220707,10004330.SH,3.2,0.202,0.2028,0.2028,0.2209,0.1883,28646,5806.6465,18650
5558,20220707,10004338.SH,3.3,0.295,0.2982,0.2982,0.3152,0.2805,2559,767.0874,2438
5581,20220707,10004386.SH,3.4,0.389,0.398,0.3957,0.4129,0.3795,204,80.3985,852
5600,20220707,10004400.SH,3.5,0.4899,0.498,0.482,0.5018,0.482,23,11.3076,64
5462,20220708,10004318.SH,3,0.0481,0.0503,0.0503,0.0517,0.0381,227897,10658.3954,129840
5498,20220708,10004326.SH,3.1,0.1068,0.1132,0.1132,0.1147,0.0905,120116,12601.2762,69130
5531,20220708,10004330.SH,3.2,0.1937,0.199,0.199,0.2001,0.1693,35017,6579.986,17619
5559,20220708,10004338.SH,3.3,0.2901,0.294,0.2936,0.295,0.2619,2910,813.078,2790
5582,20220708,10004386.SH,3.4,0.376,0.394,0.3894,0.393,0.3591,304,114.3165,979
5601,20220708,10004400.SH,3.5,0.4673,0.494,0.4923,0.4923,0.4665,49,23.5845,83
5463,20220711,10004318.SH,3,0.058,0.0715,0.0715,0.0791,0.0579,210668,14804.4005,107398
5499,20220711,10004326.SH,3.1,0.1249,0.1479,0.1479,0.1565,0.1247,95895,13780.4607,63093
5532,20220711,10004330.SH,3.2,0.21,0.2395,0.2395,0.2489,0.21,33280,7857.9103,16170
5560,20220711,10004338.SH,3.3,0.3,0.339,0.3368,0.3463,0.3,3000,991.9889,2610
5583,20220711,10004386.SH,3.4,0.4065,0.439,0.435,0.4427,0.4065,452,198.0931,852
5602,20220711,10004400.SH,3.5,0.5151,0.539,0.535,0.5435,0.5151,420,225.8801,378
5464,20220712,10004318.SH,3,0.0726,0.0799,0.0799,0.0872,0.0632,156796,11689.6629,93106
5500,20220712,10004326.SH,3.1,0.1484,0.1607,0.1607,0.1688,0.136,53587,8178.7292,57739
5533,20220712,10004330.SH,3.2,0.2426,0.2566,0.2566,0.264,0.227,14010,3459.4075,14841
5561,20220712,10004338.SH,3.3,0.3354,0.356,0.3543,0.3633,0.3261,2101,736.8983,4208
5584,20220712,10004386.SH,3.4,0.4322,0.456,0.4551,0.4639,0.4254,384,171.9997,967
5603,20220712,10004400.SH,3.5,0.5276,0.556,0.5432,0.5601,0.5276,97,53.0579,451
5465,20220713,10004318.SH,3,0.0763,0.0808,0.0808,0.0914,0.0707,145798,11690.5253,95504
5501,20220713,10004326.SH,3.1,0.1569,0.1665,0.1665,0.1777,0.1503,48990,7949.083,53757
5534,20220713,10004330.SH,3.2,0.25,0.265,0.2618,0.275,0.2458,12494,3248.77,14470
5562,20220713,10004338.SH,3.3,0.3548,0.365,0.3597,0.3736,0.3459,659,236.6339,3563
5585,20220713,10004386.SH,3.4,0.453,0.465,0.4624,0.4711,0.4462,200,91.7495,997
5604,20220713,10004400.SH,3.5,0.553,0.565,0.5694,0.57,0.553,284,160.5426,732
5466,20220714,10004318.SH,3,0.0839,0.095,0.095,0.1054,0.0779,163238,15002.1255,90718
5502,20220714,10004326.SH,3.1,0.167,0.1858,0.1858,0.1968,0.1629,44765,8053.1749,47622
5535,20220714,10004330.SH,3.2,0.2658,0.285,0.2835,0.295,0.261,12130,3381.143,15631
5563,20220714,10004338.SH,3.3,0.3717,0.385,0.3828,0.3927,0.3603,749,283.5593,3605
5586,20220714,10004386.SH,3.4,0.4747,0.485,0.4904,0.4904,0.4632,228,109.1057,995
5605,20220714,10004400.SH,3.5,0.5803,0.585,0.583,0.591,0.5571,225,130.427,926
5467,20220715,10004318.SH,3,0.0958,0.1343,0.1343,0.1347,0.0678,159028,15021.8839,68551
5503,20220715,10004326.SH,3.1,0.186,0.23,0.23,0.23,0.1525,48017,8901.0323,45783
5536,20220715,10004330.SH,3.2,0.2929,0.3284,0.3284,0.329,0.25,8854,2404.1505,12395
5564,20220715,10004338.SH,3.3,0.3899,0.428,0.4274,0.4283,0.3498,689,262.1403,3558
5587,20220715,10004386.SH,3.4,0.4876,0.5282,0.5255,0.5255,0.4508,217,104.3107,879
5606,20220715,10004400.SH,3.5,0.564,0.628,0.6132,0.6211,0.5506,166,97.6433,1052
5468,20220718,10004318.SH,3,0.123,0.0954,0.0954,0.1399,0.0883,85727,9114.8857,63042
5504,20220718,10004326.SH,3.1,0.2232,0.189,0.188,0.2355,0.18,23905,4789.926,38446
5537,20220718,10004330.SH,3.2,0.3267,0.289,0.2876,0.3355,0.281,3772,1139.5767,10232
5565,20220718,10004338.SH,3.3,0.4233,0.389,0.388,0.4338,0.38,415,166.6867,3368
5588,20220718,10004386.SH,3.4,0.5202,0.489,0.4883,0.5259,0.485,134,66.5099,850
5607,20220718,10004400.SH,3.5,0.6128,0.589,0.5772,0.628,0.5772,19,11.2217,1050
5635,20220718,10004404.SH,2.65,0.0124,0.01,0.01,0.0152,0.0081,13897,149.7869,7894
5469,20220719,10004318.SH,3,0.0979,0.1029,0.1029,0.132,0.096,76057,8368.368,57259
5505,20220719,10004326.SH,3.1,0.1938,0.201,0.1997,0.2293,0.1903,17345,3595.851,35846
5538,20220719,10004330.SH,3.2,0.2942,0.301,0.2986,0.3279,0.2888,2105,643.7119,9743
5566,20220719,10004338.SH,3.3,0.391,0.401,0.3986,0.4274,0.3897,313,126.2006,3270
5589,20220719,10004386.SH,3.4,0.5024,0.501,0.4973,0.5266,0.4948,76,38.5134,848
5608,20220719,10004400.SH,3.5,0.5897,0.601,0.6172,0.6223,0.5897,46,27.8285,1091
5636,20220719,10004404.SH,2.65,0.0103,0.0105,0.0105,0.0138,0.0097,11332,128.0822,14450
5470,20220720,10004318.SH,3,0.092,0.098,0.098,0.1029,0.0834,67167,6232.634,54301
5506,20220720,10004326.SH,3.1,0.19,0.1936,0.1936,0.1997,0.1769,14973,2814.2339,32316
5539,20220720,10004330.SH,3.2,0.29,0.2935,0.2933,0.2988,0.2765,1012,289.8821,9332
5567,20220720,10004338.SH,3.3,0.39,0.392,0.3929,0.398,0.3769,263,101.454,3176
5590,20220720,10004386.SH,3.4,0.49,0.4932,0.4932,0.4939,0.4789,11,5.3573,833
5609,20220720,10004400.SH,3.5,0.5749,0.5929,0.5882,0.5917,0.5749,79,46.1097,1051
5637,20220720,10004404.SH,2.65,0.0102,0.0088,0.0088,0.0104,0.0085,10114,94.7182,18534
5471,20220721,10004318.SH,3,0.1008,0.1284,0.1284,0.1296,0.0968,57597,6475.1019,46894
5507,20220721,10004326.SH,3.1,0.1939,0.2263,0.2263,0.2286,0.1939,14531,3058.5451,28247
5540,20220721,10004330.SH,3.2,0.2985,0.3261,0.3261,0.3284,0.2938,1446,448.3952,8851
5568,20220721,10004338.SH,3.3,0.4055,0.4278,0.4278,0.4278,0.3936,254,103.4518,3072
5591,20220721,10004386.SH,3.4,0.4946,0.5266,0.5266,0.5266,0.4946,89,45.4469,863
5610,20220721,10004400.SH,3.5,0.5994,0.6262,0.6184,0.6184,0.5986,79,48.2009,1085
5638,20220721,10004404.SH,2.65,0.009,0.0104,0.0104,0.0104,0.0073,7497,66.4025,19207
5472,20220722,10004318.SH,3,0.1209,0.113,0.111,0.135,0.0898,83818,9284.6173,32511
5508,20220722,10004326.SH,3.1,0.2201,0.2142,0.2142,0.234,0.1877,14113,2934.3488,25662
5541,20220722,10004330.SH,3.2,0.316,0.3175,0.3175,0.3318,0.2882,1698,519.8677,8962
5569,20220722,10004338.SH,3.3,0.4106,0.413,0.4112,0.43,0.3891,446,181.1347,3071
5592,20220722,10004386.SH,3.4,0.5103,0.513,0.5018,0.5287,0.4889,286,144.867,744
5611,20220722,10004400.SH,3.5,0.5838,0.613,0.6006,0.6238,0.5838,32,19.1117,1095
5639,20220722,10004404.SH,2.65,0.0098,0.0083,0.0083,0.0113,0.0057,8484,72.9515,21369
5473,20220725,10004318.SH,3,0.1151,0.1225,0.1225,0.1305,0.1118,32540,4030.8523,23578
5509,20220725,10004326.SH,3.1,0.217,0.2225,0.2225,0.2303,0.2122,12463,2794.6223,20189
5542,20220725,10004330.SH,3.2,0.3138,0.3225,0.3225,0.3302,0.3132,1473,477.8977,7885
5570,20220725,10004338.SH,3.3,0.4216,0.422,0.4199,0.4306,0.4128,154,65.2937,3020
5593,20220725,10004386.SH,3.4,0.5253,0.522,0.5202,0.5293,0.5202,32,16.7774,734
5612,20220725,10004400.SH,3.5,0.6211,0.622,0.6115,0.6245,0.6115,28,17.3555,1099
5640,20220725,10004404.SH,2.65,0.0089,0.0083,0.0081,0.0096,0.0075,4355,37.7244,23331
5474,20220726,10004318.SH,3,0.1201,0.109,0.109,0.1201,0.0968,24694,2630.8921,20321
5510,20220726,10004326.SH,3.1,0.215,0.209,0.209,0.2156,0.1968,11359,2348.3887,14805
5543,20220726,10004330.SH,3.2,0.3107,0.309,0.3084,0.3145,0.2965,2210,678.245,7134
5571,20220726,10004338.SH,3.3,0.4053,0.4095,0.4089,0.4152,0.3968,1077,437.7347,2338
5594,20220726,10004386.SH,3.4,0.5014,0.509,0.5094,0.5116,0.4973,305,153.3145,507
5613,20220726,10004400.SH,3.5,0.5974,0.609,0.6004,0.6108,0.5905,62,37.3183,1104
5641,20220726,10004404.SH,2.65,0.0076,0.0052,0.0052,0.0078,0.005,7798,45.9735,27628
5475,20220727,10004318.SH,3,0.113,0.133,0.1351,0.1402,0.1129,23265,2950.8101,12166
5511,20220727,10004326.SH,3.1,0.2099,0.233,0.2327,0.2409,0.2099,8338,1897.134,9707
5544,20220727,10004330.SH,3.2,0.3152,0.333,0.339,0.3403,0.3152,2553,832.6729,4731
5572,20220727,10004338.SH,3.3,0.42,0.433,0.4345,0.4386,0.4152,891,380.4677,1638
5595,20220727,10004386.SH,3.4,0.52,0.533,0.5298,0.5302,0.52,211,111.3518,412
5614,20220727,10004400.SH,3.5,0.6085,0.633,0.6273,0.6273,0.6085,52,31.9998,1104
5642,20220727,10004404.SH,2.65,0.0056,0.0063,0.0063,0.0066,0.0051,12052,70.6367,29385
5615,20220728,10004400.SH,3.5,0.5887,0.6356,0.612,0.612,0.5887,59,35.1778,1096
5643,20220728,10004404.SH,2.65,0.0053,0.0057,0.0057,0.006,0.0029,27030,118.547,40801
5616,20220729,10004400.SH,3.5,0.6117,0.672,0.6626,0.6626,0.6036,55,35.2436,1075
5644,20220729,10004404.SH,2.65,0.0052,0.0113,0.0113,0.0118,0.0037,40514,360.1749,47862
5617,20220801,10004400.SH,3.5,0.6696,0.682,0.6782,0.6868,0.664,26,17.5195,1074
5645,20220801,10004404.SH,2.65,0.012,0.0113,0.0113,0.0154,0.009,38419,475.0357,50333
5618,20220802,10004400.SH,3.5,0.723,0.73,0.7306,0.7477,0.7197,72,52.622,1086
5646,20220802,10004404.SH,2.65,0.0166,0.0273,0.0273,0.0344,0.0162,122181,3100.7741,56160
5663,20220802,10004446.SH,2.6,0.008,0.02,0.02,0.0232,0.008,91308,1577.5378,30769
5619,20220803,10004400.SH,3.5,0.7134,0.75,0.7329,0.7342,0.7134,40,29.1204,1093
5647,20220803,10004404.SH,2.65,0.015,0.024,0.024,0.0266,0.014,89404,1870.8463,58139
5664,20220803,10004446.SH,2.6,0.01,0.0166,0.0166,0.0176,0.0098,57438,777.6058,37869
5680,20220803,10004450.SH,2.55,0.0073,0.0103,0.0103,0.0116,0.005,36657,312.824,21154
5620,20220804,10004400.SH,3.5,0.7214,0.723,0.7196,0.732,0.7123,117,83.8944,1130
5648,20220804,10004404.SH,2.65,0.0177,0.0131,0.0131,0.0219,0.0131,59675,990.6744,58745
5665,20220804,10004446.SH,2.6,0.0103,0.0075,0.0075,0.015,0.0075,45222,458.3103,40671
5681,20220804,10004450.SH,2.55,0.008,0.0043,0.0043,0.0088,0.0041,27047,164.0775,24801
5621,20220805,10004400.SH,3.5,0.7085,0.685,0.68,0.7182,0.6778,35,24.7635,1126
5649,20220805,10004404.SH,2.65,0.0119,0.0052,0.0052,0.0129,0.0051,51728,469.1293,59599
5666,20220805,10004446.SH,2.6,0.0073,0.003,0.003,0.0073,0.0027,35727,170.0466,37556
5682,20220805,10004450.SH,2.55,0.0035,0.0017,0.0017,0.0039,0.0016,18949,55.4531,24866
5622,20220808,10004400.SH,3.5,0.6966,0.7,0.6954,0.702,0.6946,7,4.8743,1124
5650,20220808,10004404.SH,2.65,0.0058,0.0051,0.0051,0.0068,0.0051,20198,118.8239,62653
5667,20220808,10004446.SH,2.6,0.0033,0.0026,0.0026,0.0035,0.0026,7517,22.8479,38355
5683,20220808,10004450.SH,2.55,0.0017,0.0015,0.0015,0.002,0.0014,5084,8.833,26417
5623,20220809,10004400.SH,3.5,0.6925,0.699,0.6964,0.6987,0.6925,5,3.474,1126
5651,20220809,10004404.SH,2.65,0.0056,0.0045,0.0045,0.0064,0.0044,14355,71.1237,64554
5668,20220809,10004446.SH,2.6,0.003,0.0022,0.0022,0.0031,0.0021,12370,31.5732,34020
5684,20220809,10004450.SH,2.55,0.0016,0.001,0.001,0.0016,0.001,5984,7.7397,25656
5624,20220810,10004400.SH,3.5,0.722,0.732,0.7336,0.7336,0.722,3,2.1776,1126
5652,20220810,10004404.SH,2.65,0.0049,0.0074,0.0074,0.0094,0.0039,39511,274.8494,65694
5669,20220810,10004446.SH,2.6,0.002,0.0037,0.0037,0.0049,0.0018,19186,67.2523,33740
5685,20220810,10004450.SH,2.55,0.0012,0.0019,0.0019,0.0027,0.0009,11470,21.4287,25076
5625,20220811,10004400.SH,3.5,0.7192,0.674,0.6714,0.7192,0.6709,31,21.2332,1130
5653,20220811,10004404.SH,2.65,0.0055,0.0019,0.0019,0.0059,0.0017,46971,158.6357,62586
5670,20220811,10004446.SH,2.6,0.003,0.0011,0.0011,0.003,0.0011,19322,30.519,33158
5686,20220811,10004450.SH,2.55,0.0015,0.0006,0.0006,0.0016,0.0005,9265,8.2594,24666
5626,20220812,10004400.SH,3.5,0.6762,0.664,0.6572,0.6762,0.6514,35,23.0766,1133
5654,20220812,10004404.SH,2.65,0.0015,0.0013,0.0013,0.0022,0.001,14808,21.816,60025
5671,20220812,10004446.SH,2.6,0.0012,0.0009,0.0009,0.0012,0.0009,6218,6.2302,30320
5687,20220812,10004450.SH,2.55,0.0008,0.0005,0.0005,0.0008,0.0004,6526,4.0377,22708
5627,20220815,10004400.SH,3.5,0.6673,0.68,0.6765,0.6788,0.645,14,9.3513,1117
5655,20220815,10004404.SH,2.65,0.0012,0.0009,0.0009,0.0016,0.0007,15806,15.7016,55021
5672,20220815,10004446.SH,2.6,0.0007,0.0005,0.0005,0.0011,0.0005,6693,4.7372,29333
5688,20220815,10004450.SH,2.55,0.0005,0.0003,0.0003,0.0005,0.0002,6370,2.5265,23879
5628,20220816,10004400.SH,3.5,0.6663,0.6936,0.6908,0.6908,0.664,13,8.7528,1114
5656,20220816,10004404.SH,2.65,0.0011,0.0007,0.0007,0.0011,0.0005,12458,9.1583,49715
5673,20220816,10004446.SH,2.6,0.0005,0.0005,0.0005,0.0006,0.0003,3245,1.2933,25589
5689,20220816,10004450.SH,2.55,0.0003,0.0003,0.0003,0.0003,0.0002,1827,0.5261,23951
5629,20220817,10004400.SH,3.5,0.7058,0.677,0.6774,0.7058,0.6774,15,10.2174,1113
5657,20220817,10004404.SH,2.65,0.0006,0.0005,0.0005,0.0011,0.0002,19583,11.7913,44238
5674,20220817,10004446.SH,2.6,0.0005,0.0002,0.0002,0.0006,0.0002,1726,0.695,25088
5690,20220817,10004450.SH,2.55,0.0003,0.0002,0.0002,0.0003,0.0001,2680,0.6277,24886
5630,20220818,10004400.SH,3.5,,0.703,,,,0,0,1113
5658,20220818,10004404.SH,2.65,0.0007,0.0008,0.0008,0.0008,0.0002,13186,7.0206,46802
5675,20220818,10004446.SH,2.6,0.0003,0.0002,0.0002,0.0004,0.0001,2141,0.508,25419
5691,20220818,10004450.SH,2.55,0.0002,0.0001,0.0001,0.0002,0.0001,490,0.0799,25134
5631,20220819,10004400.SH,3.5,0.6934,0.708,0.7058,0.7058,0.6931,16,11.1208,1103
5659,20220819,10004404.SH,2.65,0.0007,0.0007,0.0007,0.0008,0.0003,5725,3.3038,42637
5676,20220819,10004446.SH,2.6,0.0003,0.0003,0.0003,0.0004,0.0001,4792,1.0039,24774
5692,20220819,10004450.SH,2.55,0.0002,0.0001,0.0001,0.0002,0.0001,2570,0.3031,24790
5632,20220822,10004400.SH,3.5,0.717,0.7082,0.704,0.717,0.6914,44,30.7703,1071
5660,20220822,10004404.SH,2.65,0.0006,0.0002,0.0002,0.0009,0.0001,4059,1.1549,40755
5677,20220822,10004446.SH,2.6,0.0002,0.0001,0.0001,0.0003,0.0001,1512,0.3366,25400
5693,20220822,10004450.SH,2.55,0.0001,0.0001,0.0001,0.0001,0.0001,269,0.0269,24563
5633,20220823,10004400.SH,3.5,0.7291,0.7303,0.7239,0.7323,0.713,46,33.3883,1044
5661,20220823,10004404.SH,2.65,0.0002,0.0001,0.0001,0.0002,0.0001,7057,0.7541,34982
5678,20220823,10004446.SH,2.6,0.0001,0.0001,0.0001,0.0001,0.0001,3493,0.3493,28221
5694,20220823,10004450.SH,2.55,0.0001,0.0001,0.0001,0.0001,0.0001,24,0.0024,24436
5634,20220824,10004400.SH,3.5,0.7146,0.754,0.752,0.752,0.7085,208,151.0333,856
5662,20220824,10004404.SH,2.65,0.0001,0,0.0001,0.0001,0.0001,879,0.0879,34762
5679,20220824,10004446.SH,2.6,0.0001,0,0.0001,0.0001,0.0001,894,0.0894,29016
5695,20220824,10004450.SH,2.55,0.0001,0,0.0001,0.0001,0.0001,31,0.0031,24432
5696,20220919,10004570.SH,2.5,0.0082,0.0074,0.0074,0.0091,0.0066,11657,87.2283,5122
5697,20220920,10004570.SH,2.5,0.006,0.0077,0.0077,0.0089,0.0059,10524,80.7314,10845
5698,20220921,10004570.SH,2.5,0.0086,0.0103,0.0103,0.0127,0.0076,14081,142.763,14379
5699,20220922,10004570.SH,2.5,0.0115,0.0113,0.0113,0.0156,0.0097,13850,174.7918,18277
5700,20220923,10004570.SH,2.5,0.0123,0.011,0.011,0.0136,0.0082,17615,191.3288,22002
5719,20220923,10004578.SH,2.45,0.0064,0.0065,0.0065,0.0084,0.0049,15757,101.9037,8122
5701,20220926,10004570.SH,2.5,0.0128,0.0133,0.0133,0.0138,0.0088,17066,183.2619,28531
5720,20220926,10004578.SH,2.45,0.0071,0.0077,0.0077,0.0085,0.0053,11855,80.5306,15008
5702,20220927,10004570.SH,2.5,0.0124,0.0081,0.0081,0.0138,0.0079,16310,165.1522,31951
5721,20220927,10004578.SH,2.45,0.0076,0.0054,0.0054,0.0085,0.0048,11451,74.0419,19929
5703,20220928,10004570.SH,2.5,0.0091,0.0115,0.0115,0.0117,0.0083,17489,174.2325,36927
5722,20220928,10004578.SH,2.45,0.0062,0.0069,0.0069,0.007,0.0051,11171,67.0882,21730
5704,20220929,10004570.SH,2.5,0.01,0.0096,0.0096,0.0138,0.0068,36819,368.0792,46050
5723,20220929,10004578.SH,2.45,0.0051,0.0059,0.0059,0.0081,0.0042,24455,130.8266,29188
5705,20220930,10004570.SH,2.5,0.0092,0.0085,0.0085,0.0105,0.007,22449,192.2423,49020
5724,20220930,10004578.SH,2.45,0.0052,0.005,0.005,0.0062,0.004,25882,132.6019,37524
5706,20221010,10004570.SH,2.5,0.0052,0.0146,0.0146,0.0161,0.0046,55003,553.7405,55417
5725,20221010,10004578.SH,2.45,0.0037,0.0078,0.0078,0.0085,0.0024,38747,192.9116,44368
5707,20221011,10004570.SH,2.5,0.0135,0.0129,0.0129,0.0168,0.0109,39488,539.4005,55317
5726,20221011,10004578.SH,2.45,0.0072,0.0064,0.0064,0.0085,0.0054,26003,182.6328,51995
5738,20221011,10004634.SH,2.4,0.0144,0.0153,0.0155,0.0174,0.0135,8178,126.3629,5860
5708,20221012,10004570.SH,2.5,0.0115,0.0089,0.0089,0.0335,0.0082,191205,4128.8361,58975
5727,20221012,10004578.SH,2.45,0.0064,0.004,0.004,0.0177,0.004,100926,1068.8602,54697
5739,20221012,10004634.SH,2.4,0.0154,0.0135,0.0135,0.0287,0.0124,22863,482.8795,13038
5709,20221013,10004570.SH,2.5,0.01,0.0145,0.0145,0.0186,0.01,79968,1208.3311,72547
5728,20221013,10004578.SH,2.45,0.0049,0.0068,0.0068,0.0088,0.0046,29878,212.394,56926
5740,20221013,10004634.SH,2.4,0.0146,0.018,0.018,0.0198,0.0145,10398,183.5208,14805
5710,20221014,10004570.SH,2.5,0.0068,0.0035,0.0035,0.0099,0.0034,74722,389.8148,72777
5729,20221014,10004578.SH,2.45,0.0025,0.0013,0.0013,0.0039,0.0013,38189,80.7,55248
5741,20221014,10004634.SH,2.4,0.0146,0.009,0.009,0.0146,0.0066,12847,110.7726,14511
5770,20221014,10004650.SH,2.35,0.0093,0.0059,0.0059,0.0093,0.0039,7007,36.6926,4496
5711,20221017,10004570.SH,2.5,0.004,0.0027,0.0027,0.0053,0.0023,27478,103.708,67896
5730,20221017,10004578.SH,2.45,0.0017,0.001,0.001,0.002,0.0009,11265,15.1114,53328
5742,20221017,10004634.SH,2.4,0.0096,0.008,0.008,0.0104,0.0078,8066,71.6853,16043
5771,20221017,10004650.SH,2.35,0.006,0.0055,0.0055,0.0065,0.0052,5881,34.303,8183
5712,20221018,10004570.SH,2.5,0.0016,0.0023,0.0023,0.003,0.0012,25770,57.7902,64576
5731,20221018,10004578.SH,2.45,0.0005,0.0007,0.0007,0.001,0.0005,11121,8.6079,50551
5743,20221018,10004634.SH,2.4,0.0071,0.0075,0.0075,0.0082,0.006,5780,42.116,18993
5772,20221018,10004650.SH,2.35,0.0048,0.0054,0.0054,0.0056,0.0042,3747,18.6,9705
5713,20221019,10004570.SH,2.5,0.0029,0.0068,0.0068,0.007,0.0017,68333,324.0345,58938
5732,20221019,10004578.SH,2.45,0.0007,0.0021,0.0021,0.0021,0.0005,20312,27.1334,45985
5744,20221019,10004634.SH,2.4,0.0074,0.013,0.013,0.0131,0.0067,9872,101.5077,20426
5773,20221019,10004650.SH,2.35,0.0049,0.0083,0.0083,0.0084,0.0046,5919,40.7299,11161
5714,20221020,10004570.SH,2.5,0.0121,0.0095,0.0095,0.0156,0.003,117457,956.1939,54160
5733,20221020,10004578.SH,2.45,0.0027,0.003,0.003,0.0043,0.001,43199,111.9701,47757
5745,20221020,10004634.SH,2.4,0.0143,0.0162,0.0162,0.0173,0.0104,11598,173.6387,21248
5774,20221020,10004650.SH,2.35,0.0093,0.0101,0.0101,0.0112,0.0067,10877,102.1183,13320
5715,20221021,10004570.SH,2.5,0.0074,0.0134,0.0134,0.0167,0.0053,104369,1114.809,56699
5734,20221021,10004578.SH,2.45,0.0019,0.0037,0.0037,0.0053,0.0014,36958,109.0744,47164
5746,20221021,10004634.SH,2.4,0.0141,0.0181,0.0181,0.0224,0.0133,13725,233.6562,23343
5775,20221021,10004650.SH,2.35,0.0081,0.011,0.011,0.014,0.0076,14935,163.4186,15703
5716,20221024,10004570.SH,2.5,0.0187,0.0739,0.0739,0.0827,0.0094,239332,11145.3545,50211
5735,20221024,10004578.SH,2.45,0.004,0.0394,0.0394,0.0437,0.0019,286657,7210.9767,41167
5747,20221024,10004634.SH,2.4,0.0185,0.0569,0.0569,0.0602,0.0145,89147,3925.5644,37054
5776,20221024,10004650.SH,2.35,0.0109,0.0384,0.0384,0.0434,0.0083,76139,2260.2623,36452
5717,20221025,10004570.SH,2.5,0.0746,0.069,0.0688,0.085,0.0356,103553,6614.6099,18237
5736,20221025,10004578.SH,2.45,0.0376,0.0251,0.0251,0.0458,0.0076,184762,4773.265,27722
5748,20221025,10004634.SH,2.4,0.0569,0.047,0.047,0.0649,0.0322,126397,6131.9463,44348
