index,,,,price,st,ed,type
10003713.SH,华夏上证50ETF期权2201认购3.258,OP510050.SH,ETF期权,3.258,20211125,20220126,购
10003714.SH,华夏上证50ETF期权2201认购3.357,OP510050.SH,ETF期权,3.357,20211125,20220126,购
10003715.SH,华夏上证50ETF期权2201认购3.455,OP510050.SH,ETF期权,3.455,20211125,20220126,购
10003716.SH,华夏上证50ETF期权2201认购3.554,OP510050.SH,ETF期权,3.554,20211125,20220126,购
10003717.SH,华夏上证50ETF期权2201认购3.653,OP510050.SH,ETF期权,3.653,20211125,20220126,购
10003718.SH,华夏上证50ETF期权2201认沽2.912,OP510050.SH,ETF期权,2.912,20211125,20220126,沽
10003719.SH,华夏上证50ETF期权2201认沽2.962,OP510050.SH,ETF期权,2.962,20211125,20220126,沽
10003720.SH,华夏上证50ETF期权2201认沽3.061,OP510050.SH,ETF期权,3.061,20211125,20220126,沽
10003721.SH,华夏上证50ETF期权2201认沽3.159,OP510050.SH,ETF期权,3.159,20211125,20220126,沽
10003722.SH,华夏上证50ETF期权2201认沽3.258,OP510050.SH,ETF期权,3.258,20211125,20220126,沽
10003723.SH,华夏上证50ETF期权2201认沽3.357,OP510050.SH,ETF期权,3.357,20211125,20220126,沽
10003724.SH,华夏上证50ETF期权2201认沽3.455,OP510050.SH,ETF期权,3.455,20211125,20220126,沽
10003725.SH,华夏上证50ETF期权2201认沽3.554,OP510050.SH,ETF期权,3.554,20211125,20220126,沽
10003726.SH,华夏上证50ETF期权2201认沽3.653,OP510050.SH,ETF期权,3.653,20211125,20220126,沽
10003747.SH,华夏上证50ETF期权2112认购2.90,OP510050.SH,ETF期权,2.9,20211129,20211222,购
10003748.SH,华夏上证50ETF期权2112认购2.95,OP510050.SH,ETF期权,2.95,20211129,20211222,购
10003749.SH,华夏上证50ETF期权2112认购3.00,OP510050.SH,ETF期权,3,20211129,20211222,购
10003750.SH,华夏上证50ETF期权2112认购3.10,OP510050.SH,ETF期权,3.1,20211129,20211222,购
10003751.SH,华夏上证50ETF期权2112认购3.20,OP510050.SH,ETF期权,3.2,20211129,20211222,购
10003752.SH,华夏上证50ETF期权2112认购3.30,OP510050.SH,ETF期权,3.3,20211129,20211222,购
10003753.SH,华夏上证50ETF期权2112认购3.40,OP510050.SH,ETF期权,3.4,20211129,20211222,购
10003754.SH,华夏上证50ETF期权2112认购3.50,OP510050.SH,ETF期权,3.5,20211129,20211222,购
10003755.SH,华夏上证50ETF期权2112认购3.60,OP510050.SH,ETF期权,3.6,20211129,20211222,购
10003756.SH,华夏上证50ETF期权2112认沽2.90,OP510050.SH,ETF期权,2.9,20211129,20211222,沽
10003757.SH,华夏上证50ETF期权2112认沽2.95,OP510050.SH,ETF期权,2.95,20211129,20211222,沽
10003758.SH,华夏上证50ETF期权2112认沽3.00,OP510050.SH,ETF期权,3,20211129,20211222,沽
10003759.SH,华夏上证50ETF期权2112认沽3.10,OP510050.SH,ETF期权,3.1,20211129,20211222,沽
10003760.SH,华夏上证50ETF期权2112认沽3.20,OP510050.SH,ETF期权,3.2,20211129,20211222,沽
10003761.SH,华夏上证50ETF期权2112认沽3.30,OP510050.SH,ETF期权,3.3,20211129,20211222,沽
10003762.SH,华夏上证50ETF期权2112认沽3.40,OP510050.SH,ETF期权,3.4,20211129,20211222,沽
10003763.SH,华夏上证50ETF期权2112认沽3.50,OP510050.SH,ETF期权,3.5,20211129,20211222,沽
10003764.SH,华夏上证50ETF期权2112认沽3.60,OP510050.SH,ETF期权,3.6,20211129,20211222,沽
10003765.SH,华夏上证50ETF期权2201认购2.90,OP510050.SH,ETF期权,2.9,20211129,20220126,购
10003766.SH,华夏上证50ETF期权2201认购2.95,OP510050.SH,ETF期权,2.95,20211129,20220126,购
10003767.SH,华夏上证50ETF期权2201认购3.00,OP510050.SH,ETF期权,3,20211129,20220126,购
10003768.SH,华夏上证50ETF期权2201认购3.10,OP510050.SH,ETF期权,3.1,20211129,20220126,购
10003769.SH,华夏上证50ETF期权2201认购3.20,OP510050.SH,ETF期权,3.2,20211129,20220126,购
10003770.SH,华夏上证50ETF期权2201认购3.30,OP510050.SH,ETF期权,3.3,20211129,20220126,购
10003771.SH,华夏上证50ETF期权2201认购3.40,OP510050.SH,ETF期权,3.4,20211129,20220126,购
10003772.SH,华夏上证50ETF期权2201认购3.50,OP510050.SH,ETF期权,3.5,20211129,20220126,购
10003773.SH,华夏上证50ETF期权2201认购3.60,OP510050.SH,ETF期权,3.6,20211129,20220126,购
10003774.SH,华夏上证50ETF期权2201认沽2.90,OP510050.SH,ETF期权,2.9,20211129,20220126,沽
10003775.SH,华夏上证50ETF期权2201认沽2.95,OP510050.SH,ETF期权,2.95,20211129,20220126,沽
10003776.SH,华夏上证50ETF期权2201认沽3.00,OP510050.SH,ETF期权,3,20211129,20220126,沽
10003777.SH,华夏上证50ETF期权2201认沽3.10,OP510050.SH,ETF期权,3.1,20211129,20220126,沽
10003778.SH,华夏上证50ETF期权2201认沽3.20,OP510050.SH,ETF期权,3.2,20211129,20220126,沽
10003779.SH,华夏上证50ETF期权2201认沽3.30,OP510050.SH,ETF期权,3.3,20211129,20220126,沽
10003780.SH,华夏上证50ETF期权2201认沽3.40,OP510050.SH,ETF期权,3.4,20211129,20220126,沽
10003781.SH,华夏上证50ETF期权2201认沽3.50,OP510050.SH,ETF期权,3.5,20211129,20220126,沽
10003782.SH,华夏上证50ETF期权2201认沽3.60,OP510050.SH,ETF期权,3.6,20211129,20220126,沽
10003783.SH,华夏上证50ETF期权2203认购2.90,OP510050.SH,ETF期权,2.9,20211129,20220323,购
10003784.SH,华夏上证50ETF期权2203认购2.95,OP510050.SH,ETF期权,2.95,20211129,20220323,购
10003785.SH,华夏上证50ETF期权2203认购3.00,OP510050.SH,ETF期权,3,20211129,20220323,购
10003786.SH,华夏上证50ETF期权2203认购3.10,OP510050.SH,ETF期权,3.1,20211129,20220323,购
10003787.SH,华夏上证50ETF期权2203认购3.20,OP510050.SH,ETF期权,3.2,20211129,20220323,购
10003788.SH,华夏上证50ETF期权2203认购3.30,OP510050.SH,ETF期权,3.3,20211129,20220323,购
10003789.SH,华夏上证50ETF期权2203认购3.40,OP510050.SH,ETF期权,3.4,20211129,20220323,购
10003790.SH,华夏上证50ETF期权2203认购3.50,OP510050.SH,ETF期权,3.5,20211129,20220323,购
10003791.SH,华夏上证50ETF期权2203认购3.60,OP510050.SH,ETF期权,3.6,20211129,20220323,购
10003792.SH,华夏上证50ETF期权2203认沽2.90,OP510050.SH,ETF期权,2.9,20211129,20220323,沽
10003793.SH,华夏上证50ETF期权2203认沽2.95,OP510050.SH,ETF期权,2.95,20211129,20220323,沽
10003794.SH,华夏上证50ETF期权2203认沽3.00,OP510050.SH,ETF期权,3,20211129,20220323,沽
10003795.SH,华夏上证50ETF期权2203认沽3.10,OP510050.SH,ETF期权,3.1,20211129,20220323,沽
10003796.SH,华夏上证50ETF期权2203认沽3.20,OP510050.SH,ETF期权,3.2,20211129,20220323,沽
10003797.SH,华夏上证50ETF期权2203认沽3.30,OP510050.SH,ETF期权,3.3,20211129,20220323,沽
10003798.SH,华夏上证50ETF期权2203认沽3.40,OP510050.SH,ETF期权,3.4,20211129,20220323,沽
10003799.SH,华夏上证50ETF期权2203认沽3.50,OP510050.SH,ETF期权,3.5,20211129,20220323,沽
10003800.SH,华夏上证50ETF期权2203认沽3.60,OP510050.SH,ETF期权,3.6,20211129,20220323,沽
10003801.SH,华夏上证50ETF期权2206认购2.90,OP510050.SH,ETF期权,2.9,20211129,20220622,购
10003802.SH,华夏上证50ETF期权2206认购2.95,OP510050.SH,ETF期权,2.95,20211129,20220622,购
10003803.SH,华夏上证50ETF期权2206认购3.00,OP510050.SH,ETF期权,3,20211129,20220622,购
10003804.SH,华夏上证50ETF期权2206认购3.10,OP510050.SH,ETF期权,3.1,20211129,20220622,购
10003805.SH,华夏上证50ETF期权2206认购3.20,OP510050.SH,ETF期权,3.2,20211129,20220622,购
10003806.SH,华夏上证50ETF期权2206认购3.30,OP510050.SH,ETF期权,3.3,20211129,20220622,购
10003807.SH,华夏上证50ETF期权2206认购3.40,OP510050.SH,ETF期权,3.4,20211129,20220622,购
10003808.SH,华夏上证50ETF期权2206认购3.50,OP510050.SH,ETF期权,3.5,20211129,20220622,购
10003809.SH,华夏上证50ETF期权2206认购3.60,OP510050.SH,ETF期权,3.6,20211129,20220622,购
10003810.SH,华夏上证50ETF期权2206认沽2.90,OP510050.SH,ETF期权,2.9,20211129,20220622,沽
10003811.SH,华夏上证50ETF期权2206认沽2.95,OP510050.SH,ETF期权,2.95,20211129,20220622,沽
10003812.SH,华夏上证50ETF期权2206认沽3.00,OP510050.SH,ETF期权,3,20211129,20220622,沽
10003813.SH,华夏上证50ETF期权2206认沽3.10,OP510050.SH,ETF期权,3.1,20211129,20220622,沽
10003814.SH,华夏上证50ETF期权2206认沽3.20,OP510050.SH,ETF期权,3.2,20211129,20220622,沽
10003815.SH,华夏上证50ETF期权2206认沽3.30,OP510050.SH,ETF期权,3.3,20211129,20220622,沽
10003816.SH,华夏上证50ETF期权2206认沽3.40,OP510050.SH,ETF期权,3.4,20211129,20220622,沽
10003817.SH,华夏上证50ETF期权2206认沽3.50,OP510050.SH,ETF期权,3.5,20211129,20220622,沽
10003818.SH,华夏上证50ETF期权2206认沽3.60,OP510050.SH,ETF期权,3.6,20211129,20220622,沽
10003819.SH,华夏上证50ETF期权2112认购3.70,OP510050.SH,ETF期权,3.7,20211208,20211222,购
10003820.SH,华夏上证50ETF期权2112认沽3.70,OP510050.SH,ETF期权,3.7,20211208,20211222,沽
10003821.SH,华夏上证50ETF期权2201认购3.70,OP510050.SH,ETF期权,3.7,20211208,20220126,购
10003822.SH,华夏上证50ETF期权2201认沽3.70,OP510050.SH,ETF期权,3.7,20211208,20220126,沽
10003823.SH,华夏上证50ETF期权2203认购3.70,OP510050.SH,ETF期权,3.7,20211208,20220323,购
10003824.SH,华夏上证50ETF期权2203认沽3.70,OP510050.SH,ETF期权,3.7,20211208,20220323,沽
10003825.SH,华夏上证50ETF期权2206认购3.70,OP510050.SH,ETF期权,3.7,20211208,20220622,购
10003826.SH,华夏上证50ETF期权2206认沽3.70,OP510050.SH,ETF期权,3.7,20211208,20220622,沽
10003827.SH,华夏上证50ETF期权2112认购3.80,OP510050.SH,ETF期权,3.8,20211210,20211222,购
10003828.SH,华夏上证50ETF期权2112认沽3.80,OP510050.SH,ETF期权,3.8,20211210,20211222,沽
10003829.SH,华夏上证50ETF期权2201认购3.80,OP510050.SH,ETF期权,3.8,20211210,20220126,购
10003830.SH,华夏上证50ETF期权2201认沽3.80,OP510050.SH,ETF期权,3.8,20211210,20220126,沽
10003831.SH,华夏上证50ETF期权2203认购3.80,OP510050.SH,ETF期权,3.8,20211210,20220323,购
10003832.SH,华夏上证50ETF期权2203认沽3.80,OP510050.SH,ETF期权,3.8,20211210,20220323,沽
10003833.SH,华夏上证50ETF期权2206认购3.80,OP510050.SH,ETF期权,3.8,20211210,20220622,购
10003834.SH,华夏上证50ETF期权2206认沽3.80,OP510050.SH,ETF期权,3.8,20211210,20220622,沽
10003841.SH,华夏上证50ETF期权2202认购2.90,OP510050.SH,ETF期权,2.9,20211223,20220223,购
10003842.SH,华夏上证50ETF期权2202认购2.95,OP510050.SH,ETF期权,2.95,20211223,20220223,购
10003843.SH,华夏上证50ETF期权2202认购3.00,OP510050.SH,ETF期权,3,20211223,20220223,购
10003844.SH,华夏上证50ETF期权2202认购3.10,OP510050.SH,ETF期权,3.1,20211223,20220223,购
10003845.SH,华夏上证50ETF期权2202认购3.20,OP510050.SH,ETF期权,3.2,20211223,20220223,购
10003846.SH,华夏上证50ETF期权2202认购3.30,OP510050.SH,ETF期权,3.3,20211223,20220223,购
10003847.SH,华夏上证50ETF期权2202认购3.40,OP510050.SH,ETF期权,3.4,20211223,20220223,购
10003848.SH,华夏上证50ETF期权2202认购3.50,OP510050.SH,ETF期权,3.5,20211223,20220223,购
10003849.SH,华夏上证50ETF期权2202认购3.60,OP510050.SH,ETF期权,3.6,20211223,20220223,购
10003850.SH,华夏上证50ETF期权2202认沽2.90,OP510050.SH,ETF期权,2.9,20211223,20220223,沽
10003851.SH,华夏上证50ETF期权2202认沽2.95,OP510050.SH,ETF期权,2.95,20211223,20220223,沽
10003852.SH,华夏上证50ETF期权2202认沽3.00,OP510050.SH,ETF期权,3,20211223,20220223,沽
10003853.SH,华夏上证50ETF期权2202认沽3.10,OP510050.SH,ETF期权,3.1,20211223,20220223,沽
10003854.SH,华夏上证50ETF期权2202认沽3.20,OP510050.SH,ETF期权,3.2,20211223,20220223,沽
10003855.SH,华夏上证50ETF期权2202认沽3.30,OP510050.SH,ETF期权,3.3,20211223,20220223,沽
10003856.SH,华夏上证50ETF期权2202认沽3.40,OP510050.SH,ETF期权,3.4,20211223,20220223,沽
10003857.SH,华夏上证50ETF期权2202认沽3.50,OP510050.SH,ETF期权,3.5,20211223,20220223,沽
10003858.SH,华夏上证50ETF期权2202认沽3.60,OP510050.SH,ETF期权,3.6,20211223,20220223,沽
10003877.SH,华夏上证50ETF期权2202认购3.70,OP510050.SH,ETF期权,3.7,20211224,20220223,购
10003878.SH,华夏上证50ETF期权2202认沽3.70,OP510050.SH,ETF期权,3.7,20211224,20220223,沽
10003887.SH,华夏上证50ETF期权2201认购2.85,OP510050.SH,ETF期权,2.85,20220117,20220126,购
10003888.SH,华夏上证50ETF期权2201认沽2.85,OP510050.SH,ETF期权,2.85,20220117,20220126,沽
10003889.SH,华夏上证50ETF期权2202认购2.85,OP510050.SH,ETF期权,2.85,20220117,20220223,购
10003890.SH,华夏上证50ETF期权2202认沽2.85,OP510050.SH,ETF期权,2.85,20220117,20220223,沽
10003891.SH,华夏上证50ETF期权2203认购2.85,OP510050.SH,ETF期权,2.85,20220117,20220323,购
10003892.SH,华夏上证50ETF期权2203认沽2.85,OP510050.SH,ETF期权,2.85,20220117,20220323,沽
10003893.SH,华夏上证50ETF期权2206认购2.85,OP510050.SH,ETF期权,2.85,20220117,20220622,购
10003894.SH,华夏上证50ETF期权2206认沽2.85,OP510050.SH,ETF期权,2.85,20220117,20220622,沽
10003975.SH,华夏上证50ETF期权2209认购2.85,OP510050.SH,ETF期权,2.85,20220127,20220928,购
10003976.SH,华夏上证50ETF期权2209认购2.90,OP510050.SH,ETF期权,2.9,20220127,20220928,购
10003977.SH,华夏上证50ETF期权2209认购2.95,OP510050.SH,ETF期权,2.95,20220127,20220928,购
10003978.SH,华夏上证50ETF期权2209认购3.00,OP510050.SH,ETF期权,3,20220127,20220928,购
10003979.SH,华夏上证50ETF期权2209认购3.10,OP510050.SH,ETF期权,3.1,20220127,20220928,购
10003980.SH,华夏上证50ETF期权2209认购3.20,OP510050.SH,ETF期权,3.2,20220127,20220928,购
10003981.SH,华夏上证50ETF期权2209认购3.30,OP510050.SH,ETF期权,3.3,20220127,20220928,购
10003982.SH,华夏上证50ETF期权2209认购3.40,OP510050.SH,ETF期权,3.4,20220127,20220928,购
10003983.SH,华夏上证50ETF期权2209认购3.50,OP510050.SH,ETF期权,3.5,20220127,20220928,购
10003984.SH,华夏上证50ETF期权2209认沽2.85,OP510050.SH,ETF期权,2.85,20220127,20220928,沽
10003985.SH,华夏上证50ETF期权2209认沽2.90,OP510050.SH,ETF期权,2.9,20220127,20220928,沽
10003986.SH,华夏上证50ETF期权2209认沽2.95,OP510050.SH,ETF期权,2.95,20220127,20220928,沽
10003987.SH,华夏上证50ETF期权2209认沽3.00,OP510050.SH,ETF期权,3,20220127,20220928,沽
10003988.SH,华夏上证50ETF期权2209认沽3.10,OP510050.SH,ETF期权,3.1,20220127,20220928,沽
10003989.SH,华夏上证50ETF期权2209认沽3.20,OP510050.SH,ETF期权,3.2,20220127,20220928,沽
10003990.SH,华夏上证50ETF期权2209认沽3.30,OP510050.SH,ETF期权,3.3,20220127,20220928,沽
10003991.SH,华夏上证50ETF期权2209认沽3.40,OP510050.SH,ETF期权,3.4,20220127,20220928,沽
10003992.SH,华夏上证50ETF期权2209认沽3.50,OP510050.SH,ETF期权,3.5,20220127,20220928,沽
10004019.SH,华夏上证50ETF期权2202认购2.80,OP510050.SH,ETF期权,2.8,20220207,20220223,购
10004020.SH,华夏上证50ETF期权2202认沽2.80,OP510050.SH,ETF期权,2.8,20220207,20220223,沽
10004021.SH,华夏上证50ETF期权2203认购2.80,OP510050.SH,ETF期权,2.8,20220207,20220323,购
10004022.SH,华夏上证50ETF期权2203认沽2.80,OP510050.SH,ETF期权,2.8,20220207,20220323,沽
10004023.SH,华夏上证50ETF期权2206认购2.80,OP510050.SH,ETF期权,2.8,20220207,20220622,购
10004024.SH,华夏上证50ETF期权2206认沽2.80,OP510050.SH,ETF期权,2.8,20220207,20220622,沽
10004025.SH,华夏上证50ETF期权2209认购2.80,OP510050.SH,ETF期权,2.8,20220207,20220928,购
10004026.SH,华夏上证50ETF期权2209认沽2.80,OP510050.SH,ETF期权,2.8,20220207,20220928,沽
10004035.SH,华夏上证50ETF期权2204认购2.85,OP510050.SH,ETF期权,2.85,20220224,20220427,购
10004036.SH,华夏上证50ETF期权2204认购2.90,OP510050.SH,ETF期权,2.9,20220224,20220427,购
10004037.SH,华夏上证50ETF期权2204认购2.95,OP510050.SH,ETF期权,2.95,20220224,20220427,购
10004038.SH,华夏上证50ETF期权2204认购3.00,OP510050.SH,ETF期权,3,20220224,20220427,购
10004039.SH,华夏上证50ETF期权2204认购3.10,OP510050.SH,ETF期权,3.1,20220224,20220427,购
10004040.SH,华夏上证50ETF期权2204认购3.20,OP510050.SH,ETF期权,3.2,20220224,20220427,购
10004041.SH,华夏上证50ETF期权2204认购3.30,OP510050.SH,ETF期权,3.3,20220224,20220427,购
10004042.SH,华夏上证50ETF期权2204认购3.40,OP510050.SH,ETF期权,3.4,20220224,20220427,购
10004043.SH,华夏上证50ETF期权2204认购3.50,OP510050.SH,ETF期权,3.5,20220224,20220427,购
10004044.SH,华夏上证50ETF期权2204认沽2.85,OP510050.SH,ETF期权,2.85,20220224,20220427,沽
10004045.SH,华夏上证50ETF期权2204认沽2.90,OP510050.SH,ETF期权,2.9,20220224,20220427,沽
10004046.SH,华夏上证50ETF期权2204认沽2.95,OP510050.SH,ETF期权,2.95,20220224,20220427,沽
10004047.SH,华夏上证50ETF期权2204认沽3.00,OP510050.SH,ETF期权,3,20220224,20220427,沽
10004048.SH,华夏上证50ETF期权2204认沽3.10,OP510050.SH,ETF期权,3.1,20220224,20220427,沽
10004049.SH,华夏上证50ETF期权2204认沽3.20,OP510050.SH,ETF期权,3.2,20220224,20220427,沽
10004050.SH,华夏上证50ETF期权2204认沽3.30,OP510050.SH,ETF期权,3.3,20220224,20220427,沽
10004051.SH,华夏上证50ETF期权2204认沽3.40,OP510050.SH,ETF期权,3.4,20220224,20220427,沽
10004052.SH,华夏上证50ETF期权2204认沽3.50,OP510050.SH,ETF期权,3.5,20220224,20220427,沽
10004071.SH,华夏上证50ETF期权2204认购2.80,OP510050.SH,ETF期权,2.8,20220225,20220427,购
10004072.SH,华夏上证50ETF期权2204认沽2.80,OP510050.SH,ETF期权,2.8,20220225,20220427,沽
10004075.SH,华夏上证50ETF期权2203认购2.75,OP510050.SH,ETF期权,2.75,20220308,20220323,购
10004076.SH,华夏上证50ETF期权2203认沽2.75,OP510050.SH,ETF期权,2.75,20220308,20220323,沽
10004077.SH,华夏上证50ETF期权2204认购2.75,OP510050.SH,ETF期权,2.75,20220308,20220427,购
10004078.SH,华夏上证50ETF期权2204认沽2.75,OP510050.SH,ETF期权,2.75,20220308,20220427,沽
10004079.SH,华夏上证50ETF期权2206认购2.75,OP510050.SH,ETF期权,2.75,20220308,20220622,购
10004080.SH,华夏上证50ETF期权2206认沽2.75,OP510050.SH,ETF期权,2.75,20220308,20220622,沽
10004081.SH,华夏上证50ETF期权2209认购2.75,OP510050.SH,ETF期权,2.75,20220308,20220928,购
10004082.SH,华夏上证50ETF期权2209认沽2.75,OP510050.SH,ETF期权,2.75,20220308,20220928,沽
10004099.SH,华夏上证50ETF期权2203认购2.70,OP510050.SH,ETF期权,2.7,20220309,20220323,购
10004100.SH,华夏上证50ETF期权2203认沽2.70,OP510050.SH,ETF期权,2.7,20220309,20220323,沽
10004101.SH,华夏上证50ETF期权2204认购2.70,OP510050.SH,ETF期权,2.7,20220309,20220427,购
10004102.SH,华夏上证50ETF期权2204认沽2.70,OP510050.SH,ETF期权,2.7,20220309,20220427,沽
10004103.SH,华夏上证50ETF期权2206认购2.70,OP510050.SH,ETF期权,2.7,20220309,20220622,购
10004104.SH,华夏上证50ETF期权2206认沽2.70,OP510050.SH,ETF期权,2.7,20220309,20220622,沽
10004105.SH,华夏上证50ETF期权2209认购2.70,OP510050.SH,ETF期权,2.7,20220309,20220928,购
10004106.SH,华夏上证50ETF期权2209认沽2.70,OP510050.SH,ETF期权,2.7,20220309,20220928,沽
10004115.SH,华夏上证50ETF期权2203认购2.65,OP510050.SH,ETF期权,2.65,20220315,20220323,购
10004116.SH,华夏上证50ETF期权2203认沽2.65,OP510050.SH,ETF期权,2.65,20220315,20220323,沽
10004117.SH,华夏上证50ETF期权2204认购2.65,OP510050.SH,ETF期权,2.65,20220315,20220427,购
10004118.SH,华夏上证50ETF期权2204认沽2.65,OP510050.SH,ETF期权,2.65,20220315,20220427,沽
10004119.SH,华夏上证50ETF期权2206认购2.65,OP510050.SH,ETF期权,2.65,20220315,20220622,购
10004120.SH,华夏上证50ETF期权2206认沽2.65,OP510050.SH,ETF期权,2.65,20220315,20220622,沽
10004121.SH,华夏上证50ETF期权2209认购2.65,OP510050.SH,ETF期权,2.65,20220315,20220928,购
10004122.SH,华夏上证50ETF期权2209认沽2.65,OP510050.SH,ETF期权,2.65,20220315,20220928,沽
10004123.SH,华夏上证50ETF期权2203认购2.50,OP510050.SH,ETF期权,2.5,20220316,20220323,购
10004124.SH,华夏上证50ETF期权2203认购2.55,OP510050.SH,ETF期权,2.55,20220316,20220323,购
