,ts_code,name,opt_code,opt_type,exercise_price,list_date,delist_date
1556,10002784.SH,华夏上证50ETF期权2010认沽3.30,OP510050.SH,ETF期权,3.3,20200827,20201028
1557,10002785.SH,华夏上证50ETF期权2010认沽3.40,OP510050.SH,ETF期权,3.4,20200827,20201028
1558,10002786.SH,华夏上证50ETF期权2010认沽3.50,OP510050.SH,ETF期权,3.5,20200827,20201028
1559,10002787.SH,华夏上证50ETF期权2010认沽3.60,OP510050.SH,ETF期权,3.6,20200827,20201028
1560,10002788.SH,华夏上证50ETF期权2010认沽3.70,OP510050.SH,ETF期权,3.7,20200827,20201028
1561,10003629.SH,华夏上证50ETF期权2111认购3.40,OP510050.SH,ETF期权,3.4,20210923,20211124
1562,10003856.SH,华夏上证50ETF期权2202认沽3.40,OP510050.SH,ETF期权,3.4,20211223,20220223
1563,10000511.SH,华夏上证50ETF期权1602认购2.20,OP510050.SH,ETF期权,2.2,20160105,20160224
1564,10000711.SH,华夏上证50ETF期权1610认购2.10,OP510050.SH,ETF期权,2.1,20160927,20161026
1565,10003975.SH,华夏上证50ETF期权2209认购2.85,OP510050.SH,ETF期权,2.85,20220127,20220928
1566,10004658.SH,华夏上证50ETF期权2210认沽2.30,OP510050.SH,ETF期权,2.3,20221025,20221026
1567,10001443.SH,华夏上证50ETF期权1810认购2.30,OP510050.SH,ETF期权,2.3,20180823,20181024
1568,10001444.SH,华夏上证50ETF期权1810认购2.35,OP510050.SH,ETF期权,2.35,20180823,20181024
1569,10001445.SH,华夏上证50ETF期权1810认购2.40,OP510050.SH,ETF期权,2.4,20180823,20181024
1570,10001446.SH,华夏上证50ETF期权1810认购2.45,OP510050.SH,ETF期权,2.45,20180823,20181024
1571,10001447.SH,华夏上证50ETF期权1810认购2.50,OP510050.SH,ETF期权,2.5,20180823,20181024
1572,10001448.SH,华夏上证50ETF期权1810认购2.55,OP510050.SH,ETF期权,2.55,20180823,20181024
1573,10001449.SH,华夏上证50ETF期权1810认购2.60,OP510050.SH,ETF期权,2.6,20180823,20181024
1574,10001450.SH,华夏上证50ETF期权1810认购2.65,OP510050.SH,ETF期权,2.65,20180823,20181024
1575,10001451.SH,华夏上证50ETF期权1810认购2.70,OP510050.SH,ETF期权,2.7,20180823,20181024
1576,10001452.SH,华夏上证50ETF期权1810认沽2.30,OP510050.SH,ETF期权,2.3,20180823,20181024
1577,10001453.SH,华夏上证50ETF期权1810认沽2.35,OP510050.SH,ETF期权,2.35,20180823,20181024
1578,10001454.SH,华夏上证50ETF期权1810认沽2.40,OP510050.SH,ETF期权,2.4,20180823,20181024
1579,10001455.SH,华夏上证50ETF期权1810认沽2.45,OP510050.SH,ETF期权,2.45,20180823,20181024
1580,10001456.SH,华夏上证50ETF期权1810认沽2.50,OP510050.SH,ETF期权,2.5,20180823,20181024
1581,10001457.SH,华夏上证50ETF期权1810认沽2.55,OP510050.SH,ETF期权,2.55,20180823,20181024
1582,10001458.SH,华夏上证50ETF期权1810认沽2.60,OP510050.SH,ETF期权,2.6,20180823,20181024
1583,10001459.SH,华夏上证50ETF期权1810认沽2.65,OP510050.SH,ETF期权,2.65,20180823,20181024
1584,10001460.SH,华夏上证50ETF期权1810认沽2.70,OP510050.SH,ETF期权,2.7,20180823,20181024
1585,10000770.SH,华夏上证50ETF期权1612认购2.45,OP510050.SH,ETF期权,2.45,20161129,20161228
1586,10003542.SH,华夏上证50ETF期权2203认沽2.962,OP510050.SH,ETF期权,2.962,20210729,20220323
1587,10003477.SH,华夏上证50ETF期权2108认沽3.80,OP510050.SH,ETF期权,3.8,20210624,20210825
1588,10003432.SH,华夏上证50ETF期权2107认沽4.00,OP510050.SH,ETF期权,4.0,20210527,20210728
1589,10000587.SH,华夏上证50ETF期权1604认沽1.85,OP510050.SH,ETF期权,1.85,20160226,20160427
1590,10000335.SH,华夏上证50ETF期权1508认购2.15,OP510050.SH,ETF期权,2.15,20150824,20150826
1591,10001461.SH,华夏上证50ETF期权1810认购2.75,OP510050.SH,ETF期权,2.75,20180828,20181024
1592,10001462.SH,华夏上证50ETF期权1810认沽2.75,OP510050.SH,ETF期权,2.75,20180828,20181024
1593,10003421.SH,华夏上证50ETF期权2107认购3.80,OP510050.SH,ETF期权,3.8,20210527,20210728
1594,10000153.SH,华夏上证50ETF期权1505认购3.10,OP510050.SH,ETF期权,3.1,20150413,20150527
1595,10005243.SH,华夏上证50ETF期权2304认购2.50,OP510050.SH,ETF期权,2.5,20230308,20230426
1596,10000064.SH,华夏上证50ETF期权1509认沽2.55,OP510050.SH,ETF期权,2.55,20150227,20150923
1597,10002369.SH,华夏上证50ETF期权2004认购2.60,OP510050.SH,ETF期权,2.6,20200302,20200422
1598,10002370.SH,华夏上证50ETF期权2004认购2.65,OP510050.SH,ETF期权,2.65,20200302,20200422
1599,10002371.SH,华夏上证50ETF期权2004认沽2.60,OP510050.SH,ETF期权,2.6,20200302,20200422
1600,10002372.SH,华夏上证50ETF期权2004认沽2.65,OP510050.SH,ETF期权,2.65,20200302,20200422
1601,10000901.SH,华夏上证50ETF期权1707认购2.30,OP510050.SH,ETF期权,2.3,20170525,20170726
1602,10000902.SH,华夏上证50ETF期权1707认购2.35,OP510050.SH,ETF期权,2.35,20170525,20170726
1603,10000903.SH,华夏上证50ETF期权1707认购2.40,OP510050.SH,ETF期权,2.4,20170525,20170726
1604,10000904.SH,华夏上证50ETF期权1707认购2.45,OP510050.SH,ETF期权,2.45,20170525,20170726
1605,10000905.SH,华夏上证50ETF期权1707认购2.50,OP510050.SH,ETF期权,2.5,20170525,20170726
1606,10000906.SH,华夏上证50ETF期权1707认沽2.30,OP510050.SH,ETF期权,2.3,20170525,20170726
1607,10000907.SH,华夏上证50ETF期权1707认沽2.35,OP510050.SH,ETF期权,2.35,20170525,20170726
1608,10000908.SH,华夏上证50ETF期权1707认沽2.40,OP510050.SH,ETF期权,2.4,20170525,20170726
1609,10000909.SH,华夏上证50ETF期权1707认沽2.45,OP510050.SH,ETF期权,2.45,20170525,20170726
1610,10000910.SH,华夏上证50ETF期权1707认沽2.50,OP510050.SH,ETF期权,2.5,20170525,20170726
1611,10001305.SH,华夏上证50ETF期权1804认购2.45,OP510050.SH,ETF期权,2.45,20180417,20180425
1612,10001306.SH,华夏上证50ETF期权1804认沽2.45,OP510050.SH,ETF期权,2.45,20180417,20180425
1613,10001307.SH,华夏上证50ETF期权1805认购2.45,OP510050.SH,ETF期权,2.45,20180417,20180523
1614,10001308.SH,华夏上证50ETF期权1805认沽2.45,OP510050.SH,ETF期权,2.45,20180417,20180523
1615,10001309.SH,华夏上证50ETF期权1806认购2.45,OP510050.SH,ETF期权,2.45,20180417,20180627
1616,10001310.SH,华夏上证50ETF期权1806认沽2.45,OP510050.SH,ETF期权,2.45,20180417,20180627
1617,10001311.SH,华夏上证50ETF期权1809认购2.45,OP510050.SH,ETF期权,2.45,20180417,20180926
1618,10001312.SH,华夏上证50ETF期权1809认沽2.45,OP510050.SH,ETF期权,2.45,20180417,20180926
1619,10004338.SH,华夏上证50ETF期权2207认沽3.30,OP510050.SH,ETF期权,3.3,20220620,20220727
1620,10000273.SH,华夏上证50ETF期权1512认沽2.65,OP510050.SH,ETF期权,2.65,20150629,20151223
1621,10004172.SH,华夏上证50ETF期权2205认沽2.70,OP510050.SH,ETF期权,2.7,20220324,20220525
1622,10001673.SH,华夏上证50ETF期权1902认购2.55,OP510050.SH,ETF期权,2.55,20190110,20190227
1623,10001674.SH,华夏上证50ETF期权1902认沽2.55,OP510050.SH,ETF期权,2.55,20190110,20190227
1624,10003462.SH,华夏上证50ETF期权2108认购3.20,OP510050.SH,ETF期权,3.2,20210624,20210825
1625,10004080.SH,华夏上证50ETF期权2206认沽2.75,OP510050.SH,ETF期权,2.75,20220308,20220622
1626,10000370.SH,华夏上证50ETF期权1512认沽2.00,OP510050.SH,ETF期权,2.0,20150825,20151223
1627,10000897.SH,华夏上证50ETF期权1712认购2.16,OP510050.SH,ETF期权,2.16,20170505,20171227
1628,10000898.SH,华夏上证50ETF期权1712认沽2.16,OP510050.SH,ETF期权,2.16,20170505,20171227
1629,10000830.SH,华夏上证50ETF期权1706认沽2.20,OP510050.SH,ETF期权,2.2,20161216,20170628
1630,10003826.SH,华夏上证50ETF期权2206认沽3.70,OP510050.SH,ETF期权,3.7,20211208,20220622
1631,10000146.SH,华夏上证50ETF期权1505认沽3.00,OP510050.SH,ETF期权,3.0,20150409,20150527
1632,10004875.SH,华夏上证50ETF期权2301认沽2.75,OP510050.SH,ETF期权,2.75,20221201,20230130
1633,10000383.SH,华夏上证50ETF期权1508认购1.90,OP510050.SH,ETF期权,1.9,20150826,20150826
1634,10004688.SH,华夏上证50ETF期权2306认沽2.218,OP510050.SH,ETF期权,2.218,20221027,20230628
1635,10000287.SH,华夏上证50ETF期权1603认购2.65,OP510050.SH,ETF期权,2.65,20150723,20160323
1636,10000686.SH,华夏上证50ETF期权1608认沽2.45,OP510050.SH,ETF期权,2.45,20160816,20160824
1637,10000699.SH,华夏上证50ETF期权1610认购2.20,OP510050.SH,ETF期权,2.2,20160825,20161026
1638,10003985.SH,华夏上证50ETF期权2209认沽2.90,OP510050.SH,ETF期权,2.9,20220127,20220928
1639,10004919.SH,华夏上证50ETF期权2306认购2.85,OP510050.SH,ETF期权,2.85,20221202,20230628
1640,10004287.SH,华夏上证50ETF期权2207认购2.85,OP510050.SH,ETF期权,2.85,20220526,20220727
1641,10004940.SH,华夏上证50ETF期权2302认购2.50,OP510050.SH,ETF期权,2.5,20221229,20230222
1642,10004177.SH,华夏上证50ETF期权2205认沽2.95,OP510050.SH,ETF期权,2.95,20220324,20220525
1643,10004296.SH,华夏上证50ETF期权2207认沽2.85,OP510050.SH,ETF期权,2.85,20220526,20220727
1644,10004670.SH,华夏上证50ETF期权2303认沽2.268,OP510050.SH,ETF期权,2.268,20221025,20230322
1645,10003470.SH,华夏上证50ETF期权2108认沽3.10,OP510050.SH,ETF期权,3.1,20210624,20210825
1646,10000025.SH,华夏上证50ETF期权1506认购2.40,OP510050.SH,ETF期权,2.4,20150209,20150624
1647,10003842.SH,华夏上证50ETF期权2202认购2.95,OP510050.SH,ETF期权,2.95,20211223,20220223
1648,10000459.SH,华夏上证50ETF期权1606认购2.15,OP510050.SH,ETF期权,2.15,20151104,20160622
1649,10000979.SH,华夏上证50ETF期权1708认购2.85,OP510050.SH,ETF期权,2.85,20170803,20170823
1650,10000980.SH,华夏上证50ETF期权1708认沽2.85,OP510050.SH,ETF期权,2.85,20170803,20170823
1651,10000981.SH,华夏上证50ETF期权1709认购2.85,OP510050.SH,ETF期权,2.85,20170803,20170927
1652,10000982.SH,华夏上证50ETF期权1709认沽2.85,OP510050.SH,ETF期权,2.85,20170803,20170927
1653,10000983.SH,华夏上证50ETF期权1712认购2.798,OP510050.SH,ETF期权,2.798,20170803,20171227
1654,10000984.SH,华夏上证50ETF期权1712认沽2.798,OP510050.SH,ETF期权,2.798,20170803,20171227
1655,10000985.SH,华夏上证50ETF期权1803认购2.798,OP510050.SH,ETF期权,2.798,20170803,20180328
1656,10000986.SH,华夏上证50ETF期权1803认沽2.798,OP510050.SH,ETF期权,2.798,20170803,20180328
1657,10000786.SH,华夏上证50ETF期权1701认沽2.50,OP510050.SH,ETF期权,2.5,20161129,20170125
1658,10003339.SH,华夏上证50ETF期权2105认沽3.60,OP510050.SH,ETF期权,3.6,20210325,20210526
1659,10000283.SH,华夏上证50ETF期权1508认购2.50,OP510050.SH,ETF期权,2.5,20150706,20150826
1660,10003631.SH,华夏上证50ETF期权2111认购3.60,OP510050.SH,ETF期权,3.6,20210923,20211124
1661,10001371.SH,华夏上证50ETF期权1806认购2.30,OP510050.SH,ETF期权,2.3,20180627,20180627
1662,10001372.SH,华夏上证50ETF期权1806认沽2.30,OP510050.SH,ETF期权,2.3,20180627,20180627
1663,10001373.SH,华夏上证50ETF期权1807认购2.30,OP510050.SH,ETF期权,2.3,20180627,20180725
1664,10001374.SH,华夏上证50ETF期权1807认沽2.30,OP510050.SH,ETF期权,2.3,20180627,20180725
1665,10001375.SH,华夏上证50ETF期权1809认购2.30,OP510050.SH,ETF期权,2.3,20180627,20180926
1666,10001376.SH,华夏上证50ETF期权1809认沽2.30,OP510050.SH,ETF期权,2.3,20180627,20180926
1667,10001377.SH,华夏上证50ETF期权1812认购2.254,OP510050.SH,ETF期权,2.254,20180627,20181226
1668,10001378.SH,华夏上证50ETF期权1812认沽2.254,OP510050.SH,ETF期权,2.254,20180627,20181226
1669,10000792.SH,华夏上证50ETF期权1703认沽2.30,OP510050.SH,ETF期权,2.3,20161129,20170322
1670,10000725.SH,华夏上证50ETF期权1611认购2.40,OP510050.SH,ETF期权,2.4,20161019,20161123
1671,10000454.SH,华夏上证50ETF期权1606认沽2.20,OP510050.SH,ETF期权,2.2,20151029,20160622
1672,10000081.SH,华夏上证50ETF期权1503认购2.70,OP510050.SH,ETF期权,2.7,20150319,20150325
1673,10000203.SH,华夏上证50ETF期权1512认购2.90,OP510050.SH,ETF期权,2.9,20150508,20151223
1674,10000539.SH,华夏上证50ETF期权1602认购1.95,OP510050.SH,ETF期权,1.95,20160118,20160224
1675,10000138.SH,华夏上证50ETF期权1506认沽2.95,OP510050.SH,ETF期权,2.95,20150408,20150624
1676,10000666.SH,华夏上证50ETF期权1608认沽2.35,OP510050.SH,ETF期权,2.35,20160713,20160824
1677,10003585.SH,华夏上证50ETF期权2110认购3.20,OP510050.SH,ETF期权,3.2,20210826,20211027
1678,10001233.SH,华夏上证50ETF期权1809认购2.75,OP510050.SH,ETF期权,2.75,20180209,20180926
1679,10001234.SH,华夏上证50ETF期权1809认沽2.75,OP510050.SH,ETF期权,2.75,20180209,20180926
1680,10000778.SH,华夏上证50ETF期权1701认购2.35,OP510050.SH,ETF期权,2.35,20161129,20170125
1681,10001711.SH,华夏上证50ETF期权1902认购2.80,OP510050.SH,ETF期权,2.8,20190221,20190227
1682,10001712.SH,华夏上证50ETF期权1902认沽2.80,OP510050.SH,ETF期权,2.8,20190221,20190227
1683,10001713.SH,华夏上证50ETF期权1903认购2.80,OP510050.SH,ETF期权,2.8,20190221,20190327
1684,10001714.SH,华夏上证50ETF期权1903认沽2.80,OP510050.SH,ETF期权,2.8,20190221,20190327
1685,10001715.SH,华夏上证50ETF期权1906认购2.80,OP510050.SH,ETF期权,2.8,20190221,20190626
1686,10001716.SH,华夏上证50ETF期权1906认沽2.80,OP510050.SH,ETF期权,2.8,20190221,20190626
1687,10001717.SH,华夏上证50ETF期权1909认购2.80,OP510050.SH,ETF期权,2.8,20190221,20190925
1688,10001718.SH,华夏上证50ETF期权1909认沽2.80,OP510050.SH,ETF期权,2.8,20190221,20190925
1689,10000843.SH,华夏上证50ETF期权1709认购2.25,OP510050.SH,ETF期权,2.25,20170126,20170927
1690,10000844.SH,华夏上证50ETF期权1709认购2.30,OP510050.SH,ETF期权,2.3,20170126,20170927
1691,10000845.SH,华夏上证50ETF期权1709认购2.35,OP510050.SH,ETF期权,2.35,20170126,20170927
1692,10000846.SH,华夏上证50ETF期权1709认购2.40,OP510050.SH,ETF期权,2.4,20170126,20170927
1693,10000847.SH,华夏上证50ETF期权1709认购2.45,OP510050.SH,ETF期权,2.45,20170126,20170927
1694,10000848.SH,华夏上证50ETF期权1709认沽2.25,OP510050.SH,ETF期权,2.25,20170126,20170927
1695,10000849.SH,华夏上证50ETF期权1709认沽2.30,OP510050.SH,ETF期权,2.3,20170126,20170927
1696,10000850.SH,华夏上证50ETF期权1709认沽2.35,OP510050.SH,ETF期权,2.35,20170126,20170927
1697,10000851.SH,华夏上证50ETF期权1709认沽2.40,OP510050.SH,ETF期权,2.4,20170126,20170927
1698,10000852.SH,华夏上证50ETF期权1709认沽2.45,OP510050.SH,ETF期权,2.45,20170126,20170927
1699,10004466.SH,华夏上证50ETF期权2210认沽2.55,OP510050.SH,ETF期权,2.55,20220825,20221026
1700,10000216.SH,华夏上证50ETF期权1507认沽3.50,OP510050.SH,ETF期权,3.5,20150528,20150722
1701,10004661.SH,华夏上证50ETF期权2211认沽2.25,OP510050.SH,ETF期权,2.25,20221025,20221123
1702,10000384.SH,华夏上证50ETF期权1508认沽1.80,OP510050.SH,ETF期权,1.8,20150826,20150826
1703,10000388.SH,华夏上证50ETF期权1509认购1.85,OP510050.SH,ETF期权,1.85,20150826,20150923
1704,10000582.SH,华夏上证50ETF期权1604认沽2.05,OP510050.SH,ETF期权,2.05,20160225,20160427
1705,10001437.SH,华夏上证50ETF期权1903认购2.254,OP510050.SH,ETF期权,2.254,20180803,20190327
1706,10001438.SH,华夏上证50ETF期权1903认沽2.254,OP510050.SH,ETF期权,2.254,20180803,20190327
1707,10003381.SH,华夏上证50ETF期权2112认购3.85,OP510050.SH,ETF期权,3.85,20210429,20211222
1708,10004417.SH,华夏上证50ETF期权2303认沽2.761,OP510050.SH,ETF期权,2.761,20220728,20230322
1709,10004473.SH,华夏上证50ETF期权2210认沽2.90,OP510050.SH,ETF期权,2.9,20220825,20221026
1710,10000703.SH,华夏上证50ETF期权1610认购2.40,OP510050.SH,ETF期权,2.4,20160825,20161026
1711,10001519.SH,华夏上证50ETF期权1906认购2.254,OP510050.SH,ETF期权,2.254,20181029,20190626
1712,10001520.SH,华夏上证50ETF期权1906认沽2.254,OP510050.SH,ETF期权,2.254,20181029,20190626
1713,10000063.SH,华夏上证50ETF期权1509认购2.55,OP510050.SH,ETF期权,2.55,20150227,20150923
1714,10000417.SH,华夏上证50ETF期权1510认购2.20,OP510050.SH,ETF期权,2.2,20150828,20151028
1715,10002477.SH,华夏上证50ETF期权2012认购2.563,OP510050.SH,ETF期权,2.563,20200423,20201223
1716,10002478.SH,华夏上证50ETF期权2012认购2.612,OP510050.SH,ETF期权,2.612,20200423,20201223
1717,10002479.SH,华夏上证50ETF期权2012认购2.661,OP510050.SH,ETF期权,2.661,20200423,20201223
1718,10002480.SH,华夏上证50ETF期权2012认购2.711,OP510050.SH,ETF期权,2.711,20200423,20201223
1719,10002481.SH,华夏上证50ETF期权2012认购2.76,OP510050.SH,ETF期权,2.76,20200423,20201223
1720,10002482.SH,华夏上证50ETF期权2012认购2.809,OP510050.SH,ETF期权,2.809,20200423,20201223
1721,10002483.SH,华夏上证50ETF期权2012认购2.859,OP510050.SH,ETF期权,2.859,20200423,20201223
1722,10002484.SH,华夏上证50ETF期权2012认购2.908,OP510050.SH,ETF期权,2.908,20200423,20201223
1723,10002485.SH,华夏上证50ETF期权2012认购2.957,OP510050.SH,ETF期权,2.957,20200423,20201223
1724,10002486.SH,华夏上证50ETF期权2012认沽2.563,OP510050.SH,ETF期权,2.563,20200423,20201223
1725,10002487.SH,华夏上证50ETF期权2012认沽2.612,OP510050.SH,ETF期权,2.612,20200423,20201223
1726,10002488.SH,华夏上证50ETF期权2012认沽2.661,OP510050.SH,ETF期权,2.661,20200423,20201223
1727,10002489.SH,华夏上证50ETF期权2012认沽2.711,OP510050.SH,ETF期权,2.711,20200423,20201223
1728,10002490.SH,华夏上证50ETF期权2012认沽2.76,OP510050.SH,ETF期权,2.76,20200423,20201223
1729,10002491.SH,华夏上证50ETF期权2012认沽2.809,OP510050.SH,ETF期权,2.809,20200423,20201223
1730,10002492.SH,华夏上证50ETF期权2012认沽2.859,OP510050.SH,ETF期权,2.859,20200423,20201223
1731,10002493.SH,华夏上证50ETF期权2012认沽2.908,OP510050.SH,ETF期权,2.908,20200423,20201223
1732,10002494.SH,华夏上证50ETF期权2012认沽2.957,OP510050.SH,ETF期权,2.957,20200423,20201223
1733,10000339.SH,华夏上证50ETF期权1509认购2.15,OP510050.SH,ETF期权,2.15,20150824,20150923
1734,10004377.SH,华夏上证50ETF期权2208认购3.30,OP510050.SH,ETF期权,3.3,20220624,20220824
1735,10001855.SH,华夏上证50ETF期权1907认购2.50,OP510050.SH,ETF期权,2.5,20190523,20190724
1736,10001856.SH,华夏上证50ETF期权1907认购2.55,OP510050.SH,ETF期权,2.55,20190523,20190724
1737,10001857.SH,华夏上证50ETF期权1907认购2.60,OP510050.SH,ETF期权,2.6,20190523,20190724
1738,10001858.SH,华夏上证50ETF期权1907认购2.65,OP510050.SH,ETF期权,2.65,20190523,20190724
1739,10001859.SH,华夏上证50ETF期权1907认购2.70,OP510050.SH,ETF期权,2.7,20190523,20190724
1740,10001860.SH,华夏上证50ETF期权1907认购2.75,OP510050.SH,ETF期权,2.75,20190523,20190724
1741,10001861.SH,华夏上证50ETF期权1907认购2.80,OP510050.SH,ETF期权,2.8,20190523,20190724
1742,10001862.SH,华夏上证50ETF期权1907认购2.85,OP510050.SH,ETF期权,2.85,20190523,20190724
1743,10001863.SH,华夏上证50ETF期权1907认购2.90,OP510050.SH,ETF期权,2.9,20190523,20190724
1744,10001864.SH,华夏上证50ETF期权1907认沽2.50,OP510050.SH,ETF期权,2.5,20190523,20190724
1745,10001865.SH,华夏上证50ETF期权1907认沽2.55,OP510050.SH,ETF期权,2.55,20190523,20190724
1746,10001866.SH,华夏上证50ETF期权1907认沽2.60,OP510050.SH,ETF期权,2.6,20190523,20190724
1747,10001867.SH,华夏上证50ETF期权1907认沽2.65,OP510050.SH,ETF期权,2.65,20190523,20190724
1748,10001868.SH,华夏上证50ETF期权1907认沽2.70,OP510050.SH,ETF期权,2.7,20190523,20190724
1749,10001869.SH,华夏上证50ETF期权1907认沽2.75,OP510050.SH,ETF期权,2.75,20190523,20190724
1750,10001870.SH,华夏上证50ETF期权1907认沽2.80,OP510050.SH,ETF期权,2.8,20190523,20190724
1751,10001871.SH,华夏上证50ETF期权1907认沽2.85,OP510050.SH,ETF期权,2.85,20190523,20190724
1752,10001872.SH,华夏上证50ETF期权1907认沽2.90,OP510050.SH,ETF期权,2.9,20190523,20190724
1753,10004741.SH,华夏上证50ETF期权2211认购2.15,OP510050.SH,ETF期权,2.15,20221031,20221123
1754,10004742.SH,华夏上证50ETF期权2211认沽2.15,OP510050.SH,ETF期权,2.15,20221031,20221123
1755,10004743.SH,华夏上证50ETF期权2212认购2.12,OP510050.SH,ETF期权,2.12,20221031,20221228
1756,10004744.SH,华夏上证50ETF期权2212认沽2.12,OP510050.SH,ETF期权,2.12,20221031,20221228
1757,10004745.SH,华夏上证50ETF期权2303认购2.12,OP510050.SH,ETF期权,2.12,20221031,20230322
1758,10004746.SH,华夏上证50ETF期权2303认沽2.12,OP510050.SH,ETF期权,2.12,20221031,20230322
1759,10004747.SH,华夏上证50ETF期权2306认购2.12,OP510050.SH,ETF期权,2.12,20221031,20230628
1760,10004748.SH,华夏上证50ETF期权2306认沽2.12,OP510050.SH,ETF期权,2.12,20221031,20230628
1761,10000001.SH,华夏上证50ETF期权1503认购2.20,OP510050.SH,ETF期权,2.2,20150209,20150325
