trade_date,price,open,settle,close,high,low,vol,amount,oi
20160219,2.15,0.0014,0.0006,0.0006,0.0014,0.0003,1216,0.9923,13405
20160219,2.05,0.0119,0.0078,0.0078,0.0133,0.0059,8688,80.3712,14247
20160219,2,0.03,0.0247,0.0247,0.0338,0.0183,16274,430.7298,14668
20160219,1.95,0.0667,0.0602,0.0602,0.0689,0.0515,11002,676.5065,7617
20160219,1.9,0.11,0.1076,0.1076,0.114,0.0957,1826,190.0415,1944
20160219,1.8,0.2077,0.206,0.2048,0.211,0.1949,572,116.7925,1321
20160222,2.25,0.0002,0.0001,0.0001,0.0003,0.0001,353,0.0426,10311
20160222,2.15,0.0006,0.0011,0.0011,0.0025,0.0002,3000,4.1321,13678
20160222,2.05,0.0111,0.0156,0.0156,0.028,0.0079,15306,269.6991,10499
20160222,2,0.0332,0.054,0.0527,0.0668,0.0288,19278,908.0039,7157
20160222,1.95,0.078,0.104,0.0979,0.1129,0.0682,11198,984.0618,3679
20160222,1.9,0.122,0.154,0.1498,0.1604,0.1148,1780,239.1298,1353
20160222,1.8,0.2175,0.254,0.244,0.2599,0.2175,936,219.2013,924
20160223,2.25,0.0001,0.0001,0.0001,0.0002,0.0001,528,0.0627,10522
20160223,2.15,0.0008,0.0001,0.0001,0.0008,0.0001,1008,0.3131,13747
20160223,2.05,0.0173,0.005,0.005,0.018,0.003,9190,83.1067,9703
20160223,2,0.0531,0.0336,0.0336,0.0545,0.019,8866,334.0141,5559
20160223,1.95,0.0992,0.08,0.0772,0.1011,0.0668,3330,281.871,2425
20160223,1.9,0.1496,0.1307,0.1307,0.1496,0.1172,1039,138.6797,786
20160223,1.8,0.248,0.23,0.2298,0.2497,0.2141,543,127.806,605
20160224,2.25,0.0001,0,0.0001,0.0001,0.0001,113,0.0113,10514
20160224,2.15,0.0001,0,0.0001,0.0001,0.0001,473,0.0473,13720
20160224,2.05,0.0046,0,0.0001,0.007,0.0001,7188,14.5524,8622
20160224,2,0.033,0.039,0.0225,0.045,0.0108,14992,384.5767,1730
20160224,1.95,0.0774,0.089,0.0766,0.089,0.047,3705,272.1444,509
20160224,1.9,0.1258,0.139,0.1309,0.1407,0.1095,1012,129.4842,448
20160224,1.8,0.2239,0.239,0.232,0.2399,0.2079,464,105.2009,256
20160307,2.2,0.0353,0.0471,0.0459,0.0549,0.0328,1016,48.5892,550
20160308,2.2,0.0456,0.049,0.049,0.049,0.0318,2753,100.8039,1538
20160309,2.2,0.0458,0.0393,0.0393,0.0458,0.0354,1521,58.3632,2041
20160310,2.2,0.0375,0.031,0.031,0.0426,0.031,2226,83.0583,3042
20160311,2.2,0.03,0.0328,0.0328,0.0351,0.0294,2623,83.6909,4211
20160314,2.2,0.0388,0.0354,0.0354,0.048,0.0352,4349,182.489,5416
20160315,2.2,0.0362,0.0351,0.0348,0.0377,0.03,3717,123.2534,6770
20160316,2.2,0.0344,0.0345,0.0345,0.0397,0.0332,4116,149.8973,6865
20160317,2.25,0.0233,0.0288,0.0285,0.0352,0.0106,4549,130.1961,2389
20160317,2.2,0.0356,0.0414,0.0414,0.0503,0.0341,8092,347.0857,8327
20160318,2.25,0.033,0.0353,0.0353,0.0418,0.031,10609,384.74,8512
20160318,2.2,0.045,0.052,0.052,0.0593,0.045,6839,357.0529,9794
20160321,2.25,0.0489,0.0602,0.0602,0.0676,0.0436,16811,983.1745,12020
20160321,2.2,0.0689,0.0785,0.0785,0.0902,0.0598,17869,1399.1199,15720
20160322,2.3,0.049,0.0395,0.0395,0.049,0.0388,8855,378.3349,5771
20160322,2.25,0.0609,0.054,0.054,0.0617,0.0525,11724,671.0585,15848
20160322,2.2,0.0751,0.0711,0.0711,0.082,0.0703,11318,858.7781,18577
20160323,2.3,0.0381,0.0404,0.0404,0.045,0.0364,9388,378.3309,10773
20160323,2.25,0.0528,0.055,0.055,0.0608,0.05,8180,448.0798,17772
20160323,2.2,0.07,0.0723,0.0723,0.0809,0.066,16331,1181.101,24423
20160324,2.3,0.039,0.0279,0.0279,0.039,0.0277,9177,286.7664,14725
20160324,2.25,0.0524,0.0387,0.0387,0.0524,0.0387,10278,446.205,18885
20160324,2.2,0.0698,0.0523,0.0523,0.0698,0.0523,16215,941.438,27964
20160325,2.3,0.0286,0.027,0.027,0.031,0.0252,7952,221.6696,17475
20160325,2.25,0.0381,0.0373,0.0373,0.0431,0.0358,7539,296.0847,20976
20160325,2.2,0.052,0.0515,0.0515,0.0578,0.0498,11458,615.5157,29227
20160328,2.3,0.029,0.0166,0.0166,0.0329,0.0162,11248,273.7487,20319
20160328,2.25,0.0419,0.0262,0.0262,0.046,0.025,9929,352.7734,21007
20160328,2.2,0.059,0.0382,0.0382,0.0615,0.0379,16305,809.977,32548
20160329,2.3,0.0173,0.0149,0.015,0.0206,0.014,9861,165.5451,23591
20160329,2.25,0.0268,0.0228,0.0228,0.0309,0.0214,9399,242.3015,23162
20160329,2.2,0.039,0.0338,0.0338,0.0445,0.0314,12526,472.8927,35717
20160330,2.3,0.0172,0.0212,0.0212,0.0226,0.0164,9888,195.0105,25808
20160330,2.25,0.0256,0.0338,0.0338,0.0348,0.0256,9957,297.3585,23314
20160330,2.2,0.0389,0.0498,0.0498,0.051,0.0389,14327,638.8285,34073
20160331,2.3,0.0218,0.0219,0.0219,0.025,0.0204,9789,220.4674,29115
20160331,2.25,0.0365,0.0339,0.0339,0.0388,0.0329,10489,368.7589,27084
20160331,2.2,0.0546,0.049,0.049,0.0566,0.0472,14464,748.3867,36036
20160401,2.3,0.021,0.0203,0.0203,0.0224,0.0145,13050,241.1086,29565
20160401,2.25,0.0332,0.032,0.032,0.0347,0.0231,14856,446.5903,27161
20160401,2.2,0.0489,0.0483,0.0483,0.0511,0.0357,15757,714.9619,35694
20160405,2.3,0.02,0.0205,0.0205,0.0234,0.0163,12655,255.9496,32095
20160405,2.25,0.0315,0.0345,0.0345,0.038,0.027,13683,457.375,28269
20160405,2.2,0.048,0.0527,0.0527,0.0575,0.0423,18030,919.8302,36843
20160406,2.3,0.0197,0.0171,0.0171,0.0203,0.0159,9173,167.5366,33764
20160406,2.25,0.031,0.0281,0.0281,0.0333,0.027,8599,261.6551,29330
20160406,2.3,0.0449,0.0395,0.0395,0.0449,0.0374,1413,57.8213,793
20160406,2.2,0.0501,0.0449,0.0449,0.0518,0.0431,13709,655.4835,38925
20160407,2.3,0.0181,0.0091,0.0091,0.0201,0.0091,10293,133.7564,34336
20160407,2.25,0.0288,0.0176,0.0176,0.0329,0.0173,10478,233.7477,29070
20160407,2.3,0.0395,0.0282,0.0282,0.0419,0.0282,1702,56.5792,1628
20160407,2.2,0.048,0.0312,0.0312,0.052,0.0307,15589,594.4747,41912
20160408,2.3,0.009,0.0064,0.0064,0.009,0.0055,7620,52.6676,34486
20160408,2.25,0.0169,0.0129,0.0129,0.0169,0.0114,9269,128.0159,29064
20160408,2.3,0.0273,0.0224,0.0224,0.0273,0.0213,1702,40.2595,2664
20160408,2.2,0.0281,0.0233,0.0233,0.0287,0.0204,15763,389.7131,41043
20160411,2.3,0.0076,0.0064,0.0064,0.01,0.0064,7571,66.1038,35949
20160411,2.25,0.0143,0.013,0.013,0.0198,0.013,11297,191.672,29023
20160411,2.3,0.0228,0.0221,0.0221,0.0296,0.0221,2756,73.9079,4331
20160411,2.2,0.0273,0.0254,0.0254,0.0355,0.0246,18769,587.7915,38848
20160412,2.3,0.0055,0.0046,0.0046,0.0065,0.0044,4489,22.7321,35762
20160412,2.25,0.0125,0.0105,0.0105,0.0139,0.01,8408,95.2419,31229
20160412,2.3,0.0225,0.0191,0.0191,0.0234,0.0187,2736,55.8217,6164
20160412,2.2,0.0249,0.0222,0.0222,0.027,0.0203,9606,217.7191,39520
20160413,2.3,0.0048,0.0073,0.0073,0.0103,0.0048,12391,104.4364,36775
20160413,2.25,0.0114,0.0152,0.0152,0.0215,0.0114,21381,390.6934,30701
20160413,2.3,0.0209,0.0272,0.0272,0.0331,0.0209,4581,134.9646,7735
20160413,2.2,0.0244,0.0304,0.0304,0.0417,0.0244,31684,1123.9852,38715
20160414,2.3,0.0085,0.0066,0.0066,0.0098,0.0056,6124,44.091,37590
20160414,2.25,0.018,0.015,0.015,0.021,0.0131,10327,165.9189,31434
20160414,2.3,0.0286,0.0284,0.0282,0.0321,0.0263,2543,74.0749,8499
20160414,2.2,0.0407,0.0304,0.0304,0.0435,0.0274,21383,686.1355,40150
20160415,2.3,0.0066,0.0046,0.0046,0.0079,0.0044,7261,42.2643,39902
20160415,2.25,0.0153,0.0131,0.0131,0.0173,0.0124,6253,88.232,32230
20160415,2.2,0.0311,0.0275,0.0275,0.0336,0.027,13172,389.4927,39672
20160415,2.3,0.0287,0.0281,0.0281,0.031,0.0263,3886,110.4028,10618
20160418,2.3,0.0042,0.002,0.002,0.0042,0.002,6790,18.7094,39037
20160418,2.25,0.0121,0.0065,0.0065,0.0121,0.0065,9415,79.0572,33473
20160418,2.2,0.0248,0.0186,0.0186,0.0248,0.0178,14754,296.2911,41282
20160418,2.3,0.0269,0.0199,0.0199,0.0269,0.0197,3587,78.1404,12500
20160419,2.3,0.0027,0.0013,0.0013,0.0029,0.0013,4540,7.3615,39462
20160419,2.25,0.0079,0.0049,0.0049,0.0093,0.0044,9296,54.1014,33123
20160419,2.2,0.0193,0.0152,0.0152,0.0237,0.0139,11093,184.8842,42680
20160419,2.3,0.021,0.0173,0.0173,0.0228,0.0165,3869,71.1374,14508
20160420,2.3,0.0013,0.0007,0.0007,0.0016,0.0003,7764,6.1668,35636
20160420,2.25,0.0049,0.0022,0.0023,0.0059,0.0011,11135,30.0421,30583
20160420,2.2,0.0159,0.0066,0.0066,0.0182,0.0042,26263,206.9288,40120
20160420,2.3,0.0172,0.0124,0.0124,0.0186,0.0089,6638,83.426,16993
20160421,2.3,0.0007,0.0003,0.0003,0.0009,0.0002,2581,1.1244,35596
20160421,2.25,0.0021,0.0005,0.0005,0.0022,0.0004,8322,11.494,28374
20160421,2.2,0.006,0.0041,0.0041,0.0086,0.0041,18171,114.6216,33058
20160421,2.3,0.012,0.0113,0.0113,0.0149,0.011,5148,65.7343,19555
20160422,2.3,0.0002,0.0003,0.0003,0.0007,0.0001,1478,0.4745,34852
20160422,2.25,0.0006,0.0005,0.0005,0.0011,0.0003,2875,2.1603,27405
20160422,2.2,0.0034,0.0037,0.0037,0.0062,0.0023,11270,49.6644,30147
20160422,2.3,0.0109,0.0113,0.0113,0.0139,0.01,5166,61.5139,21389
20160425,2.3,0.0003,0.0001,0.0001,0.0003,0.0001,3405,0.5977,33173
20160425,2.25,0.0004,0.0002,0.0002,0.0005,0.0001,2466,0.6384,26601
20160425,2.2,0.0035,0.0009,0.0009,0.004,0.0009,10001,20.9475,26870
20160425,2.3,0.0107,0.0082,0.0082,0.0113,0.0082,6088,55.0133,23153
20160426,2.3,0.0001,0.0001,0.0001,0.0003,0.0001,1846,0.2228,33072
20160426,2.25,0.0003,0.0002,0.0002,0.0005,0.0001,2730,0.4465,25431
20160426,2.2,0.0012,0.0005,0.0005,0.0023,0.0005,5289,6.1688,25242
20160426,2.3,0.0081,0.0092,0.0092,0.011,0.0076,6545,58.0122,25719
20160427,2.2,0.0003,0,0.0001,0.0004,0.0001,3389,0.7221,24492
20160427,2.25,0.0001,0,0.0001,0.0001,0.0001,527,0.0527,25365
20160427,2.3,0.0001,0,0.0001,0.0001,0.0001,348,0.0348,32961
20160427,2.3,0.0095,0.0074,0.0074,0.0097,0.0073,4891,42.245,26271
20160428,2.3,0.0082,0.0056,0.0056,0.0089,0.0053,12992,90.0697,30331
20160429,2.3,0.0054,0.0039,0.0039,0.0058,0.0038,4171,19.8201,31321
20160503,2.3,0.0038,0.0051,0.0051,0.0061,0.0033,7913,39.0018,30628
20160504,2.3,0.0052,0.0035,0.0035,0.0054,0.0034,5356,23.2507,32115
20160505,2.3,0.0033,0.003,0.003,0.0036,0.0028,3631,11.4446,32448
20160506,2.3,0.0031,0.0017,0.0017,0.0033,0.0015,5671,13.0989,32106
20160509,2.3,0.0016,0.0008,0.0008,0.0019,0.0008,6575,7.634,31638
20160510,2.3,0.0008,0.0004,0.0004,0.0011,0.0004,3533,2.3426,30771
20160510,1.95,0.1213,0.12,0.12,0.1311,0.1158,1208,151.4848,503
20160511,2.3,0.0006,0.0004,0.0004,0.0008,0.0003,1534,0.7014,30883
20160511,1.95,0.1237,0.127,0.122,0.1328,0.1169,1878,233.3876,852
20160512,2.3,0.0002,0.0004,0.0003,0.0004,0.0002,1093,0.4052,29925
20160512,1.95,0.1196,0.133,0.1272,0.1325,0.104,2637,313.6295,1054
20160513,2.3,0.0003,0.0004,0.0004,0.0006,0.0001,813,0.3127,29814
20160513,1.95,0.1272,0.129,0.1244,0.1353,0.1204,1523,195.8078,1384
20160516,2.3,0.0004,0.0006,0.0006,0.0007,0.0003,2923,1.4436,28274
20160516,1.95,0.1209,0.131,0.127,0.1318,0.112,1888,229.7454,1381
20160517,2.3,0.0003,0.0003,0.0003,0.0005,0.0003,899,0.3368,28083
20160517,1.95,0.13,0.127,0.1248,0.1332,0.1184,2116,262.9123,1689
20160518,2.3,0.0003,0.0002,0.0002,0.0004,0.0001,2666,0.6318,27186
20160518,1.95,0.1206,0.128,0.1183,0.1225,0.0987,2848,316.4385,1720
20160519,2.3,0.0002,0.0001,0.0001,0.0002,0.0001,367,0.0505,26958
20160519,1.95,0.1192,0.122,0.1184,0.129,0.1153,1494,182.913,1704
20160520,2.3,0.0001,0.0001,0.0001,0.0002,0.0001,681,0.1029,26831
20160520,1.95,0.1131,0.133,0.1271,0.1288,0.1127,968,119.2886,1742
20160523,2.3,0.0001,0.0001,0.0001,0.0002,0.0001,1783,0.1827,26904
20160523,1.95,0.1288,0.1345,0.1345,0.146,0.1288,749,102.6286,1736
20160524,2.3,0.0001,0.0001,0.0001,0.0001,0.0001,430,0.043,26727
20160524,1.95,0.1294,0.119,0.1185,0.131,0.1177,991,121.9614,1644
20160525,2.3,0.0001,0,0.0001,0.0001,0.0001,99,0.0099,26722
20160525,1.95,0.1226,0.124,0.1191,0.1326,0.1183,922,116.6474,1140
20160601,2.25,0.0209,0.0186,0.0184,0.0232,0.0183,3675,78.0971,2401
20160602,2.25,0.0181,0.018,0.0177,0.02,0.0164,2833,50.9219,4230
20160603,2.25,0.0188,0.0227,0.0227,0.0231,0.0185,6115,125.1529,6686
20160606,2.25,0.0228,0.0213,0.0213,0.025,0.0205,4019,87.7159,8051
20160607,2.25,0.0208,0.0215,0.0215,0.0234,0.0206,2989,63.8763,9470
20160608,2.25,0.0206,0.0204,0.0204,0.0215,0.0184,4196,83.6163,11483
20160613,2.25,0.0186,0.0096,0.0096,0.0186,0.0096,8670,131.4261,14218
20160614,2.25,0.0099,0.0101,0.0102,0.0105,0.0082,4546,41.9456,14686
20160615,2.25,0.0087,0.0081,0.0081,0.0119,0.007,4942,45.664,16044
20160616,2.25,0.0078,0.006,0.0059,0.0083,0.0055,3437,22.6925,17287
20160617,2.25,0.0065,0.0054,0.0054,0.0085,0.0053,4355,30.4498,19393
20160620,2.25,0.0062,0.0062,0.0062,0.0074,0.0055,5080,31.8641,20354
20160621,2.25,0.0066,0.006,0.006,0.01,0.0054,5019,38.6259,21852
20160622,2.25,0.0061,0.0077,0.0077,0.0077,0.0057,3786,26.3472,23029
20160623,2.25,0.0077,0.0073,0.0073,0.008,0.0065,10666,75.8022,27843
20160624,2.25,0.0074,0.0061,0.0061,0.0098,0.0055,11267,78.1111,32163
20160627,2.25,0.0059,0.0061,0.0061,0.007,0.0056,6393,40.113,35177
20160628,2.25,0.0059,0.0052,0.0052,0.0059,0.0043,7531,37.3198,38301
20160629,2.25,0.0051,0.0062,0.0063,0.0071,0.005,6846,40.8416,40173
20160630,2.25,0.0064,0.0058,0.0058,0.0078,0.0057,8763,58.1994,39898
20160701,2.25,0.0058,0.0052,0.0052,0.0071,0.0051,3955,23.6359,41443
20160704,2.25,0.0049,0.0082,0.0082,0.0109,0.0048,21974,191.5884,40606
20160705,2.25,0.0081,0.0099,0.0099,0.0117,0.0079,15952,160.874,42743
20160705,2.3,0.0116,0.0122,0.0122,0.0132,0.0105,4421,53.7366,2781
20160706,2.25,0.0095,0.0091,0.0091,0.0102,0.0071,10926,93.4215,43719
20160706,2.3,0.0124,0.0119,0.0119,0.0124,0.0096,2487,27.2868,4155
20160707,2.25,0.0091,0.01,0.01,0.0118,0.0081,12573,121.6636,44477
20160707,2.3,0.0122,0.0128,0.0128,0.0136,0.0107,1673,20.5403,4619
20160708,2.25,0.0095,0.0082,0.0082,0.0097,0.008,6961,61.2389,45709
20160708,2.3,0.0127,0.0131,0.0131,0.0139,0.0116,2298,29.6802,5615
20160711,2.25,0.0083,0.0076,0.0076,0.0125,0.0071,20545,204.4001,50436
20160711,2.3,0.013,0.0137,0.0137,0.0179,0.0128,4290,68.7727,6735
20160712,2.25,0.0077,0.0184,0.0184,0.0186,0.0068,37046,461.6767,51823
20160712,2.3,0.0145,0.0258,0.0258,0.0264,0.0142,7461,143.2598,10345
20160713,2.35,0.0153,0.0175,0.0175,0.0216,0.0152,9541,181.1189,5101
20160713,2.25,0.0201,0.0198,0.0198,0.055,0.0189,61258,1573.9778,58948
20160713,2.3,0.0268,0.0275,0.0275,0.0362,0.0264,12212,380.7839,14946
20160714,2.35,0.0171,0.0165,0.0165,0.0187,0.0151,6799,116.5263,9452
20160714,2.25,0.0195,0.0179,0.0179,0.022,0.0144,24643,463.3746,64797
20160714,2.3,0.0276,0.027,0.0268,0.0296,0.025,6373,174.8057,17904
20160715,2.25,0.019,0.0173,0.0173,0.0207,0.015,25773,472.2528,64725
20160715,2.35,0.0176,0.0176,0.0176,0.0194,0.0165,8125,146.3963,14203
20160715,2.3,0.0273,0.0283,0.0283,0.0303,0.0266,4891,138.5226,19815
20160718,2.25,0.016,0.0115,0.0115,0.0212,0.01,29956,448.1817,66576
20160718,2.35,0.0174,0.0157,0.0157,0.0199,0.015,6465,111.0228,17787
20160718,2.3,0.0272,0.0252,0.0252,0.0308,0.0249,5547,151.8587,21788
20160719,2.25,0.0109,0.0078,0.0078,0.0135,0.005,39725,297.4444,61625
20160719,2.35,0.0129,0.0125,0.0125,0.0163,0.0098,9199,110.2411,21276
20160719,2.3,0.0246,0.0202,0.0202,0.0261,0.0171,9172,189.2495,25315
20160720,2.25,0.008,0.0049,0.0049,0.012,0.0049,19161,130.5162,60201
20160720,2.35,0.0125,0.0099,0.0099,0.0136,0.0099,5538,65.4675,23479
20160720,2.3,0.0198,0.018,0.018,0.0213,0.0177,4630,89.8068,25801
20160721,2.25,0.0051,0.0045,0.0045,0.0075,0.004,19204,107.8579,56779
20160721,2.35,0.0106,0.0109,0.0111,0.0138,0.0103,6109,75.4592,25896
20160721,2.3,0.0184,0.019,0.019,0.0231,0.0181,8775,182.079,26226
20160722,2.25,0.0045,0.0011,0.0011,0.0046,0.001,11857,26.5845,53372
20160722,2.35,0.0112,0.0073,0.0073,0.0112,0.0072,5795,48.0057,26538
20160722,2.3,0.02,0.0138,0.0138,0.02,0.0134,10011,158.3906,30074
20160725,2.25,0.001,0.0004,0.0004,0.0012,0.0003,10175,8.0989,49388
20160725,2.35,0.0074,0.0061,0.0061,0.0083,0.0056,7643,54.4175,28094
20160725,2.3,0.0138,0.0126,0.0126,0.0156,0.0118,8274,114.0975,33119
20160726,2.25,0.0004,0.0008,0.0008,0.001,0.0002,12748,8.0951,45145
20160726,2.35,0.0063,0.0085,0.0085,0.0085,0.0058,7945,60.4168,30809
20160726,2.3,0.0121,0.016,0.016,0.0163,0.0117,14549,215.9802,37541
20160727,2.25,0.001,0,0.0001,0.001,0.0001,7769,3.2208,44201
20160727,2.35,0.0086,0.005,0.005,0.009,0.004,14392,88.2411,33301
20160727,2.3,0.0168,0.0102,0.0102,0.0173,0.0073,22703,257.2996,41860
20160728,2.35,0.0049,0.0045,0.0045,0.0057,0.0032,16413,73.3578,37081
20160728,2.3,0.0094,0.009,0.009,0.011,0.0082,15099,142.4691,46009
20160729,2.35,0.0043,0.0032,0.0032,0.0048,0.0032,4907,18.5955,38438
20160729,2.3,0.0088,0.0075,0.0075,0.0095,0.0072,8651,71.8147,46720
20160801,2.35,0.0032,0.0027,0.0027,0.0032,0.0025,5216,14.5206,38897
20160801,2.3,0.0072,0.0053,0.0053,0.0074,0.005,13360,78.238,48273
20160802,2.35,0.0027,0.0024,0.0024,0.003,0.002,5154,12.4947,39079
20160802,2.3,0.0054,0.0048,0.0048,0.0061,0.0044,9140,45.2138,49050
20160803,2.35,0.0024,0.002,0.002,0.0024,0.0018,5296,11.4686,40057
20160803,2.3,0.0048,0.0036,0.0036,0.0051,0.0036,8285,35.7466,50024
20160804,2.35,0.0018,0.0018,0.0018,0.0022,0.0016,5272,9.6582,39341
20160804,2.3,0.0038,0.0032,0.0032,0.004,0.0026,8484,26.4014,49859
20160805,2.35,0.0017,0.0021,0.0021,0.0027,0.0016,4448,9.1212,41733
20160805,2.3,0.0031,0.0033,0.0033,0.0047,0.0031,6830,25.0076,51894
20160808,2.35,0.0018,0.0016,0.0016,0.0021,0.0014,5155,9.0757,42363
20160808,2.3,0.0031,0.0034,0.0034,0.0038,0.0028,7023,23.186,51606
20160809,2.35,0.0015,0.0016,0.0016,0.0018,0.0014,3070,4.7374,41940
20160809,2.3,0.0032,0.0032,0.0032,0.0041,0.0029,6092,21.7265,51260
20160810,2.35,0.0016,0.0011,0.0011,0.0016,0.0011,4420,5.9203,41016
20160810,2.3,0.0033,0.0028,0.0028,0.0037,0.0028,4078,13.2236,51109
20160811,2.35,0.0011,0.001,0.0011,0.0024,0.0008,7450,10.4466,38964
20160811,2.3,0.0028,0.0027,0.0027,0.0071,0.0025,17216,69.5898,48583
20160812,2.35,0.0009,0.0025,0.0025,0.0027,0.0007,15221,21.5057,36216
20160812,2.3,0.0028,0.0095,0.0095,0.0095,0.0027,24146,135.9864,44310
20160815,2.35,0.003,0.0204,0.0204,0.0361,0.0028,90703,1741.7959,41719
20160815,2.3,0.0104,0.0477,0.0477,0.0682,0.0104,103333,3825.6657,31837
20160816,2.35,0.0231,0.0095,0.0095,0.0328,0.0091,67375,1224.842,54671
20160816,2.45,0.0195,0.0107,0.0107,0.0227,0.0105,20930,327.1456,12930
20160816,2.3,0.051,0.0256,0.0256,0.0642,0.0255,53160,2091.794,36525
20160817,2.35,0.0116,0.0067,0.0067,0.0151,0.0042,35025,308.0792,58875
20160817,2.45,0.0119,0.0118,0.0118,0.0147,0.0094,13756,163.6614,17897
20160817,2.3,0.0301,0.0208,0.0208,0.0377,0.0151,44405,1077.3163,43330
20160818,2.35,0.0064,0.003,0.003,0.0097,0.0021,19594,105.3229,56521
20160818,2.45,0.0113,0.0117,0.0117,0.0156,0.01,13452,169.6644,23955
20160818,2.3,0.0209,0.0128,0.0128,0.0328,0.0101,44652,899.1372,48811
20160819,2.35,0.0029,0.0036,0.0036,0.0045,0.0027,15280,51.623,54016
20160819,2.45,0.0108,0.0119,0.0119,0.0129,0.01,9854,107.9169,29824
20160819,2.3,0.0123,0.0155,0.0155,0.0177,0.0093,35216,464.1356,48499
20160822,2.35,0.003,0.0009,0.0009,0.0037,0.0008,10874,24.4343,48998
20160822,2.3,0.015,0.0076,0.0076,0.0178,0.0076,21544,244.198,43935
20160822,2.45,0.0116,0.0093,0.0093,0.013,0.0089,7681,79.6848,32107
20160823,2.35,0.0007,0.0003,0.0003,0.0018,0.0003,13500,12.2308,44394
20160823,2.3,0.0076,0.0041,0.0041,0.0156,0.0026,35730,317.979,32261
20160823,2.45,0.0089,0.0086,0.0086,0.0109,0.0076,12414,116.0841,37106
20160824,2.3,0.0047,0,0.0001,0.0059,0.0001,28427,54.2965,23971
20160824,2.35,0.0004,0,0.0001,0.0005,0.0001,3577,0.5601,43502
20160824,2.45,0.0088,0.008,0.008,0.0097,0.0073,16082,131.4177,45225
20160825,2.45,0.008,0.0064,0.0064,0.008,0.0054,21369,140.6273,52884
20160826,2.45,0.0066,0.006,0.006,0.0076,0.0054,12954,84.376,56032
20160829,2.45,0.0057,0.0054,0.0054,0.0058,0.0046,8288,44.1447,58849
20160830,2.45,0.0052,0.0058,0.0058,0.007,0.0049,8211,49.0605,61223
20160831,2.45,0.006,0.0074,0.0074,0.0075,0.0055,11899,78.9619,65253
20160901,2.45,0.0075,0.0064,0.0064,0.0083,0.0064,14215,109.2254,70225
20160902,2.45,0.0061,0.0067,0.0067,0.0071,0.0059,8320,53.51,71769
20160905,2.45,0.0065,0.0063,0.0063,0.0084,0.0062,9180,66.4602,74332
20160906,2.45,0.006,0.0061,0.0061,0.0071,0.0048,8281,47.6115,75550
20160907,2.45,0.006,0.0056,0.0056,0.0073,0.0054,8948,58.801,77131
20160908,2.45,0.0055,0.004,0.004,0.0056,0.004,7287,34.9561,78690
20160909,2.45,0.0039,0.0022,0.0022,0.0042,0.0021,12311,38.8731,78458
20160912,2.45,0.0015,0.0018,0.0018,0.0024,0.0013,15734,28.6174,76645
20160913,2.45,0.0019,0.0012,0.0012,0.0019,0.001,8623,12.2615,74339
20160914,2.45,0.001,0.001,0.001,0.0013,0.0007,4767,4.5816,72309
20160919,2.45,0.001,0.0006,0.0006,0.0013,0.0006,3992,3.0533,71977
20160920,2.45,0.0007,0.0005,0.0005,0.0007,0.0005,3982,2.4066,71570
20160921,2.45,0.0006,0.0005,0.0005,0.0007,0.0005,3742,2.2536,70763
20160922,2.45,0.0007,0.0004,0.0004,0.0007,0.0004,4824,2.5999,69115
20160923,2.45,0.0002,0.0002,0.0002,0.0005,0.0001,3039,0.7322,68684
20160926,2.45,0.0002,0.0001,0.0001,0.0002,0.0001,1837,0.2744,68075
20160927,2.45,0.0001,0.0001,0.0001,0.0002,0.0001,4178,0.4346,65966
20160927,2.1,0.1266,0.13,0.1301,0.1332,0.0905,2488,315.9759,969
20160928,2.45,0.0001,0,0.0001,0.0001,0.0001,401,0.0401,65750
20160928,2.1,0.1286,0.1226,0.1226,0.1304,0.1216,3107,393.8185,2204
20160929,2.1,0.1277,0.1332,0.1332,0.1405,0.1277,2535,342.5595,3017
20160930,2.1,0.132,0.1371,0.1371,0.1399,0.1292,2637,360.0052,4052
20161010,2.1,0.1422,0.162,0.1614,0.1698,0.1422,5604,873.8301,4575
20161011,2.1,0.1626,0.165,0.1634,0.1676,0.1588,2593,423.6334,4353
20161012,2.1,0.1627,0.157,0.1561,0.1627,0.1542,2212,347.5789,4551
20161013,2.1,0.153,0.157,0.155,0.1625,0.1516,4358,684.7376,4152
20161014,2.1,0.1541,0.166,0.1632,0.166,0.148,4027,628.4108,3952
20161017,2.1,0.1609,0.15,0.1451,0.1677,0.1409,3649,561.9652,4180
20161018,2.1,0.1456,0.182,0.1774,0.1787,0.1447,6430,1064.3709,4352
20161019,2.4,0.0036,0.0045,0.0045,0.0052,0.0036,7640,35.5711,4147
20161019,2.1,0.1766,0.179,0.1747,0.1879,0.1739,5017,899.0534,4286
20161020,2.4,0.0045,0.0041,0.0041,0.0052,0.004,4458,20.2969,6633
20161020,2.1,0.1792,0.18,0.1781,0.1841,0.1758,3258,583.7695,4513
20161021,2.4,0.004,0.005,0.005,0.0066,0.0035,8999,42.6352,9749
20161021,2.1,0.177,0.195,0.19,0.2011,0.1754,3530,660.1834,4180
20161024,2.4,0.005,0.009,0.009,0.0142,0.005,24908,246.108,17719
20161024,2.1,0.1894,0.224,0.22,0.2356,0.1894,6580,1430.9159,3435
20161025,2.4,0.0097,0.0088,0.0088,0.0109,0.0082,16128,151.6058,25266
20161025,2.1,0.2174,0.219,0.2165,0.2247,0.215,1059,231.2315,3197
20161026,2.4,0.0088,0.0081,0.0081,0.0111,0.0076,18060,169.6448,32957
