,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB
,FR0071年IRS,FR0071年IRS,FR0071年IRS,FR0071年IRS,FR0071年IRS,FR0071年IRS,FR0071年IRS,FR0071年IRS,FR0071年IRS,FR0071年IRS,FR0071年IRS,FR0071年IRS
,开盘价,收盘价,最高价,最低价,前收盘价,均价,涨跌,涨跌幅,成交量,成交金额,换手率,振幅
2021-01-21,2.4844,2.4844,2.4844,2.4844,0,2.4844,0,0,0,0,0,0
2021-01-22,2.4935,2.4935,2.4935,2.4935,0,2.4935,0,0,0,0,0,0
2021-01-25,2.504,2.504,2.504,2.504,0,2.504,0,0,0,0,0,0
2021-01-26,2.5747,2.5747,2.5747,2.5747,0,2.5747,0,0,0,0,0,0
2021-01-27,2.5993,2.5993,2.5993,2.5993,0,2.5993,0,0,0,0,0,0
2021-01-28,2.6251,2.6251,2.6251,2.6251,0,2.6251,0,0,0,0,0,0
2021-01-29,2.6315,2.6315,2.6315,2.6315,0,2.6315,0,0,0,0,0,0
2021-01-31,2.5075,2.5075,2.5075,2.5075,0,2.5075,0,0,0,0,0,0
2021-02-01,2.6,2.6,2.6,2.6,0,2.6,0,0,0,0,0,0
2021-02-02,2.5818,2.5818,2.5818,2.5818,0,2.5818,0,0,0,0,0,0
2021-02-03,2.6249,2.6249,2.6249,2.6249,0,2.6249,0,0,0,0,0,0
2021-02-04,2.6764,2.6764,2.6764,2.6764,0,2.6764,0,0,0,0,0,0
2021-02-05,2.6846,2.6846,2.6846,2.6846,0,2.6846,0,0,0,0,0,0
2021-02-08,2.6931,2.6931,2.6931,2.6931,0,2.6931,0,0,0,0,0,0
2021-02-09,2.6853,2.6853,2.6853,2.6853,0,2.6853,0,0,0,0,0,0
2021-02-10,2.6982,2.6982,2.6982,2.6982,0,2.6982,0,0,0,0,0,0
2021-02-18,2.7391,2.7391,2.7391,2.7391,0,2.7391,0,0,0,0,0,0
2021-02-19,2.6919,2.6919,2.6919,2.6919,0,2.6919,0,0,0,0,0,0
2021-02-20,2.6835,2.6835,2.6835,2.6835,0,2.6835,0,0,0,0,0,0
2021-02-22,2.6958,2.6958,2.6958,2.6958,0,2.6958,0,0,0,0,0,0
2021-02-23,2.6844,2.6844,2.6844,2.6844,0,2.6844,0,0,0,0,0,0
2021-02-24,2.6629,2.6629,2.6629,2.6629,0,2.6629,0,0,0,0,0,0
2021-02-25,2.6779,2.6779,2.6779,2.6779,0,2.6779,0,0,0,0,0,0
2021-02-26,2.6749,2.6749,2.6749,2.6749,0,2.6749,0,0,0,0,0,0
2021-02-28,2.6654,2.6654,2.6654,2.6654,0,2.6654,0,0,0,0,0,0
2021-03-01,2.6607,2.6607,2.6607,2.6607,0,2.6607,0,0,0,0,0,0
2021-03-02,2.6441,2.6441,2.6441,2.6441,0,2.6441,0,0,0,0,0,0
2021-03-03,2.6467,2.6467,2.6467,2.6467,0,2.6467,0,0,0,0,0,0
2021-03-04,2.6634,2.6634,2.6634,2.6634,0,2.6634,0,0,0,0,0,0
2021-03-05,2.6437,2.6437,2.6437,2.6437,0,2.6437,0,0,0,0,0,0
2021-03-08,2.6299,2.6299,2.6299,2.6299,0,2.6299,0,0,0,0,0,0
2021-03-09,2.6443,2.6443,2.6443,2.6443,0,2.6443,0,0,0,0,0,0
2021-03-10,2.6368,2.6368,2.6368,2.6368,0,2.6368,0,0,0,0,0,0
2021-03-11,2.6434,2.6434,2.6434,2.6434,0,2.6434,0,0,0,0,0,0
2021-03-12,2.6463,2.6463,2.6463,2.6463,0,2.6463,0,0,0,0,0,0
2021-03-15,2.6717,2.6717,2.6717,2.6717,0,2.6717,0,0,0,0,0,0
2021-03-16,2.6629,2.6629,2.6629,2.6629,0,2.6629,0,0,0,0,0,0
2021-03-17,2.645,2.645,2.645,2.645,0,2.645,0,0,0,0,0,0
2021-03-18,2.6557,2.6557,2.6557,2.6557,0,2.6557,0,0,0,0,0,0
2021-03-30,2.5769,2.5769,2.5769,2.5769,0,2.5769,0,0,0,0,0,0
2021-03-31,2.6271,2.6271,2.6271,2.6271,0,2.6271,0,0,0,0,0,0
2021-04-01,2.5739,2.5739,2.5739,2.5739,0,2.5739,0,0,0,0,0,0
2021-04-02,2.568,2.568,2.568,2.568,0,2.568,0,0,0,0,0,0
2021-04-06,2.5851,2.5851,2.5851,2.5851,0,2.5851,0,0,0,0,0,0
2021-04-07,2.5919,2.5919,2.5919,2.5919,0,2.5919,0,0,0,0,0,0
2021-04-08,2.5922,2.5922,2.5922,2.5922,0,2.5922,0,0,0,0,0,0
2021-04-09,2.5775,2.5775,2.5775,2.5775,0,2.5775,0,0,0,0,0,0
2021-04-12,2.5602,2.5602,2.5602,2.5602,0,2.5602,0,0,0,0,0,0
2021-04-13,2.5147,2.5147,2.5147,2.5147,0,2.5147,0,0,0,0,0,0
2021-04-14,2.513,2.513,2.513,2.513,0,2.513,0,0,0,0,0,0
2021-04-15,2.5194,2.5194,2.5194,2.5194,0,2.5194,0,0,0,0,0,0
2021-04-16,2.5306,2.5306,2.5306,2.5306,0,2.5306,0,0,0,0,0,0
2021-04-19,2.5176,2.5176,2.5176,2.5176,0,2.5176,0,0,0,0,0,0
2021-04-20,2.5022,2.5022,2.5022,2.5022,0,2.5022,0,0,0,0,0,0
2021-04-21,2.4983,2.4983,2.4983,2.4983,0,2.4983,0,0,0,0,0,0
2021-04-22,2.503,2.503,2.503,2.503,0,2.503,0,0,0,0,0,0
2021-04-23,2.5015,2.5015,2.5015,2.5015,0,2.5015,0,0,0,0,0,0
2021-04-25,2.5358,2.5358,2.5358,2.5358,0,2.5358,0,0,0,0,0,0
2021-04-26,2.5407,2.5407,2.5407,2.5407,0,2.5407,0,0,0,0,0,0
2021-04-27,2.5335,2.5335,2.5335,2.5335,0,2.5335,0,0,0,0,0,0
2021-04-28,2.5285,2.5285,2.5285,2.5285,0,2.5285,0,0,0,0,0,0
2021-04-29,2.523,2.523,2.523,2.523,0,2.523,0,0,0,0,0,0
2021-04-30,2.5372,2.5372,2.5372,2.5372,0,2.5372,0,0,0,0,0,0
2021-05-06,2.5096,2.5096,2.5096,2.5096,0,2.5096,0,0,0,0,0,0
2021-05-07,2.4948,2.4948,2.4948,2.4948,0,2.4948,0,0,0,0,0,0
2021-05-08,2.4846,2.4846,2.4846,2.4846,0,2.4846,0,0,0,0,0,0
2021-05-10,2.4759,2.4759,2.4759,2.4759,0,2.4759,0,0,0,0,0,0
2021-05-11,2.4571,2.4571,2.4571,2.4571,0,2.4571,0,0,0,0,0,0
2021-05-12,2.459,2.459,2.459,2.459,0,2.459,0,0,0,0,0,0
2021-05-13,2.495,2.495,2.495,2.495,0,2.495,0,0,0,0,0,0
2021-05-14,2.4784,2.4784,2.4784,2.4784,0,2.4784,0,0,0,0,0,0
2021-05-17,2.5038,2.5038,2.5038,2.5038,0,2.5038,0,0,0,0,0,0
2021-05-18,2.498,2.498,2.498,2.498,0,2.498,0,0,0,0,0,0
2021-05-19,2.4784,2.4784,2.4784,2.4784,0,2.4784,0,0,0,0,0,0
2021-05-20,2.4624,2.4624,2.4624,2.4624,0,2.4624,0,0,0,0,0,0
2021-05-21,2.447,2.447,2.447,2.447,0,2.447,0,0,0,0,0,0
2021-05-24,2.4589,2.4589,2.4589,2.4589,0,2.4589,0,0,0,0,0,0
2021-05-25,2.4689,2.4689,2.4689,2.4689,0,2.4689,0,0,0,0,0,0
2021-05-26,2.4485,2.4485,2.4485,2.4485,0,2.4485,0,0,0,0,0,0
2021-05-27,2.4657,2.4657,2.4657,2.4657,0,2.4657,0,0,0,0,0,0
2021-05-28,2.4864,2.4864,2.4864,2.4864,0,2.4864,0,0,0,0,0,0
2021-05-31,2.4925,2.4925,2.4925,2.4925,0,2.4925,0,0,0,0,0,0
2021-06-01,2.4757,2.4757,2.4757,2.4757,0,2.4757,0,0,0,0,0,0
2021-06-02,2.4795,2.4795,2.4795,2.4795,0,2.4795,0,0,0,0,0,0
2021-06-03,2.4698,2.4698,2.4698,2.4698,0,2.4698,0,0,0,0,0,0
2021-06-04,2.4934,2.4934,2.4934,2.4934,0,2.4934,0,0,0,0,0,0
2021-06-07,2.5349,2.5349,2.5349,2.5349,0,2.5349,0,0,0,0,0,0
2021-06-08,2.5322,2.5322,2.5322,2.5322,0,2.5322,0,0,0,0,0,0
2021-06-09,2.5395,2.5395,2.5395,2.5395,0,2.5395,0,0,0,0,0,0
2021-06-10,2.5205,2.5205,2.5205,2.5205,0,2.5205,0,0,0,0,0,0
2021-06-11,2.5385,2.5385,2.5385,2.5385,0,2.5385,0,0,0,0,0,0
2021-06-15,2.5445,2.5445,2.5445,2.5445,0,2.5445,0,0,0,0,0,0
2021-06-16,2.545,2.545,2.545,2.545,0,2.545,0,0,0,0,0,0
2021-06-17,2.5514,2.5514,2.5514,2.5514,0,2.5514,0,0,0,0,0,0
2021-06-18,2.5499,2.5499,2.5499,2.5499,0,2.5499,0,0,0,0,0,0
2021-06-21,2.525,2.525,2.525,2.525,0,2.525,0,0,0,0,0,0
2021-06-22,2.5218,2.5218,2.5218,2.5218,0,2.5218,0,0,0,0,0,0
2021-06-23,2.5102,2.5102,2.5102,2.5102,0,2.5102,0,0,0,0,0,0
2021-06-24,2.4928,2.4928,2.4928,2.4928,0,2.4928,0,0,0,0,0,0
2021-06-25,2.492,2.492,2.492,2.492,0,2.492,0,0,0,0,0,0
2021-06-28,2.4924,2.4924,2.4924,2.4924,0,2.4924,0,0,0,0,0,0
2021-06-29,2.5156,2.5156,2.5156,2.5156,0,2.5156,0,0,0,0,0,0
2021-06-30,2.5161,2.5161,2.5161,2.5161,0,2.5161,0,0,0,0,0,0
2021-07-01,2.4935,2.4935,2.4935,2.4935,0,2.4935,0,0,0,0,0,0
2021-07-02,2.4829,2.4829,2.4829,2.4829,0,2.4829,0,0,0,0,0,0
2021-07-05,2.4774,2.4774,2.4774,2.4774,0,2.4774,0,0,0,0,0,0
2021-07-06,2.4779,2.4779,2.4779,2.4779,0,2.4779,0,0,0,0,0,0
2021-07-07,2.4777,2.4777,2.4777,2.4777,0,2.4777,0,0,0,0,0,0
2021-07-08,2.4135,2.4135,2.4135,2.4135,0,2.4135,0,0,0,0,0,0
2021-07-09,2.4289,2.4289,2.4289,2.4289,0,2.4289,0,0,0,0,0,0
2021-07-12,2.3797,2.3797,2.3797,2.3797,0,2.3797,0,0,0,0,0,0
2021-07-14,2.3503,2.3503,2.3503,2.3503,0,2.3503,0,0,0,0,0,0
2021-07-15,2.3816,2.3816,2.3816,2.3816,0,2.3816,0,0,0,0,0,0
2021-07-16,2.3721,2.3721,2.3721,2.3721,0,2.3721,0,0,0,0,0,0
2021-07-19,2.3692,2.3692,2.3692,2.3692,0,2.3692,0,0,0,0,0,0
2021-07-20,2.3694,2.3694,2.3694,2.3694,0,2.3694,0,0,0,0,0,0
2021-07-21,2.3716,2.3716,2.3716,2.3716,0,2.3716,0,0,0,0,0,0
2021-07-22,2.3801,2.3801,2.3801,2.3801,0,2.3801,0,0,0,0,0,0
2021-07-23,2.3717,2.3717,2.3717,2.3717,0,2.3717,0,0,0,0,0,0
2021-07-26,2.3592,2.3592,2.3592,2.3592,0,2.3592,0,0,0,0,0,0
2021-07-27,2.3893,2.3893,2.3893,2.3893,0,2.3893,0,0,0,0,0,0
2021-07-28,2.4025,2.4025,2.4025,2.4025,0,2.4025,0,0,0,0,0,0
2021-07-29,2.3794,2.3794,2.3794,2.3794,0,2.3794,0,0,0,0,0,0
2021-07-30,2.3479,2.3479,2.3479,2.3479,0,2.3479,0,0,0,0,0,0
2021-07-31,2.4035,2.4035,2.4035,2.4035,0,2.4035,0,0,0,0,0,0
2021-08-02,2.3246,2.3246,2.3246,2.3246,0,2.3246,0,0,0,0,0,0
2021-08-03,2.3287,2.3287,2.3287,2.3287,0,2.3287,0,0,0,0,0,0
2021-08-04,2.3203,2.3203,2.3203,2.3203,0,2.3203,0,0,0,0,0,0
2021-08-05,2.2943,2.2943,2.2943,2.2943,0,2.2943,0,0,0,0,0,0
2021-08-06,2.2995,2.2995,2.2995,2.2995,0,2.2995,0,0,0,0,0,0
2021-08-09,2.342,2.342,2.342,2.342,0,2.342,0,0,0,0,0,0
2021-08-10,2.3534,2.3534,2.3534,2.3534,0,2.3534,0,0,0,0,0,0
2021-08-11,2.3454,2.3454,2.3454,2.3454,0,2.3454,0,0,0,0,0,0
2021-08-12,2.3329,2.3329,2.3329,2.3329,0,2.3329,0,0,0,0,0,0
2021-08-13,2.3361,2.3361,2.3361,2.3361,0,2.3361,0,0,0,0,0,0
2021-08-16,2.3459,2.3459,2.3459,2.3459,0,2.3459,0,0,0,0,0,0
2021-08-17,2.344,2.344,2.344,2.344,0,2.344,0,0,0,0,0,0
2021-08-18,2.3183,2.3183,2.3183,2.3183,0,2.3183,0,0,0,0,0,0
2021-08-19,2.3098,2.3098,2.3098,2.3098,0,2.3098,0,0,0,0,0,0
2021-08-20,2.3144,2.3144,2.3144,2.3144,0,2.3144,0,0,0,0,0,0
2021-08-23,2.3298,2.3298,2.3298,2.3298,0,2.3298,0,0,0,0,0,0
2021-08-24,2.3279,2.3279,2.3279,2.3279,0,2.3279,0,0,0,0,0,0
2021-08-25,2.3126,2.3126,2.3126,2.3126,0,2.3126,0,0,0,0,0,0
2021-08-26,2.3316,2.3316,2.3316,2.3316,0,2.3316,0,0,0,0,0,0
2021-08-27,2.3191,2.3191,2.3191,2.3191,0,2.3191,0,0,0,0,0,0
2021-08-30,2.3097,2.3097,2.3097,2.3097,0,2.3097,0,0,0,0,0,0
2021-08-31,2.3257,2.3257,2.3257,2.3257,0,2.3257,0,0,0,0,0,0
2021-09-01,2.2893,2.2893,2.2893,2.2893,0,2.2893,0,0,0,0,0,0
2021-09-02,2.292,2.292,2.292,2.292,0,2.292,0,0,0,0,0,0
2021-09-03,2.2932,2.2932,2.2932,2.2932,0,2.2932,0,0,0,0,0,0
2021-09-06,2.3026,2.3026,2.3026,2.3026,0,2.3026,0,0,0,0,0,0
2021-09-07,2.3217,2.3217,2.3217,2.3217,0,2.3217,0,0,0,0,0,0
2021-09-08,2.3384,2.3384,2.3384,2.3384,0,2.3384,0,0,0,0,0,0
2021-09-09,2.3453,2.3453,2.3453,2.3453,0,2.3453,0,0,0,0,0,0
2021-09-10,2.3437,2.3437,2.3437,2.3437,0,2.3437,0,0,0,0,0,0
2021-09-13,2.354,2.354,2.354,2.354,0,2.354,0,0,0,0,0,0
2021-09-14,2.3781,2.3781,2.3781,2.3781,0,2.3781,0,0,0,0,0,0
2021-09-15,2.3658,2.3658,2.3658,2.3658,0,2.3658,0,0,0,0,0,0
2021-09-16,2.3781,2.3781,2.3781,2.3781,0,2.3781,0,0,0,0,0,0
2021-09-17,2.368,2.368,2.368,2.368,0,2.368,0,0,0,0,0,0
2021-09-22,2.3455,2.3455,2.3455,2.3455,0,2.3455,0,0,0,0,0,0
2021-09-23,2.331,2.331,2.331,2.331,0,2.331,0,0,0,0,0,0
2021-09-24,2.332,2.332,2.332,2.332,0,2.332,0,0,0,0,0,0
2021-09-26,2.3311,2.3311,2.3311,2.3311,0,2.3311,0,0,0,0,0,0
2021-09-27,2.3283,2.3283,2.3283,2.3283,0,2.3283,0,0,0,0,0,0
2021-09-28,2.3475,2.3475,2.3475,2.3475,0,2.3475,0,0,0,0,0,0
2021-09-29,2.3566,2.3566,2.3566,2.3566,0,2.3566,0,0,0,0,0,0
2021-09-30,2.3404,2.3404,2.3404,2.3404,0,2.3404,0,0,0,0,0,0
2021-10-08,2.3584,2.3584,2.3584,2.3584,0,2.3584,0,0,0,0,0,0
2021-10-11,2.3857,2.3857,2.3857,2.3857,0,2.3857,0,0,0,0,0,0
2021-10-12,2.3833,2.3833,2.3833,2.3833,0,2.3833,0,0,0,0,0,0
2021-10-13,2.3784,2.3784,2.3784,2.3784,0,2.3784,0,0,0,0,0,0
2021-10-14,2.3702,2.3702,2.3702,2.3702,0,2.3702,0,0,0,0,0,0
2021-10-15,2.3779,2.3779,2.3779,2.3779,0,2.3779,0,0,0,0,0,0
2021-10-18,2.4099,2.4099,2.4099,2.4099,0,2.4099,0,0,0,0,0,0
2021-10-19,2.4325,2.4325,2.4325,2.4325,0,2.4325,0,0,0,0,0,0
2021-10-20,2.4041,2.4041,2.4041,2.4041,0,2.4041,0,0,0,0,0,0
2021-10-21,2.3873,2.3873,2.3873,2.3873,0,2.3873,0,0,0,0,0,0
2021-10-22,2.3838,2.3838,2.3838,2.3838,0,2.3838,0,0,0,0,0,0
2021-10-25,2.3941,2.3941,2.3941,2.3941,0,2.3941,0,0,0,0,0,0
2021-10-26,2.3896,2.3896,2.3896,2.3896,0,2.3896,0,0,0,0,0,0
2021-10-27,2.3942,2.3942,2.3942,2.3942,0,2.3942,0,0,0,0,0,0
2021-10-28,2.3959,2.3959,2.3959,2.3959,0,2.3959,0,0,0,0,0,0
2021-10-29,2.3914,2.3914,2.3914,2.3914,0,2.3914,0,0,0,0,0,0
2021-10-31,2.3908,2.3908,2.3908,2.3908,0,2.3908,0,0,0,0,0,0
2021-11-01,2.3789,2.3789,2.3789,2.3789,0,2.3789,0,0,0,0,0,0
2021-11-02,2.3734,2.3734,2.3734,2.3734,0,2.3734,0,0,0,0,0,0
2021-11-03,2.36,2.36,2.36,2.36,0,2.36,0,0,0,0,0,0
2021-11-04,2.3562,2.3562,2.3562,2.3562,0,2.3562,0,0,0,0,0,0
2021-11-05,2.3239,2.3239,2.3239,2.3239,0,2.3239,0,0,0,0,0,0
2021-11-08,2.3213,2.3213,2.3213,2.3213,0,2.3213,0,0,0,0,0,0
2021-11-09,2.3224,2.3224,2.3224,2.3224,0,2.3224,0,0,0,0,0,0
2021-11-10,2.312,2.312,2.312,2.312,0,2.312,0,0,0,0,0,0
2021-11-11,2.333,2.333,2.333,2.333,0,2.333,0,0,0,0,0,0
2021-11-12,2.3319,2.3319,2.3319,2.3319,0,2.3319,0,0,0,0,0,0
2021-11-15,2.3264,2.3264,2.3264,2.3264,0,2.3264,0,0,0,0,0,0
2021-11-16,2.3232,2.3232,2.3232,2.3232,0,2.3232,0,0,0,0,0,0
2021-11-17,2.3346,2.3346,2.3346,2.3346,0,2.3346,0,0,0,0,0,0
2021-11-18,2.3282,2.3282,2.3282,2.3282,0,2.3282,0,0,0,0,0,0
2021-11-19,2.3347,2.3347,2.3347,2.3347,0,2.3347,0,0,0,0,0,0
2021-11-22,2.3239,2.3239,2.3239,2.3239,0,2.3239,0,0,0,0,0,0
2021-11-23,2.3282,2.3282,2.3282,2.3282,0,2.3282,0,0,0,0,0,0
2021-11-24,2.3178,2.3178,2.3178,2.3178,0,2.3178,0,0,0,0,0,0
2021-11-25,2.3149,2.3149,2.3149,2.3149,0,2.3149,0,0,0,0,0,0
2021-11-26,2.2971,2.2971,2.2971,2.2971,0,2.2971,0,0,0,0,0,0
2021-11-29,2.3059,2.3059,2.3059,2.3059,0,2.3059,0,0,0,0,0,0
2021-11-30,2.3288,2.3288,2.3288,2.3288,0,2.3288,0,0,0,0,0,0
2021-12-01,2.3139,2.3139,2.3139,2.3139,0,2.3139,0,0,0,0,0,0
2021-12-02,2.3157,2.3157,2.3157,2.3157,0,2.3157,0,0,0,0,0,0
2021-12-03,2.3265,2.3265,2.3265,2.3265,0,2.3265,0,0,0,0,0,0
2021-12-06,2.2916,2.2916,2.2916,2.2916,0,2.2916,0,0,0,0,0,0
2021-12-07,2.3021,2.3021,2.3021,2.3021,0,2.3021,0,0,0,0,0,0
2021-12-08,2.3137,2.3137,2.3137,2.3137,0,2.3137,0,0,0,0,0,0
2021-12-09,2.3096,2.3096,2.3096,2.3096,0,2.3096,0,0,0,0,0,0
2021-12-10,2.3116,2.3116,2.3116,2.3116,0,2.3116,0,0,0,0,0,0
2021-12-13,2.2994,2.2994,2.2994,2.2994,0,2.2994,0,0,0,0,0,0
2021-12-14,2.276,2.276,2.276,2.276,0,2.276,0,0,0,0,0,0
2021-12-15,2.2802,2.2802,2.2802,2.2802,0,2.2802,0,0,0,0,0,0
2021-12-16,2.2855,2.2855,2.2855,2.2855,0,2.2855,0,0,0,0,0,0
2021-12-17,2.2823,2.2823,2.2823,2.2823,0,2.2823,0,0,0,0,0,0
2021-12-20,2.2969,2.2969,2.2969,2.2969,0,2.2969,0,0,0,0,0,0
2021-12-21,2.2957,2.2957,2.2957,2.2957,0,2.2957,0,0,0,0,0,0
2021-12-22,2.2744,2.2744,2.2744,2.2744,0,2.2744,0,0,0,0,0,0
2021-12-23,2.2592,2.2592,2.2592,2.2592,0,2.2592,0,0,0,0,0,0
2021-12-24,2.2574,2.2574,2.2574,2.2574,0,2.2574,0,0,0,0,0,0
2021-12-27,2.2424,2.2424,2.2424,2.2424,0,2.2424,0,0,0,0,0,0
2021-12-28,2.2418,2.2418,2.2418,2.2418,0,2.2418,0,0,0,0,0,0
2021-12-29,2.2231,2.2231,2.2231,2.2231,0,2.2231,0,0,0,0,0,0
2021-12-30,2.2137,2.2137,2.2137,2.2137,0,2.2137,0,0,0,0,0,0
2021-12-31,2.2815,2.2815,2.2815,2.2815,0,2.2815,0,0,0,0,0,0
2022-01-04,2.2214,2.2214,2.2214,2.2214,0,2.2214,0,0,0,0,0,0
2022-01-05,2.2193,2.2193,2.2193,2.2193,0,2.2193,0,0,0,0,0,0
2022-01-06,2.2439,2.2439,2.2439,2.2439,0,2.2439,0,0,0,0,0,0
2022-01-07,2.2383,2.2383,2.2383,2.2383,0,2.2383,0,0,0,0,0,0
2022-01-10,2.2237,2.2237,2.2237,2.2237,0,2.2237,0,0,0,0,0,0
2022-01-11,2.2201,2.2201,2.2201,2.2201,0,2.2201,0,0,0,0,0,0
2022-01-12,2.216,2.216,2.216,2.216,0,2.216,0,0,0,0,0,0
2022-01-13,2.2202,2.2202,2.2202,2.2202,0,2.2202,0,0,0,0,0,0
2022-01-14,2.218,2.218,2.218,2.218,0,2.218,0,0,0,0,0,0
2022-01-17,2.1738,2.1738,2.1738,2.1738,0,2.1738,0,0,0,0,0,0
2022-01-18,2.1285,2.1285,2.1285,2.1285,0,2.1285,0,0,0,0,0,0
2022-01-19,2.1054,2.1054,2.1054,2.1054,0,2.1054,0,0,0,0,0,0
2022-01-20,2.1155,2.1155,2.1155,2.1155,0,2.1155,0,0,0,0,0,0
2022-01-21,2.1074,2.1074,2.1074,2.1074,0,2.1074,0,0,0,0,0,0
2022-01-24,2.0868,2.0868,2.0868,2.0868,0,2.0868,0,0,0,0,0,0
2022-01-25,2.0952,2.0952,2.0952,2.0952,0,2.0952,0,0,0,0,0,0
2022-01-26,2.1104,2.1104,2.1104,2.1104,0,2.1104,0,0,0,0,0,0
2022-01-27,2.1138,2.1138,2.1138,2.1138,0,2.1138,0,0,0,0,0,0
2022-01-28,2.0964,2.0964,2.0964,2.0964,0,2.0964,0,0,0,0,0,0
2022-01-29,2.0888,2.0888,2.0888,2.0888,0,2.0888,0,0,0,0,0,0
2022-01-30,2.0888,2.0888,2.0888,2.0888,0,2.0888,0,0,0,0,0,0
2022-01-31,2.159,2.159,2.159,2.159,0,2.159,0,0,0,0,0,0
2022-02-07,2.1051,2.1051,2.1051,2.1051,0,2.1051,0,0,0,0,0,0
2022-02-08,2.1001,2.1001,2.1001,2.1001,0,2.1001,0,0,0,0,0,0
2022-02-09,2.1084,2.1084,2.1084,2.1084,0,2.1084,0,0,0,0,0,0
2022-02-10,2.101,2.101,2.101,2.101,0,2.101,0,0,0,0,0,0
2022-02-11,2.1488,2.1488,2.1488,2.1488,0,2.1488,0,0,0,0,0,0
2022-02-14,2.1615,2.1615,2.1615,2.1615,0,2.1615,0,0,0,0,0,0
2022-02-15,2.1544,2.1544,2.1544,2.1544,0,2.1544,0,0,0,0,0,0
2022-02-16,2.1566,2.1566,2.1566,2.1566,0,2.1566,0,0,0,0,0,0
2022-02-17,2.1503,2.1503,2.1503,2.1503,0,2.1503,0,0,0,0,0,0
2022-02-18,2.1652,2.1652,2.1652,2.1652,0,2.1652,0,0,0,0,0,0
2022-02-21,2.1936,2.1936,2.1936,2.1936,0,2.1936,0,0,0,0,0,0
2022-02-22,2.2197,2.2197,2.2197,2.2197,0,2.2197,0,0,0,0,0,0
2022-02-23,2.2006,2.2006,2.2006,2.2006,0,2.2006,0,0,0,0,0,0
2022-02-24,2.1969,2.1969,2.1969,2.1969,0,2.1969,0,0,0,0,0,0
2022-02-25,2.2024,2.2024,2.2024,2.2024,0,2.2024,0,0,0,0,0,0
2022-02-28,2.1757,2.1757,2.1757,2.1757,0,2.1757,0,0,0,0,0,0
2022-03-01,2.1958,2.1958,2.1958,2.1958,0,2.1958,0,0,0,0,0,0
2022-03-02,2.2072,2.2072,2.2072,2.2072,0,2.2072,0,0,0,0,0,0
2022-03-03,2.2319,2.2319,2.2319,2.2319,0,2.2319,0,0,0,0,0,0
2022-03-04,2.2268,2.2268,2.2268,2.2268,0,2.2268,0,0,0,0,0,0
2022-03-07,2.2155,2.2155,2.2155,2.2155,0,2.2155,0,0,0,0,0,0
2022-03-08,2.1978,2.1978,2.1978,2.1978,0,2.1978,0,0,0,0,0,0
2022-03-09,2.2253,2.2253,2.2253,2.2253,0,2.2253,0,0,0,0,0,0
2022-03-10,2.2326,2.2326,2.2326,2.2326,0,2.2326,0,0,0,0,0,0
2022-03-11,2.2122,2.2122,2.2122,2.2122,0,2.2122,0,0,0,0,0,0
2022-03-14,2.1373,2.1373,2.1373,2.1373,0,2.1373,0,0,0,0,0,0
2022-03-15,2.1889,2.1889,2.1889,2.1889,0,2.1889,0,0,0,0,0,0
2022-03-16,2.1912,2.1912,2.1912,2.1912,0,2.1912,0,0,0,0,0,0
2022-03-17,2.1587,2.1587,2.1587,2.1587,0,2.1587,0,0,0,0,0,0
2022-03-18,2.1618,2.1618,2.1618,2.1618,0,2.1618,0,0,0,0,0,0
2022-03-21,2.1816,2.1816,2.1816,2.1816,0,2.1816,0,0,0,0,0,0
2022-03-22,2.207,2.207,2.207,2.207,0,2.207,0,0,0,0,0,0
2022-03-23,2.2043,2.2043,2.2043,2.2043,0,2.2043,0,0,0,0,0,0
2022-03-24,2.2031,2.2031,2.2031,2.2031,0,2.2031,0,0,0,0,0,0
2022-03-25,2.2011,2.2011,2.2011,2.2011,0,2.2011,0,0,0,0,0,0
2022-03-28,2.2112,2.2112,2.2112,2.2112,0,2.2112,0,0,0,0,0,0
2022-03-29,2.2097,2.2097,2.2097,2.2097,0,2.2097,0,0,0,0,0,0
2022-03-30,2.197,2.197,2.197,2.197,0,2.197,0,0,0,0,0,0
2022-03-31,2.2007,2.2007,2.2007,2.2007,0,2.2007,0,0,0,0,0,0
2022-04-01,2.1765,2.1765,2.1765,2.1765,0,2.1765,0,0,0,0,0,0
2022-04-02,2.1765,2.1765,2.1765,2.1765,0,2.1765,0,0,0,0,0,0
2022-04-06,2.1646,2.1646,2.1646,2.1646,0,2.1646,0,0,0,0,0,0
2022-04-07,2.1617,2.1617,2.1617,2.1617,0,2.1617,0,0,0,0,0,0
2022-04-08,2.1598,2.1598,2.1598,2.1598,0,2.1598,0,0,0,0,0,0
2022-04-11,2.1677,2.1677,2.1677,2.1677,0,2.1677,0,0,0,0,0,0
2022-04-12,2.1714,2.1714,2.1714,2.1714,0,2.1714,0,0,0,0,0,0
2022-04-13,2.1679,2.1679,2.1679,2.1679,0,2.1679,0,0,0,0,0,0
2022-04-14,2.148,2.148,2.148,2.148,0,2.148,0,0,0,0,0,0
2022-04-15,2.1345,2.1345,2.1345,2.1345,0,2.1345,0,0,0,0,0,0
