time,normper,normcjl,normcje,normjc,normccl,y1,y2,y3,y4
220930,-0.781408282,0.390404218,0.180936682,0.550094397,1.047194482,0.7619907881094828,0.41505046201201085,-1.1973513881768572,0.08811712765489149
221014,1.16591753,0.398600236,0.178575596,0.728146024,0.726432575,0.48325717759588915,1.4523431064500625,0.42764568087743593,-0.26719184110535366
221021,-0.198483403,0.12078204,0.022743937,0.434703825,0.721299472,0.3258876764430049,0.5202142800161834,-0.6194870081187951,-0.0545624125754921
221028,-0.769229638,0.545406003,0.301352056,0.463292978,0.968806295,0.9233450795133511,0.31296892769207274,-1.0797545500901227,0.11299931782874328
221104,1.637453654,0.37526326,0.190381025,0.883064959,0.625025273,0.3929453002175269,1.7708884493303305,0.811898272287719,-0.2628146672090417
221111,-0.048725374,0.077881972,0.013299594,0.61070255,0.326483999,0.13924671231010396,0.5480840690845405,-0.3283647512191313,0.24578910578424185
221118,0.141340037,0.000736171,-0.036283207,0.898276457,2.725650738,0.8069986161689422,1.9445250788066923,-1.5978381319941652,-1.091349974432683
221125,-0.534980633,0.306292833,0.171492339,0.702857786,2.472714234,1.135409956344421,1.303710961060629,-1.8462789874390504,-0.7643911155399268
221202,0.287274234,0.206016505,0.103020852,0.698431531,1.944962798,0.7796428934826658,1.5153498283791622,-0.9543905385986802,-0.756184151866549
221209,0.07007533,0.17170058,0.086493252,0.747398232,1.19238145,0.5158031277502644,1.0931550945304827,-0.718576423740543,-0.20040025337192102
221216,-0.683245796,-0.008149387,-0.050449721,0.347310318,-1.272831215,-0.4142033550008811,-0.6988589669003219,0.10623681054530304,1.2291332691580736
221223,-1.269077835,0.008374778,-0.064616236,0.954629847,1.087597706,0.37707178341442615,0.4790405800334202,-1.7762294833262278,0.41702213887550654
221230,0.424094092,-0.232179404,-0.227531153,0.677724768,0.874699405,-0.09276110453173864,1.1244293781403487,-0.38187719000291,-0.2841533576347479
230106,0.656588325,-0.319928417,-0.279475039,0.740960384,0.684569268,-0.27160893583669454,1.2147163713442033,-0.13472415879419364,-0.22605412910704037
230113,0.237407272,-0.208363467,-0.196837038,0.902751531,0.273419121,-0.24918264157157166,0.9062972305304551,-0.2240204619012572,0.30525346389823843
230120,0.790160544,-0.273725168,-0.23461441,0.507899767,-1.272831215,-0.8498595379281555,0.23319463135768348,1.1193342150192078,0.7657581340810345
230203,0.298771921,-0.161792739,-0.137809894,0.592364134,0.245700364,-0.17678003926869174,0.7034673580409869,-0.0801790674804904,0.10667310827234905
230210,-0.035158627,-0.102385022,-0.097671436,0.637854672,-0.010589768,-0.16780973896974782,0.4339314970125362,-0.18396787376715998,0.4218098484375877
230217,-0.396013143,-0.200662925,-0.166142923,0.588368487,2.233967907,0.488601044103386,1.2262119232046844,-1.726203671421933,-0.8676510814124607
230224,0.356600835,0.006797509,-0.017394521,0.580379697,1.907069091,0.5544290016286817,1.4658961849209413,-0.9096091062263033,-0.8827753990254171
230303,0.195895122,-0.079006756,-0.076421665,0.376664302,1.605584838,0.38426242914649356,1.105167473281134,-0.8477225090274803,-0.8049325189296674
230310,-0.715407891,0.017186014,-0.012672349,0.574679141,1.038319917,0.37351033552166696,0.48610714600305366,-1.238140012935222,0.00929633458238277
230316,-0.234809808,-0.110246594,-0.114199037,0.775803375,-0.703284914,-0.40052545200005496,0.11041555796759644,0.017253628919925712,0.9986118385663503
