per,normcjl,normcje,jc,normccl,normper,normjc,time
-0.015155092,-0.481652883,-0.49,-11.6991,-0.826440032,-0.742610973,0.443424972,181219
0.00412758,-0.566355008,-0.53,4.2386,-1.081062831,0.217095549,0.624790848,181220
-0.012838802,-0.377043719,-0.44,-25.144,-0.39424656,-0.627328266,0.290426354,181221
0.018096357,-0.421251346,-0.46,-19.7218,-0.403657322,0.91232733,0.352129238,181224
-0.012728833,-0.239327435,-0.38,-30.3124,-0.301469512,-0.621855064,0.231611632,181225
-0.003819527,-0.460618296,-0.48,-19.4053,-0.378618405,-0.178435237,0.355730906,181226
-0.013846526,-0.421115262,-0.46,-30.2702,-0.350894156,-0.677483104,0.232091855,181227
-0.007814775,-0.411550552,-0.46,-47.6363,-0.358103428,-0.377280374,0.034471248,181228
-0.008347979,-0.490128928,-0.5,-35.1567,-0.365723968,-0.403818157,0.176485064,190102
-0.003768414,-0.410909016,-0.46,-26.207,-0.338120679,-0.175891322,0.278329758,190103
0.027662912,-0.316408896,-0.42,-3.0786,-0.340418937,1.388458709,0.541523476,190104
0.019538022,-0.375177434,-0.44,-19.7234,-0.382344003,0.98407959,0.352111031,190107
-0.001498548,-0.522205702,-0.51,-6.4967,-0.400802643,-0.062919157,0.502626603,190108
-9.36E-05,-0.326362416,-0.41,-14.9717,-0.376513685,0.007005683,0.406183841,190109
-0.002898957,-0.442363695,-0.47,-4.4606,-0.435542628,-0.132618089,0.525796763,190110
0.006122449,-0.405640649,-0.45,-2.8757,-0.458525209,0.316381,0.543832413,190111
-0.004195609,-0.516606847,-0.5,3.6526,-0.575567023,-0.197152993,0.618122357,190114
0.01512157,-0.356320179,-0.42,4.0445,-0.602880006,0.764270956,0.622582053,190115
-0.001336098,-0.50597291,-0.49,4.1221,-0.803021993,-0.054833954,0.623465115,190116
-0.008218415,-0.546409086,-0.52,3.6692,-1.070394075,-0.397369703,0.61831126,190117
0.005834862,-0.475937385,-0.48,-13.6333,-0.614274527,0.302067677,0.421414401,190121
-0.014484654,-0.526754772,-0.51,-14.0518,-0.647151713,-0.709242998,0.416652006,190122
0.002928462,-0.544153992,-0.52,-13.0846,-0.66147349,0.157414953,0.42765843,190123
0.006880946,-0.4417416,-0.46,-7.37,-0.586501893,0.354131708,0.492688731,190124
-0.00575406,-0.471952089,-0.48,-8.4417,-0.622330526,-0.274717741,0.480493131,190125
-0.008481685,-0.498177282,-0.49,-15.6196,-0.622451487,-0.41047276,0.398810949,190128
-0.012917217,-0.399711306,-0.45,-11.8875,-0.616234094,-0.631231013,0.441281041,190129
-0.011090485,-0.510988551,-0.5,-9.8235,-0.666602234,-0.540313809,0.464768694,190130
-0.007935749,-0.452414418,-0.48,7.1261,-0.650853118,-0.3833013,0.657649665,190131
0.033803209,-0.410734052,-0.45,18.9304,-0.698826231,1.694063818,0.791978784,190201
0.024643732,-0.538866184,-0.51,3.9332,-0.769419041,1.238192878,0.621315494,190211
0.007894618,-0.530584544,-0.5,-6.085,-0.827456104,0.404582581,0.507311616,190212
0.018794326,-0.496136033,-0.48,-0.4088,-0.924321633,0.947065534,0.571904938,190213
0.003529048,-0.662002116,-0.57,1.6301,-1.14047885,0.187306365,0.595106961,190214
-0.008261893,-0.380543003,-0.42,-0.1348,0.102612636,-0.399533621,0.575022969,190215
0.036305324,-0.309488089,-0.38,16.001,0.142723287,1.818595112,0.758643159,190218
-0.002962009,-0.136137425,-0.28,-8.2836,0.169479849,-0.135756213,0.482292258,190219
0.000171969,-0.285304145,-0.36,-15.6243,0.126417751,0.020223162,0.398757464,190220
0.000686401,-0.083201028,-0.25,2.8569,0.193599462,0.045826654,0.609067548,190221
0.029387279,-0.119068693,-0.27,27.5023,0.143473245,1.474281165,0.889524237,190222
0.068436463,0.146040985,-0.09,78.6534,0.149376139,3.417775124,1.471607226,190225
-0.000869016,0.12844736,-0.09,24.6565,0.129103084,-0.03158709,0.857139952,190226
-0.017259935,-0.003572866,-0.17,-0.4842,0.109846101,-0.847369875,0.57104691,190227
0.003694435,-0.132754783,-0.24,9.3087,0.024713785,0.195537744,0.682486947,190228
0.011335905,0.003406263,-0.16,13.975,0.014915948,0.575856851,0.735587934,190301
0.017416997,0.135348727,-0.07,-13.8467,0.010972621,0.878515303,0.418985978,190304
0.028346041,0.044581176,-0.12,3.5122,-0.054926904,1.422458321,0.616524651,190305
0.024407407,0.221625529,0,9.9706,-0.013655029,1.226430886,0.690019156,190306
0.016977804,0.254168874,0.03,-16.2153,-0.021831989,0.856656486,0.392032075,190307
-0.032814742,0.507206021,0.18,50.7001,-0.033492624,-1.621539022,1.153507705,190308
0.022757304,0.180800544,-0.02,-7.581,-0.113254274,1.14430458,0.490287619,190311
0.021203707,0.232570513,0.04,-4.8029,-0.258068723,1.066981418,0.521901499,190312
-0.018950329,0.251058399,0.04,-21.2642,-0.508167582,-0.93150148,0.334577225,190313
-0.021929825,-0.191251155,-0.25,-8.9024,-0.915539868,-1.079792222,0.475250514,190314
0.029498712,0.188012958,-0.01,12.617,0.065622778,1.479827231,0.720134332,190318
0.001713015,0.049441294,-0.08,-34.7801,0.039737135,0.096921655,0.18077065,190319
-0.00285192,0.212391306,0.01,-45.7856,0.093274451,-0.130277039,0.055531616,190320
0.016385751,0.370150713,0.13,-48.078,0.150101905,0.827189765,0.029444845,190321
0.005631594,0.227924241,0.04,-10.9402,0.110886365,0.291950945,0.452061009,190322
-0.013735368,0.199929965,0.02,-31.0711,0.158327249,-0.671950725,0.222977872,190325
-0.032773423,0.227088301,0.02,-36.8787,0.144271587,-1.619482558,0.15688926,190326
0.00430299,0.145068961,-0.04,-56.2795,0.144973161,0.225825777,-0.063885575,190327
-0.014063851,0.193786777,-0.01,-51.5234,0.142263635,-0.688299459,-0.009762694,190328
0.03541486,0.307999533,0.07,-13.2561,0.097072625,1.774276352,0.425706815,190329
0.040686785,0.216901495,0.05,8.1621,0.094024409,2.036662229,0.66943901,190401
0.000208819,0.058092302,-0.04,-28.9497,0.076485071,0.022057201,0.247118718,190402
0.011495042,0.055895529,-0.05,-7.4369,0.063929324,0.583777165,0.491927431,190403
0.010879543,0.108870808,0,11.0425,0.06917903,0.553143527,0.702217031,190404
-0.010722659,0.183794376,0.05,-46.8296,0.032092403,-0.522006958,0.043651234,190408
0.005413925,0.056478743,-0.04,-21.2464,0.005650339,0.281117469,0.334779783,190409
0.000481199,0.207745034,0.06,-31.9609,0.012666074,0.035613666,0.212852235,190410
-0.022023352,0.089955231,-0.03,-5.9749,-0.078441713,-1.0844471,0.508564518,190411
-0.006524942,-0.041481781,-0.12,-13.1676,-0.117100833,-0.313084855,0.426713916,190412
-0.015189873,0.158755052,0.01,-46.9825,-0.246359703,-0.744342037,0.041911281,190415
0.021252952,0.093921087,-0.04,-17.8111,-0.368457686,1.069432362,0.373872387,190416
0.004434897,-0.062905178,-0.13,-35.3288,-0.586114818,0.232390843,0.174526621,190417
-0.003191563,-0.399905711,-0.35,-9.971,-0.934845235,-0.14718121,0.463090191,190418
-0.018108156,0.162293217,0.01,-46.0417,-0.135244975,-0.889586183,0.052617281,190422
-0.019593718,0.290678075,0.08,-75.2624,0.039543597,-0.963523216,-0.279904843,190423
0.008636929,0.408020747,0.16,-52.7256,0.025318589,0.441527705,-0.023443341,190424
-0.040693377,0.423923051,0.16,-47.2194,0.114999037,-2.013661928,0.039215436,190425
-0.013878553,0.521591968,0.2,-32.8306,0.143787743,-0.679077101,0.20295533,190426
-0.025975508,0.705343283,0.29,-6.8011,0.279530121,-1.28114753,0.499162629,190429
-0.000683475,0.58836998,0.22,-40.36,0.16938308,-0.022352638,0.117273191,190430
-0.091476091,0.83784952,0.3,-98.7984,0.239274317,-4.541138505,-0.547736917,190506
0.02156543,0.837888401,0.29,-67.4043,0.217090079,1.084984521,-0.190482204,190507
-0.005745711,0.685047433,0.21,-74.5419,0.142529749,-0.274302208,-0.271705786,190508
-0.012389527,0.64682747,0.18,-45.6128,0.185567655,-0.604967664,0.057498024,190509
0.034236748,1.111007553,0.45,-46.323,0.249338268,1.715641233,0.049416178,190510
-0.014660619,0.219001066,-0.05,-67.5044,-0.039927747,-0.718000848,-0.19162131,190513
0.001741314,0.535569665,0.13,-26.8124,0.004368153,0.098330108,0.271440501,190514
0.019816892,0.220381339,-0.04,-30.355,-0.378860327,0.997959065,0.231126858,190515
0.007149311,-0.226652249,-0.29,-16.9588,-0.794603111,0.367488345,0.383571285,190516
-0.054385674,0.695467524,0.21,-117.7792,0.774574903,-2.695133185,-0.763732288,190517
0.000911917,0.693387394,0.19,-98.5589,0.709643065,0.057050678,-0.545011485,190520
0.018557794,0.740588853,0.23,-106.2725,0.712836434,0.935293239,-0.63278976,190521
-0.006094319,0.536716653,0.12,-86.5929,0.693482682,-0.291652571,-0.408842271,190522
-0.014869888,0.570037617,0.12,-84.7202,0.752487433,-0.728416252,-0.387531551,190523
-0.002346729,0.527968442,0.09,-69.1573,0.763349727,-0.105133475,-0.210430778,190524
0.026024883,0.708745365,0.21,-59.947,0.762551384,1.306933332,-0.10562054,190527
-0.00490918,0.393051586,0.04,-66.6855,0.668685687,-0.232667715,-0.182302492,190528
-0.004726675,0.430007918,0.06,-90.8638,0.709376951,-0.223584366,-0.457443733,190529
-0.003163127,0.68077053,0.18,-57.803,0.763083612,-0.145765939,-0.081222512,190530
-0.005323573,0.646769149,0.17,-103.2005,0.664500439,-0.253292226,-0.597831393,190531
-0.005096074,0.72721381,0.21,-65.8153,0.795380186,-0.241969507,-0.172399897,190603
-0.007584057,0.410373044,0.03,-48.6129,0.693748796,-0.365797445,0.023357856,190604
-0.003176755,0.45040097,0.05,-62.0245,0.694111679,-0.14644421,-0.129261818,190605
-0.028448762,0.651609826,0.14,-66.9844,0.743221825,-1.4042424,-0.185703878,190606
0.005753542,0.671128057,0.15,-67.2643,0.634260201,0.298020347,-0.188889049,190610
0.043554936,0.923057097,0.31,-24.8723,0.637018111,2.179411285,0.293518213,190611
-0.011419317,0.485840945,0.08,-47.0922,0.432836028,-0.556679913,0.04066293,190612
0.003224073,0.558256693,0.12,-39.0505,0.44014207,0.172127634,0.132174878,190613
-0.015138807,0.393284872,0.02,-26.3267,0.338123605,-0.741800462,0.27696761,190614
0.005716909,0.326467979,-0.02,-10.0185,0.186511151,0.296197108,0.462549657,190617
0.001294147,0.350690804,0,-6.3468,0.038285603,0.076074422,0.504332416,190618
0.014582904,0.356075814,0.02,-3.9164,-0.287438042,0.737461328,0.531989583,190619
0.017439748,0.026793147,-0.16,-0.5338,-0.798788359,0.879647629,0.570482478,190620
0.004623116,0.661019013,0.21,-46.3051,0.537709171,0.24175858,0.049619874,190621
-0.000321634,0.129361062,-0.1,-49.6046,0.409079298,-0.004343663,0.01207263,190624
-0.009754511,0.549177994,0.13,-54.1882,0.504227181,-0.473821834,-0.040087257,190625
0.001464546,0.157821909,-0.09,-46.3936,0.3390671,0.084555251,0.048612773,190626
0.00677802,0.543190329,0.13,-50.2833,0.527524259,0.349009039,0.004349244,190627
-0.005934959,0.400166798,0.04,-30.4798,0.442730634,-0.283721158,0.229706674,190628
0.028435644,0.57800821,0.17,-50.2619,0.507565703,1.426917899,0.004592769,190701
-0.00417213,0.080895973,-0.12,-51.01,0.403611863,-0.195984434,-0.003920368,190702
-0.005435,0.113750366,-0.11,-36.1227,0.402402253,-0.258837993,0.165492296,190703
-0.001725522,0.231579049,-0.04,-41.0207,0.423425266,-0.074215746,0.109754639,190704
0.009089097,0.115208401,-0.1,-25.6599,0.363743134,0.464032292,0.284555579,190705
-0.040318566,0.495036287,0.09,-49.1807,0.490945668,-1.99500743,0.016896475,190708
-0.001200977,0.057334124,-0.16,-52.2235,0.277667322,-0.048108926,-0.017729605,190709
-0.00540563,-0.014673374,-0.2,-34.0649,0.307302755,-0.257376236,0.188909395,190710
-0.000833229,0.378218508,0.02,-43.9474,0.401555527,-0.029805957,0.076449738,190711
0.01069585,0.285273625,-0.03,-18.5679,0.239685584,0.54400105,0.365260247,190712
0.013819812,0.703710283,0.21,-19.3243,0.360186882,0.699481925,0.35665266,190715
0.00414533,0.053115542,-0.15,-10.8458,-0.001365396,0.217978974,0.45313525,190716
-0.002117522,0.09446542,-0.12,-17.685,-0.304638689,-0.093725748,0.375307364,190717
-0.014067076,-0.156277751,-0.27,4.0913,-0.856607693,-0.688459969,0.623114621,190718
-0.018254035,0.37085057,0,-43.3749,0.337252686,-0.896846641,0.082964603,190722
-0.021941211,0.028698313,-0.18,-47.5182,0.210630764,-1.080358908,0.035815188,190723
0.008920422,0.249211555,-0.05,-52.6271,0.299633831,0.455637268,-0.022322443,190724
0.005199736,0.06876512,-0.15,-45.2432,0.260248945,0.270457194,0.061703953,190725
0.004527494,0.069717703,-0.15,-38.9099,0.2789737,0.236999433,0.133774861,190726
-0.001940545,-0.034988664,-0.21,-53.0183,0.178697073,-0.08491753,-0.026774173,190729
0.008241758,0.251408328,-0.04,-45.3175,0.341365358,0.421859881,0.060858443,190730
-0.001641362,-0.01245716,-0.19,-29.203,0.241330653,-0.070027069,0.244236246,190731
-0.008014873,0.019833459,-0.18,-29.469,0.282699298,-0.387239334,0.241209252,190801
-0.01155005,0.12842792,-0.13,-30.7198,0.259668333,-0.563186549,0.226975552,190802
-0.010455026,0.158657849,-0.11,-26.9846,0.240895194,-0.508686753,0.269480921,190805
-0.023255814,0.591072205,0.1,-23.7627,0.465084217,-1.145787241,0.306145102,190806
-0.005226936,0.037874214,-0.19,-34.7641,0.254563781,-0.248482562,0.180952725,190807
0.00203613,-0.016014766,-0.22,-39.5009,0.183946779,0.113003222,0.127049471,190808
-0.010720693,0.159902039,-0.13,-29.7526,0.158303057,-0.521909109,0.237981975,190809
0.020918171,0.199813323,-0.11,-19.245,0.007077678,1.052770174,0.357555068,190812
0.000989929,-0.07418065,-0.25,-11.5884,-0.193886843,0.060933367,0.444684702,190813
0.008047945,-0.078982446,-0.25,-11.8403,-0.412390702,0.412213729,0.441818161,190814
0.005444723,-0.179217505,-0.31,-4.7504,-0.866163608,0.282650298,0.522498932,190815
-0.00728863,0.312179234,-0.04,-57.8625,1.008464995,-0.351093921,-0.081899603,190816
0.035230129,0.648518791,0.16,-21.2363,1.213566381,1.765082214,0.334894718,190819
-0.001986837,0.274328641,-0.03,-40.8061,1.017730603,-0.087221502,0.112196717,190820
0.001445445,0.009860498,-0.18,-39.9213,1.023730266,0.083604586,0.122265455,190821
0.000124039,0.180781103,-0.09,-50.7142,1.028665473,0.017837666,-0.000554259,190822
0.000371763,0.321860588,-0.01,-46.1024,1.046011273,0.030166991,0.051926535,190823
-0.006978193,0.382961982,0.02,-40.4584,1.044511358,-0.335643344,0.116153431,190826
0.014442803,0.707656698,0.22,-61.7238,1.154222939,0.730488443,-0.12583995,190827
-0.00016374,0.032450324,-0.16,-42.3935,1.017174183,0.003514786,0.094132618,190828
-0.000899575,0.199463394,-0.07,-42.9838,0.978152181,-0.033108024,0.087415195,190829
-0.006873842,0.492742312,0.09,-27.494,1.048527261,-0.330449752,0.263684114,190830
0.028167316,0.633219142,0.18,-30.8958,1.106346595,1.413563104,0.224972729,190902
0.003557154,0.153331161,-0.08,-40.1805,0.93804153,0.188705212,0.119315843,190903
0.020125539,0.591985907,0.17,4.7338,1.081428639,1.013320553,0.630426064,190904
0.014865972,0.907640805,0.38,-12.6051,1.104507988,0.751549739,0.433114985,190905
0.002717708,0.308563307,0.03,-3.2378,0.858255688,0.146925639,0.539711832,190906
0.02236787,0.463562168,0.13,-14.8594,0.877125596,1.12492229,0.407461779,190909
0.00045833,0.331794668,0.05,-8.905,0.676862648,0.034475466,0.475220927,190910
-0.003219624,0.530145774,0.17,0.7087,0.67567723,-0.148577818,0.584621726,190911
0.00488531,0.299523489,0.03,-2.4115,0.397781545,0.254808083,0.549114859,190912
-0.001947531,0.358622515,0.07,-12.9398,0.359848191,-0.085265226,0.429306207,190916
-0.020467836,0.347891376,0.05,-10.4502,0.076291533,-1.007028428,0.45763705,190917
-0.000779606,-0.003864473,-0.16,-10.2381,-0.251101372,-0.027137118,0.46005068,190918
0.008755014,-0.156083346,-0.25,-6.0687,-0.781055484,0.447404844,0.507497104,190919
0.002137001,0.250066935,0,-57.0848,0.488405488,0.118023613,-0.073049629,190920
-0.002218158,0.363482632,0.05,-32.084,0.596254271,-0.098734443,0.211451397,190923
0.001911375,0.567315952,0.18,-53.5418,0.643453233,0.106794114,-0.032731433,190924
-0.018701957,0.423748087,0.08,-39.4091,0.577190825,-0.919139904,0.128094126,190925
-0.02329807,0.485063326,0.11,-17.0403,0.616527326,-1.147890339,0.382643842,190926
0.002651348,0.191045671,-0.06,-27.0299,0.493969692,0.143622875,0.268965422,190927
-0.018185533,0.256443409,-0.03,-46.903,0.518113498,-0.893437269,0.042815965,190930
-0.004027173,0.171410797,-0.08,-25.1607,0.461721503,-0.188769864,0.290236314,191008
0.007701923,0.286187327,-0.02,-23.1535,0.532217544,0.394992071,0.313077601,191009
0.013019589,0.310274068,0.01,-23.1594,0.433973061,0.659654497,0.313010461,191010
0.00854498,0.36462962,0.04,0.0835,0.419989975,0.436951365,0.577507152,191011
0.0111699,0.461540359,0.11,-28.1312,0.229307135,0.567594714,0.256432984,191014
-0.011401877,0.099072811,-0.11,-9.2029,-0.006663486,-0.555811917,0.471830921,191015
-0.007050388,0.134007334,-0.09,-17.356,-0.24952888,-0.339236519,0.379051278,191016
-0.000437532,-0.191834369,-0.28,-1.654,-0.824794964,-0.010111954,0.557734964,191017
0.002570065,0.074383415,-0.14,-48.4354,0.285239478,0.139577386,0.025377749,191021
0.014329539,0.35510379,0.02,-50.7525,0.426183176,0.724851247,-0.000990101,191022
-0.005037579,0.125861778,-0.11,-44.1949,0.311100929,-0.239058187,0.073633268,191023
0.002558895,0.252088744,-0.04,-34.2465,0.419433555,0.139021451,0.186842846,191024
0.011217884,0.376080056,0.03,-20.3684,0.431239344,0.569982897,0.344771139,191025
0.01628884,0.316397816,0.02,-38.0677,0.413651622,0.822366465,0.143358824,191028
-0.012089324,0.046466902,-0.14,-28.1126,0.300480557,-0.590026438,0.256644646,191029
-0.014930838,0.167250537,-0.08,-31.8954,0.394926867,-0.731449759,0.213597604,191030
-0.005354807,0.100414204,-0.12,-24.6174,0.341704049,-0.254846755,0.296418892,191031
0.010468453,0.243476616,-0.04,-14.1495,0.362436756,0.532683408,0.415540212,191101
0.002864174,0.108423677,-0.11,-30.0364,0.287682889,0.154215312,0.234752423,191104
0.007322636,0.295946443,0,-27.1029,0.333889972,0.376114801,0.268134705,191105
-0.009928563,0.161710003,-0.08,-19.3343,0.230395783,-0.482484473,0.356538863,191106
0.009818852,0.397114644,0.05,-16.6666,0.326825852,0.500352499,0.386896427,191107
-0.003419973,0.354714981,0.03,-17.4938,0.193478501,-0.15854927,0.377483158,191108
-0.024557795,0.122459696,-0.11,-14.1594,0.077743065,-1.210587371,0.415427553,191111
-0.002054485,0.18396934,-0.08,-14.2144,-0.006687678,-0.09058837,0.414801671,191112
0.001641969,-0.057695132,-0.22,-3.343,-0.323169906,0.093385667,0.53851469,191113
0.008321436,-0.243876505,-0.32,-9.1075,-0.837495863,0.425825488,0.472916542,191114
-0.005269272,0.449837196,0.06,-48.0367,1.415885665,-0.250589643,0.029914826,191115
0.005561277,0.341262176,0,-37.4609,1.373815446,0.288451239,0.150264012,191118
0.018448095,0.372677974,0.03,-31.5128,1.388137223,0.929833475,0.217951468,191119
-0.006489266,0.177553985,-0.08,-45.8757,1.310528678,-0.311309246,0.054506307,191120
0.001708359,0.268982512,-0.03,-28.7188,1.380613452,0.096689924,0.249746285,191121
-0.010385329,0.966156617,0.36,-51.0828,1.615156733,-0.505217905,-0.004748808,191122
0.004595437,0.350010387,0.01,-27.1021,1.345583161,0.240380985,0.268143809,191125
-0.001277508,0.34266189,0.01,-28.9624,1.348510416,-0.051917905,0.246974196,191126
0.003483464,0.553318814,0.13,-24.0568,1.346913731,0.185037631,0.302798339,191127
0.001968908,0.237294547,-0.05,-13.4595,1.253314149,0.109657555,0.423392189,191128
0.002704364,0.470171927,0.08,-13.9416,1.304045171,0.146261503,0.417906046,191129
0.005065359,0.236516928,-0.05,-9.4209,1.139441511,0.263769196,0.469350152,191202
0.008528265,0.361771871,0.02,-1.6548,1.218888662,0.436119453,0.55772586,191203
0.000814365,0.274931295,-0.03,-8.8682,1.049978792,0.052195475,0.475639699,191204
0.011007621,0.383331351,0.04,-7.4021,1.118636227,0.559518021,0.492323443,191205
0.009889146,0.275825557,-0.02,5.0896,0.991482077,0.50385106,0.634474953,191206
0.00561127,0.218806661,-0.04,0.996,0.91462349,0.290939411,0.587891108,191209
0.006177973,0.23039318,-0.03,1.1486,0.802541074,0.319144453,0.589627646,191210
-0.004412115,0.194914324,-0.05,4.3216,0.654146181,-0.207928586,0.625735361,191211
-0.002232054,0.110756533,-0.1,5.7989,0.579440699,-0.099426053,0.642546558,191212
0.012801885,0.359963907,0.05,19.3142,0.560256292,0.648819279,0.796346304,191213
0.01521958,0.273414939,0,-1.6391,0.401603911,0.769148954,0.557904521,191216
0.016510963,0.343361747,0.06,8.9376,0.160407778,0.833421618,0.678263949,191217
-0.002402563,0.091529909,-0.09,9.2752,-0.236174791,-0.107912356,0.682105728,191218
0.000914181,-0.263180891,-0.3,8.8624,-0.766685323,0.057163358,0.677408198,191219
-0.008723053,0.259553884,0.01,19.9248,0.576900519,-0.422485744,0.803294735,191220
-0.026762839,0.44044745,0.11,-10.1505,0.637018111,-1.320333318,0.461047539,191223
0.008477213,0.130041479,-0.08,-18.8702,0.50333207,0.433578574,0.361820171,191224
0.003637912,0.306852546,0.03,-15.2986,0.558514455,0.192724571,0.402463825,191225
0.011032521,0.286401172,0.02,-16.3404,0.507831817,0.560757305,0.390608478,191226
-0.00406693,0.462706787,0.13,-15.5929,0.580868038,-0.190748586,0.399114786,191227
0.012240229,0.513932423,0.16,3.0617,0.536572138,0.620865429,0.611398106,191230
0.005692816,0.162293217,-0.04,2.1378,0.441182334,0.294997989,0.600884423,191231
0.017717931,0.357397766,0.09,-4.3375,0.489760251,0.893492912,0.527197601,200102
0.001710673,0.124151017,-0.05,-2.6372,0.390330351,0.096805093,0.546546466,200103
0.008834898,0.56393331,0.23,-1.8503,0.578835894,0.451380703,0.555501133,200106
0.015051809,0.358058741,0.11,1.1605,0.387620825,0.760798923,0.589763064,200107
-0.010159011,0.578708066,0.24,9.8034,0.451149516,-0.493953965,0.688116474,200108
0.011895235,0.351954434,0.1,0.4571,0.264893846,0.603694935,0.5817586,200109
-0.002633504,0.309632533,0.08,-12.2279,0.261023096,-0.119406384,0.437407399,200110
0.016836588,0.448554125,0.17,11.5728,0.183825818,0.849628108,0.708251674,200113
-0.000288621,0.102610977,-0.04,1.2684,-0.099246996,-0.002700592,0.590990932,200114
-0.005503657,0.081576389,-0.06,-6.4266,-0.331298482,-0.26225508,0.503424318,200115
0.000650007,-0.202993198,-0.24,10.7324,-0.85358367,0.04401531,0.698688193,200116
0.014753161,0.196139074,0.02,11.2641,0.163407609,0.745935089,0.704738768,200120
-0.013087771,0.353626315,0.11,-7.3419,0.256329811,-0.639719556,0.4930085,200121
0.010249427,0.53325625,0.22,5.2874,0.31078643,0.521782394,0.636725853,200122
-0.044590753,0.800407177,0.38,-31.3411,0.357816047,-2.207635936,0.219905359,200123
-0.111083365,-0.015256588,-0.2,-105.5011,0.062356832,-5.517000602,-0.624011478,200203
0.029800121,0.570795795,0.14,-43.4743,0.331059485,1.494828481,0.081833463,200204
0.01958771,0.653709396,0.22,-59.5619,0.214598283,0.986552582,-0.101238226,200205
0.03588298,0.764539511,0.3,-32.4922,0.364976936,1.797574877,0.206806213,200206
0.010904837,0.657480847,0.25,-26.6369,0.27919143,0.554402419,0.273437635,200207
0.009349655,0.471299474,0.15,-62.0349,0.288457039,0.477000371,-0.129380167,200210
-0.000752389,0.414125055,0.12,-44.8768,0.267046951,-0.025782517,0.065873467,200211
0.019753541,0.444413305,0.15,-22.9461,0.263127816,0.994806059,0.315437746,200212
-0.00578635,0.494958525,0.18,-20.8418,0.286013628,-0.276324827,0.339384,200213
0.00110996,0.453142076,0.16,-15.2025,0.200179738,0.06690736,0.403557412,200214
0.036600186,0.397425692,0.14,1.1634,0.052196112,1.833270515,0.589796065,200217
0.008350211,0.402694059,0.16,-32.2142,-0.094553712,0.427257632,0.209969763,200218
-0.002962276,0.059900266,-0.06,0.5374,-0.43169607,-0.135769502,0.582672388,200219
0.016479057,0.78936499,0.41,-38.9127,1.418933881,0.831833643,0.133742997,200220
0.018770563,1.23729284,0.72,-9.0321,1.61380197,0.94588284,0.47377457,200221
0.009266276,1.261165736,0.75,-59.4665,1.625631951,0.472850564,-0.100152605,200224
0.005330964,2.120687199,1.31,-45.1219,1.908970879,0.276988466,0.063084308,200225
-0.021415824,2.087618961,1.29,-27.9929,1.730142211,-1.054210181,0.258006793,200226
-0.002416813,1.569783184,0.94,-43.7277,1.74835893,-0.108621584,0.078949853,200227
-0.060969719,2.30760731,1.33,-68.2897,1.742915688,-3.022823815,-0.20055777,200228
0.032150895,1.720407939,0.99,-57.8193,1.574562238,1.61182747,-0.081408001,200302
-0.001352217,1.697370983,1.02,-89.6235,1.49968741,-0.055636203,-0.44332952,200303
0.005407889,1.37691429,0.79,-58.1112,1.458609072,0.280817055,-0.084729729,200304
0.019271724,1.509323325,0.9,-72.5199,1.420022529,0.970825829,-0.248696079,200305
-0.009082908,1.150180098,0.65,-82.8602,1.367598054,-0.440395876,-0.366365352,200306
-0.042425572,1.560237914,0.88,-57.4167,1.3659046,-2.099873986,-0.076826543,200309
0.027612152,2.002450266,1.15,-39.9113,1.356663184,1.385932363,0.122379252,200310
-0.017447964,1.294525581,0.73,-64.5311,1.124273008,-0.856728156,-0.157786116,200311
-0.013620595,1.35164168,0.72,-16.8838,1.220146656,-0.666238425,0.384424761,200312
3.67E-05,1.982057214,1.08,-10.2006,1.20616357,0.013490768,0.460477418,200313
-0.052594779,1.434341436,0.73,-51.3142,0.797581675,-2.605999604,-0.007382065,200316
-0.003600883,1.617470655,0.81,-46.6619,0.727448517,-0.167553235,0.045559605,200317
-0.01454574,1.382824192,0.68,-32.0716,0.279989772,-0.712283273,0.211592505,200318
0.005789331,0.696653393,0.25,-10.4235,-0.600751093,0.29980158,0.457940888,200319
0.015289928,1.370596137,0.64,-52.4809,1.056123609,0.772650203,-0.020658734,200320
-0.03650135,1.520929285,0.7,-34.7095,1.105306331,-1.805023019,0.181574055,200323
0.012007952,1.720582903,0.82,-66.0408,1.261660454,0.609304907,-0.174966015,200324
0.021744204,1.291492868,0.61,-75.8237,1.024843107,1.093882176,-0.286292255,200325
-0.013480055,1.058110036,0.46,-77.1091,1.009505259,-0.659243692,-0.300919692,200326
-0.007994301,1.392136177,0.65,-83.7371,1.151440837,-0.386215457,-0.37634419,200327
-0.022632256,1.286652191,0.55,-52.2856,1.155722854,-1.114752502,-0.018436283,200330
-0.003266919,1.035384127,0.42,-82.6534,1.111475339,-0.15093171,-0.364012034,200331
-0.003838074,1.305101197,0.58,-68.8187,1.201083211,-0.179358329,-0.206577619,200401
0.03469515,1.422482749,0.65,-16.8019,1.221356266,1.738456089,0.385356757,200402
-0.004899636,0.980348159,0.41,-45.4393,1.004836166,-0.232192707,0.059472398,200403
0.030577403,0.906474376,0.4,-54.073,0.988337093,1.533514126,-0.038776318,200407
0.000841429,0.678865364,0.26,-42.5961,0.873133884,0.053542461,0.091827096,200408
0.009519836,0.698772404,0.28,-49.2614,0.898946951,0.48547035,0.015978135,200409
-0.017013742,0.929647416,0.41,-12.7102,0.901898398,-0.835116748,0.431918981,200410
-0.008521732,0.565294143,0.18,-29.3757,0.668443766,-0.412465915,0.242270976,200413
