time,收盘价,涨跌,ln,dln,per,涨跌幅,成交量,lncjl,成交金额,lncjje,振幅,jc,持仓量,lnccl,持仓量变化
211110,7055.6,-21,8.861576907,-0.002208569,-0.002976359,-0.2968,52657,10.87155446,73901248512,25.02599556,1.5799,-6.7313,66976,11.11208963,827
211111,7114,73,8.869819953,0.008243046,0.010261456,1.0368,43100,10.67127828,61120980992,24.83612103,1.0993,-5.8589,59838,10.99939619,-7138
211112,7165,50.4,8.87696334,0.007143388,0.007034194,0.7084,35564,10.47908917,50842342912,24.65199537,0.8799,8.3873,58029,10.96869816,-1809
211115,7104.8,-60.6,8.868525891,-0.008437449,-0.008529445,-0.8457,40996,10.62122978,58362894592,24.78994616,1.5547,6.5871,53527,10.88794148,-4502
211116,7054.8,-44.6,8.861463515,-0.007062376,-0.006321937,-0.6282,35595,10.47996046,50481694464,24.64487662,1.2255,8.8613,44812,10.71023124,-8715
211117,7094.2,36.8,8.867032828,0.005569313,0.005187336,0.5214,30333,10.31999151,42955343616,24.48342689,0.9607,-10.3344,35169,10.46792029,-9643
211118,7085.8,-9.8,8.86584806,-0.001184767,-0.001383048,-0.1381,31794,10.36703287,45083239424,24.53177638,1.181,1.1173,17911,9.793170328,-17258
211119,7170,107.2,8.877660934,0.011812873,0.014951185,1.5178,60691,11.0135507,86381895680,25.18204395,1.7642,0.1241,150436,11.92129302,10958
211122,7210.2,47.6,8.883251969,0.005591036,0.006601759,0.6646,48450,10.78828762,69873500160,24.9699523,0.8852,-44.8736,146246,11.89304541,-4190
211123,7225,3.4,8.885302513,0.002050544,0.000470588,0.0471,38807,10.56635592,56121888512,24.75079174,0.6425,-36.3791,142233,11.86522184,-4013
211124,7221.4,-10.2,8.884804119,-0.000498394,-0.001412468,-0.141,40744,10.61506387,58907516160,24.79923453,0.6472,-34.7117,142464,11.86684462,231
211125,7218,-9.2,8.884333185,-0.000470934,-0.001274591,-0.1273,34489,10.44839571,49759988736,24.63047706,0.4843,-15.5423,138158,11.83615324,-4306
211126,7196.4,-15.2,8.88133618,-0.002997005,-0.002112167,-0.2108,46212,10.74099478,66559573504,24.92136323,0.9873,-23.4622,141114,11.85732335,2956
211129,7215.2,23.2,8.883945191,0.002609011,0.003215434,0.3226,51020,10.83997299,73366716416,25.01873621,1.1596,-6.6978,139932,11.84891187,-1182
211130,7221.2,15.4,8.884776423,0.000831232,0.00213261,0.2137,52712,10.87259841,76227403776,25.05698686,1.0436,-31.5552,137782,11.833428,-2150
211201,7267.2,58.2,8.891126352,0.006349929,0.008008587,0.8073,48486,10.78903038,70149001216,24.97388741,0.9627,-5.637,132811,11.79668234,-4971
211202,7215.2,-42.6,8.883945191,-0.007181161,-0.005904202,-0.587,54222,10.90084201,78305579008,25.08388469,1.0058,-14.788,130025,11.77548202,-2786
211203,7288,76.8,8.893984439,0.010039248,0.01053787,1.065,51789,10.85493305,75095973888,25.04203278,1.126,-13.9173,122941,11.71945984,-7084
211206,7215.2,-63,8.883945191,-0.010039248,-0.008731567,-0.8656,50416,10.82806386,73195544576,25.01640039,1.1596,-25.2558,118648,11.68391641,-4293
211207,7177.2,-52,8.878664614,-0.005280577,-0.007245165,-0.7193,62768,11.04720067,90093457408,25.22411338,1.5825,-29.6257,119044,11.68724845,396
211208,7277.6,114.8,8.892556417,0.013891803,0.015774431,1.6027,56470,10.9414648,81800380416,25.12754773,1.3458,-25.3905,107546,11.58567394,-11498
211209,7302.4,28,8.89595834,0.003401924,0.003834356,0.3849,51752,10.85421836,75570941952,25.04833768,0.9018,-17.9177,101956,11.53229663,-5590
211210,7322,7.8,8.898638794,0.002680453,0.001065283,0.1066,47047,10.75890238,68753956864,24.95380013,0.8285,15.354,93005,11.44040853,-8951
211213,7334.6,15,8.900358156,0.001719362,0.002045101,0.2049,49477,10.80926319,72655806464,25.00899915,0.7541,-18.4306,82496,11.32050509,-10509
211214,7332.2,-9.4,8.900030886,-0.00032727,-0.001282016,-0.128,43192,10.67341057,63370793728,24.87226893,0.4795,8.0669,69339,11.1467628,-13157
211215,7314.6,-15.8,8.89762763,-0.002403256,-0.002160063,-0.2155,45689,10.72961285,67058276096,24.92882787,0.7639,0.3414,51321,10.8458553,-18018
211216,7380.6,50,8.906610215,0.008982585,0.006774517,0.6821,41452,10.63229141,61014148864,24.83437162,0.8922,-0.3974,26421,10.18191443,-24900
211217,7316,-35.4,8.89781901,-0.008791206,-0.00483871,-0.4815,51820,10.85553145,75810390016,25.05150119,1.0012,1.4399,85508,11.35636522,12966
211220,7230,-79.6,8.885994315,-0.011824694,-0.011009682,-1.089,53416,10.88586561,77374763008,25.07192651,1.4912,34.0268,92440,11.43431506,6932
211221,7268.8,47.2,8.891346495,0.00535218,0.006493506,0.6536,46381,10.74464517,67360613376,24.93332631,1.1355,-6.6675,86997,11.37362891,-5443
211222,7297,12.2,8.895218584,0.003872089,0.00167192,0.1675,34338,10.44400789,50111418624,24.63751474,0.6095,-5.463,84133,11.34015416,-2864
211223,7342.8,41.6,8.90147552,0.006256936,0.005665414,0.5698,41111,10.624031,60277853696,24.8222306,1.0875,5.61,87273,11.37679642,3140
211224,7309.4,-43,8.89691647,-0.00455905,-0.005882836,-0.5848,48422,10.78770953,70736650240,24.98222967,0.9983,30.6444,89080,11.39729012,1807
211227,7298.4,-3.2,8.895410425,-0.001506045,-0.000438452,-0.0438,46180,10.74030208,67567398144,24.93639143,0.8163,25.6507,91494,11.42402868,2414
211228,7310,9.6,8.896998553,0.001588128,0.001313269,0.1315,40970,10.62059537,59783543296,24.81399626,0.7972,23.9664,90181,11.40957404,-1313
211229,7291.2,-18,8.894423421,-0.002575132,-0.002468729,-0.2463,35897,10.48840901,52354633216,24.68130627,0.5582,43.4259,89851,11.40590802,-330
211230,7342.8,54.4,8.90147552,0.0070521,0.007408618,0.7464,49146,10.80255074,72079167488,25.0010309,0.9824,31.84,94072,11.45181573,4221
211231,7371.8,35.6,8.905417189,0.003941668,0.004829214,0.4853,39588,10.58628132,58414956800,24.7908378,0.8179,12.3976,93717,11.44803488,-355
220104,7371,-6.8,8.905308661,-0.000108528,-0.000922534,-0.0922,44534,10.70400822,65508050944,24.90543889,1.1087,16.5438,92724,11.43738262,-993
220105,7221.8,-143.8,8.884859508,-0.020449153,-0.019911933,-1.9523,58880,10.98325675,85546278912,25.17232334,2.0283,-0.8747,94931,11.46090559,2207
220106,7225.2,-7.4,8.885330194,0.000470686,-0.001024193,-0.1023,46624,10.74987071,67255447040,24.93176385,0.9983,-4.7601,86111,11.36339244,-8820
220107,7192,-35.2,8.880724576,-0.004605618,-0.004894327,-0.487,43406,10.67835296,62722337536,24.86198348,1.0045,16.324,85895,11.3608809,-216
220110,7191,-7,8.880585523,-0.000139053,-0.000973439,-0.0972,40528,10.60974837,58163995392,24.78653236,0.903,-0.4511,81912,11.31340078,-3983
220111,7157.8,-35.4,8.87595795,-0.004627573,-0.004945654,-0.4921,36357,10.50114204,52158968576,24.67756198,1.2818,22.5768,79391,11.28214029,-2521
220112,7200,54.4,8.881836305,0.005878355,0.007555556,0.7613,35300,10.47163824,50721426176,24.64961427,0.7417,3.0673,76584,11.24614346,-2807
220113,7118.8,-80.2,8.870494451,-0.011341854,-0.011265944,-1.114,46382,10.74466673,66326204928,24.9178509,1.4141,21.0406,78758,11.27413514,2174
220114,7088.4,-32.8,8.866214924,-0.004279527,-0.004627278,-0.4606,47356,10.76544881,67319176960,24.93271098,1.1346,7.2592,77582,11.25909072,-1176
220117,7154.6,63.6,8.875510785,0.009295861,0.008889386,0.8969,45558,10.72674152,65161675008,24.90013733,1.3087,-3.2593,66349,11.10268397,-11233
220118,7166,0.4,8.877102898,0.001592112,5.58E-05,0.0056,41825,10.64124953,59939601664,24.81660325,0.8318,2.8414,55643,10.92671156,-10706
220119,7122.2,-39.8,8.870971945,-0.006130952,-0.005588161,-0.5557,42362,10.65400701,60529102592,24.82639012,1.5861,3.438,43550,10.68166498,-12093
220120,7063.8,-44.2,8.862738429,-0.008233516,-0.006257255,-0.6218,34948,10.46161652,49540523520,24.62605683,1.4153,7.0146,23075,10.04650506,-20475
220121,7009.2,-76,8.854978851,-0.007759578,-0.010842892,-1.0727,49307,10.80582134,69248925696,24.96097347,1.2448,32.5845,77434,11.25718124,13416
220124,7004.2,2,8.854265248,-0.000713603,0.000285543,0.0286,40129,10.59985454,56138403840,24.75108598,1.1796,24.9544,74437,11.21770841,-2997
220125,6762.2,-237.4,8.81910356,-0.035161688,-0.035106918,-3.3916,53145,10.88077931,73109938176,25.01523015,3.4602,18.2434,82857,11.32487151,8420
220126,6786.2,-10,8.822646417,0.003542857,-0.001473579,-0.1471,46549,10.7482608,63178821376,24.86923498,0.924,3.6237,76410,11.24386886,-6447
220127,6622,-164.6,8.798152718,-0.024493699,-0.024856539,-2.4254,58744,10.9809443,78540976128,25.08688631,2.7436,16.0841,84398,11.34329898,7988
220128,6561,-68.4,8.788898309,-0.009254409,-0.01042524,-1.0318,61191,11.0217554,80725696512,25.11432278,2.7695,-19.53,80855,11.30041271,-3543
220207,6661.6,77.8,8.804114975,0.015216666,0.011678876,1.1817,42956,10.66793161,57300261376,24.77157102,0.8961,-15.0122,72778,11.19516899,-8077
220208,6742.4,87.4,8.816171224,0.012056249,0.012962743,1.3133,49481,10.80934404,66016687104,24.91317338,2.302,0.2079,76035,11.23894904,3257
220209,6841.8,118.6,8.830806134,0.01463491,0.01733462,1.764,44755,10.70895845,60854646528,24.83175401,1.7194,-1.2271,69129,11.1437296,-6906
220210,6836.4,-1.8,8.830016556,-0.000789578,-0.000263296,-0.0263,35093,10.46575696,47954367488,24.59351572,0.8862,-4.085,65908,11.09601511,-3221
220211,6753.8,-78.2,8.817860588,-0.012155968,-0.011578667,-1.1446,43387,10.67791514,58981314560,24.80048653,1.6159,8.7765,66091,11.09878786,183
220214,6699.2,-56.8,8.809743395,-0.008117193,-0.008478624,-0.8407,45982,10.73600529,61837393408,24.84777409,1.5453,3.5042,61247,11.02267015,-4844
220215,6755.4,61.6,8.818097464,0.008354069,0.009118631,0.9203,39186,10.57607482,52734307328,24.68853207,1.1175,-4.8776,50990,10.83938481,-10257
220216,6767.4,29.6,8.819872245,0.001774781,0.00437391,0.4393,34751,10.45596363,47042859776,24.57432493,0.6708,-4.6336,38470,10.557634,-12520
220217,6767.8,7.8,8.81993135,5.91E-05,0.001152516,0.1154,32151,10.37819883,43480466432,24.49557763,1.1923,-0.9888,20019,9.904437102,-18451
220218,6829.4,63.8,8.828992101,0.009060751,0.009341963,0.943,53824,10.89347474,73210191872,25.01660048,1.5313,-5.6217,147682,11.90281659,5579
220221,6843.2,20.8,8.831010737,0.002018636,0.003039514,0.3049,43717,10.68549232,59773899776,24.81383494,0.8003,-23.9129,144436,11.88059178,-3246
220222,6785.6,-57.6,8.822557999,-0.008452739,-0.008488564,-0.8417,56536,10.94263288,76539408384,25.06107159,1.2655,0.8378,146254,11.89310012,1818
220223,6885.2,121.6,8.837129459,0.014571461,0.01766107,1.7979,46793,10.7534889,64113231360,24.8839166,1.4815,-2.2236,137502,11.83139374,-8752
220224,6773.6,-101.2,8.820787982,-0.016341477,-0.014940357,-1.472,74534,11.21901068,1.01E+11,25.34221809,2.7928,8.7244,146235,11.8929702,8733
220225,6818.2,67.4,8.827350786,0.006562804,0.009885307,0.9984,68289,11.13150398,93583867904,25.26212385,1.6324,-1.2311,138533,11.83886384,-7702
220228,6848,30.4,8.831711918,0.004361131,0.004439252,0.4459,55006,10.91519755,74956697600,25.04017642,1.3172,-5.3081,134208,11.80714611,-4325
220301,6858.6,17.6,8.833258618,0.0015467,0.002566121,0.2573,50161,10.82299311,68774854656,24.95410403,0.9794,-15.4447,128542,11.76401098,-5666
220302,6867.4,16,8.834540857,0.001282238,0.002329848,0.2335,41792,10.64046021,57238544896,24.77049337,0.9458,-7.8404,122730,11.7177421,-5812
220303,6853.4,-13.6,8.832500158,-0.002040698,-0.001984416,-0.198,43508,10.68070011,59721462016,24.81295729,1.1737,-6.1522,121810,11.71021773,-920
220304,6817,-36.8,8.827174771,-0.005325387,-0.005398269,-0.5369,59745,10.99784078,81546924032,25.12444445,1.3686,13.1663,126239,11.74593221,4429
220307,6660.6,-144,8.80396485,-0.023209922,-0.021619674,-2.1162,65651,11.09210811,88025821184,25.20089603,2.4072,1.2098,121691,11.70924032,-4548
220308,6395.8,-255.8,8.763396804,-0.040568046,-0.039994997,-3.8457,83404,11.33145155,1.09E+11,25.41201762,4.2546,-34.0888,124821,11.73463599,3130
220309,6280.8,-160.4,8.74525264,-0.018144164,-0.025538148,-2.4902,97004,11.48250749,1.22E+11,25.52487077,6.9832,-24.8093,117260,11.67214897,-7561
220310,6376.2,178,8.760327588,0.015074948,0.027916314,2.8718,70357,11.16133756,90064666624,25.22379377,1.5843,-38.7402,103990,11.55205002,-13270
220311,6481.2,91.6,8.776660957,0.01633337,0.014133185,1.4336,83910,11.33750007,1.06E+11,25.38934424,3.994,7.0731,100720,11.52009967,-3270
220314,6312.6,-132.6,8.750302915,-0.026358042,-0.021005608,-2.0573,77472,11.25767186,99345125376,25.32186574,2.8393,-10.9779,88107,11.38630726,-12613
220315,5903,-448.4,8.683215975,-0.06708694,-0.075961376,-7.0599,96888,11.48131095,1.19E+11,25.50081194,6.5938,-61.9813,77179,11.25388268,-10928
220316,6153.2,159.4,8.724727551,0.041511575,0.02590522,2.6594,93028,11.4406558,1.11E+11,25.43646171,6.3933,-3.0714,59298,10.99033086,-17881
220317,6259.2,116.4,8.74180766,0.01708011,0.018596626,1.8949,56742,10.94626996,71273246720,24.98978687,2.6144,-8.3244,26120,10.17045658,-33178
220318,6293,58.6,8.747193184,0.005385523,0.009311934,0.9399,66762,11.10888934,83558600704,25.14881403,2.1301,-39.2166,104250,11.55454714,8169
220321,6304.6,3.2,8.749034805,0.001841621,0.000507566,0.0508,67496,11.11982362,84886376448,25.16457945,2.1424,-54.343,105407,11.56558433,1157
220322,6308,20.6,8.749573948,0.000539143,0.003265694,0.3276,56983,10.95050826,71789531136,24.9970045,1.9754,-50.1093,104284,11.55487323,-1123
220323,6352.6,56.8,8.756619457,0.007045509,0.008941221,0.9022,54230,10.90098954,68824870912,24.95483101,1.3914,-45.5009,105188,11.5635045,904
220324,6299.8,-48.4,8.748273166,-0.008346291,-0.007682784,-0.7624,56485,10.9417304,71240163328,24.98932259,1.1405,-44.315,104151,11.55359705,-1037
220325,6211,-101.2,8.734077193,-0.014195973,-0.016293673,-1.6032,58999,10.98527577,74127953920,25.02905854,2.1197,-57.2376,105048,11.56217267,897
220328,6258.8,17,8.741743752,0.00766656,0.002716176,0.2724,69433,11.14811754,86258266112,25.18061173,2.7877,-24.4814,108904,11.59822204,3856
220329,6216,-31.8,8.734881892,-0.00686186,-0.00511583,-0.509,56475,10.94155334,70492995584,24.97877919,1.4949,-37.0692,104972,11.56144893,-3932
220330,6375,148.2,8.76013937,0.025257478,0.023247059,2.38,65451,11.08905705,82632331264,25.13766686,2.168,-2.8744,103567,11.54797403,-1405
220331,6318.6,-47.4,8.751252944,-0.008886426,-0.007501662,-0.7446,48550,10.79034947,61512457984,24.84250556,1.087,-6.3609,95851,11.47055018,-7716
220401,6368.4,50.2,8.75910354,0.007850596,0.007882671,0.7945,54564,10.9071296,69127639040,24.95922047,1.5637,3.8794,93892,11.44990046,-1959
220406,6349,-14,8.756052599,-0.00305094,-0.002205072,-0.22,53424,10.88601536,67458661888,24.93478083,1.5999,-7.9271,90137,11.40908601,-3755
220407,6195.4,-134.2,8.73156236,-0.024490239,-0.021661233,-2.1202,66266,11.10143222,82930130944,25.14126429,2.591,-26.1908,94177,11.45293127,4040
220408,6210,-8.6,8.733916175,0.002353815,-0.001384863,-0.1383,69162,11.14420686,85318762496,25.16966023,2.1741,-14.1167,91359,11.42255208,-2818
220411,6007,-190.4,8.700680735,-0.03323544,-0.031696354,-3.0723,76655,11.24707011,92933853184,25.25515382,3.0464,-22.8935,89529,11.40231787,-1830
220412,6130.4,111.4,8.72101528,0.020334545,0.018171734,1.8508,82286,11.31795626,99512352768,25.32354762,3.2032,3.4935,71166,11.17277046,-18363
220413,6045,-76.8,8.706986763,-0.014028517,-0.012704715,-1.2545,62057,11.0358086,75364368384,25.04560043,1.529,0.6737,52627,10.87098458,-18539
220414,6114.8,45,8.718467341,0.011480578,0.007359194,0.7414,50369,10.82713119,61514027008,24.84253107,1.72,-11.6902,25655,10.15249376,-26972
220415,6018,-83.6,8.702510257,-0.015957084,-0.013891658,-1.3701,71121,11.17213793,86006665216,25.17769063,1.3734,-52.7489,100720,11.52009967,14092
220418,6051,15.4,8.707978827,0.005468569,0.002545034,0.2552,67566,11.12086018,81214029824,25.12035385,2.6112,-23.0069,98149,11.49424201,-2571
220419,6066.6,16.8,8.710553595,0.002574769,0.002769261,0.2777,52752,10.87335697,63902959872,24.88063152,1.1009,-25.7963,94798,11.45950359,-3351
220420,5904.2,-149.4,8.683419241,-0.027134354,-0.025304021,-2.468,66735,11.10848483,79975108608,25.10498128,2.98,-52.7208,102728,11.53984,7930
220421,5719.4,-205.6,8.651619184,-0.031800057,-0.035947827,-3.47,87203,11.37599401,1.02E+11,25.34413893,4.1148,-40.4013,108188,11.59162573,5460
220422,5686.6,-42.8,8.645867809,-0.005751375,-0.007526466,-0.747,83917,11.33758349,95296229376,25.28025608,2.639,-54.3844,107542,11.58563675,-646
220425,5316.8,-387.6,8.578626898,-0.067240911,-0.072900993,-6.7948,101696,11.52974325,1.11E+11,25.43582789,5.799,-52.9171,114732,11.65035425,7190
220426,5170.8,-200.8,8.550782694,-0.027844203,-0.038833449,-3.7382,110257,11.61056928,1.17E+11,25.48378105,4.8552,-63.2059,114632,11.64948228,-100
220427,5414.4,203.4,8.59681735,0.046034656,0.037566489,3.9033,117718,11.67604721,1.24E+11,25.54059938,5.7033,-22.6374,114127,11.64506714,-505
220428,5393,8.8,8.592857095,-0.003960255,0.001631745,0.1634,101020,11.5230738,1.08E+11,25.40768579,2.7599,-25.7641,110520,11.61295178,-3607
220429,5619,251.2,8.633908991,0.041051896,0.044705464,4.6798,106874,11.57940585,1.18E+11,25.49109235,4.4003,-8.9021,103391,11.5462732,-7129
220505,5652.2,57,8.639800129,0.005891138,0.010084569,1.0187,67189,11.11526482,75940491264,25.05321586,1.9981,-34.5023,94428,11.45559292,-8963
220506,5504.2,-153.4,8.613266716,-0.026533413,-0.027869627,-2.7114,82151,11.3163143,91120152576,25.23544483,1.8347,-59.5693,102168,11.5343738,7740
220509,5547,27.2,8.62101252,0.007745804,0.004903551,0.4928,63529,11.05925177,70418280448,24.97771873,2.1015,-61.5162,93698,11.44783212,-8470
220510,5672.2,126.2,8.643332329,0.022319808,0.022248863,2.2755,90586,11.41405495,1.01E+11,25.34066963,4.432,-17.8868,99140,11.50428827,5442
220511,5702.4,50.4,8.648642418,0.005310089,0.008838384,0.8917,90161,11.40935224,1.04E+11,25.36687354,3.1989,-35.4173,92608,11.43613081,-6532
220512,5718.2,-23,8.65140935,0.002766932,-0.004022245,-0.4006,73653,11.20712015,84178243584,25.15620234,1.9787,-24.9007,88535,11.39115323,-4073
220513,5782.4,73.6,8.6625741,0.011164751,0.012728279,1.2892,65806,11.0944663,75673452544,25.04969324,1.4854,-14.4014,82261,11.3176524,-6274
220516,5750,-19.8,8.656955134,-0.005618967,-0.003443478,-0.3432,62973,11.05046134,72770715648,25.01057945,2.2254,-41.0809,76187,11.24094612,-6074
220517,5797,47.6,8.665095821,0.008140688,0.008211144,0.8279,58264,10.97273969,67121600000,24.92977174,1.6141,-19.3379,65686,11.09264109,-10501
220518,5783.8,-2.6,8.662816185,-0.002279636,-0.000449531,-0.0449,55205,10.91880881,63928356352,24.88102886,1.4862,-13.6896,49994,10.81965828,-15692
220519,5781.2,39.4,8.662366553,-0.000449633,0.006815194,0.6862,88364,11.38921993,1.01E+11,25.33710531,2.4487,-57.2074,172967,12.0608561,26262
220520,5891.2,133.4,8.681214991,0.018848438,0.022643944,2.3169,96546,11.47777486,1.13E+11,25.44755836,2.0251,-38.2882,179287,12.09674315,6320
220523,5888,24.4,8.68067166,-0.000543331,0.004144022,0.4161,71117,11.17208169,83583197184,25.14910835,1.2313,-77.7277,175386,12.07474454,-3901
220524,5678.2,-217.8,8.64438956,-0.0362821,-0.038357226,-3.694,96376,11.47601249,1.12E+11,25.43768075,3.8297,-67.4751,180863,12.10549512,5477
220525,5768.6,63,8.660184696,0.015795136,0.010921194,1.1042,81061,11.30295724,92780449792,25.25350178,1.8613,-75.6546,174154,12.06769524,-6709
220526,5852.8,104,8.674675458,0.014490762,0.017769273,1.8091,97497,11.48757689,1.13E+11,25.45025403,3.4198,-58.7607,180260,12.10215553,6106
220527,5845,1.2,8.673341874,-0.001333584,0.000205304,0.0205,86119,11.36348534,1.01E+11,25.33833829,1.8755,-54.915,174431,12.06928453,-5829
220530,5872.4,45.2,8.678018688,0.004676814,0.007697023,0.7757,70819,11.16788261,82894893056,25.14083929,1.2527,-70.4317,172074,12.0556799,-2357
220531,5975,112.8,8.695339377,0.017320689,0.018878661,1.9242,88454,11.39023792,1.05E+11,25.37307909,3.033,-51.2373,174481,12.06957113,2407
220601,5970,-5.2,8.694502206,-0.00083717,-0.000871022,-0.087,73091,11.19946052,87199178752,25.19146075,1.4225,-53.644,167026,12.02590477,-7455
220602,6050.2,89.8,8.707846608,0.013344402,0.014842485,1.5066,77126,11.25319573,92619309056,25.25176348,2.1374,-28.2349,166362,12.02192142,-664
220606,6157.8,111.6,8.72547485,0.017628242,0.018123356,1.8458,90628,11.4145185,1.11E+11,25.4329162,2.5669,-29.6441,158762,11.9751615,-7600
220607,6148,-12.4,8.723882105,-0.001592745,-0.002016916,-0.2013,72699,11.19408291,89402064896,25.21640962,0.8376,-38.5672,146007,11.89140984,-12755
220608,6190,36.8,8.730690366,0.006808261,0.005945073,0.5981,90882,11.41731724,1.12E+11,25.4408705,2.0152,-27.8276,142672,11.86830357,-3335
220609,6119.8,-50.8,8.719284695,-0.01140567,-0.008300925,-0.8233,85928,11.36126502,1.05E+11,25.38041089,2.2137,-10.8862,134330,11.80805474,-8342
220610,6250.4,142.8,8.740400741,0.021116045,0.022846538,2.3381,92011,11.42966341,1.14E+11,25.45684163,2.9963,10.2968,126044,11.74438633,-8286
220613,6217.8,-24.8,8.735171425,-0.005229315,-0.003988549,-0.3973,94831,11.45985164,1.18E+11,25.49119639,1.4737,-15.8194,114212,11.64581165,-11832
220614,6281.2,77.8,8.745316324,0.010144899,0.012386168,1.2542,112358,11.62944548,1.38E+11,25.65225095,3.9237,5.6348,98615,11.49897866,-15597
220615,6251.6,26,8.74059271,-0.004723614,0.004158935,0.4176,94719,11.45866989,1.20E+11,25.5081753,2.7017,-9.4613,69750,11.1526727,-28865
220616,6253.6,-54.8,8.740912577,0.000319867,-0.008762953,-0.8687,63815,11.06374355,80398942208,25.11026686,1.544,-11.222,39943,10.59520872,-29807
220617,6282.4,57.8,8.745507352,0.004594775,0.009200306,0.9286,98689,11.49972877,1.23E+11,25.53493647,2.956,-33.9092,129198,11.76910139,22195
220620,6265,-7.2,8.742733867,-0.002773485,-0.001149242,-0.1148,79527,11.28385187,99884843008,25.32728379,1.7761,-65.3942,122877,11.71893913,-6321
220621,6224.2,-56.8,8.736200199,-0.006533668,-0.009125671,-0.9043,87241,11.37642968,1.09E+11,25.41325901,1.8659,-52.8014,126487,11.74789482,3610
220622,6115.2,-97.8,8.718532754,-0.017667445,-0.015992936,-1.5741,89042,11.39686345,1.10E+11,25.42418052,2.1375,-64.37,127364,11.75480441,877
220623,6273.2,139.2,8.74404187,0.025509116,0.022189632,2.2693,87903,11.38398921,1.09E+11,25.41289617,2.8399,-27.2746,127299,11.75429393,-65
220624,6348.6,84.2,8.755989595,0.011947725,0.013262767,1.3441,80519,11.29624846,1.02E+11,25.34679651,1.5005,-19.6827,125766,11.74217832,-1533
220627,6363.6,19.2,8.758349534,0.002359939,0.00301716,0.3026,77852,11.26256487,99459178496,25.32301313,1.1853,-44.1447,124617,11.73300031,-1149
220628,6477,104.4,8.776012719,0.017663185,0.016118573,1.6383,69100,11.14331001,88724115456,25.20879757,2.1498,-24.352,121404,11.70687911,-3213
220629,6382.2,-85.8,8.761268144,-0.014744575,-0.01344364,-1.3265,83096,11.32775184,1.07E+11,25.39325703,1.9975,7.9026,126899,11.75114677,5495
220630,6425.8,42.4,8.768076416,0.006808271,0.0065984,0.6642,84539,11.34496825,1.09E+11,25.41380975,1.2877,-28.2778,121954,11.7113992,-4945
220701,6413.2,-21.4,8.766113645,-0.00196277,-0.003336868,-0.3326,64265,11.07077044,82608533504,25.13737882,1.0164,-25.3375,117152,11.67122752,-4802
220704,6491.8,76.6,8.778295121,0.012181476,0.011799501,1.194,65376,11.0879105,84339802112,25.15811974,2.0732,-31.3311,113932,11.64335706,-3220
220705,6476.4,-9.4,8.775920079,-0.002375042,-0.001451424,-0.1449,82799,11.32417126,1.07E+11,25.39649715,2.0383,-35.1297,115631,11.65815937,1699
220706,6401.6,-48.2,8.764303238,-0.011616841,-0.007529368,-0.7473,77358,11.25619928,99142864896,25.31982773,2.1985,-16.9453,109115,11.60015765,-6516
220707,6421.6,45.8,8.767422587,0.003119349,0.007132179,0.7183,69132,11.143773,88821473280,25.20989427,1.7002,-31.3863,104171,11.55378906,-4944
220708,6383.2,-45.2,8.761424818,-0.005997769,-0.007081088,-0.7031,65061,11.08308057,83599544320,25.14930391,1.344,-21.2393,98193,11.49469021,-5978
220711,6303.8,-97,8.748907905,-0.012516913,-0.015387544,-1.5154,72028,11.18481021,90819670016,25.23214173,1.6842,-15.3402,93012,11.4404838,-5181
220712,6225.6,-69,8.736425102,-0.012482803,-0.011083269,-1.0962,74492,11.21844702,93446082560,25.26065045,1.9032,-15.8793,80126,11.29135567,-12886
220713,6240.2,6.8,8.738767512,0.00234241,0.001089709,0.1091,68177,11.12986254,85079056384,25.16684674,1.1839,-28.2943,60918,11.01728398,-19208
220714,6302.8,63.2,8.748749258,0.009981746,0.010027289,1.0129,56545,10.94279206,71226609664,24.98913232,1.6956,0.3681,31234,10.34926252,-29684
220715,6253,-44.4,8.740816628,-0.007932631,-0.007100592,-0.7051,28427,10.25509468,35746338304,24.29971368,1.2291,56.2001,0,#NUM!,-31234
220718,6270,91.6,8.743531634,0.002715006,0.01460925,1.4826,70024,11.15659332,87206481920,25.1915445,2.185,-42.3557,98948,11.50234974,-1496
220719,6287.4,17.8,8.74630291,0.002771276,0.002831059,0.2839,61595,11.02833598,77308981248,25.07107597,1.2122,-48.3093,96321,11.47544164,-2627
220720,6373,82.6,8.759825595,0.013522686,0.012960929,1.3131,54327,10.90277662,69094875136,24.9587464,1.329,-37.7088,95002,11.46165322,-1319
220721,6310.2,-53.8,8.749922651,-0.009902945,-0.008525879,-0.8454,53774,10.89254536,68268455680,24.94671365,1.1219,-37.3984,93001,11.44036552,-2001
220722,6244.8,-92.2,8.739504396,-0.010418254,-0.014764284,-1.4549,76054,11.23919889,95212113920,25.27937302,2.689,-44.7325,96095,11.47309256,3094
220725,6173.6,-59.6,8.728037415,-0.011466981,-0.009654011,-0.9562,64539,11.07502497,80063913984,25.10609108,2.2011,-57.6355,92408,11.43396883,-3687
220726,6273.4,100.2,8.744073751,0.016036336,0.0159722,1.6231,61431,11.02566987,76692205568,25.06306592,1.9633,-34.556,89190,11.3985242,-3218
220727,6298,34.8,8.747987402,0.00391365,0.005525564,0.5556,47615,10.77090312,59817921536,24.81457114,1.1655,-34.2327,87067,11.37443322,-2123
220728,6305.6,5.6,8.749193406,0.001206005,0.000888099,0.0889,56115,10.93515844,71101181952,24.9873698,1.3175,-42.5655,88588,11.39175169,1521
