time,收盘价,涨跌,ln,dln,per,涨跌幅,normcjl,成交量,lncjl,normcje,成交金额,lncjje,振幅,jc,normccl,持仓量,lnccl,持仓量变化,junzhi,biaozhuncha,jianyan,1-jy,zjianyan
170510,5842.2,-134.4,8.672862717,-0.024483014,-0.023005032,-2.2488,-0.714646906,13186,9.48691094,(0.55),15695900040,23.47666537,2.9515,-43.641,-0.893742705,17895,9.792276623,-306,,,,,
170511,5827.2,-60,8.67029189,-0.002570828,-0.01029654,-1.0192,-0.678895884,15025,9.617470759,(0.53),17431405840,23.58153935,2.8197,-45.4391,-0.901605166,17570,9.773948181,-325,,,,,
170512,5827.2,3.8,8.67029189,0,0.000652114,0.0653,-0.731832281,12302,9.41751713,(0.57),14328261560,23.38549976,1.2158,-36.5832,-0.942199661,15892,9.673571117,-1678,,,,,
170515,5876.8,56.2,8.678767675,0.008475786,0.009563027,0.9655,-0.762528782,10723,9.280146246,(0.59),12608327120,23.25762332,1.0549,-16.7075,-0.989108317,13953,9.543449818,-1939,,,,,
170516,6009.8,133.2,8.701146749,0.022379074,0.022163799,2.2666,-0.727788663,12510,9.434283603,(0.56),14773319800,23.41608867,3.3659,-4.9344,-1.048911411,11481,9.348448774,-2472,,,,,
170517,6020,28.8,8.702842538,0.001695789,0.004784053,0.4807,-0.807844515,8392,9.03503415,(0.61),10125137360,23.03828702,0.8679,-7.6504,-1.130826166,8095,8.999001866,-3386,,,,,
170518,5960.2,-61.2,8.692859317,-0.009983222,-0.010268112,-1.0164,-0.842604074,6604,8.795430805,(0.64),7921363240,22.79282915,1.4249,-16.0998,-1.217337437,4519,8.416046009,-3576,,,,,
170519,5913.6,-56.4,8.685010062,-0.007849255,-0.009537338,-0.9447,-0.747268014,11508,9.350797725,(0.57),13618972680,23.33472971,1.1558,-61.3772,-0.699939072,25906,10.16222988,21387,,,,,
170522,5828.6,-87.8,8.670532113,-0.014477949,-0.015063652,-1.484,-0.703293672,13770,9.530247592,(0.55),16189217240,23.50761126,2.5252,-60.2127,-0.670690714,27115,10.20784236,1209,,,,,
170523,5716,-112.8,8.651024539,-0.019507574,-0.01973408,-1.9352,-0.686147179,14652,9.592332124,(0.54),16959483400,23.55409301,2.4842,-48.8759,-0.66744896,27249,10.2127721,134,,,,,
170524,5759,21,8.658519128,0.007494588,0.003646466,0.366,-0.621818666,17961,9.79595802,(0.50),20533423960,23.74531983,2.297,-40.2499,-0.643934152,28221,10.24782166,972,,,,,
170525,5810.6,65,8.667439115,0.008919987,0.011186452,1.1313,-0.618299941,18142,9.805984971,(0.49),20934795360,23.76467846,2.9727,-40.2006,-0.647853287,28059,10.24206472,-162,,,,,
170526,5814.6,-2.8,8.668127275,0.00068816,-0.000481546,-0.0481,-0.710292241,13410,9.503755976,(0.55),15636830440,23.47289489,1.1483,-22.3338,-0.680512743,26709,10.19275587,-1350,,,,,
170531,5772.6,-42.4,8.660877865,-0.00724941,-0.007345044,-0.7291,-0.68744969,14585,9.587748882,(0.54),17032592680,23.55839456,2.7859,-51.5042,-0.689802544,26325,10.17827434,-384,,,,,
170601,5667,-119.8,8.642415156,-0.018462708,-0.021139933,-2.0702,-0.699599983,13960,9.543951376,(0.55),16031999120,23.49785251,2.3813,-42.9994,-0.693794255,26160,10.17198681,-165,,,,,
170602,5753.2,58.6,8.657511501,0.015096345,0.010185636,1.029,-0.655742285,16216,9.693753688,(0.52),18452439280,23.63846241,2.8202,-19.3174,-0.68501249,26523,10.18576756,363,,,,,
170605,5775,19,8.661293535,0.003782035,0.003290043,0.3301,-0.699580543,13961,9.544023007,(0.55),16182055120,23.50716876,1.0945,-40.8022,-0.710873941,25454,10.14462818,-1069,,,,,
170606,5807.2,10.6,8.666853806,0.005560271,0.00182532,0.1829,-0.702924303,13789,9.531626452,(0.55),15991102400,23.4952983,1.1662,-34.3232,-0.720841124,25042,10.12830969,-412,,,,,
170607,5952,156.6,8.691482577,0.024628771,0.026310484,2.7021,-0.635621399,17251,9.755625392,(0.50),20360014040,23.73683872,2.5227,-3.0153,-0.758750285,23475,10.0636913,-1567,,,,,
170608,5940,-5,8.689464412,-0.002018164,-0.000841751,-0.0841,-0.732512697,12267,9.414668009,(0.56),14578605800,23.40282093,0.73,-18.977,-0.798739975,21822,9.990673914,-1653,,,,,
170609,5964.4,30.8,8.693563743,0.00409933,0.005163973,0.5191,-0.700746971,13901,9.539716059,(0.54),16490629640,23.52605816,1.2505,-4.8741,-0.818940454,20987,9.951658477,-835,,,,,
170612,5882.2,-76.4,8.679686121,-0.013877622,-0.012988338,-1.2822,-0.700533126,13912,9.540507056,(0.54),16437666320,23.52284127,1.0304,-20.6551,-0.886073781,18212,9.809835996,-2775,,,,,
170613,5955.4,61.4,8.69205365,0.012367529,0.010309971,1.0417,-0.690715689,14417,9.576163345,(0.54),17155383440,23.56557786,1.8935,-24.6566,-0.942828658,15866,9.671933734,-2346,,,,,
170614,5956.6,-11,8.692255127,0.000201478,-0.001846691,-0.1843,-0.752983511,11214,9.324918277,(0.58),13381935280,23.31717152,0.6636,-9.8314,-1.045451928,11624,9.360827205,-4242,,,,,
170615,6008.4,47.8,8.700913769,0.008658642,0.007955529,0.8019,-0.78360225,9639,9.173572648,(0.60),11574104800,23.17203609,1.2415,-12.7651,-1.187024623,5772,8.66077392,-5852,,,,,
170616,5957.6,-53.8,8.692422994,-0.008490775,-0.009030482,-0.895,-0.7707521,10300,9.239899174,(0.59),12279123480,23.23116638,0.5756,-55.3996,-0.804279987,21593,9.980124467,15821,,,,,
170619,6006,43.2,8.700514249,0.008091254,0.007192807,0.7245,-0.71604662,13114,9.481435641,(0.55),15704688480,23.47722513,1.2108,-51.4115,-0.765499906,23196,10.05173513,1603,,,,,
170620,6029.4,33.2,8.704402782,0.003888534,0.005506352,0.5537,-0.745557252,11596,9.35841549,(0.57),13988294000,23.36148667,0.9306,-37.5046,-0.769443233,23033,10.04468325,-163,,,,,
170621,6034,13,8.70516542,0.000762637,0.002154458,0.2159,-0.720031916,12909,9.465680022,(0.55),15510941720,23.46481153,1.0164,-44.1925,-0.773870404,22850,10.0367064,-183,,,,,
170622,5944.8,-66,8.690272167,-0.014893253,-0.01110214,-1.098,-0.705918136,13635,9.520395295,(0.54),16410855440,23.52120887,2.1794,-47.5352,-0.780982908,22556,10.02375638,-294,,,,,
170623,5953.2,-27,8.691684169,0.001412002,-0.004535376,-0.4515,-0.66260477,15863,9.671744632,(0.52),18810116880,23.65766069,1.9163,-57.1137,-0.771306032,22956,10.04133462,400,,,,,
170626,6085.8,153.2,8.713713468,0.022029299,0.025173354,2.5823,-0.673958004,15279,9.634234616,(0.52),18425464360,23.63699948,2.2857,-25.8406,-0.77747504,22701,10.03016426,-255,,,,,
170627,6061,-8.2,8.709630082,-0.004083386,-0.001352912,-0.1351,-0.745187883,11615,9.360052645,(0.57),14109057200,23.37008278,0.9293,-52.1658,-0.789135676,22219,10.00870306,-482,,,,,
170628,6048,-19.8,8.707482918,-0.002147164,-0.00327381,-0.3263,-0.764297865,10632,9.2716236,(0.58),12864400200,23.27772966,0.8603,-38.2112,-0.795377261,21961,9.997023432,-258,,,,,
170629,6074.4,33,8.711838498,0.00435558,0.005432635,0.5462,-0.736264708,12074,9.398809659,(0.56),14681949920,23.40988468,0.9501,-42.5932,-0.789595327,22200,10.00784757,239,,,,,
170630,6097.2,25,8.715584928,0.00374643,0.004100243,0.4117,-0.761284592,10787,9.286096984,(0.58),13115841680,23.29708663,1.1956,-40.9556,-0.815577739,21126,9.958259788,-1074,,,,,
170703,6146,43,8.723556743,0.007971814,0.00699642,0.7046,-0.766494638,10519,9.260938425,(0.58),12879177240,23.27887768,1.088,-31.3953,-0.819206568,20976,9.951134206,-150,,,,,
170704,6119,-22,8.719153963,-0.004402779,-0.003595359,-0.3582,-0.765308769,10580,9.266720705,(0.58),12942526720,23.28378437,0.9249,-27.8527,-0.826899684,20658,9.935857933,-318,,,,,
170705,6161.4,47.8,8.726059303,0.00690534,0.007757977,0.7819,-0.769605113,10359,9.245610986,(0.58),12709574960,23.26562148,1.145,-32.5641,-0.825883612,20700,9.937888979,42,,,,,
170706,6146.4,-11.4,8.723621824,-0.00243748,-0.001854744,-0.1851,-0.742232932,11767,9.373054282,(0.56),14477061160,23.39583124,1.3089,-55.2535,-0.830988164,20489,9.927643436,-211,,,,,
170707,6183.2,28.2,8.729591216,0.005969392,0.004560745,0.4582,-0.789725998,9324,9.140347,(0.60),11499475400,23.16556725,1.212,-42.8108,-0.842358493,20019,9.904437102,-470,,,,,
170710,6165,-21.2,8.726643416,-0.0029478,-0.003438767,-0.3427,-0.766280792,10530,9.261983605,(0.58),13008020960,23.288832,1.0572,-41.5568,-0.847874313,19791,9.892982568,-228,,,,,
170711,6108.4,-68.2,8.717420152,-0.009223264,-0.011164953,-1.1042,-0.739938957,11885,9.38303238,(0.56),14590995120,23.4036704,1.3082,-20.5942,-0.859897831,19294,9.867549446,-497,,,,,
170712,6085.4,-32,8.713647739,-0.003772413,-0.005258488,-0.5231,-0.683775441,14774,9.600624158,(0.53),17923129040,23.60935784,1.7981,-47.5922,-0.850317724,19690,9.887866172,396,,,,,
170713,6108.2,32.2,8.71738741,0.003739671,0.005271602,0.53,-0.71602718,13115,9.481511892,(0.55),16034977840,23.49803829,1.1883,-41.7337,-0.888347846,18118,9.804661198,-1572,,,,,
170714,6093.4,-12.4,8.714961497,-0.002425913,-0.002034989,-0.2031,-0.770032803,10337,9.243484971,(0.59),12603315760,23.25722577,0.9761,-35.3397,-0.90949182,17244,9.755219536,-874,,,,,
170717,5825.6,-265.6,8.670017277,-0.04494422,-0.04559187,-4.3604,-0.697480972,14069,9.551729074,(0.54),16697108560,23.5385014,4.4129,-50.8592,-0.924660323,16617,9.718181547,-627,,,,,
170718,5899,26.8,8.682538124,0.012520847,0.004543143,0.4564,-0.712819502,13280,9.494014423,(0.55),15579468280,23.46921975,1.4577,-39.4342,-0.990100197,13912,9.540507056,-2705,,,,,
170719,6033.2,143.2,8.705032829,0.022494705,0.023735331,2.4312,-0.736925684,12040,9.395989719,(0.57),14354701680,23.38734337,2.7504,-26.1582,-1.074361595,10429,9.252345666,-3483,,,,,
170720,6074,47.8,8.711772646,0.006739817,0.007869608,0.7932,-0.820072571,7763,8.957124136,(0.62),9434240080,22.96761147,1.0919,-25.2835,-1.200281943,5224,8.561018671,-5205,,,,,
170721,6041.2,-32,8.706357947,-0.005414699,-0.005296961,-0.5269,-0.77158804,10257,9.235715678,(0.59),12392262680,23.24033814,1.0011,-84.9083,-0.929789068,16405,9.705341445,11181,,,,,
170724,6083.8,39.8,8.71338478,0.007026833,0.006541964,0.6585,-0.733659685,12208,9.409846754,(0.56),14829466280,23.419882,1.4262,-83.3282,-0.884065829,18295,9.814383077,1890,,,,,
170725,6081.2,-9.4,8.712957324,-0.000427456,-0.001545748,-0.1543,-0.735428768,12117,9.402364704,(0.56),14685895200,23.41015336,1.2084,-72.3984,-0.886315702,18202,9.809286757,-93,,,,,
170726,6070,13.6,8.711113884,-0.00184344,0.002240527,0.2246,-0.749989679,11368,9.33855767,(0.57),13780793920,23.34654171,1.0964,-76.7028,-0.881114382,18417,9.82102943,215,,,,,
170727,6129.4,68.4,8.720852145,0.009738261,0.01115933,1.1285,-0.707570576,13550,9.514141826,(0.54),16519049120,23.52778004,2.2109,-54.6207,-0.863623428,19140,9.859535665,723,,,,,
170728,6185.2,49.6,8.729914621,0.009062476,0.008019142,0.8084,-0.749095418,11414,9.342595951,(0.57),14050925040,23.36595407,1.3006,-30.2633,-0.873832532,18718,9.837240907,-422,,,,,
170731,6265.6,83.2,8.742829633,0.012915012,0.013278856,1.3458,-0.764161781,10639,9.272281774,(0.58),13237004400,23.30628211,1.9669,-32.4004,-0.870082743,18873,9.845487608,155,,,,,
170801,6247.6,-15,8.739952669,-0.002876964,-0.002400922,-0.2395,-0.778975419,9877,9.197964101,(0.59),12337757240,23.23593009,0.776,-38.9362,-0.879372544,18489,9.82493124,-384,,,,,
170802,6225.4,-16,8.736392976,-0.003559693,-0.002570116,-0.2564,-0.748745489,11432,9.34417172,(0.57),14283798760,23.38239178,1.3426,-26.4627,-0.866720029,19012,9.852825638,523,,,,,
170803,6233.8,7,8.737741378,0.001348401,0.001122911,0.1124,-0.748434442,11448,9.345570321,(0.57),14302444560,23.38369631,1.1563,-28.1676,-0.875646947,18643,9.833226019,-369,,,,,
170804,6185.2,-57.6,8.729914621,-0.007826757,-0.009312553,-0.9227,-0.744390824,11656,9.363576348,(0.56),14557726640,23.40138773,1.5922,-39.9151,-0.877219439,18578,9.829733364,-65,,,,,
170807,6280,62.8,8.745125259,0.015210639,0.01,1.0101,-0.767699947,10457,9.25502689,(0.58),13045766080,23.29172948,1.483,-23.4209,-0.894420086,17867,9.790710715,-711,,,,,
170808,6272.2,2.2,8.743882449,-0.00124281,0.000350754,0.0351,-0.770402172,10318,9.241645222,(0.58),12960864440,23.28520023,0.8453,-31.516,-0.897081227,17757,9.784535083,-110,,,,,
170809,6317.4,53.4,8.75106301,0.007180561,0.008452845,0.8525,-0.793769616,9116,9.11778639,(0.60),11476503160,23.16356758,1.0856,-22.622,-0.911838463,17147,9.74957851,-610,,,,,
170810,6251,-67.6,8.74049673,-0.01056628,-0.01081427,-1.0699,-0.744002015,11676,9.365290732,(0.56),14650310000,23.40772733,1.7346,-38.2174,-0.911886847,17145,9.749461865,-2,,,,,
170811,6139.2,-113.4,8.722449719,-0.01804701,-0.018471462,-1.8136,-0.700785852,13899,9.539572174,(0.53),17248348400,23.57098223,2.399,-21.9903,-0.911959424,17142,9.749286871,-3,,,,,
170814,6286.4,130.2,8.746143849,0.023694129,0.020711377,2.1149,-0.747462418,11498,9.349928386,(0.57),14346195760,23.38675064,2.1637,-6.2418,-0.972391514,14644,9.591785974,-2498,,,,,
170815,6292.8,14.4,8.747161402,0.001017553,0.00228833,0.2294,-0.779558633,9847,9.194922119,(0.59),12385306560,23.23977665,0.7327,-21.9608,-1.021985503,12594,9.440975789,-2050,,,,,
170816,6309.6,22.8,8.749827562,0.00266616,0.003613541,0.3627,-0.780005764,9824,9.19258365,(0.59),12372141800,23.23871315,1.0657,-9.1986,-1.094320151,9604,9.169934957,-2990,,,,,
170817,6365.8,55.4,8.75869519,0.008867628,0.008702755,0.8779,-0.813462811,8103,8.999989642,(0.61),10269352200,23.05242978,1.2424,-0.234,-1.21141035,4764,8.46884293,-4840,,,,,
170818,6286.6,-76.8,8.746175663,-0.012519527,-0.01221646,-1.2069,-0.74378817,11687,9.366232392,(0.56),14704549120,23.41142275,0.7103,-61.1557,-0.722970036,24954,10.12478941,20190,,,,,
170821,6358.8,70.6,8.757594959,0.011419296,0.011102724,1.1227,-0.780200168,9814,9.191565217,(0.59),12459752120,23.24576946,1.1068,-44.9803,-0.711381977,25433,10.14380282,479,,,,,
170822,6336,-26.8,8.754002933,-0.003592026,-0.004229798,-0.4212,-0.779966883,9826,9.192787213,(0.59),12443182600,23.24443873,0.789,-39.9814,-0.710680404,25462,10.14494242,29,,,,,
170823,6285.2,-45.4,8.745952942,-0.008049991,-0.007223318,-0.7172,-0.743943693,11679,9.365547636,(0.56),14708282240,23.41167659,1.5354,-37.5819,-0.69418133,26144,10.171375,682,,,,,
170824,6248.6,-41.8,8.740112718,-0.005840225,-0.006689498,-0.6645,-0.760040402,10851,9.292012521,(0.57),13611848200,23.33420644,1.081,-29.99,-0.697882735,25991,10.1655056,-153,,,,,
170825,6327.2,73.8,8.752613079,0.012500362,0.011663927,1.1802,-0.729421663,12426,9.427546331,(0.55),15671648560,23.47511909,1.5959,-19.3305,-0.704148513,25732,10.15549063,-259,,,,,
170828,6417.8,83.4,8.766830659,0.01421758,0.012995107,1.3166,-0.723978332,12706,9.449829602,(0.54),16287414360,23.51365852,1.9544,-6.7841,-0.695681246,26082,10.1690007,350,,,,,
170829,6389.8,-31.8,8.762458248,-0.004372411,-0.004976682,-0.4952,-0.78649888,9490,9.157993892,(0.59),12162452240,23.22161936,1.0527,-18.3567,-0.732017915,24580,10.10968838,-1502,,,,,
170830,6433.6,43.2,8.769289536,0.006831288,0.006714748,0.676,-0.785857345,9523,9.161465204,(0.59),12243239920,23.22823978,1.1549,-19.8636,-0.732598528,24556,10.1087115,-24,,,,,
170831,6464.2,20.6,8.77403454,0.004745004,0.003186783,0.3197,-0.788190201,9403,9.148784066,(0.59),12126583160,23.21866584,0.8008,-6.2259,-0.745299428,24031,10.08709994,-525,,,,,
170901,6528.6,64.8,8.783947804,0.009913264,0.009925558,1.0025,-0.753819452,11171,9.321076414,(0.56),14532082240,23.39962461,1.5966,2.0954,-0.742275404,24156,10.09228808,125,,,,,
170904,6548.6,28.4,8.787006565,0.003058761,0.004336805,0.4356,-0.788229082,9401,9.148571346,(0.59),12296724560,23.23259877,0.7699,-16.0804,-0.771233455,22959,10.0414653,-1197,,,,,
170905,6569.2,29.4,8.790147338,0.003140773,0.004475431,0.4496,-0.78399106,9619,9.171495588,(0.59),12598924400,23.25687728,0.9113,-2.6591,-0.77725731,22710,10.03056064,-249,,,,,
170906,6593.6,27,8.793854761,0.003707422,0.00409488,0.4112,-0.784924202,9571,9.166492972,(0.59),12597356960,23.25675286,1.0355,-13.5176,-0.793949921,22020,9.99970641,-690,,,,,
170907,6549.4,-49.8,8.787128721,-0.006726039,-0.00760375,-0.7546,-0.785837904,9524,9.161570208,(0.59),12536953120,23.25194637,1.2153,-9.1963,-0.801497885,21708,9.985436135,-312,,,,,
170908,6553.2,-8.2,8.787708759,0.000580038,-0.001251297,-0.125,-0.758387962,10936,9.299815378,(0.57),14359907760,23.38770598,1.3899,-20.9826,-0.824746579,20747,9.940156937,-961,,,,,
170911,6661.8,121.2,8.804144997,0.016436238,0.018193281,1.853,-0.743438241,11705,9.36777138,(0.55),15479924440,23.46280982,1.6206,12.1724,-0.878622586,18520,9.826606508,-2227,,,,,
170912,6646.6,6,8.801860725,-0.002284273,0.000902717,0.0904,-0.725494688,12628,9.44367185,(0.54),16864436560,23.5484729,1.6715,2.5882,-0.951320117,15515,9.649562577,-3005,,,,,
170913,6681.6,25.4,8.807112759,0.005252034,0.003801485,0.3816,-0.762489901,10725,9.280332744,(0.57),14284081520,23.38241157,1.0246,-2.7798,-1.048887219,11482,9.348535871,-4033,,,,,
170914,6681.4,0.8,8.807082825,-2.99E-05,0.000119735,0.012,-0.803936981,8593,9.058703197,(0.60),11484851000,23.1642947,0.9221,9.2151,-1.173162498,6345,8.75542238,-5137,,,,,
170918,6678.4,49.31,8.806633717,0.007394305,0.007383505,0.7438,-0.750456251,11344,9.336444249,(0.56),15058587520,23.43521426,1.5326,8.9452,-0.829367287,20556,9.930908148,20556,,,,,
170919,6600.6,-53.8,8.794915833,-0.011717884,-0.008150774,-0.8085,-0.756482796,11034,9.308736694,(0.56),14653854080,23.40796921,1.7492,-35.4201,-0.828980212,20572,9.931686207,16,,,,,
170920,6668.6,55,8.805165222,0.010249389,0.008247608,0.8316,-0.759048938,10902,9.296701538,(0.56),14493065000,23.3969361,1.4727,-23.8724,-0.824698195,20749,9.940253332,177,,,,,
170921,6594.6,-78.6,8.794006411,-0.011158811,-0.011918843,-1.1778,-0.750806179,11326,9.334856247,(0.56),15012007880,23.43211624,1.5585,-17.4456,-0.829560825,20548,9.930518892,-201,,,,,
170922,6532.2,-61,8.784499072,-0.009507339,-0.009338355,-0.9252,-0.755121963,11104,9.315060683,(0.56),14526597560,23.39924712,1.4075,-39.8096,-0.826972261,20655,9.9357127,107,,,,,
170925,6440.8,-98.8,8.770408035,-0.014091037,-0.015339709,-1.5108,-0.758912855,10909,9.297343416,(0.57),14180514440,23.37513464,1.8594,-49.0441,-0.826391648,20679,9.936873972,24,,,,,
170926,6485,19.6,8.777247097,0.006839062,0.003022359,0.3032,-0.782474703,9697,9.179571838,(0.59),12560345040,23.25381047,0.7703,-35.7175,-0.842382686,20018,9.904387148,-661,,,,,
170927,6560,86.2,8.788745882,0.011498785,0.013140244,1.3315,-0.784943643,9570,9.166388484,(0.59),12538299760,23.25205378,1.3717,-23.1401,-0.840761809,20085,9.907728547,67,,,,,
170928,6552,-17.8,8.787525626,-0.001220256,-0.002716728,-0.2709,-0.805161731,8530,9.05134464,(0.60),11191577280,23.1384273,1.2542,-15.7915,-0.856172234,19448,9.875499516,-637,,,,,
170929,6598.2,31.8,8.794552164,0.007026538,0.004819496,0.4843,-0.792603188,9176,9.124346659,(0.59),12093308080,23.21591809,1.1178,-5.0587,-0.854623934,19512,9.87878494,64,,,,,
171009,6684.2,107,8.807501811,0.012949648,0.016007899,1.6268,-0.781230513,9761,9.186150133,(0.58),13045082920,23.29167711,1.0734,5.829,-0.856002889,19455,9.875859385,-57,,,,,
171010,6717,43,8.812396905,0.004895094,0.006401667,0.6443,-0.795091568,9048,9.110299018,(0.59),12093669560,23.21594798,0.935,11.5188,-0.868703788,18930,9.848503244,-525,,,,,
171011,6660.8,-36,8.803994876,-0.008402029,-0.005404756,-0.5376,-0.788306844,9397,9.148145768,(0.59),12548870640,23.25289651,1.2364,-5.6696,-0.880945036,18424,9.821409442,-506,,,,,
171012,6650.2,-10,8.802402208,-0.001592668,-0.001503714,-0.1501,-0.792175497,9198,9.126741348,(0.59),12219853240,23.22632778,1.069,-8.8957,-0.888105925,18128,9.805212983,-296,,,,,
171013,6722,91.8,8.813141008,0.0107388,0.01365665,1.3846,-0.785507416,9541,9.163353581,(0.58),12764558000,23.26993826,1.0135,12.1836,-0.905717839,17400,9.764225485,-728,,,,,
171016,6606.6,-103.6,8.795824428,-0.01731658,-0.015681288,-1.5439,-0.743924253,11680,9.365633256,(0.55),15544021200,23.46694191,1.9075,-12.6056,-0.942489967,15880,9.672815735,-1520,,,,,
171017,6591.8,-35.8,8.793581731,-0.002242697,-0.00543099,-0.5402,-0.764064579,10644,9.272751632,(0.57),14079640560,23.36799566,1.029,-21.1428,-0.995688593,13681,9.523763288,-2199,,,,,
171018,6542.8,-61.4,8.786120487,-0.007461244,-0.009384361,-0.9297,-0.769546791,10362,9.245900547,(0.57),13660213600,23.33775333,1.4627,-20.6369,-1.067805511,10700,9.27799902,-2981,,,,,
171019,6497,-62.8,8.779095811,-0.007024677,-0.009666,-0.9573,-0.808505491,8358,9.030974443,(0.60),10917051920,23.1135918,1.2043,-4.3999,-1.194911277,5446,8.602636673,-5254,,,,,
171023,6576.2,26.93,8.79121235,0.004297411,0.00409507,0.4112,-0.807436266,8413,9.037533408,(0.60),11020362880,23.12301057,0.9833,-36.5637,-0.897540879,17738,9.78346451,17738,,,,,
171024,6560.8,-5.2,8.788867826,-0.002344524,-0.000792586,-0.0792,-0.758096355,10951,9.301186055,(0.57),14311330120,23.38431738,1.194,-42.2042,-0.883920676,18301,9.814710982,563,,,,,
171025,6599.8,62.2,8.794794625,0.005926799,0.009424528,0.9514,-0.737314493,12020,9.394327208,(0.55),15821798960,23.48465451,1.4103,-48.092,-0.875840484,18635,9.832796812,334,,,,,
171026,6622.6,24.2,8.798243321,0.003448697,0.003654154,0.3668,-0.744138098,11669,9.364691032,(0.55),15465571040,23.46188217,1.5337,-49.3288,-0.882711066,18351,9.817439348,-284,,,,,
171027,6601.4,-35.8,8.795037027,-0.003206294,-0.005423092,-0.5394,-0.782221977,9710,9.180911561,(0.58),12823474920,23.27454331,1.0968,-29.4067,-0.895823233,17809,9.787459226,-542,,,,,
171030,6468.2,-118,8.774653142,-0.020383885,-0.018243097,-1.7916,-0.723939451,12708,9.449986995,(0.54),16475687200,23.52515163,3.0063,-43.5616,-0.881259535,18411,9.820703591,602,,,,,
171031,6507.6,41,8.780726004,0.006072862,0.006300326,0.634,-0.778975419,9877,9.197964101,(0.58),12806081160,23.27318599,1.2093,-52.6054,-0.903032506,17511,9.770584534,-900,,,,,
171101,6481,-21.6,8.776630098,-0.004095905,-0.003332819,-0.3322,-0.765289328,10581,9.266815219,(0.57),13806708080,23.3484204,1.341,-71.9545,-0.896210308,17793,9.786560401,282,,,,,
