time,per,normcjl,normcje,jc,normccl
220601,-0.000871022,0.449934399,0.24,-53.644,2.714062767
220602,0.014842485,0.528376692,0.3,-28.2349,2.697999153
220606,0.018123356,0.790861906,0.51,-29.6441,2.514138509
220607,-0.002016916,0.442313735,0.27,-38.5672,2.205567127
220608,0.005945073,0.795799786,0.52,-27.8276,2.124886174
220609,-0.008300925,0.699491701,0.44,-10.8862,1.923074926
220610,0.022846538,0.817748075,0.54,10.2968,1.72261844
220613,-0.003988549,0.872570198,0.59,-15.8194,1.436376449
220614,0.012386168,1.213303301,0.81,5.6348,1.059050864
220615,0.004158935,0.870392866,0.61,-9.4613,0.360743302
220616,-0.008762953,0.269604607,0.17,-11.222,-0.360353302
220617,0.009200306,0.947571528,0.64,-33.9092,1.798920607
220620,-0.001149242,0.575053258,0.39,-65.3942,1.646001775
220621,-0.009125671,0.725017037,0.49,-52.8014,1.73333558
220622,-0.015992936,0.760029322,0.5,-64.37,1.754552131
220623,0.022189632,0.737886628,0.49,-27.2746,1.752979639
220624,0.013262767,0.594338204,0.41,-19.6827,1.715893012
220627,0.00301716,0.542490472,0.38,-44.1447,1.688096185
220628,0.016118573,0.372347486,0.26,-24.352,1.610366679
220629,-0.01344364,0.644436293,0.46,7.9026,1.743302763
220630,0.0065984,0.67248889,0.49,-28.2778,1.623672384
220701,-0.003336868,0.278352818,0.19,-25.3375,1.507501488
220704,0.011799501,0.299951179,0.21,-31.3311,1.429602636
220705,-0.001451424,0.638662473,0.46,-35.1297,1.470705167
220706,-0.007529368,0.532886881,0.38,-16.9453,1.313068858
220707,0.007132179,0.372969581,0.26,-31.3863,1.193462671
220708,-0.007081088,0.293827431,0.2,-21.2393,1.04884176
220711,-0.015387544,0.42926918,0.28,-15.3402,0.923502024
220712,-0.011083269,0.477170496,0.31,-15.8793,0.611761465
220713,0.001089709,0.354403933,0.22,-28.2943,0.147077881
220714,0.010027289,0.128272396,0.07,0.3681,-0.571043084
220718,0.01460925,0.39031048,0.24,-42.3557,1.067106863
220719,0.002831059,0.226446765,0.13,-48.3093,1.00355398
220720,0.012960929,0.085153435,0.04,-37.7088,0.971644482
220721,-0.008525879,0.074402856,0.03,-37.3984,0.92323591
220722,-0.014764284,0.507536509,0.33,-44.7325,0.998086545
220725,-0.009654011,0.283679506,0.17,-57.6355,0.908889941
220726,0.0159722,0.223258528,0.13,-34.556,0.831039474
220727,0.005525564,-0.045330994,-0.06,-34.2327,0.779679455
220728,0.000888099,0.119912994,0.07,-42.5655,0.816475776
220729,-0.009272285,0.106032499,0.05,-38.9144,0.761414351
220801,0.007827107,0.110367724,0.05,-35.8211,0.75841452
220802,-0.022700003,0.863783106,0.56,-2.5961,1.055446227
220803,-0.01438731,0.446007424,0.28,-21.7146,0.786767766
220804,0.000130625,0.352887577,0.2,-34.3346,0.762188501
220805,0.023873442,0.257784802,0.14,-12.5113,0.642703276
220808,0.007661252,-0.152000848,-0.14,-31.6746,0.516976465
220809,0.002440803,-0.187343621,-0.16,-32.0806,0.478583459
220810,-0.002606899,-0.12513412,-0.12,-31.0558,0.467842127
220811,0.021630201,0.052785054,0.02,-13.1586,0.42722344
220812,-0.001339898,-0.162284856,-0.13,-2.453,0.235645488
220815,0.001119925,-0.093582238,-0.08,-13.8093,0.151626013
220816,0.003718624,-0.120351764,-0.1,-11.1866,-0.054297908
220817,0.005637361,-0.110728732,-0.09,-1.1047,-0.336088535
220818,-0.003708626,-0.36215232,-0.28,2.5944,-0.792740312
220819,-0.013983812,0.308854914,0.21,-41.5159,2.806476932
220822,0.010422176,0.232978763,0.16,-44.0799,2.694636438
220823,-0.000559701,0.017131234,0,-34.4045,2.621237334
220824,-0.028011653,0.571865021,0.39,-37.1769,2.844531247
220825,0.005319827,0.446707281,0.29,-44.2961,2.681717809
220826,0.002998883,0.229771085,0.14,-29.3739,2.581900833
220829,0.00184949,0.277419675,0.17,-38.402,2.518952755
220830,-0.001946705,0.152942351,0.08,-18.9273,2.473737552
220831,-0.019871649,0.644980626,0.42,-16.3455,2.660380297
220901,-0.004611611,0.320499755,0.18,-11.7685,2.422716224
220902,0.002088023,0.272190189,0.15,-19.2273,2.291715515
220905,0.004741491,0.27677814,0.15,-24.2465,2.092178333
220906,0.019545324,0.341767628,0.21,-18.9707,1.900818111
220907,0.004576514,-0.016267492,-0.04,-8.5644,1.621325741
220908,-0.002839097,-0.062438606,-0.07,-2.9752,1.552136078
220909,0.006714598,0.141880724,0.08,-2.3724,1.330680772
220913,-0.004258971,0.245381782,0.15,-7.822,0.986788792
220914,-0.007004862,0.371317141,0.23,2.837,0.422336618
220915,-0.025440121,0.279771972,0.16,-7.1964,-0.432591181
220916,-0.022946942,0.518559255,0.3,-36.5037,1.26083792
220919,-0.008984481,0.29044479,0.12,-36.3493,1.247628984
220920,0.008211401,0.043278665,-0.04,-39.6922,1.118103999
220921,0.005748672,0.147868389,0.03,-29.381,1.207324796
220922,-0.003064695,0.059608659,-0.02,-27.2854,1.089653984
220923,-0.011986243,0.50718658,0.27,-16.2019,1.404273413
220926,-0.013610365,0.351954434,0.16,-1.9181,1.19445455
220927,0.015965903,0.268865869,0.11,-7.4531,1.084452663
220928,-0.022869023,0.371647629,0.17,2.4802,1.158940416
220929,6.91E-05,0.280257984,0.11,18.9188,1.092194164
220930,-0.011733389,0.287062148,0.1,-3.8629,1.133538616
221010,-0.015390617,0.243787664,0.07,4.0891,1.065800485
221011,0.006968396,0.187507506,0.03,-1.7063,1.049494949
221012,0.02157308,0.610298829,0.3,-7.6537,1.153884248
221013,0.006140441,0.193786777,0.05,-0.1355,0.871029164
221014,0.024833718,0.362996621,0.18,10.3611,0.793396426
221017,0.00259896,0.066218418,-0.01,-13.1963,0.458092674
221018,0.002783669,0.066510025,-0.01,-0.4737,0.255313739
221019,-0.007724203,-0.036038449,-0.08,8.4774,-0.131906453
221020,-0.004191396,-0.044378411,-0.09,15.7379,-0.588074385
221021,0.001009455,0.238013844,0.1,-13.0811,0.787953184
221024,-0.007800312,0.555612789,0.31,0.2969,0.996320515
221025,-0.003103895,0.577930448,0.31,-6.181,1.072840412
221026,0.017637806,0.493617133,0.27,4.1991,0.938235067
221027,0.002177117,0.174229665,0.06,8.1963,0.898801798
221028,-0.037567146,0.488193242,0.25,-10.7972,1.050414252
221031,0.002273902,0.444782674,0.21,-2.1063,0.962499834
221101,0.026854863,0.707851103,0.4,24.2549,0.999271962
221102,0.011597294,0.125803456,0.03,3.5962,0.720602127
221103,-0.0001999,-0.055867728,-0.1,6.2813,0.659081388
221104,0.024528118,0.265930358,0.14,22.7371,0.685862142
221107,-0.001988136,0.049538496,-0.01,-5.0088,0.489881212
221108,0.00045567,-0.136079104,-0.14,10.5436,0.378476177
221109,-0.001404494,-0.118738205,-0.13,2.3714,0.346808601
221110,-0.003996069,-0.025890524,-0.07,16.3049,0.292763249
221111,0.005277217,0.319508291,0.19,0.9789,0.369283145
221114,-0.008716375,0.052415685,0,-3.1129,0.150537364
221115,0.016272949,0.00661394,-0.03,-5.1838,-0.081586698
221116,-0.004479247,-0.235011651,-0.2,2.4826,-0.408132877
221117,0.00115845,-0.347533087,-0.28,-2.0052,-0.7825554
221118,0.001319261,0.248628341,0.14,23.9523,2.913406411
221121,-0.002675607,0.211769211,0.11,14.4908,2.934502001
221122,-0.011439559,0.388385873,0.23,11.2001,2.88831911
221123,0.00058741,0.359516777,0.21,12.9951,2.857207954
221124,0.000456517,0.099636585,0.03,13.3341,2.69354779
221125,-0.006364621,0.104457821,0.03,8.3409,2.645187602
221128,-0.00523474,0.312256996,0.16,19.5157,2.685588559
221129,0.017949715,0.420112719,0.25,8.9786,2.526113643
221130,-0.002141536,-0.010610316,-0.05,7.6535,2.291642939
221201,0.006849758,0.070475881,0.02,3.8979,2.218703486
221202,-0.004501295,-0.100600247,-0.11,7.9873,2.085549673
221205,0.0039294,0.141161427,0.06,-5.5244,1.899027889
221206,0.000675828,0.109123534,0.04,3.3485,1.783534374
221207,3.23E-05,0.066257299,0.01,-2.8051,1.594278873
221208,-0.000839766,0.005136464,-0.03,5.9165,1.377879734
221209,0.002707843,0.208386569,0.11,11.8991,1.287497713
221212,-0.006937241,0.162565384,0.07,14.7908,0.930130684
221213,-0.005768291,0.033247383,-0.02,15.3385,0.608447135
221214,-0.005570118,0.096059539,0.02,7.6144,0.117248911
221215,-0.000163934,-0.126922643,-0.14,-1.8787,-0.51123999
221219,-0.018821796,0.086611471,0,35.3249,1.171375201
221220,-0.009054838,-0.070953532,-0.12,19.3686,1.172850925
221221,-0.006034982,-0.181219873,-0.19,19.965,1.086508999
221222,-0.009513961,-0.030808963,-0.1,22.9445,1.233500745
221223,-0.000828758,-0.042551007,-0.11,28.4542,1.176382985
221226,0.014606013,-0.174765637,-0.19,17.3445,1.11215272
221227,0.006239826,-0.288356299,-0.27,11.9378,1.029052548
221228,-0.002923977,-0.34063172,-0.3,20.3033,1.060405626
221229,-0.001635602,-0.239463519,-0.23,11.9979,1.016424225
221230,-0.001294542,-0.328306463,-0.29,6.3331,0.950621469
230103,0.014130362,-0.088877645,-0.13,2.9031,1.024552801
230104,-0.001577975,-0.30000114,-0.27,4.5462,0.870738857
230105,0.011163903,-0.18607999,-0.19,8.9359,0.854989742
230106,0.000630789,-0.238724781,-0.22,11.3848,0.749003758
230109,0.001425351,-0.25402443,-0.23,-6.4193,0.671879057
230110,0.001123633,-0.366079294,-0.31,3.5032,0.530306361
230111,-0.004879506,-0.219828645,-0.21,11.0435,0.530548283
230112,-0.000896772,-0.225194214,-0.21,6.3129,0.371944286
230113,0.008352516,-0.194264428,-0.19,24.3098,0.313012112
230116,0.011904762,0.044036843,-0.01,5.8228,0.201921576
230117,0.000293293,-0.300137223,-0.25,4.5609,-0.098061579
230118,0.001300094,-0.273328816,-0.23,1.9443,-0.404116973
230119,0.007792375,-0.352820894,-0.29,6.8739,-0.863841158
230130,0.002132875,-0.160496333,-0.14,-0.7272,0.394830098
230131,0.001396382,-0.338046138,-0.27,12.85,0.327720963
230201,0.00808049,-0.206531364,-0.17,-4.9051,0.334349623
230202,0.001256084,-0.238821983,-0.19,-1.1411,0.275973869
230203,-0.004981713,-0.096226142,-0.09,-0.4861,0.283618601
230206,-0.004942809,-0.194808761,-0.17,9.8651,0.202986032
230207,0.002341772,-0.185730062,-0.16,2.7623,0.204631101
230208,-0.006255985,-0.209622398,-0.18,-2.2759,0.194083306
230209,0.014678611,-0.043056459,-0.05,8.438,0.102588444
230210,-0.003534573,-0.127194809,-0.11,3.148,0.01184354
230213,0.006497991,-0.22875182,-0.19,-12.6279,-0.139551185
230214,0.004252791,-0.411589433,-0.32,-1.4146,-0.289204071
230215,-0.001065998,-0.327159475,-0.26,-5.3479,-0.522078091
230216,-0.015975256,-0.309507529,-0.24,-17.2786,-0.885081901
230217,-0.010582689,0.053873721,0.01,-0.8053,2.392016335
230220,0.011979265,0.187157577,0.11,-18.4678,2.404572081
230221,0.005003934,0.011454617,-0.01,-28.4248,2.226227257
230222,0.002074493,-0.191620524,-0.16,-12.0684,2.147384911
230223,-0.000346359,-0.103049747,-0.1,-8.5202,2.147771986
230224,0.00050478,-0.150290087,-0.13,-1.4435,2.045366446
230227,-0.003205026,-0.035494116,-0.05,-4.6057,2.091839643
230228,0.008572599,-0.021905228,-0.04,-11.7352,1.99492573
230301,0.008047597,-0.109154054,-0.1,-15.1411,1.877521032
230302,-0.001065664,-0.304472448,-0.24,-1.2322,1.738827208
230303,-0.000345228,-0.179314707,-0.15,-17.7177,1.725666656
230306,-0.001665619,-0.094165452,-0.09,-31.2191,1.649243528
230307,-0.014689482,0.06835687,0.03,-7.6986,1.647356538
230308,-0.000986005,-0.080693207,-0.09,-13.5157,1.412498758
230309,-0.000987544,-0.107909864,-0.11,-7.7521,1.214243762
230310,-0.012316621,0.01697571,-0.02,-1.8989,1.124127854
230313,0.005383063,0.078874164,0.02,-3.2029,0.769736465
230314,-0.005099242,0.121526553,0.05,7.6031,0.48632496
230315,0.005169867,0.057956219,0.01,3.76,-0.111367284
230316,-0.011502843,-0.084795146,-0.1,14.1683,-0.722703922
