,time,normper,normcjl,normcje,normjc,normccl,val,cmax,avg,std,rc,rc2,rc3
1450,210528,0.348484459,-0.076066375,-0.04,0.007680075,1.296593976,5321.09,0.958977039,0.973181103,0.015275419,0,0,0.929864141
1451,210531,-0.052455625,0.224463837,0.18,-0.155866365,1.442932533,5331.57,0.967393687,0.972647356,0.015282151,0,0,0.34377811
1452,210601,-0.268458216,0.157374778,0.13,0.162012391,1.255854328,5341.68,0.9591533,0.971121948,0.015014749,0,0,0.797126065
1453,210602,-0.267309465,0.267310631,0.22,-0.182767921,1.311931825,5289.97,0.947477198,0.968521078,0.014331026,0,1,1.468414079
1454,210603,0.344511735,0.433196155,0.34,0.302791511,1.246975795,5255.29,0.935295637,0.965516584,0.014696724,1,0,2.05630504
1455,210604,0.213145719,0.023118898,0.03,-0.014069901,1.057284834,5282.28,0.934616076,0.962832477,0.015210159,0,0,1.855102269
1456,210607,-0.100549271,0.215948912,0.18,0.21738476,1.037737544,5277.63,0.940352099,0.960353164,0.014587898,0,0,1.37107246
1457,210608,0.105852707,-0.060164072,-0.03,0.179350466,0.879835121,5232.12,0.944375178,0.958819268,0.014573732,0,0,0.991104402
1458,210609,0.688923082,0.188732255,0.17,0.355295064,0.83916805,5236.45,0.93471904,0.957650619,0.015540197,0,0,1.475629901
1459,210610,-0.106731055,0.058986564,0.07,0.577521946,0.587037047,5271.47,0.95673833,0.957661457,0.015539444,0,0,0.059405445
1460,210611,-0.519527446,0.15618891,0.13,0.448395615,0.353993681,5224.7,0.970666532,0.957971836,0.015743021,0,0,-0.806369774
1461,210615,-0.66391798,0.1499874,0.12,0.634752617,-0.01643713,5166.56,0.971155142,0.958805586,0.015988015,0,0,-0.772425846
1462,210616,0.302393275,-0.103283032,-0.07,0.483539471,-0.697181162,5080.49,0.968285259,0.959353976,0.016121824,0,0,-0.553987075
1463,210617,0.330264208,0.098489597,0.09,-0.019467282,0.878431974,5101.89,0.970932366,0.958870022,0.015586508,0,0,-0.773896506
1464,210621,0.157736519,-0.058492191,-0.03,-0.12436173,0.8098955,5090.39,0.965162645,0.957046673,0.013718066,0,0,-0.591626595
1465,210622,0.586346214,0.051676948,0.06,0.181154145,0.968160806,5122.16,0.995656797,0.957777543,0.015355315,0,0,-2.466849652
1466,210623,-0.073999146,-0.080109993,-0.04,0.402838216,0.934025626,5147.39,0.996051804,0.959300831,0.017528123,0,0,-2.09668613
1467,210624,0.534268894,0.019483531,0.04,0.421636305,1.000288034,5155.97,0.999354136,0.961555408,0.019620998,0,0,-1.92644262
1468,210625,-0.045484234,-0.150931622,-0.09,0.17239407,0.933880473,5239.97,0.996145407,0.96368283,0.02097279,0,0,-1.547842551
1469,210628,-0.345483203,-0.05137698,-0.01,0.341906874,0.965620626,5251.76,0.998107337,0.965639345,0.022294257,0,0,-1.456338827
1470,210629,0.152940344,-0.115899897,-0.06,0.073767548,0.928727537,5190.54,1.0,0.96726966,0.023584186,0,0,-1.387808766
1471,210630,-0.591279706,0.251175042,0.22,0.22986599,1.105475676,5224.04,1.0,0.969311995,0.02459144,0,0,-1.247914088
1472,210701,-0.40515081,0.126133944,0.11,0.359829866,1.008102112,5229.66,0.994890464,0.971682659,0.024661005,0,0,-0.941072962
1473,210702,0.285914192,-0.022916133,0.0,0.20542472,1.018069294,5081.12,1.0,0.974917877,0.023867686,0,0,-1.05088207
1474,210705,-0.013686266,0.213635496,0.18,0.186253378,1.05658326,5085.79,1.0,0.978187073,0.022495364,0,0,-0.969663194
1475,210706,0.664536178,0.128097432,0.12,0.290564048,0.856779964,5083.1,0.992535289,0.980796233,0.020841531,0,0,-0.563253079
1476,210707,-0.099400719,-0.036155092,0.0,0.270967107,0.746802269,5140.49,0.993356692,0.983245308,0.019145332,0,0,-0.528138312
1477,210708,0.391680597,0.195283693,0.17,0.34510684,0.726892096,5088.26,1.0,0.986509356,0.015689708,0,0,-0.859840313
1478,210709,0.629263837,0.210972152,0.2,0.139784468,0.506138364,5069.44,0.994847442,0.988414812,0.014119353,0,0,-0.455589555
1479,210712,0.496347822,0.041140213,0.08,0.346146942,0.266030879,5132.71,0.983776867,0.989070329,0.013544627,0,0,0.390816341
1480,210713,-0.21308495,0.104652226,0.13,0.695472297,-0.098448654,5142.1,0.967388076,0.988881975,0.013830055,0,0,1.554144184
1481,210714,0.085025183,-0.061991476,-0.01,0.435380678,-0.786256805,5083.08,0.9714629,0.989040857,0.013597277,0,0,1.292755748
1482,210715,0.138861837,0.14584658,0.16,0.138175382,0.816766082,5151.46,0.971573339,0.989072906,0.013553032,0,0,1.291192033
1483,210716,-0.193122436,0.110328843,0.12,0.169875747,0.857167039,5094.77,0.969273158,0.989479118,0.012771247,0,0,1.582144659
1484,210719,0.055192649,-0.019455729,0.02,0.113042227,0.804500642,5113.49,0.975322559,0.989987113,0.011927293,0,0,1.229495599
1485,210720,0.542418501,0.052804495,0.09,0.060581917,0.735625477,5108.99,0.980126662,0.989210607,0.012043715,0,0,0.754247719
1486,210721,0.247123581,-0.117960586,-0.05,-0.005493039,0.717191028,5144.04,0.9817604,0.988496036,0.012040418,0,0,0.5594188
1487,210722,-0.183204835,0.116063781,0.14,0.135595609,0.787372571,5151.75,0.997755038,0.988416082,0.011969621,0,0,-0.780221628
1488,210723,-0.829603879,0.599470487,0.51,0.109905988,1.065147296,5089.23,1.0,0.988608811,0.012130575,0,0,-0.939047703
1489,210726,-0.702367962,0.535725189,0.45,0.578199037,1.107048168,4925.3,0.99251959,0.988329424,0.011963491,0,0,-0.350246119
1490,210727,-0.958513425,0.671575188,0.52,0.645011396,1.283022158,4751.31,0.99892536,0.988275692,0.011910613,0,0,-0.894132735
1491,210728,0.864221141,0.349757661,0.29,0.325215164,1.003699133,4760.48,1.0,0.988275692,0.011910613,0,0,-0.984358124
1492,210729,0.192818886,0.226174599,0.19,0.477371686,0.898245377,4850.27,0.986290096,0.987845673,0.011814087,0,0,0.131671441
1493,210730,0.729765777,0.270440547,0.24,0.141848741,0.803629723,4811.17,0.987196584,0.987205503,0.011462473,0,0,0.000778096
1494,210802,-0.26224224,0.093435075,0.1,0.346565714,0.754084118,4933.74,0.986674431,0.986539224,0.011059842,0,0,-0.012225029
1495,210803,0.555230848,0.077357807,0.1,-0.153295696,0.670572678,4934.46,0.997814335,0.986803176,0.011271444,0,0,-0.976907495
1496,210804,-0.050662944,-0.035805164,0.01,0.07096701,0.622188299,4978.85,0.987676032,0.986519143,0.011168715,0,0,-0.103582999
1497,210805,0.238214727,-0.050754884,0.0,0.113769389,0.587811197,4948.67,0.984022905,0.985720289,0.010715945,0,0,0.158397971
1498,210806,0.257859905,0.092093683,0.11,-0.17137914,0.529580596,4921.56,0.996304168,0.985793125,0.010785969,0,0,-0.974510828
1499,210809,0.276111511,0.074500058,0.1,-0.056476267,0.475099784,4985.56,0.99812685,0.986510624,0.011116997,0,0,-1.044906833
1500,210810,0.346018484,0.040226511,0.08,-0.303341287,0.411450132,5043.15,0.986670549,0.987474748,0.010166839,0,0,0.0791002
1501,210811,0.370059683,-0.010746399,0.05,0.114514757,0.33222071,5015.34,0.999943708,0.988898788,0.009793837,0,0,-1.127741875
1502,210812,0.128357543,-0.031158892,0.03,0.475418933,0.304254539,4973.35,0.988939681,0.989767105,0.008906581,0,0,0.092900365
1503,210813,-0.125382119,-0.066035093,0.0,0.495902352,0.134207636,4945.98,0.992573397,0.990932117,0.007497175,0,0,-0.218919807
1504,210816,-0.996073662,0.197772073,0.21,0.57878509,0.003908501,4941.07,0.991699908,0.991750985,0.006535189,0,0,0.007815686
1505,210817,0.110966119,-0.068620676,-0.01,0.298801796,-0.423252996,4837.4,0.998503421,0.992669823,0.006091627,0,0,-0.95764205
1506,210818,0.28799151,-0.29255544,-0.19,0.637365391,-0.87678398,4894.24,1.0,0.993581803,0.005726818,0,0,-1.120726654
1507,210819,-0.071022975,0.56850182,0.48,-0.08602246,2.473447246,4862.14,1.0,0.993694051,0.00583392,0,1,-1.080911215
1508,210820,0.7123532,0.208231046,0.21,-0.308380208,2.216187499,4769.27,0.976631669,0.992525634,0.006769567,1,1,2.347855578
1509,210823,0.516141913,0.08946922,0.12,-0.178845346,2.163811407,4835.88,0.942131406,0.990006225,0.013145629,1,1,3.64188132
1510,210824,0.283718371,-0.038429627,0.02,-0.463594449,2.123483027,4888.39,0.943949714,0.987257443,0.0165018,1,0,2.624424547
1511,210825,0.013072696,0.068920644,0.12,-0.07941542,2.137853188,4898.16,0.961754062,0.985345146,0.017150711,0,0,1.375516376
1512,210826,0.32400737,0.233795263,0.25,-0.257673506,2.197365975,4801.61,0.954000972,0.98373069,0.018522001,0,0,1.605102963
1513,210827,0.092714413,0.269896214,0.29,-0.603314121,2.090775186,4827.04,0.978305226,0.983286122,0.018541129,0,0,0.26864037
1514,210830,0.21755702,0.178875937,0.21,-0.563024375,1.960476051,4813.27,0.978447994,0.9828748,0.018553251,0,0,0.238600023
1515,210831,-0.207859753,0.670272676,0.61,-0.266677106,2.149755745,4805.61,0.987250032,0.982346585,0.018253496,0,0,-0.268630601
1516,210901,0.741108105,0.349096685,0.36,-0.427226139,1.919083214,4869.46,0.981265677,0.982026067,0.018211221,0,0,0.041753916
1517,210902,0.035111532,0.583918112,0.55,-0.125351761,2.010263578,4869.41,0.975890069,0.981619425,0.018255033,0,0,0.313850782
1518,210903,0.427183275,0.300184465,0.33,-0.525010565,1.772091469,4843.06,0.98858055,0.981233244,0.018008056,0,0,-0.408001046
1519,210906,1.245762908,0.496280477,0.51,-0.039373751,1.708949853,4933.73,1.0,0.981326902,0.018105151,0,0,-1.03136939
1520,210907,0.281721782,0.166764525,0.25,-0.12489885,1.458875186,4992.83,1.0,0.981993374,0.018552031,0,0,-0.970601296
1521,210908,0.484301442,0.145243926,0.23,-0.068107435,1.392104742,4972.13,0.996098405,0.981801109,0.018375295,0,0,-0.778071661
1522,210909,0.310530488,0.366904155,0.43,0.418665071,1.236669922,4970.01,0.990616544,0.981884952,0.018413367,0,0,-0.474198541
1523,210910,0.043113022,0.27926652,0.36,-0.019147513,1.01095679,5013.52,0.985549075,0.981533736,0.01826516,0,0,-0.219835963
1524,210913,-0.37751758,0.606138568,0.64,0.446649972,0.770534807,4991.66,0.964870989,0.98019229,0.018463352,0,0,0.8298223
1525,210914,0.152329113,0.386927838,0.45,0.343206434,0.17037496,4917.16,0.976208333,0.979077536,0.017965952,0,0,0.159702264
1526,210915,-0.884449329,0.109162415,0.21,0.524946701,-0.56526115,4867.32,0.969805646,0.977567818,0.017374159,0,0,0.446765375
1527,210916,-0.369041032,0.626648263,0.61,-0.271962966,1.137215829,4807.7,0.951281734,0.975131905,0.017478481,0,0,1.364544844
1528,210917,0.539975321,0.264277918,0.31,-0.19526622,0.996780167,4855.94,0.964567809,0.974528712,0.017631495,0,0,0.56494945
1529,210922,0.273084525,0.165092645,0.24,-0.309226856,0.97914406,4821.77,0.975041488,0.976174216,0.015899431,0,0,0.071243309
1530,210923,-0.338146846,0.325865325,0.37,0.458386971,1.045406469,4853.2,0.976990218,0.977826241,0.013974996,0,0,0.059822748
1531,210924,-1.27797616,0.711914161,0.67,0.663157428,1.149747384,4849.43,0.957732292,0.977625153,0.014244764,0,0,1.396503308
1532,210927,0.129390229,0.157646945,0.2,0.441177486,0.938767295,4877.37,0.962804576,0.978065333,0.013597649,0,0,1.122308412
1533,210928,-1.008180763,0.502656951,0.46,0.995110568,1.029996044,4883.83,0.960058003,0.977152972,0.014180386,0,0,1.205536179
1534,210929,0.433946676,0.106168583,0.15,0.480881178,0.739665573,4833.93,0.958530135,0.976157079,0.014771738,0,0,1.193288445
1535,210930,-0.103600397,0.139159059,0.18,0.463493032,0.704006285,4866.38,0.971265698,0.975357862,0.01457102,0,0,0.280842697
1536,211008,0.010260668,0.112350652,0.15,0.491581488,0.508896273,4929.94,0.971255725,0.974857364,0.014529268,0,0,0.247888596
1537,211011,-1.012949116,0.29792937,0.29,0.508389271,0.411667862,4936.19,0.965999936,0.974362858,0.014659988,0,0,0.570458961
1538,211012,0.375264125,0.204070785,0.21,0.569789456,0.063735787,4883.84,0.984085034,0.974138082,0.01446367,0,0,-0.687719794
1539,211013,0.149477269,-0.068212426,0.0,0.552288651,-0.650345082,4940.11,0.995873159,0.97393174,0.014100169,0,0,-1.556110382
1540,211014,0.10948953,0.034958144,0.08,0.040519547,0.531636932,4913.61,0.991744323,0.973518956,0.013400327,0,0,-1.360068832
1541,211018,0.387582153,-0.167106092,-0.08,0.003255657,0.426933134,4874.78,1.0,0.973749282,0.013816012,0,0,-1.900021356
1542,211019,0.00040966,-0.141386352,-0.05,0.085001565,0.489494137,4922.72,1.0,0.974471828,0.014807866,0,0,-1.723960167
1543,211020,-0.109692643,-0.144282982,-0.06,0.072958453,0.462544037,4910.18,0.995354354,0.975995996,0.015327353,0,0,-1.262994205
1544,211021,-0.295306167,-0.053107181,0.01,0.327710728,0.559554719,4928.02,0.98526551,0.976448855,0.01546712,0,0,-0.570025625
1545,211022,0.412140118,-0.151359312,-0.07,0.064635358,0.479865645,4959.73,0.969347122,0.976425929,0.015477822,0,0,0.45735166
1546,211025,0.02011944,-0.122198609,-0.04,0.134644268,0.475003015,4979.52,0.975182347,0.97762096,0.014313134,0,0,0.170375886
1547,211026,-0.397992232,-0.131452272,-0.05,0.000699781,0.451004363,4963.1,0.96832024,0.977808581,0.014156763,0,0,0.670233836
1548,211027,-0.342558296,0.001326132,0.05,0.470989963,0.580674501,4898.16,0.974632093,0.977788112,0.01416127,0,0,0.222862678
1549,211028,0.589152519,-0.028942678,0.03,0.495770347,0.549490768,4864.14,0.973874992,0.97763235,0.014187616,0,0,0.264833665
1550,211029,0.254736215,-0.120371205,-0.04,0.381327213,0.517436116,4908.77,0.979485975,0.978720034,0.013393327,0,0,-0.057188192
1551,211101,-0.395694581,0.105488166,0.14,0.616388094,0.609656744,4890.69,0.980783288,0.97961897,0.012861686,0,0,-0.090526105
1552,211102,0.305625863,0.026034969,0.07,0.480352023,0.579174585,4839.85,0.970762242,0.980154182,0.01221112,0,0,0.769130091
1553,211103,0.369471347,-0.217087539,-0.12,0.489477386,0.440867835,4821.11,0.977278935,0.981091622,0.011136023,0,0,0.342374231
1554,211104,-0.436039273,-0.098792284,-0.02,0.709611545,0.477301273,4868.74,0.990043217,0.982030498,0.011055272,0,0,-0.72478714
1555,211105,0.092462625,-0.157424739,-0.07,0.522258821,0.361033609,4842.35,0.991298358,0.98303263,0.010934913,0,0,-0.755902567
1556,211108,0.317133678,-0.174162983,-0.08,0.456456978,0.273627226,4848.18,0.980785297,0.983771898,0.010197733,0,0,0.292869112
1557,211109,-0.136470419,0.052687852,0.1,0.499956931,0.293634168,4846.74,0.992085583,0.984171925,0.010366191,0,0,-0.763410365
1558,211110,0.522381082,-0.133104712,-0.05,0.509884561,0.120950316,4821.19,0.986763784,0.983716456,0.010019324,0,0,-0.30414509
1559,211111,0.361758924,-0.279608087,-0.16,0.672001713,0.077186645,4898.65,0.990479002,0.98365319,0.009969837,0,0,-0.684646251
1560,211112,-0.412849795,-0.174007459,-0.08,0.651516019,-0.031726594,4888.37,0.978965844,0.983035409,0.009851773,0,0,0.41307946
1561,211115,-0.302981213,-0.279005433,-0.16,0.67739568,-0.242561529,4882.38,0.988593278,0.982465073,0.009121052,0,0,-0.67187484
1562,211116,0.269840041,-0.381301182,-0.25,0.458954817,-0.475846817,4883.32,0.986074963,0.981768821,0.008196727,0,0,-0.52534894
1563,211117,-0.057170675,-0.352898656,-0.22,0.589271462,-0.89335563,4885.75,0.989657638,0.981483985,0.007788603,0,0,-1.049437519
1564,211118,0.755790825,0.208872581,0.24,0.577969167,2.312714336,4837.62,0.996025721,0.982021996,0.008410387,0,0,-1.665051319
1565,211119,0.340236456,-0.029098202,0.05,0.065909882,2.211349061,4890.06,1.0,0.98355464,0.008764563,0,0,-1.876346848
1566,211122,0.035085552,-0.216562646,-0.1,0.162574547,2.114265803,4912.4,1.0,0.984795522,0.009259682,0,0,-1.642008598
1567,211123,-0.05863492,-0.178906457,-0.07,0.18154902,2.119854198,4913.35,0.996908423,0.986224932,0.008776511,0,0,-1.217282297
1568,211124,-0.051772725,-0.300506592,-0.17,0.399690598,2.015682629,4916.66,0.989317952,0.986959225,0.008360008,0,0,-0.282144123
1569,211125,-0.093459227,-0.072605972,0.01,0.309564695,2.087194742,4896.44,0.998395252,0.988185238,0.008135136,0,0,-1.255051494
1570,211126,0.171697667,0.020863804,0.09,0.50033815,2.058599574,4860.13,0.994717959,0.988946837,0.007989555,0,0,-0.722333335
1571,211129,0.117805071,0.053757078,0.12,0.21746897,2.006586365,4851.42,0.984377606,0.989126553,0.007835195,0,0,0.606104481
1572,211130,0.410254865,-0.028398345,0.05,0.512409711,1.886326989,4832.03,0.980566075,0.989616744,0.006873455,0,0,1.316756766
1573,211201,-0.28219037,0.083112186,0.15,0.408274288,1.818927548,4843.85,0.990253546,0.990265475,0.006229853,0,0,0.001914778
1574,211202,0.536138321,0.035813525,0.11,0.418182573,1.647550075,4856.16,0.984886081,0.990007618,0.006345197,0,0,0.807151732
1575,211203,-0.42290949,0.009121761,0.09,0.289154106,1.543693004,4901.02,0.986071846,0.989746292,0.006396658,0,0,0.574432277
1576,211206,-0.34893065,0.249250436,0.28,0.239426056,1.553273111,4892.62,0.985778964,0.989995976,0.006119945,0,0,0.689060404
1577,211207,0.796764117,0.126814361,0.18,0.287621264,1.275111312,4922.1,0.979498588,0.989366626,0.006527384,0,0,1.511790757
1578,211208,0.20250167,0.035094227,0.12,0.372659313,1.13987697,4995.93,0.98052815,0.989054844,0.006801423,0,1,1.253663337
1579,211209,0.064683767,-0.05637318,0.04,0.751280508,0.923332678,5078.69,0.962525769,0.987657183,0.009007664,1,1,2.790003477
1580,211210,0.113449712,-0.00913284,0.08,0.366822677,0.669096955,5055.12,0.961346331,0.986776207,0.010619796,1,1,2.394572882
1581,211213,-0.05214227,-0.131316189,-0.02,0.668355665,0.350800312,5083.8,0.960564932,0.98537479,0.012111915,1,0,2.048384467
1582,211214,-0.095843031,-0.082773337,0.02,0.580441971,-0.085094565,5049.7,0.961042921,0.984123188,0.013273421,0,1,1.738833302
1583,211215,0.348834693,-0.165142605,-0.05,0.572034666,-0.687480094,5005.9,0.951575593,0.982219085,0.015050257,1,0,2.036077741
1584,211216,-0.229160395,0.036416179,0.12,0.592942546,0.741963831,5034.73,0.961890712,0.980512335,0.015334951,0,0,1.214325561
1585,211217,-0.536292211,0.067443168,0.14,0.963770938,0.909664091,4954.76,0.966285062,0.978826588,0.014927659,0,0,0.840153536
1586,211220,0.33484866,-0.069320533,0.02,0.500682954,0.777986001,4880.42,0.96647193,0.977150185,0.014293876,0,0,0.747050995
1587,211221,0.09487634,-0.303442103,-0.17,0.514389775,0.70869957,4913.49,0.967123018,0.975660914,0.013664746,0,0,0.624811916
1588,211222,0.29363418,-0.171771805,-0.06,0.640396937,0.784663046,4914.45,0.963145678,0.974352301,0.013540675,0,0,0.827626588
1589,211223,-0.281126975,-0.029642535,0.06,0.925280319,0.828378333,4948.74,0.956003383,0.972232707,0.012880857,0,0,1.259956818
1590,211224,-0.010157743,-0.073228067,0.03,0.868453627,0.886778279,4921.34,0.954290098,0.970211314,0.012326786,0,0,1.291595114
1591,211227,0.077026132,-0.174512911,-0.06,0.849286837,0.855013934,4919.32,0.950476022,0.968516235,0.012604041,0,0,1.431303853
1592,211228,-0.111205465,-0.273134411,-0.14,1.070729659,0.847030511,4955.96,0.952801054,0.967127984,0.012735361,0,0,1.124972432
1593,211229,0.380394161,-0.015567635,0.08,0.938885861,0.949145745,4883.48,0.955222471,0.96537643,0.01175896,0,0,0.86350825
1594,211230,0.252016162,-0.20137964,-0.08,0.717637631,0.940557518,4921.51,0.964046579,0.964334455,0.010825451,0,0,0.026592501
1595,211231,-0.034250703,-0.105227079,0.0,0.764820048,0.916534673,4940.37,0.962394272,0.963150576,0.009541698,0,0,0.079263086
1596,220104,-0.979360907,0.173665891,0.23,0.566603146,0.969926836,4917.77,0.968193084,0.962271282,0.008038578,0,0,-0.73667276
1597,220105,-0.039310313,-0.064596499,0.02,0.52238855,0.756551721,4868.12,0.982715685,0.962432137,0.008424376,0,0,-2.407721147
1598,220106,-0.231928476,-0.127155928,-0.03,0.762318795,0.751326208,4818.23,0.998994846,0.963355472,0.011099424,0,0,-3.210921003
1599,220107,-0.036784266,-0.183105599,-0.08,0.571423577,0.654968716,4822.37,0.994358551,0.964947111,0.013079883,0,0,-2.248601164
1600,220110,-0.234483041,-0.264191795,-0.15,0.833473638,0.593980205,4844.05,1.0,0.966879795,0.015203215,0,0,-2.178500045
1601,220111,0.387707325,-0.284740371,-0.16,0.611461832,0.526072728,4797.77,1.0,0.968851548,0.016813108,0,0,-1.852628984
1602,220112,-0.549046476,-0.069301092,0.01,0.815992179,0.578666549,4845.58,0.994273774,0.970513091,0.017623298,0,0,-1.348254079
1603,220113,-0.218637337,-0.050366075,0.02,0.6591643,0.550216534,4765.92,1.0,0.972934311,0.018201554,0,0,-1.486998778
1604,220114,0.454092594,-0.085320039,0.0,0.539467169,0.278465664,4726.73,0.999757867,0.974827669,0.018946574,0,0,-1.315815612
1605,220117,0.014441383,-0.15789131,-0.06,0.608891163,0.019464079,4767.28,0.984757746,0.975751303,0.018958472,0,0,-0.475061669
1606,220118,-0.266460879,-0.147451778,-0.05,0.615680278,-0.273092073,4813.35,0.99143052,0.976999233,0.019136124,0,0,-0.754138469
1607,220119,-0.299761963,-0.291583416,-0.17,0.656380831,-0.768427161,4780.38,0.991624226,0.978224293,0.019254486,0,0,-0.695938258
1608,220120,-0.527991004,-0.01243772,0.04,0.94735803,0.546636089,4823.51,0.998543168,0.979994167,0.019421654,0,0,-0.955068035
1609,220121,0.025875786,-0.190862346,-0.1,0.860529958,0.474132096,4779.31,0.993014471,0.981844722,0.018767682,0,0,-0.595158729
1610,220124,-1.735621565,0.062174801,0.09,0.784160946,0.677830335,4786.74,0.992606881,0.983760561,0.017734073,0,0,-0.498831843
1611,220125,-0.06167644,-0.066054534,-0.02,0.617793484,0.521863287,4678.45,1.0,0.98623676,0.016236212,0,0,-0.847687854
1612,220126,-1.225455983,0.171021988,0.15,0.75958881,0.7151105,4712.31,0.988484668,0.988020941,0.014201775,0,0,-0.032652787
1613,220127,-0.507204292,0.218592816,0.17,0.35431186,0.629397571,4619.88,0.996182472,0.990068941,0.012006803,0,0,-0.509172316
1614,220128,0.592926659,-0.135904139,-0.09,0.405722964,0.433997253,4563.77,1.0,0.991866612,0.010502965,0,0,-0.774389753
1615,220207,0.656825248,-0.009055078,0.01,0.578922784,0.512791216,4634.09,1.0,0.993746898,0.008022195,0,0,-0.779475138
1616,220208,0.874415366,-0.100930735,-0.05,0.562592948,0.345719952,4608.77,1.0,0.995337244,0.005420607,0,0,-0.86019075
1617,220209,-0.001440157,-0.288764548,-0.19,0.530070969,0.267796909,4652.06,0.994355681,0.995919244,0.004548926,0,0,0.343721284
1618,220210,-0.564610828,-0.127525297,-0.07,0.676430683,0.272224079,4639.86,0.995210068,0.995730005,0.004492621,0,0,0.115731324
1619,220211,-0.410320412,-0.07707728,-0.04,0.616433613,0.155037112,4601.4,0.999684248,0.99599629,0.004564314,0,0,-0.807998477
1620,220214,0.465502212,-0.209194708,-0.14,0.521051438,-0.09310218,4551.69,0.990133276,0.995502953,0.004641369,0,0,1.156916601
1621,220215,0.229355495,-0.295413189,-0.2,0.523828079,-0.395988398,4600.1,1.0,0.995502953,0.004641369,0,0,-0.968905117
1622,220216,0.069025389,-0.345958409,-0.24,0.565304725,-0.842358493,4617.99,0.988060562,0.995192293,0.004927111,0,1,1.447446854
1623,220217,0.476617537,0.075374879,0.09,0.51258382,2.246089045,4629.16,0.979935773,0.994189081,0.005852443,1,0,2.435445935
1624,220218,0.162942056,-0.121109942,-0.06,0.304435874,2.167561197,4651.24,0.988342514,0.993618314,0.005837385,0,0,0.903795097
1625,220221,-0.41081513,0.128097432,0.13,0.586090843,2.211542598,4634.31,0.99789365,0.994275109,0.005518235,0,0,-0.655742498
1626,220222,0.890662916,-0.061311059,-0.01,0.5512531,1.999812552,4574.15,0.991058379,0.994256502,0.005528948,0,0,0.578432463
1627,220223,-0.731923523,0.477986996,0.4,0.675837802,2.211082947,4623.05,1.0,0.994675291,0.005635262,0,0,-0.944891206
1628,220224,0.503659992,0.356581266,0.32,0.562547429,2.0247547,4529.32,0.998447795,0.994670522,0.005631856,0,0,-0.67069781
1629,220225,0.232607593,0.098353514,0.11,0.516152487,1.920123479,4573.42,1.0,0.995019798,0.005739334,0,0,-0.867731606
1630,220228,0.139381092,0.004164441,0.04,0.400801254,1.783050531,4581.65,0.992814564,0.995030183,0.005734925,0,0,0.386337776
1631,220301,0.127621688,-0.158532846,-0.09,0.487335731,1.642445523,4619.69,1.0,0.995030183,0.005734925,0,0,-0.866588071
1632,220302,-0.087101007,-0.125173,-0.06,0.506546901,1.620188708,4578.6,0.993082634,0.995260081,0.00554783,0,1,0.392486128
1633,220303,-0.257009876,0.190481897,0.18,0.726385189,1.727335917,4551.63,0.981021311,0.994502023,0.006387441,1,0,2.11050262
1634,220304,-1.06435588,0.305297308,0.25,0.590324083,1.617309838,4496.43,0.996137195,0.994308883,0.006269763,0,0,-0.291607913
1635,220307,-1.978903268,0.650423957,0.49,0.188637421,1.693031392,4352.78,0.990694445,0.993843605,0.006169681,0,0,0.510425024
1636,220308,-1.259379943,0.914814338,0.63,0.294235132,1.510114244,4265.39,1.0,0.993843605,0.006169681,0,0,-0.997846547
1637,220309,1.401070631,0.396784156,0.28,0.135705992,1.189083884,4226.35,0.997553341,0.994003488,0.006224836,0,0,-0.570272519
1638,220310,0.715078628,0.660260835,0.45,0.657046542,1.109975423,4292.84,0.989284578,0.993707213,0.006304884,0,1,0.701461785
1639,220311,-1.033793562,0.535103094,0.38,0.451631995,0.804839332,4306.52,0.978597105,0.992652856,0.006979808,1,0,2.01377315
1640,220314,-3.768964754,0.912559243,0.6,-0.128770216,0.540467081,4174.76,0.989005083,0.992596446,0.007005754,0,0,0.512630628
1641,220315,1.300977655,0.837519032,0.51,0.54160541,0.107886534,3983.81,0.992851369,0.992239015,0.006787094,0,0,-0.09022326
1642,220316,0.937225924,0.132102168,0.07,0.481827967,-0.694761943,4156.08,0.995252879,0.992598631,0.006744455,0,0,-0.393545226
1643,220317,0.475122981,0.326895669,0.2,0.130284714,1.195373854,4237.7,1.0,0.993601842,0.006234747,0,0,-1.026209645
1644,220318,0.036925962,0.341164974,0.22,-0.041848831,1.223364217,4265.9,1.0,0.994184716,0.006262043,0,0,-0.928655968
1645,220321,0.174199128,0.136787321,0.07,0.006329307,1.196196388,4258.75,0.989422567,0.993761162,0.006284418,0,0,0.690373334
1646,220322,0.456672443,0.08326771,0.04,0.05877141,1.218066128,4255.3,1.0,0.994208243,0.006399033,0,0,-0.905098755
1647,220323,-0.370711128,0.127105968,0.07,0.072266569,1.192978827,4276.52,0.980438081,0.993230147,0.006939378,0,0,1.843402479
1648,220324,-0.799278618,0.175979307,0.1,-0.074788443,1.214679221,4251.31,0.989984176,0.992806966,0.006862082,0,0,0.411360598
1649,220325,0.146849391,0.378821163,0.23,0.297966528,1.307964305,4174.57,0.991765681,0.992395251,0.006651591,0,0,0.094649431
1650,220328,-0.242952771,0.126911563,0.06,0.154721432,1.212840615,4148.47,1.0,0.992754522,0.006866027,0,0,-1.055264886
1651,220329,1.168679888,0.301409214,0.19,0.543847206,1.178850588,4134.14,1.0,0.992754522,0.006866027,0,0,-1.055264886
1652,220330,-0.361696612,-0.027154155,-0.04,0.504171963,0.992183651,4254.1,1.0,0.993100391,0.007055051,0,0,-0.977967346
