time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,y_test_model1,y_test_model2,y_test_model3,y_test_model4,y_test_model6,y_test_model7,y_test_model8,y_test_model9,y_test_model10,y_test_model11,y_real
220616,1.611379081,1.565693301,-1.17336399,-1.604844686,1.719167257,2.222710977,-0.662132757,-1.771345377,1.330650157,1.348692967,-1.349627101,-1.840748293,2.140458841,0.359640794,-2.898141609,-0.946014607,1.477293823,1.542379299,-1.034282517,-1.87707877,1.806082166,1.94428653,-0.809549732,-1.856337323,1.628315412,1.419230065,-1.450912384,-1.494935811,1.267189645,1.462271177,-1.188105353,-1.801860533,1.566646368,1.956919038,-0.747876501,-1.781214928,1.304472713,1.301893456,-1.460411641,-1.434856471,1.24951574,1.920438246,-0.897607683,-1.480513143,1.486620065,1.919604825,-0.584549975,-1.360834652,1.140130845,1.139015159,-1.239236999,-1.001987512,1.445167479,1.413540049,-0.816986548,-0.908017754,1.320051115,1.055766827,-1.30156261,-0.441718334,1.176351142,1.972163347,-0.033276975,-0.673692345,1.365444823,0.904310314,-0.793793215,-0.222138253,1.480661271,1.345161486,0.079922891,-0.034716134,0.983706627,0.650076866,0.117107638,0.297320347,0.155581055,-0.09048459,-0.126144013,0.737155534,0,0,0,0,0,0,0,0,0,0,0
220617,1.719167257,2.222710977,-0.662132757,-1.771345377,1.330650157,1.348692967,-1.349627101,-1.840748293,2.140458841,0.359640794,-2.898141609,-0.946014607,1.477293823,1.542379299,-1.034282517,-1.87707877,1.806082166,1.94428653,-0.809549732,-1.856337323,1.628315412,1.419230065,-1.450912384,-1.494935811,1.267189645,1.462271177,-1.188105353,-1.801860533,1.566646368,1.956919038,-0.747876501,-1.781214928,1.304472713,1.301893456,-1.460411641,-1.434856471,1.24951574,1.920438246,-0.897607683,-1.480513143,1.486620065,1.919604825,-0.584549975,-1.360834652,1.140130845,1.139015159,-1.239236999,-1.001987512,1.445167479,1.413540049,-0.816986548,-0.908017754,1.320051115,1.055766827,-1.30156261,-0.441718334,1.176351142,1.972163347,-0.033276975,-0.673692345,1.365444823,0.904310314,-0.793793215,-0.222138253,1.480661271,1.345161486,0.079922891,-0.034716134,0.983706627,0.650076866,0.117107638,0.297320347,0.155581055,-0.09048459,-0.126144013,0.737155534,1.515128515,1.302096456,-0.447948927,-0.780010476,0,0,0,0,0,0,0,0,0,0,0
220620,1.330650157,1.348692967,-1.349627101,-1.840748293,2.140458841,0.359640794,-2.898141609,-0.946014607,1.477293823,1.542379299,-1.034282517,-1.87707877,1.806082166,1.94428653,-0.809549732,-1.856337323,1.628315412,1.419230065,-1.450912384,-1.494935811,1.267189645,1.462271177,-1.188105353,-1.801860533,1.566646368,1.956919038,-0.747876501,-1.781214928,1.304472713,1.301893456,-1.460411641,-1.434856471,1.24951574,1.920438246,-0.897607683,-1.480513143,1.486620065,1.919604825,-0.584549975,-1.360834652,1.140130845,1.139015159,-1.239236999,-1.001987512,1.445167479,1.413540049,-0.816986548,-0.908017754,1.320051115,1.055766827,-1.30156261,-0.441718334,1.176351142,1.972163347,-0.033276975,-0.673692345,1.365444823,0.904310314,-0.793793215,-0.222138253,1.480661271,1.345161486,0.079922891,-0.034716134,0.983706627,0.650076866,0.117107638,0.297320347,0.155581055,-0.09048459,-0.126144013,0.737155534,1.515128515,1.302096456,-0.447948927,-0.780010476,1.178084843,0.687418895,-0.781471824,-0.863600602,1,0,0,0,0,0,1,0,0,1,0
220621,2.140458841,0.359640794,-2.898141609,-0.946014607,1.477293823,1.542379299,-1.034282517,-1.87707877,1.806082166,1.94428653,-0.809549732,-1.856337323,1.628315412,1.419230065,-1.450912384,-1.494935811,1.267189645,1.462271177,-1.188105353,-1.801860533,1.566646368,1.956919038,-0.747876501,-1.781214928,1.304472713,1.301893456,-1.460411641,-1.434856471,1.24951574,1.920438246,-0.897607683,-1.480513143,1.486620065,1.919604825,-0.584549975,-1.360834652,1.140130845,1.139015159,-1.239236999,-1.001987512,1.445167479,1.413540049,-0.816986548,-0.908017754,1.320051115,1.055766827,-1.30156261,-0.441718334,1.176351142,1.972163347,-0.033276975,-0.673692345,1.365444823,0.904310314,-0.793793215,-0.222138253,1.480661271,1.345161486,0.079922891,-0.034716134,0.983706627,0.650076866,0.117107638,0.297320347,0.155581055,-0.09048459,-0.126144013,0.737155534,1.515128515,1.302096456,-0.447948927,-0.780010476,1.178084843,0.687418895,-0.781471824,-0.863600602,1.393870343,0.617228119,-1.115111482,-0.630809248,0,0,0,0,0,0,0,0,0,0,0
220622,1.477293823,1.542379299,-1.034282517,-1.87707877,1.806082166,1.94428653,-0.809549732,-1.856337323,1.628315412,1.419230065,-1.450912384,-1.494935811,1.267189645,1.462271177,-1.188105353,-1.801860533,1.566646368,1.956919038,-0.747876501,-1.781214928,1.304472713,1.301893456,-1.460411641,-1.434856471,1.24951574,1.920438246,-0.897607683,-1.480513143,1.486620065,1.919604825,-0.584549975,-1.360834652,1.140130845,1.139015159,-1.239236999,-1.001987512,1.445167479,1.413540049,-0.816986548,-0.908017754,1.320051115,1.055766827,-1.30156261,-0.441718334,1.176351142,1.972163347,-0.033276975,-0.673692345,1.365444823,0.904310314,-0.793793215,-0.222138253,1.480661271,1.345161486,0.079922891,-0.034716134,0.983706627,0.650076866,0.117107638,0.297320347,0.155581055,-0.09048459,-0.126144013,0.737155534,1.515128515,1.302096456,-0.447948927,-0.780010476,1.178084843,0.687418895,-0.781471824,-0.863600602,1.393870343,0.617228119,-1.115111482,-0.630809248,1.492813984,0.353209276,-1.351018525,-0.605318068,0,0,0,0,0,0,0,0,0,0,0
220623,1.806082166,1.94428653,-0.809549732,-1.856337323,1.628315412,1.419230065,-1.450912384,-1.494935811,1.267189645,1.462271177,-1.188105353,-1.801860533,1.566646368,1.956919038,-0.747876501,-1.781214928,1.304472713,1.301893456,-1.460411641,-1.434856471,1.24951574,1.920438246,-0.897607683,-1.480513143,1.486620065,1.919604825,-0.584549975,-1.360834652,1.140130845,1.139015159,-1.239236999,-1.001987512,1.445167479,1.413540049,-0.816986548,-0.908017754,1.320051115,1.055766827,-1.30156261,-0.441718334,1.176351142,1.972163347,-0.033276975,-0.673692345,1.365444823,0.904310314,-0.793793215,-0.222138253,1.480661271,1.345161486,0.079922891,-0.034716134,0.983706627,0.650076866,0.117107638,0.297320347,0.155581055,-0.09048459,-0.126144013,0.737155534,1.515128515,1.302096456,-0.447948927,-0.780010476,1.178084843,0.687418895,-0.781471824,-0.863600602,1.393870343,0.617228119,-1.115111482,-0.630809248,1.492813984,0.353209276,-1.351018525,-0.605318068,1.17418933,1.674949054,-0.013062585,-0.994554853,0,0,0,0,0,0,0,0,0,0,0
220624,1.628315412,1.419230065,-1.450912384,-1.494935811,1.267189645,1.462271177,-1.188105353,-1.801860533,1.566646368,1.956919038,-0.747876501,-1.781214928,1.304472713,1.301893456,-1.460411641,-1.434856471,1.24951574,1.920438246,-0.897607683,-1.480513143,1.486620065,1.919604825,-0.584549975,-1.360834652,1.140130845,1.139015159,-1.239236999,-1.001987512,1.445167479,1.413540049,-0.816986548,-0.908017754,1.320051115,1.055766827,-1.30156261,-0.441718334,1.176351142,1.972163347,-0.033276975,-0.673692345,1.365444823,0.904310314,-0.793793215,-0.222138253,1.480661271,1.345161486,0.079922891,-0.034716134,0.983706627,0.650076866,0.117107638,0.297320347,0.155581055,-0.09048459,-0.126144013,0.737155534,1.515128515,1.302096456,-0.447948927,-0.780010476,1.178084843,0.687418895,-0.781471824,-0.863600602,1.393870343,0.617228119,-1.115111482,-0.630809248,1.492813984,0.353209276,-1.351018525,-0.605318068,1.17418933,1.674949054,-0.013062585,-0.994554853,1.054231256,1.467227323,-0.378597683,-0.793537401,0,0,0,0,0,0,0,0,0,0,0
220627,1.267189645,1.462271177,-1.188105353,-1.801860533,1.566646368,1.956919038,-0.747876501,-1.781214928,1.304472713,1.301893456,-1.460411641,-1.434856471,1.24951574,1.920438246,-0.897607683,-1.480513143,1.486620065,1.919604825,-0.584549975,-1.360834652,1.140130845,1.139015159,-1.239236999,-1.001987512,1.445167479,1.413540049,-0.816986548,-0.908017754,1.320051115,1.055766827,-1.30156261,-0.441718334,1.176351142,1.972163347,-0.033276975,-0.673692345,1.365444823,0.904310314,-0.793793215,-0.222138253,1.480661271,1.345161486,0.079922891,-0.034716134,0.983706627,0.650076866,0.117107638,0.297320347,0.155581055,-0.09048459,-0.126144013,0.737155534,1.515128515,1.302096456,-0.447948927,-0.780010476,1.178084843,0.687418895,-0.781471824,-0.863600602,1.393870343,0.617228119,-1.115111482,-0.630809248,1.492813984,0.353209276,-1.351018525,-0.605318068,1.17418933,1.674949054,-0.013062585,-0.994554853,1.054231256,1.467227323,-0.378597683,-0.793537401,1.098388349,0.984045041,-0.703950627,-0.801369198,0,0,0,0,0,0,0,0,0,0,0
220628,1.566646368,1.956919038,-0.747876501,-1.781214928,1.304472713,1.301893456,-1.460411641,-1.434856471,1.24951574,1.920438246,-0.897607683,-1.480513143,1.486620065,1.919604825,-0.584549975,-1.360834652,1.140130845,1.139015159,-1.239236999,-1.001987512,1.445167479,1.413540049,-0.816986548,-0.908017754,1.320051115,1.055766827,-1.30156261,-0.441718334,1.176351142,1.972163347,-0.033276975,-0.673692345,1.365444823,0.904310314,-0.793793215,-0.222138253,1.480661271,1.345161486,0.079922891,-0.034716134,0.983706627,0.650076866,0.117107638,0.297320347,0.155581055,-0.09048459,-0.126144013,0.737155534,1.515128515,1.302096456,-0.447948927,-0.780010476,1.178084843,0.687418895,-0.781471824,-0.863600602,1.393870343,0.617228119,-1.115111482,-0.630809248,1.492813984,0.353209276,-1.351018525,-0.605318068,1.17418933,1.674949054,-0.013062585,-0.994554853,1.054231256,1.467227323,-0.378597683,-0.793537401,1.098388349,0.984045041,-0.703950627,-0.801369198,0.768159312,1.447914575,-0.264042097,-0.884892497,0,0,0,0,0,0,0,0,0,0,0
220629,1.304472713,1.301893456,-1.460411641,-1.434856471,1.24951574,1.920438246,-0.897607683,-1.480513143,1.486620065,1.919604825,-0.584549975,-1.360834652,1.140130845,1.139015159,-1.239236999,-1.001987512,1.445167479,1.413540049,-0.816986548,-0.908017754,1.320051115,1.055766827,-1.30156261,-0.441718334,1.176351142,1.972163347,-0.033276975,-0.673692345,1.365444823,0.904310314,-0.793793215,-0.222138253,1.480661271,1.345161486,0.079922891,-0.034716134,0.983706627,0.650076866,0.117107638,0.297320347,0.155581055,-0.09048459,-0.126144013,0.737155534,1.515128515,1.302096456,-0.447948927,-0.780010476,1.178084843,0.687418895,-0.781471824,-0.863600602,1.393870343,0.617228119,-1.115111482,-0.630809248,1.492813984,0.353209276,-1.351018525,-0.605318068,1.17418933,1.674949054,-0.013062585,-0.994554853,1.054231256,1.467227323,-0.378597683,-0.793537401,1.098388349,0.984045041,-0.703950627,-0.801369198,0.768159312,1.447914575,-0.264042097,-0.884892497,1.236163959,0.971211946,-1.434544924,-0.103084634,0,0,0,0,0,0,0,0,0,0,0
220630,1.24951574,1.920438246,-0.897607683,-1.480513143,1.486620065,1.919604825,-0.584549975,-1.360834652,1.140130845,1.139015159,-1.239236999,-1.001987512,1.445167479,1.413540049,-0.816986548,-0.908017754,1.320051115,1.055766827,-1.30156261,-0.441718334,1.176351142,1.972163347,-0.033276975,-0.673692345,1.365444823,0.904310314,-0.793793215,-0.222138253,1.480661271,1.345161486,0.079922891,-0.034716134,0.983706627,0.650076866,0.117107638,0.297320347,0.155581055,-0.09048459,-0.126144013,0.737155534,1.515128515,1.302096456,-0.447948927,-0.780010476,1.178084843,0.687418895,-0.781471824,-0.863600602,1.393870343,0.617228119,-1.115111482,-0.630809248,1.492813984,0.353209276,-1.351018525,-0.605318068,1.17418933,1.674949054,-0.013062585,-0.994554853,1.054231256,1.467227323,-0.378597683,-0.793537401,1.098388349,0.984045041,-0.703950627,-0.801369198,0.768159312,1.447914575,-0.264042097,-0.884892497,1.236163959,0.971211946,-1.434544924,-0.103084634,1.185335929,1.177883971,-0.526723696,-0.660832501,0,0,0,0,0,0,0,0,0,0,0
220701,1.486620065,1.919604825,-0.584549975,-1.360834652,1.140130845,1.139015159,-1.239236999,-1.001987512,1.445167479,1.413540049,-0.816986548,-0.908017754,1.320051115,1.055766827,-1.30156261,-0.441718334,1.176351142,1.972163347,-0.033276975,-0.673692345,1.365444823,0.904310314,-0.793793215,-0.222138253,1.480661271,1.345161486,0.079922891,-0.034716134,0.983706627,0.650076866,0.117107638,0.297320347,0.155581055,-0.09048459,-0.126144013,0.737155534,1.515128515,1.302096456,-0.447948927,-0.780010476,1.178084843,0.687418895,-0.781471824,-0.863600602,1.393870343,0.617228119,-1.115111482,-0.630809248,1.492813984,0.353209276,-1.351018525,-0.605318068,1.17418933,1.674949054,-0.013062585,-0.994554853,1.054231256,1.467227323,-0.378597683,-0.793537401,1.098388349,0.984045041,-0.703950627,-0.801369198,0.768159312,1.447914575,-0.264042097,-0.884892497,1.236163959,0.971211946,-1.434544924,-0.103084634,1.185335929,1.177883971,-0.526723696,-0.660832501,0.74618522,0.858238997,-0.957110605,-0.519546651,0,0,0,0,0,0,0,0,0,0,0
