,per,normcjl,normcje,jc,normccl,y1o,y2o,y3o,y4o,time,y1,y2,y3,y4
1408,-0.001143352,0.608102056,0.44,-26.9528,1.962072736,1.354381447,0.741801474,-0.928055451,-1.116890417,210225,1.258413497,1.140343524,-1.032364516,-0.725547688
1409,-0.019555724,0.705596009,0.5,-43.9529,2.010360347,1.6146853,0.138118938,-1.578676799,-0.924994542,210226,1.51871735,0.536660988,-1.682985864,-0.533651813
1410,0.015998757,0.361091455,0.25,-50.4388,1.786050362,0.953924468,0.929380428,-0.210452589,-1.581046888,210301,0.857956518,1.327922478,-0.314761654,-1.189704159
1411,-0.007021283,0.569007272,0.4,-52.7282,1.791953257,1.332982014,0.298314158,-1.006645113,-1.132900484,210302,1.237014064,0.696856208,-1.110954178,-0.741557755
1412,0.014513384,0.409264937,0.29,-61.7513,1.598294776,0.983821532,0.711921509,-0.117603923,-1.52094169,210303,0.887853582,1.110463559,-0.221912988,-1.129598961
1413,-0.014593271,0.568307415,0.4,-29.1917,1.728279413,1.314011002,0.243915762,-1.305338046,-0.779450222,210304,1.218043052,0.642457812,-1.409647111,-0.388107493
1414,0.005125801,0.672002878,0.48,-4.4964,1.706022598,1.264371911,0.963659494,-0.580057205,-0.889858521,210305,1.168403961,1.362201544,-0.68436627,-0.498515792
1415,-0.024441028,0.752797468,0.53,-12.8092,1.703869493,1.541739099,0.099180721,-1.641860747,-0.409019618,210308,1.445771149,0.497722771,-1.746169812,-0.017676889
1416,-0.022362236,1.012619338,0.68,18.3973,1.790138842,1.768149841,0.450247,-1.615715811,-0.182718484,210309,1.672181891,0.84878905,-1.720024876,0.208624245
1417,-0.014066327,0.619163683,0.38,-19.4552,1.498114918,1.242532025,0.223975571,-1.17379881,-0.582364134,210310,1.146564075,0.622517621,-1.278107875,-0.191021405
1418,0.023597965,0.587534039,0.37,-1.4319,1.253967338,0.881229852,1.265327803,0.325248624,-0.975074165,210311,0.785261902,1.663869853,0.220939559,-0.583731436
1419,0.005309564,0.465370131,0.29,-7.1802,1.053099585,0.805603565,0.621439644,-0.263323631,-0.617792616,210312,0.709635615,1.019981694,-0.367632696,-0.226449887
1420,-0.002231926,0.405299082,0.25,9.1279,0.921735994,0.713525779,0.476449153,-0.522748317,-0.300129244,210315,0.617557829,0.874991203,-0.627057382,0.091213485
1421,0.004984464,0.309613092,0.18,-16.0438,0.639534099,0.521095744,0.335973179,-0.063871734,-0.493505159,210316,0.425127794,0.734515229,-0.168180799,-0.10216243
1422,0.006534475,0.341981473,0.2,-12.1588,0.206324554,0.405116122,0.198314082,0.242379488,-0.236572343,210317,0.309148172,0.596856132,0.138070423,0.154770386
1423,0.007280856,0.030700681,-0.01,-10.8556,-0.596928727,-0.193757696,-0.175842469,0.639622124,0.125059372,210318,-0.289725646,0.222699581,0.535313059,0.516402101
1424,0.016650656,0.377013199,0.24,-59.6919,0.955822789,0.714651293,0.471602309,0.310097396,-1.195944359,210322,0.618683343,0.870144359,0.205788331,-0.80460163
1425,-0.009663866,0.411539472,0.25,-31.1666,1.02985089,0.870682632,0.015827486,-0.771379173,-0.543845522,210323,0.774714682,0.414369536,-0.875688238,-0.152502793
1426,-0.005673851,0.2626838,0.14,-9.1439,1.008271457,0.628652862,0.277955857,-0.70366104,-0.475777108,210324,0.532684912,0.676497907,-0.807970105,-0.084434379
1427,0.005231009,0.359633419,0.21,-1.8072,1.138594784,0.700211089,0.698242878,-0.359239851,-0.655696056,210325,0.604243139,1.096784928,-0.463548916,-0.264353327
1428,0.013702586,0.280821757,0.16,-19.3941,0.992135266,0.552314279,0.717340813,0.058540163,-0.881679114,210326,0.456346329,1.115882863,-0.045768902,-0.490336385
1429,-0.000962989,0.158210719,0.08,-24.3426,0.946581373,0.501345916,0.253657594,-0.485705115,-0.670097286,210329,0.405377966,0.652199644,-0.59001418,-0.278754557
1430,0.002786229,0.134026775,0.06,-35.359,0.912978421,0.460102157,0.252788168,-0.309653943,-0.811281088,210330,0.364134207,0.651330218,-0.413963008,-0.419938359
1431,-0.00086569,0.186418839,0.1,-16.2695,0.880367349,0.496962002,0.287679962,-0.453915206,-0.562928381,210331,0.400994052,0.686222012,-0.558224271,-0.171585652
1432,0.010332221,0.087622375,0.03,-20.6644,0.840426044,0.314870099,0.534033671,-0.032081645,-0.801898947,210401,0.218902149,0.932575721,-0.13639071,-0.410556218
1433,0.001651738,-0.051007611,-0.06,-30.2059,0.762164309,0.209522711,0.180624699,-0.328315197,-0.717813,210402,0.113554761,0.579166749,-0.432624262,-0.326470271
1434,0.000539631,0.05093821,0.01,-42.4962,0.767728513,0.354109517,0.062253195,-0.316417315,-0.767479525,210406,0.258141567,0.460795245,-0.42072638,-0.376136796
1435,-0.000886918,0.120787815,0.06,-34.0761,0.73831081,0.416728563,0.077255916,-0.351121892,-0.638965943,210407,0.320760613,0.475797966,-0.455430957,-0.247623214
1436,0.004696019,0.177612307,0.11,-10.9526,0.71467504,0.403196459,0.398520035,-0.161990843,-0.52420902,210408,0.307228509,0.797062085,-0.266299908,-0.132866291
1437,-0.003003098,0.12718373,0.07,-8.4393,0.609511591,0.352360231,0.155699561,-0.410327925,-0.325218096,210409,0.256392281,0.554241611,-0.51463699,0.066124633
1438,-0.013435516,0.354540017,0.22,10.7818,0.597318727,0.623595843,0.02488507,-0.771959172,0.080777781,210412,0.527627893,0.42342712,-0.876268237,0.47212051
1439,-0.001157593,0.119621387,0.05,10.0199,0.246241668,0.176544093,0.171414345,-0.18004181,-0.014348209,210413,0.080576143,0.569956395,-0.284350875,0.37699452
1440,0.009248924,0.020552756,-0.01,-6.2111,-0.095835898,-0.065921886,0.157297397,0.41418415,-0.158109137,210414,-0.161889836,0.555839447,0.309875085,0.233233592
1441,-0.000318654,-0.080868171,-0.09,-0.0609,-0.710220752,-0.329827828,-0.358375365,0.364155775,0.374209358,210415,-0.425795778,0.040166685,0.25984671,0.765552087
1442,0.014765865,0.295129943,0.18,-14.1906,0.678072257,0.461572855,0.633897628,0.273127183,-0.675231523,210416,0.365604905,1.032439678,0.168818118,-0.283888794
1443,0.011557616,0.240132856,0.16,-39.8606,0.589891725,0.451706356,0.302700107,0.249668427,-0.780323693,210419,0.355738406,0.701242157,0.145359362,-0.388980964
1444,0.00159375,-0.059464215,-0.06,-28.5411,0.514339516,0.124445742,0.07073612,-0.193184869,-0.564473999,210420,0.028477792,0.46927817,-0.297493934,-0.17313127
1445,-0.003163467,-0.002736926,-0.02,-34.8587,0.497114677,0.222989394,-0.113332299,-0.330274689,-0.503145942,210421,0.127021444,0.285209751,-0.434583754,-0.111803213
1446,0.001313033,-0.002600842,-0.02,-48.0657,0.452552663,0.207267268,-0.11577876,-0.108179065,-0.66009265,210422,0.111299318,0.28276329,-0.21248813,-0.268749921
1447,0.006984324,0.074091808,0.04,-19.7558,0.481921981,0.219648382,0.274722727,0.047118814,-0.531581349,210423,0.123680432,0.673264777,-0.057190251,-0.14023862
1448,-0.002181501,0.249192114,0.18,-25.0451,0.609535783,0.530993707,0.0543152,-0.3015655,-0.426724908,210426,0.435025757,0.45285725,-0.405874565,-0.035382179
1449,-0.00115387,0.013884675,0,-33.0822,0.493824539,0.230690504,-0.046024644,-0.250586074,-0.515772368,210427,0.134722554,0.352517406,-0.354895139,-0.124429639
1450,0.007396633,0.071486786,0.04,-27.3441,0.495566377,0.233840413,0.233702663,0.071293047,-0.606099541,210428,0.137872463,0.632244713,-0.033016018,-0.214756812
1451,0.000990099,-0.058919882,-0.05,-27.9281,0.347921442,0.082238675,-0.022081891,-0.11926646,-0.452119445,210429,-0.013729275,0.376460159,-0.223575525,-0.060776716
1452,0.00148203,0.160893503,0.11,-8.1075,0.52808068,0.34815514,0.241563737,-0.183407234,-0.341440243,210430,0.25218719,0.640105787,-0.287716299,0.049902486
1453,-0.002699265,0.233873024,0.17,-43.1485,0.429183008,0.495400497,-0.188421242,-0.181361118,-0.461162313,210506,0.399432547,0.210120808,-0.285670183,-0.069819584
1454,-0.006687195,0.150590055,0.1,-14.2429,0.462810151,0.374781767,-0.059871024,-0.440803406,-0.21185451,210507,0.278813817,0.338671026,-0.545112471,0.179488219
1455,0.001272541,0.094193254,0.06,-32.1938,0.377702027,0.271022576,-0.026600214,-0.071335452,-0.461249975,210510,0.175054626,0.371941836,-0.175644517,-0.069907246
1456,-0.000838796,0.334691298,0.23,-18.2376,0.48455893,0.561003346,0.08615959,-0.172589878,-0.303957178,210511,0.465035396,0.48470164,-0.276898943,0.087385551
1457,0.011034949,0.156052826,0.11,-5.4501,0.285142709,0.207854902,0.402765854,0.305831624,-0.352531039,210512,0.111886952,0.801307904,0.201522559,0.03881169
1458,-0.009479409,0.042617689,0.02,-4.0273,0.254539589,0.184153004,-0.162535539,-0.480676061,0.001975314,210513,0.088185054,0.236006511,-0.584985126,0.393318043
1459,0.017753468,0.081459746,0.06,19.3964,0.145674734,-0.003841364,0.706351495,0.56001228,-0.219826021,210514,-0.099809314,1.104893545,0.455703215,0.171516708
1460,0.006968747,0.017695007,0.02,-5.9402,0.134401174,0.035857922,0.209341629,0.203184152,-0.238275196,210517,-0.060110028,0.607883679,0.098875087,0.153067533
1461,0.001849886,-0.250972276,-0.18,-4.5985,-0.09077973,-0.3143739,-0.039996045,0.057742782,-0.092538781,210518,-0.41034185,0.358546005,-0.046566283,0.298803948
1462,-0.000941276,-0.253402335,-0.19,2.4131,-0.41943063,-0.420578111,-0.221705965,0.123680516,0.194537795,210519,-0.516546061,0.176836085,0.019371451,0.585880524
1463,-0.003904582,-0.334177484,-0.25,7.6889,-0.844439022,-0.636934368,-0.471779915,0.220783281,0.503772667,210520,-0.732902318,-0.073237865,0.116474216,0.895115396
1464,-0.004865131,0.283971114,0.21,-32.664,1.704812989,0.942652358,0.457779101,-1.001199222,-1.046768065,210521,0.846684408,0.856321151,-1.105508287,-0.655425336
1465,0.00267076,0.170244369,0.12,-29.1218,1.757648731,0.773386501,0.710865046,-0.793486082,-1.21855218,210524,0.677418551,1.109407096,-0.897795147,-0.827209451
1466,0.012991349,0.318244661,0.24,-30.6707,1.618833946,0.848141522,0.917317515,-0.278644647,-1.286304728,210525,0.752173572,1.315859565,-0.382953712,-0.894961999
1467,9.09E-05,-0.010007661,0,-27.4065,1.498816492,0.507620048,0.520435759,-0.795896682,-1.064739893,210526,0.411652098,0.918977809,-0.900205747,-0.673397164
1468,0.006741303,0.073197547,0.07,-39.8054,1.489091231,0.588887602,0.603567828,-0.487640767,-1.245778031,210527,0.492919652,1.002109878,-0.591949832,-0.854435302
1469,0.00051114,0.017850531,0.03,-16.3696,1.382621404,0.486539384,0.56169965,-0.727714094,-0.909222561,210528,0.390571434,0.9602417,-0.832023159,-0.517879832
1470,0.00676748,-0.076066375,-0.04,-49.9906,1.296593976,0.377478852,0.425471414,-0.398046763,-1.262404477,210531,0.281510902,0.824013464,-0.502355828,-0.871061748
1471,-0.001288312,0.224463837,0.18,-64.3624,1.442932533,0.840386274,0.179277797,-0.661326557,-1.223665393,210601,0.744418324,0.577819847,-0.765635622,-0.832322664
1472,-0.005628292,0.157374778,0.13,-36.4285,1.255854328,0.67913426,0.183766854,-0.798502226,-0.843728578,210602,0.58316631,0.582308904,-0.902811291,-0.452385849
1473,-0.005605211,0.267310631,0.22,-66.7264,1.311931825,0.884455804,-0.018353912,-0.727318746,-1.076377926,210603,0.788487854,0.380188138,-0.831627811,-0.685035197
1474,0.006687659,0.433196155,0.34,-24.0574,1.246975795,0.89968303,0.620752454,-0.27765599,-0.873690189,210604,0.80371508,1.019294504,-0.381965055,-0.48234746
1475,0.004048219,0.023118898,0.03,-51.9019,1.057284834,0.434670181,0.224326707,-0.329259634,-1.064396125,210607,0.338702231,0.622868757,-0.433568699,-0.673053396
1476,-0.002254622,0.215948912,0.18,-31.5626,1.037737544,0.653867032,0.20902818,-0.539370358,-0.722209342,210608,0.557899082,0.60757023,-0.643679423,-0.330866613
1477,0.00189246,-0.060164072,-0.03,-34.9049,0.879835121,0.266523889,0.207451489,-0.370403855,-0.818295149,210609,0.170555939,0.605993539,-0.47471292,-0.42695242
1478,0.013607661,0.188732255,0.17,-19.4436,0.83916805,0.450611185,0.635365616,0.133638934,-0.801124798,210610,0.354643235,1.033907666,0.029329869,-0.409782069
1479,-0.002378828,0.058986564,0.07,0.0848,0.587037047,0.280227472,0.224435591,-0.401689391,-0.264378788,210611,0.184259522,0.622977641,-0.505998456,0.126963941
1480,-0.01067284,0.15618891,0.13,-11.2623,0.353993681,0.382427511,-0.198008816,-0.526077829,-0.047963789,210615,0.286459561,0.200533234,-0.630386894,0.34337894
1481,-0.013573972,0.1499874,0.12,5.114,-0.01643713,0.243949778,-0.330759179,-0.461663341,0.33738556,210616,0.147981828,0.067782871,-0.565972406,0.728728289
1482,0.005841404,-0.103283032,-0.07,-8.174,-0.697181162,-0.349421513,-0.248861199,0.606569114,0.19759286,210617,-0.445389463,0.149680851,0.502260049,0.588935589
1483,0.006401394,0.098489597,0.09,-52.3762,0.878431974,0.455279516,0.200403702,-0.114357683,-0.984254101,210621,0.359311566,0.598945752,-0.218666748,-0.592911372
1484,0.002934923,-0.058492191,-0.03,-61.5939,0.8098955,0.289622209,-0.004855792,-0.231638043,-1.005277378,210622,0.193654259,0.393686258,-0.335947108,-0.613934649
1485,0.01154666,0.051676948,0.06,-34.7464,0.968160806,0.368809629,0.518293586,-0.026008355,-1.001419103,210623,0.272841679,0.916835636,-0.13031742,-0.610076374
1486,-0.00172117,-0.080109993,-0.04,-15.2657,0.934025626,0.248383226,0.286946166,-0.584993093,-0.636655481,210624,0.152415276,0.685488216,-0.689302158,-0.245312752
1487,0.010500309,0.019483531,0.04,-13.6138,1.000288034,0.311112804,0.667778033,-0.139350009,-0.844997524,210625,0.215144854,1.066320083,-0.243659074,-0.453654795
1488,-0.001148241,-0.150931622,-0.09,-35.5162,0.933880473,0.203147894,0.142744241,-0.538918563,-0.825806566,210628,0.107179944,0.541286291,-0.643227628,-0.434463837
1489,-0.007175898,-0.05137698,-0.01,-20.6201,0.965620626,0.33923663,0.113956976,-0.784093262,-0.588817506,210629,0.24326868,0.512499026,-0.888402327,-0.197474777
1490,0.002838557,-0.115899897,-0.06,-44.1831,0.928727537,0.236737677,0.182757124,-0.356421662,-0.949159216,210630,0.140769727,0.581299174,-0.460730727,-0.557816487
1491,-0.012114505,0.251175042,0.22,-30.4658,1.105475676,0.780912256,-0.015747155,-0.934826101,-0.563260595,210701,0.684944306,0.382794895,-1.039135166,-0.171917866
1492,-0.008374755,0.126133944,0.11,-19.0451,1.008102112,0.552626153,0.121706919,-0.806363738,-0.528056983,210702,0.456658203,0.520248969,-0.910672803,-0.136714254
1493,0.005510302,-0.022916133,0,-32.6136,1.018069294,0.327690459,0.392271474,-0.308050849,-0.930492508,210705,0.231722509,0.790813524,-0.412359914,-0.539149779
1494,-0.000509348,0.213635496,0.18,-34.2983,1.05658326,0.65285561,0.244297935,-0.479225087,-0.785312713,210706,0.55688766,0.642839985,-0.583534152,-0.393969984
1495,0.013117673,0.128097432,0.12,-25.1319,0.856779964,0.396818478,0.584173475,0.098642041,-0.866776035,210707,0.300850528,0.982715525,-0.005667024,-0.475433306
1496,-0.002231545,-0.036155092,0,-26.854,0.746802269,0.270330164,0.093874605,-0.455974731,-0.596687059,210708,0.174362214,0.492416655,-0.560283796,-0.20534433
1497,0.007635388,0.195283693,0.17,-20.3389,0.726892096,0.457528703,0.411922052,-0.02206384,-0.638353632,210709,0.361560753,0.810464102,-0.126372905,-0.247010903
1498,0.012408972,0.210972152,0.2,-38.3818,0.506138364,0.424319029,0.294703301,0.331896222,-0.728884975,210712,0.328351079,0.693245351,0.227587157,-0.337542246
1499,0.009738389,0.041140213,0.08,-20.2475,0.266030879,0.141187546,0.238526054,0.280026631,-0.454778416,210713,0.045219596,0.637068104,0.175717566,-0.063435687
1500,-0.004515718,0.104652226,0.13,10.4498,-0.098448654,0.130797316,-0.085814366,-0.09182589,0.263169042,210714,0.034829366,0.312727684,-0.196134955,0.654511771
