time,normper,normcjl,normcje,normjc,normccl
200526,-0.345086035,0.620543956,0.24,-0.198389941,1.403426687
200527,-0.065592724,0.973019102,0.44,-0.317510123,1.575602502
200528,0.445849917,0.714402541,0.3,-0.419623377,1.455197973
200529,1.882041337,0.958788679,0.49,0.061285181,1.461657288
200601,0.072942271,0.494200347,0.2,0.082180544,1.246709681
200602,-0.044318511,0.580399387,0.26,-0.109779812,1.30934326
200603,-0.09297511,0.410995139,0.15,-0.098866701,1.186567897
200604,0.205679859,0.529290394,0.22,0.071036426,1.226509202
200605,-0.049622743,0.477617627,0.19,-0.027744859,1.074654826
200608,0.393053514,0.655167432,0.31,-0.005825325,1.225372169
200609,0.092178585,0.430552251,0.16,-0.013384845,0.946871679
200610,-0.018789575,1.130195296,0.62,0.20669583,1.235508697
200611,0.329298313,0.946560624,0.49,0.425354045,0.807839164
200612,-0.255234914,0.825699227,0.42,0.193704791,0.676475573
200615,0.938921651,0.612320638,0.3,0.388784315,0.341220205
200616,0.323928584,0.295985323,0.1,0.241786201,-0.007413444
200617,0.396433373,0.013845795,-0.08,0.676663967,-0.693697487
200618,0.586561322,0.733862451,0.39,-0.258121865,0.914599298
200619,-0.087677946,0.493111681,0.24,-0.249913704,0.833216771
200622,0.207719998,0.50261807,0.24,-0.187508694,0.866408456
200623,0.061918075,0.332416763,0.13,0.065731221,0.745882965
200624,-0.160901569,0.40856508,0.18,-0.013340464,0.835805335
200629,0.968919473,0.76074862,0.42,-0.129169643,0.933638551
200630,0.267799007,0.762692667,0.43,-0.02073384,0.851481874
200701,1.168532468,0.996639272,0.61,0.336680189,0.945734646
200702,0.770409788,0.852721479,0.53,0.386403687,0.692514995
200703,2.270798221,1.200297627,0.83,0.637380184,0.737439891
200706,0.624424113,1.128465094,0.82,0.808388278,0.693772988
200707,0.590656382,0.864074713,0.63,0.35334345,0.632421595
200708,1.394752725,1.103095282,0.85,0.734220096,0.769204237
200709,0.185769853,1.173178173,0.92,0.721792351,0.656831514
200710,1.486321672,0.952431646,0.78,0.566116096,0.554716281
200713,-0.65672949,1.425612665,1.13,0.386209094,0.439295343
200714,-0.958990126,1.224326047,0.95,0.532877198,0.085363605
200715,-2.949695801,0.627173156,0.48,0.453678061,-0.7193654
200716,-0.141572732,1.397579508,0.99,0.080503179,0.928219501
200717,1.026220845,1.195048701,0.85,-0.343290781,0.751374593
200720,0.554497033,1.003560079,0.74,-0.241913792,0.818459535
200721,0.512488964,1.479579407,1.12,-0.353040888,0.925389014
200722,-0.033940932,1.438696101,1.07,-0.243757299,0.891665102
200723,-2.68062307,1.711387562,1.22,-0.333624883,1.081307678
200724,-0.084547686,1.085073967,0.74,-0.46053104,0.921639225
200727,0.374672952,1.013844088,0.7,-0.648621167,0.925727705
200728,2.069418924,1.286263382,0.93,0.248012023,0.982168084
200729,-0.137963282,0.993431595,0.73,-0.088425848,0.913970301
200730,0.511201453,1.633878411,1.21,-0.147982525,1.182213302
200731,1.284957953,1.140809792,0.88,-0.236048706,0.942057433
200803,-0.156377688,0.913997838,0.71,-0.143857392,0.897930879
200804,0.395945672,1.093472249,0.84,-0.445818256,0.984248612
200805,0.097913679,1.447658157,1.11,-0.294006538,1.041414757
200806,-0.448296132,1.373492767,1.04,-0.182264939,0.974862043
200807,0.398569867,1.17263384,0.9,-0.127794978,0.912034926
200810,-1.200349498,1.039272221,0.8,-0.332078385,0.877053019
200811,-0.872957839,1.252884096,0.91,-0.342919803,0.968886572
200812,0.322172037,0.879491005,0.64,-0.300323397,0.771429918
200813,1.218692781,1.106244638,0.83,0.654356386,0.772639527
200814,1.014041627,0.814151588,0.64,0.217564559,0.472922487
200817,0.314125704,0.475634699,0.4,0.089530677,0.339139677
200818,-0.79637979,0.429327501,0.35,0.275291384,0.003303697
200819,-0.553496548,0.029864741,0.03,0.501621777,-0.639410212
200820,0.258906129,1.421199678,1.07,-0.808854983,1.902487372
200821,0.258105074,1.237040114,0.93,-1.0799223,1.772067276
200824,-0.22789538,1.148916467,0.87,-0.890827347,1.818927548
200825,-0.627092155,1.113301528,0.82,-0.446232476,1.877012996
200826,0.673801687,1.016351908,0.74,-0.213092484,1.787501894
200827,1.31795066,1.482378835,1.11,0.221401786,1.939549807
200828,-0.362935546,1.05081986,0.82,-0.315986384,1.670435887
200831,0.276400429,0.776184352,0.6,-0.052282856,1.632163842
200901,-0.071048357,1.207373958,0.93,-0.545000105,1.685072162
200902,-0.284121163,1.136960579,0.87,-0.177363712,1.647646844
200903,0.020742516,1.090109048,0.81,0.123916646,1.645324394
200904,-1.102957413,1.239936744,0.92,-0.081329481,1.738948168
200907,0.350572228,1.132081021,0.83,0.188532728,1.677838697
200908,-1.302224304,1.475496909,1.05,0.312282162,1.741077081
200909,-1.010621006,1.382610347,0.98,0.422149528,1.589633972
200910,0.290632129,1.168007008,0.81,0.212782819,1.448399968
200911,0.381055809,1.004804269,0.7,0.364414737,1.064107031
200914,0.522955831,0.788256884,0.55,0.329839865,0.722682655
200915,-0.005569309,0.438872772,0.3,0.573871346,0.186245037
200916,0.325559809,0.315367471,0.21,0.655980266,-0.589066265
200917,0.91312281,1.0508393,0.74,0.213895751,1.111620492
200918,-0.285062372,0.723384038,0.52,-0.244656294,1.107265898
200921,-0.603722807,0.941603304,0.67,-0.179645338,1.244919459
200922,0.230487124,0.562008703,0.38,-0.209015146,1.080315799
200923,-1.080194218,1.072729269,0.72,-0.042940142,1.36147743
200924,0.139905423,0.733512522,0.49,0.266001016,1.185769554
200925,-0.311667245,0.6704282,0.43,0.334519188,1.134724034
200928,0.476254263,0.967303604,0.65,0.401642212,1.098992169
200929,-0.561709014,0.829898368,0.55,0.240805273,0.874512839
200930,1.410636703,0.551024838,0.38,0.28784203,0.746318425
201009,1.579403988,0.617977814,0.45,0.560898514,0.579706813
201012,0.110620414,0.486618564,0.36,0.428635944,0.261047288
201013,-0.158033698,0.116180424,0.08,0.606436567,-0.089062084
201014,-0.288528532,-0.020505514,-0.02,0.64437072,-0.716849412
201015,-0.531867771,0.903655508,0.63,-0.296506653,0.969926836
201019,0.74924721,0.309574211,0.2,-0.182613157,0.83950674
201020,-0.377661715,0.626959311,0.42,-0.110920055,0.964048134
201021,-0.102801731,0.534539321,0.35,-0.060065417,0.928703344
201022,-0.732213386,0.634346689,0.42,0.070586929,1.013932429
201023,0.048708908,0.698014226,0.45,0.187623491,1.116918582
201026,0.10680591,0.340290153,0.2,0.024171503,0.911962349
201027,0.300113989,0.579019114,0.37,0.185111997,1.046277387
201028,0.163427617,0.743815971,0.5,0.301245013,0.936227116
201029,-1.374446945,0.808105603,0.53,0.084041121,1.012093823
201030,0.233235297,0.566188404,0.35,0.197435049,0.897011576
201102,0.76352669,0.611523578,0.4,0.205948185,0.848530427
201103,-0.065397176,0.729391143,0.48,0.190125882,0.902938662
201104,1.100770103,0.902430759,0.62,0.369686942,0.762357847
201105,-0.353992102,0.721206705,0.49,0.430354275,0.741697717
201106,0.93016191,0.754158301,0.54,0.139001546,0.687942671
201109,-0.360190011,0.611504138,0.42,0.247851569,0.611906618
201110,-0.521896468,0.31367615,0.2,0.278346827,0.417328834
201111,0.079710599,0.262819883,0.16,0.288721679,0.408498685
201112,0.062287272,0.693951168,0.46,0.408479122,0.544749099
201113,0.808515757,0.315056424,0.21,0.387984324,0.211380722
201116,-0.137631314,0.250475185,0.16,0.543093872,0.081250932
201117,0.132740973,0.24281564,0.16,0.455777611,-0.281027111
201118,0.374028426,-0.136895603,-0.12,0.717667219,-0.792909657
201119,0.574967404,0.490001206,0.34,0.078293246,1.966306369
201120,0.429382928,0.883865111,0.63,0.133544991,2.017085776
201123,-0.17114437,0.276953104,0.19,0.007708524,1.820354887
201124,-0.825527433,0.656197777,0.46,0.292443971,1.922881388
201125,-0.082920392,0.540604747,0.36,0.350053585,1.875972732
201126,0.3254751,0.668017582,0.45,0.489935987,1.906696813
201127,-0.170239444,0.949573897,0.67,0.258562121,1.899947192
201130,0.827368789,0.859175715,0.61,0.348787027,1.858917238
201201,-0.103393949,0.591188848,0.42,0.201265448,1.582037625
201202,0.143262338,0.623576669,0.44,0.445909155,1.598149623
201203,0.290632477,0.471882688,0.33,0.504472386,1.419853184
201204,-0.357086179,0.493617133,0.35,0.268369127,1.35673576
201207,0.022546693,0.362413407,0.25,0.339275893,1.211582621
201208,-0.905595434,0.600442511,0.42,0.551286101,1.303730672
201209,-0.03877135,0.513738019,0.35,0.525398474,1.124781044
201210,-0.931310163,0.798910261,0.53,0.428313899,1.254233452
201211,0.571991233,0.335566119,0.2,0.510355679,0.789549868
201214,0.135756114,0.193320206,0.11,0.476621765,0.487970029
201215,-0.128722908,0.187663029,0.1,0.623951028,0.072977203
201216,0.609180282,0.155625136,0.08,0.632302572,-0.685544719
201217,-0.190712851,0.394665145,0.25,0.060852753,0.84403068
201218,0.89667339,0.528843263,0.36,0.078141896,0.991264348
201221,-1.003081635,0.582946089,0.4,0.44841496,0.904099887
201222,0.265651563,0.580535471,0.39,0.155463387,1.066816557
201223,-0.650740815,0.524819086,0.34,0.416960395,1.020464321
201224,0.596637392,0.448923494,0.29,0.388813903,0.912809076
201225,-0.377542515,0.457593944,0.29,0.238787657,0.942420316
201228,-0.039725001,0.377032639,0.23,0.560030245,0.936783536
201229,0.448190868,0.430591132,0.28,0.334757024,0.850586763
201230,0.734542592,0.483410887,0.33,0.359035564,0.874924106
201231,0.710934544,0.402519094,0.28,0.023654865,0.777115083
210104,0.143840172,0.40356888,0.29,-0.141859121,0.702796675
210105,0.037758173,0.399175334,0.29,0.08560924,0.677322299
210106,0.38688701,0.61533391,0.45,0.438678509,0.701030645
210107,0.478171568,0.800582141,0.6,0.496940178,0.674249891
210108,-0.592053338,0.673460913,0.5,0.478706522,0.491018245
210111,0.681720955,0.386014136,0.28,0.33043047,0.183608088
210112,-0.163259542,0.285545792,0.21,0.46602501,-0.118552364
210113,-0.21994819,0.020727721,0.01,0.652966928,-0.7004713
210114,0.611177369,0.245887234,0.17,-0.245788572,0.409950217
210118,-0.312851183,0.214354793,0.15,-0.16964943,0.335994692
210119,0.564719975,0.284496006,0.2,-0.060915479,0.407264883
210120,0.73031574,0.241240962,0.18,-0.073175943,0.394443023
210121,-0.064129076,0.36295774,0.27,-0.233735218,0.436730971
210122,0.011664194,0.431213227,0.33,-0.389733518,0.475148168
210125,-0.531620611,0.299542929,0.22,0.042155944,0.413240354
210126,0.008593359,0.126192266,0.09,-0.301508021,0.379758364
210127,-0.681061746,0.306930308,0.21,0.349178488,0.492832659
210128,-0.527536301,0.48187509,0.33,0.206295265,0.562312629
210129,0.60974204,0.060308516,0.02,0.172828774,0.379903517
210201,0.454309443,0.100861334,0.06,0.05553503,0.293198708
210202,-0.24268844,0.085406161,0.05,0.345191049,0.222799436
210203,-0.49385099,0.46531181,0.31,0.485654953,0.445077276
210204,-0.590577595,0.301331452,0.19,0.477884909,0.184769313
210205,0.566613192,0.23367862,0.14,0.470018139,0.157383754
210208,0.952041779,0.080662687,0.04,0.325277753,-0.154889033
210209,0.358186454,-0.037535365,-0.04,0.199140862,-0.472580871
210210,0.609248019,-0.229646082,-0.16,0.178902107,-0.84221334
210218,0.91699022,0.704157414,0.53,-0.259645604,2.029133486
210219,-0.25925492,0.944597136,0.73,-0.336730397,2.088331775
210222,-0.245907441,0.462998394,0.36,-0.122480669,1.947460653
210223,-0.633928072,0.815590183,0.61,0.064629668,2.078437169
210224,-0.045240906,0.608102056,0.44,0.269842795,1.962072736
210225,-0.961632239,0.705596009,0.5,0.07638715,2.010360347
210226,0.807928914,0.361091455,0.25,0.002579704,1.786050362
210301,-0.337787951,0.569007272,0.4,-0.023472928,1.791953257
210302,0.734001289,0.409264937,0.29,-0.126152891,1.598294776
210303,-0.71464891,0.568307415,0.4,0.244364836,1.728279413
210304,0.266777419,0.672002878,0.48,0.52538937,1.706022598
210305,-1.204775829,0.752797468,0.53,0.430792393,1.703869493
210308,-1.101313496,1.012619338,0.68,0.785912279,1.790138842
210309,-0.688422691,0.619163683,0.38,0.35516306,1.498114918
210310,1.186144624,0.587534039,0.37,0.56026239,1.253967338
210311,0.275923379,0.465370131,0.29,0.494848594,1.053099585
210312,-0.099419682,0.405299082,0.25,0.680429502,0.921735994
210315,0.259743018,0.309613092,0.18,0.39398369,0.639534099
210316,0.336887704,0.341981473,0.2,0.438193734,0.206324554
210317,0.374035393,0.030700681,-0.01,0.453023729,-0.596928727
210318,0.840374196,0.377013199,0.24,-0.102717584,0.955822789
210322,-0.469310395,0.411539472,0.25,0.221891112,1.02985089
210323,-0.270725706,0.2626838,0.14,0.472502322,1.008271457
210324,0.272013665,0.359633419,0.21,0.555991597,1.138594784
210325,0.693647539,0.280821757,0.16,0.355858358,0.992135266
210326,-0.036264165,0.158210719,0.08,0.299546027,0.946581373
210329,0.150335958,0.134026775,0.06,0.174182955,0.912978421
210330,-0.031421554,0.186418839,0.1,0.391415297,0.880367349
210331,0.525903085,0.087622375,0.03,0.341402755,0.840426044
210401,0.093871874,-0.051007611,-0.06,0.232823568,0.762164309
210402,0.038521851,0.05093821,0.01,0.092963925,0.767728513
210406,-0.03247808,0.120787815,0.06,0.188781943,0.73831081
210407,0.245386992,0.177612307,0.11,0.451919901,0.71467504
210408,-0.13780123,0.12718373,0.07,0.480520442,0.609511591
210409,-0.657026967,0.354540017,0.22,0.699250349,0.597318727
210412,-0.045949686,0.119621387,0.05,0.690580174,0.246241668
210413,0.471986948,0.020552756,-0.01,0.505876638,-0.095835898
210414,-0.004195347,-0.080868171,-0.09,0.575863927,-0.710220752
210415,0.746567372,0.295129943,0.18,0.415072507,0.678072257
210416,0.586891499,0.240132856,0.16,0.122956202,0.589891725
210419,0.090985787,-0.059464215,-0.06,0.251768454,0.514339516
210420,-0.145782861,-0.002736926,-0.02,0.179876207,0.497114677
210421,0.077014386,-0.002600842,-0.02,0.029584815,0.452552663
210422,0.359276874,0.074091808,0.04,0.351742329,0.481921981
210423,-0.096910009,0.249192114,0.18,0.291551804,0.609535783
210426,-0.045764391,0.013884675,0,0.200092203,0.493824539
210427,0.379797662,0.071486786,0.04,0.265389927,0.495566377
210428,0.060941828,-0.058919882,-0.05,0.258744196,0.347921442
210429,0.085425437,0.160893503,0.11,0.484296219,0.52808068
210430,-0.122679336,0.233873024,0.17,0.085540962,0.429183008
210506,-0.321160254,0.150590055,0.1,0.41447735,0.462810151
210507,0.074999083,0.094193254,0.06,0.210201908,0.377702027
210510,-0.030083028,0.334691298,0.23,0.369018955,0.48455893
210511,0.560878147,0.156052826,0.11,0.514536573,0.285142709
210512,-0.460129894,0.042617689,0.02,0.530727577,0.254539589
210513,0.895261603,0.081459746,0.06,0.797281714,0.145674734
210514,0.3585016,0.017695007,0.02,0.508959393,0.134401174
210517,0.103733781,-0.250972276,-0.18,0.524227505,-0.09077973
210518,-0.0351835,-0.253402335,-0.19,0.604017248,-0.41943063
210519,-0.18266846,-0.334177484,-0.25,0.664054147,-0.844439022
210520,-0.230475379,0.283971114,0.21,0.204851184,1.704812989
210521,0.144589018,0.170244369,0.12,0.245160276,1.757648731
210524,0.65824898,0.318244661,0.24,0.227534294,1.618833946
210525,0.016188324,-0.010007661,0,0.264679835,1.498816492
210526,0.347181619,0.073197547,0.07,0.12358436,1.489091231
210527,0.037103842,0.017850531,0.03,0.390276191,1.382621404
210528,0.348484459,-0.076066375,-0.04,0.007680075,1.296593976
210531,-0.052455625,0.224463837,0.18,-0.155866365,1.442932533
210601,-0.268458216,0.157374778,0.13,0.162012391,1.255854328
210602,-0.267309465,0.267310631,0.22,-0.182767921,1.311931825
210603,0.344511735,0.433196155,0.34,0.302791511,1.246975795
210604,0.213145719,0.023118898,0.03,-0.014069901,1.057284834
210607,-0.100549271,0.215948912,0.18,0.21738476,1.037737544
210608,0.105852707,-0.060164072,-0.03,0.179350466,0.879835121
210609,0.688923082,0.188732255,0.17,0.355295064,0.83916805
210610,-0.106731055,0.058986564,0.07,0.577521946,0.587037047
210611,-0.519527446,0.15618891,0.13,0.448395615,0.353993681
210615,-0.66391798,0.1499874,0.12,0.634752617,-0.01643713
210616,0.302393275,-0.103283032,-0.07,0.483539471,-0.697181162
210617,0.330264208,0.098489597,0.09,-0.019467282,0.878431974
210621,0.157736519,-0.058492191,-0.03,-0.12436173,0.8098955
210622,0.586346214,0.051676948,0.06,0.181154145,0.968160806
210623,-0.073999146,-0.080109993,-0.04,0.402838216,0.934025626
210624,0.534268894,0.019483531,0.04,0.421636305,1.000288034
210625,-0.045484234,-0.150931622,-0.09,0.17239407,0.933880473
210628,-0.345483203,-0.05137698,-0.01,0.341906874,0.965620626
210629,0.152940344,-0.115899897,-0.06,0.073767548,0.928727537
210630,-0.591279706,0.251175042,0.22,0.22986599,1.105475676
210701,-0.40515081,0.126133944,0.11,0.359829866,1.008102112
210702,0.285914192,-0.022916133,0,0.20542472,1.018069294
210705,-0.013686266,0.213635496,0.18,0.186253378,1.05658326
210706,0.664536178,0.128097432,0.12,0.290564048,0.856779964
210707,-0.099400719,-0.036155092,0,0.270967107,0.746802269
210708,0.391680597,0.195283693,0.17,0.34510684,0.726892096
210709,0.629263837,0.210972152,0.2,0.139784468,0.506138364
210712,0.496347822,0.041140213,0.08,0.346146942,0.266030879
210713,-0.21308495,0.104652226,0.13,0.695472297,-0.098448654
210714,0.085025183,-0.061991476,-0.01,0.435380678,-0.786256805
210715,0.138861837,0.14584658,0.16,0.138175382,0.816766082
210716,-0.193122436,0.110328843,0.12,0.169875747,0.857167039
210719,0.055192649,-0.019455729,0.02,0.113042227,0.804500642
210720,0.542418501,0.052804495,0.09,0.060581917,0.735625477
210721,0.247123581,-0.117960586,-0.05,-0.005493039,0.717191028
210722,-0.183204835,0.116063781,0.14,0.135595609,0.787372571
210723,-0.829603879,0.599470487,0.51,0.109905988,1.065147296
210726,-0.702367962,0.535725189,0.45,0.578199037,1.107048168
210727,-0.958513425,0.671575188,0.52,0.645011396,1.283022158
210728,0.864221141,0.349757661,0.29,0.325215164,1.003699133
210729,0.192818886,0.226174599,0.19,0.477371686,0.898245377
210730,0.729765777,0.270440547,0.24,0.141848741,0.803629723
210802,-0.26224224,0.093435075,0.1,0.346565714,0.754084118
210803,0.555230848,0.077357807,0.1,-0.153295696,0.670572678
210804,-0.050662944,-0.035805164,0.01,0.07096701,0.622188299
210805,0.238214727,-0.050754884,0,0.113769389,0.587811197
210806,0.257859905,0.092093683,0.11,-0.17137914,0.529580596
210809,0.276111511,0.074500058,0.1,-0.056476267,0.475099784
210810,0.346018484,0.040226511,0.08,-0.303341287,0.411450132
210811,0.370059683,-0.010746399,0.05,0.114514757,0.33222071
210812,0.128357543,-0.031158892,0.03,0.475418933,0.304254539
210813,-0.125382119,-0.066035093,0,0.495902352,0.134207636
210816,-0.996073662,0.197772073,0.21,0.57878509,0.003908501
210817,0.110966119,-0.068620676,-0.01,0.298801796,-0.423252996
210818,0.28799151,-0.29255544,-0.19,0.637365391,-0.87678398
210819,-0.071022975,0.56850182,0.48,-0.08602246,2.473447246
210820,0.7123532,0.208231046,0.21,-0.308380208,2.216187499
210823,0.516141913,0.08946922,0.12,-0.178845346,2.163811407
210824,0.283718371,-0.038429627,0.02,-0.463594449,2.123483027
210825,0.013072696,0.068920644,0.12,-0.07941542,2.137853188
210826,0.32400737,0.233795263,0.25,-0.257673506,2.197365975
210827,0.092714413,0.269896214,0.29,-0.603314121,2.090775186
210830,0.21755702,0.178875937,0.21,-0.563024375,1.960476051
210831,-0.207859753,0.670272676,0.61,-0.266677106,2.149755745
210901,0.741108105,0.349096685,0.36,-0.427226139,1.919083214
210902,0.035111532,0.583918112,0.55,-0.125351761,2.010263578
210903,0.427183275,0.300184465,0.33,-0.525010565,1.772091469
210906,1.245762908,0.496280477,0.51,-0.039373751,1.708949853
210907,0.281721782,0.166764525,0.25,-0.12489885,1.458875186
210908,0.484301442,0.145243926,0.23,-0.068107435,1.392104742
210909,0.310530488,0.366904155,0.43,0.418665071,1.236669922
210910,0.043113022,0.27926652,0.36,-0.019147513,1.01095679
210913,-0.37751758,0.606138568,0.64,0.446649972,0.770534807
210914,0.152329113,0.386927838,0.45,0.343206434,0.17037496
210915,-0.884449329,0.109162415,0.21,0.524946701,-0.56526115
210916,-0.369041032,0.626648263,0.61,-0.271962966,1.137215829
210917,0.539975321,0.264277918,0.31,-0.19526622,0.996780167
210922,0.273084525,0.165092645,0.24,-0.309226856,0.97914406
210923,-0.338146846,0.325865325,0.37,0.458386971,1.045406469
210924,-1.27797616,0.711914161,0.67,0.663157428,1.149747384
210927,0.129390229,0.157646945,0.2,0.441177486,0.938767295
210928,-1.008180763,0.502656951,0.46,0.995110568,1.029996044
210929,0.433946676,0.106168583,0.15,0.480881178,0.739665573
210930,-0.103600397,0.139159059,0.18,0.463493032,0.704006285
211008,0.010260668,0.112350652,0.15,0.491581488,0.508896273
211011,-1.012949116,0.29792937,0.29,0.508389271,0.411667862
211012,0.375264125,0.204070785,0.21,0.569789456,0.063735787
211013,0.149477269,-0.068212426,0,0.552288651,-0.650345082
211014,0.10948953,0.034958144,0.08,0.040519547,0.531636932
211018,0.387582153,-0.167106092,-0.08,0.003255657,0.426933134
211019,0.00040966,-0.141386352,-0.05,0.085001565,0.489494137
211020,-0.109692643,-0.144282982,-0.06,0.072958453,0.462544037
211021,-0.295306167,-0.053107181,0.01,0.327710728,0.559554719
211022,0.412140118,-0.151359312,-0.07,0.064635358,0.479865645
211025,0.02011944,-0.122198609,-0.04,0.134644268,0.475003015
211026,-0.397992232,-0.131452272,-0.05,0.000699781,0.451004363
211027,-0.342558296,0.001326132,0.05,0.470989963,0.580674501
211028,0.589152519,-0.028942678,0.03,0.495770347,0.549490768
211029,0.254736215,-0.120371205,-0.04,0.381327213,0.517436116
211101,-0.395694581,0.105488166,0.14,0.616388094,0.609656744
211102,0.305625863,0.026034969,0.07,0.480352023,0.579174585
211103,0.369471347,-0.217087539,-0.12,0.489477386,0.440867835
211104,-0.436039273,-0.098792284,-0.02,0.709611545,0.477301273
211105,0.092462625,-0.157424739,-0.07,0.522258821,0.361033609
211108,0.317133678,-0.174162983,-0.08,0.456456978,0.273627226
211109,-0.136470419,0.052687852,0.1,0.499956931,0.293634168
211110,0.522381082,-0.133104712,-0.05,0.509884561,0.120950316
211111,0.361758924,-0.279608087,-0.16,0.672001713,0.077186645
211112,-0.412849795,-0.174007459,-0.08,0.651516019,-0.031726594
211115,-0.302981213,-0.279005433,-0.16,0.67739568,-0.242561529
211116,0.269840041,-0.381301182,-0.25,0.458954817,-0.475846817
211117,-0.057170675,-0.352898656,-0.22,0.589271462,-0.89335563
211118,0.755790825,0.208872581,0.24,0.577969167,2.312714336
211119,0.340236456,-0.029098202,0.05,0.065909882,2.211349061
211122,0.035085552,-0.216562646,-0.1,0.162574547,2.114265803
211123,-0.05863492,-0.178906457,-0.07,0.18154902,2.119854198
211124,-0.051772725,-0.300506592,-0.17,0.399690598,2.015682629
211125,-0.093459227,-0.072605972,0.01,0.309564695,2.087194742
211126,0.171697667,0.020863804,0.09,0.50033815,2.058599574
211129,0.117805071,0.053757078,0.12,0.21746897,2.006586365
211130,0.410254865,-0.028398345,0.05,0.512409711,1.886326989
211201,-0.28219037,0.083112186,0.15,0.408274288,1.818927548
211202,0.536138321,0.035813525,0.11,0.418182573,1.647550075
211203,-0.42290949,0.009121761,0.09,0.289154106,1.543693004
211206,-0.34893065,0.249250436,0.28,0.239426056,1.553273111
211207,0.796764117,0.126814361,0.18,0.287621264,1.275111312
211208,0.20250167,0.035094227,0.12,0.372659313,1.13987697
211209,0.064683767,-0.05637318,0.04,0.751280508,0.923332678
211210,0.113449712,-0.00913284,0.08,0.366822677,0.669096955
211213,-0.05214227,-0.131316189,-0.02,0.668355665,0.350800312
211214,-0.095843031,-0.082773337,0.02,0.580441971,-0.085094565
211215,0.348834693,-0.165142605,-0.05,0.572034666,-0.687480094
211216,-0.229160395,0.036416179,0.12,0.592942546,0.741963831
211217,-0.536292211,0.067443168,0.14,0.963770938,0.909664091
211220,0.33484866,-0.069320533,0.02,0.500682954,0.777986001
211221,0.09487634,-0.303442103,-0.17,0.514389775,0.70869957
211222,0.29363418,-0.171771805,-0.06,0.640396937,0.784663046
211223,-0.281126975,-0.029642535,0.06,0.925280319,0.828378333
211224,-0.010157743,-0.073228067,0.03,0.868453627,0.886778279
211227,0.077026132,-0.174512911,-0.06,0.849286837,0.855013934
211228,-0.111205465,-0.273134411,-0.14,1.070729659,0.847030511
211229,0.380394161,-0.015567635,0.08,0.938885861,0.949145745
211230,0.252016162,-0.20137964,-0.08,0.717637631,0.940557518
211231,-0.034250703,-0.105227079,0,0.764820048,0.916534673
220104,-0.979360907,0.173665891,0.23,0.566603146,0.969926836
220105,-0.039310313,-0.064596499,0.02,0.52238855,0.756551721
220106,-0.231928476,-0.127155928,-0.03,0.762318795,0.751326208
220107,-0.036784266,-0.183105599,-0.08,0.571423577,0.654968716
220110,-0.234483041,-0.264191795,-0.15,0.833473638,0.593980205
220111,0.387707325,-0.284740371,-0.16,0.611461832,0.526072728
220112,-0.549046476,-0.069301092,0.01,0.815992179,0.578666549
220113,-0.218637337,-0.050366075,0.02,0.6591643,0.550216534
220114,0.454092594,-0.085320039,0,0.539467169,0.278465664
220117,0.014441383,-0.15789131,-0.06,0.608891163,0.019464079
220118,-0.266460879,-0.147451778,-0.05,0.615680278,-0.273092073
220119,-0.299761963,-0.291583416,-0.17,0.656380831,-0.768427161
220120,-0.527991004,-0.01243772,0.04,0.94735803,0.546636089
220121,0.025875786,-0.190862346,-0.1,0.860529958,0.474132096
220124,-1.735621565,0.062174801,0.09,0.784160946,0.677830335
220125,-0.06167644,-0.066054534,-0.02,0.617793484,0.521863287
220126,-1.225455983,0.171021988,0.15,0.75958881,0.7151105
220127,-0.507204292,0.218592816,0.17,0.35431186,0.629397571
220128,0.592926659,-0.135904139,-0.09,0.405722964,0.433997253
220207,0.656825248,-0.009055078,0.01,0.578922784,0.512791216
220208,0.874415366,-0.100930735,-0.05,0.562592948,0.345719952
220209,-0.001440157,-0.288764548,-0.19,0.530070969,0.267796909
220210,-0.564610828,-0.127525297,-0.07,0.676430683,0.272224079
220211,-0.410320412,-0.07707728,-0.04,0.616433613,0.155037112
220214,0.465502212,-0.209194708,-0.14,0.521051438,-0.09310218
220215,0.229355495,-0.295413189,-0.2,0.523828079,-0.395988398
220216,0.069025389,-0.345958409,-0.24,0.565304725,-0.842358493
220217,0.476617537,0.075374879,0.09,0.51258382,2.246089045
220218,0.162942056,-0.121109942,-0.06,0.304435874,2.167561197
220221,-0.41081513,0.128097432,0.13,0.586090843,2.211542598
220222,0.890662916,-0.061311059,-0.01,0.5512531,1.999812552
220223,-0.731923523,0.477986996,0.4,0.675837802,2.211082947
220224,0.503659992,0.356581266,0.32,0.562547429,2.0247547
220225,0.232607593,0.098353514,0.11,0.516152487,1.920123479
220228,0.139381092,0.004164441,0.04,0.400801254,1.783050531
220301,0.127621688,-0.158532846,-0.09,0.487335731,1.642445523
220302,-0.087101007,-0.125173,-0.06,0.506546901,1.620188708
220303,-0.257009876,0.190481897,0.18,0.726385189,1.727335917
220304,-1.06435588,0.305297308,0.25,0.590324083,1.617309838
220307,-1.978903268,0.650423957,0.49,0.188637421,1.693031392
220308,-1.259379943,0.914814338,0.63,0.294235132,1.510114244
220309,1.401070631,0.396784156,0.28,0.135705992,1.189083884
220310,0.715078628,0.660260835,0.45,0.657046542,1.109975423
220311,-1.033793562,0.535103094,0.38,0.451631995,0.804839332
220314,-3.768964754,0.912559243,0.6,-0.128770216,0.540467081
220315,1.300977655,0.837519032,0.51,0.54160541,0.107886534
220316,0.937225924,0.132102168,0.07,0.481827967,-0.694761943
