time,buy
220215,2.0500
220216,2.0760
220217,2.0500
220218,2.1000
220221,2.1500
220222,2.4000
220223,2.4500
220224,2.4500
220225,2.5000
220228,2.3800
220301,2.1000
220302,2.0900
220303,2.0500
220304,2.0500
220307,2.0600
220308,2.1000
220309,2.0900
220310,2.1000
220311,2.1481
220314,2.1500
220315,2.2000
220316,2.2000
220317,2.1700
220318,2.1300
220321,2.1700
220322,2.1800
220323,2.1500
220324,2.0900
220325,2.6000
220328,2.4100
220329,3.1000
220330,3.1000
220331,2.5250
220401,2.1000
220402,1.8200
220406,2.1000
220407,2.1000
220408,2.0000
220411,2.0000
220412,2.0000
220413,1.9600
220414,1.9500
220415,1.8600
220418,1.9000
220419,1.8500
220420,1.8500
220421,1.7700
220422,1.7000
220424,1.8000
220425,1.7500
220426,1.9000
220427,2.0000
220428,2.0000
220429,2.0200
220505,1.8568
220506,1.8314
220507,1.6000
220509,1.7800
220510,1.6500
220511,1.6500
220512,1.6000
220513,1.6000
220516,1.6500
220517,1.6000
220518,1.6200
220519,1.6000
220520,1.6500
220523,1.6000
220524,1.6400
220525,1.8200
220526,1.8700
220527,1.8500
220530,1.8500
220531,1.8600
220601,1.6400
220602,1.6500
220606,1.6800
220607,1.6500
220608,1.6500
220609,1.6500
220610,1.6200
220613,1.6500
220614,1.6300
220615,1.6300
220616,1.6500
220617,1.7000
220620,1.7000
220621,1.7500
220622,1.7373
220623,1.6500
220624,2.5000
220627,2.5000
220628,2.5000
220629,2.5000
220630,2.5000
220701,1.7500
220704,1.6000
220705,1.7000
220706,1.7000
220707,1.6500
220708,1.6000
220711,1.6000
220712,1.6000
220713,1.5900
220714,1.6000
220715,1.5700
220718,1.6103
220719,1.6000
220720,1.6000
220721,1.6000
220722,1.5500
220725,1.8000
220726,1.7500
220727,1.7000
220728,1.7000
220729,1.6500
220801,1.5500
220802,1.5000
220803,1.4000
220804,1.4000
220805,1.4000
220808,1.3700
220809,1.3737
220810,1.4000
220811,1.4000
220812,1.4500
220815,1.4100
220816,1.4000
220817,1.5000
220818,1.5000
220819,1.5000
220822,1.5000
220823,1.4500
220824,1.4500
220825,1.7000
220826,1.8000
220829,1.8000
220830,1.7500
220831,1.7000
220901,1.5000
220902,1.5199
220905,1.5000
220906,1.5000
220907,1.5100
220908,1.5000
220909,1.5500
220913,1.5500
220914,1.6000
220915,1.6000
220916,1.6300
220919,1.7000
220920,1.7500
220921,1.7400
220922,1.6500
220923,1.5500
220926,1.7900
220927,1.4500
220928,1.6854
220929,2.0600
220930,2.0600
221008,1.6500
221009,1.4000
221010,1.5401
221011,1.6000
221012,1.6100
221013,1.6200
221014,1.6000
221017,1.5500
221018,1.5249
221019,1.5800
221020,1.6000
221021,1.6700
221024,1.7100
221025,2.2000
221026,2.2000
221027,2.2000
221028,1.9900
221031,1.9400
221101,1.8500
221102,1.8000
221103,1.6500
221104,1.6800
221107,1.7500
221108,1.8400
221109,1.9100
221110,1.9000
221111,1.8500
221114,1.8500
221115,2.0000
221116,2.0313
221117,1.9500
221118,1.8100
221121,1.7000
221122,1.7111
221123,1.7000
221124,2.1000
221125,2.1500
221128,2.0500
221129,2.1000
221130,2.2000
221201,1.7500
221202,1.7000
221205,1.7000
221206,1.6600
221207,1.6800
221208,1.7000
221209,1.7600
221212,1.7500
221213,1.8100
221214,1.8000
221215,1.8800
221216,1.8200
221219,1.8300
221220,1.9000
221221,2.0000
221222,1.8000
221223,1.8000
221226,2.0558
221227,5.0000
221228,4.8000
221229,3.5000
221230,3.0000
230103,1.9243
230104,1.7000
230105,1.7000
230106,1.7500
230109,1.8500
230110,1.9800
230111,2.3000
230112,2.2000
230113,1.9500
230116,2.1500
230117,2.6000
230118,2.6000
230119,2.4000
230120,2.0000
230128,1.9500
230129,1.8540
230130,2.1400
230131,2.2000
230201,2.0500
230202,2.0500
230203,1.9000
230206,2.0300
230207,2.3000
230208,2.4500
230209,2.4000
230210,2.0800
230213,2.0000
230214,2.1300
230215,2.1000
230216,2.1300
230217,2.5000
230220,2.3000
230221,2.2007
230222,2.6500
230223,2.6000
230224,2.6000
230227,2.6500
230228,2.8500
230301,2.1200
230302,2.2000
230303,2.0000
230306,2.0000
230307,2.0000
230308,2.0000
230309,2.1000
230310,2.1000
230313,2.2000
230314,2.2000
230315,2.2500
230316,2.3000
230317,2.3000
