time,feature_0,feature_1
221025,-2.507744225,0.755603337
221026,-2.582400879,-0.166066539
221027,-2.627195988,-0.54084443
221028,-2.702615414,-0.548156859
221031,-2.698736563,0.340649178
221101,-2.621713568,0.2886975
221102,-2.581601306,0.273122658
221103,-2.560094114,0.078469335
221104,-2.535860464,0.468451819
221107,-2.444990921,0.576394801
221108,-2.408071416,0.93570661
221109,-2.321600515,0.170130849
221110,-2.212863414,0.725112392
221111,-2.172947972,0.552042534
221114,-1.610804713,3.336110613
221115,-1.565214363,1.429976805
221116,-1.269669788,1.96661793
221117,-1.558625422,-0.379287894
221118,-1.606531228,-1.18876057
221121,-1.651422308,-0.703233418
221122,-1.645998249,0.217465915
221123,-1.805603511,-0.83899051
221124,-1.951438068,-1.59384053
221125,-1.708647243,1.26549866
221128,-1.601265223,1.296888193
221129,-1.478622362,1.562059359
221130,-1.533601317,-0.558543046
221201,-1.6284016,-0.341725915
221202,-1.672827524,-0.595866553
221205,-1.599771114,0.420993203
221206,-1.469071589,0.752017213
221207,-1.53594786,0.751468651
221208,-1.56141699,-1.048990084
221209,-1.495817735,0.436975727
221212,-1.539234401,-0.341530556
221213,-1.476818478,0.607389427
221214,-1.653028768,-0.977152653
221215,-1.605173394,0.046252828
221216,-1.604762938,0.161925151
221219,-1.785677388,-1.446018797
221220,-1.698511416,0.385594715
221221,-1.750097474,-0.065777836
221222,-1.842091077,-0.632828548
221223,-1.885331737,-0.359794508
221226,-1.829238802,0.017452193
221227,-1.570561807,2.033765381
221228,-1.612659046,-0.003721586
221229,-1.771364375,-0.928614727
221230,-1.818035933,-0.636429113
230103,-1.907381688,-1.89895681
230104,-1.98340248,-0.889432978
230105,-1.958446197,-0.075396071
230106,-1.88180788,0.575146161
230109,-1.817277567,0.615272004
230110,-1.553954178,1.728743838
230111,-1.547969323,0.689961374
230112,-1.592110353,-0.573757572
230113,-1.546413353,0.301711558
230116,-1.35864027,1.343795194
230117,-1.392153969,0.296571034
230118,-1.326221545,-0.100730768
230119,-1.347960337,0.459844925
230120,-1.339596227,-0.420806162
230130,-1.349900074,0.225274024
230131,-1.424967306,-0.408994704
230201,-1.425926315,-0.151961348
230202,-1.513488442,-0.457482186
230203,-1.547615985,-0.401765145
230206,-1.434804007,0.409896349
230207,-1.392509879,0.755665633
230208,-1.324971216,0.316875447
230209,-1.364928131,-0.127454459
230210,-1.423939084,-0.422299517
230213,-1.445775473,-0.090935344
230214,-1.398464882,0.393014583
230215,-1.333571055,0.579379868
230216,-1.295536235,0.265709846
230217,-1.299748762,0.092992373
230220,-1.13836273,0.605952951
230221,-1.100383461,0.717015262
230222,-1.013494689,0.392577756
230223,-0.855580587,1.061935395
230224,-0.885077332,0.125614967
230227,-0.854451718,0.20602092
230228,-0.784714379,0.937055141
230301,-0.88885863,-0.903493674
230302,-0.753273113,0.238787395
230303,-0.730916523,0.795265626
230306,-0.91442981,-1.052418622
230307,-0.897924916,-0.033332281
230308,-0.833415032,0.118830102
230309,-0.836729743,0.043772361
230310,-0.94809858,-0.47337417
230313,-0.915897216,-0.007285936
230314,-0.954123836,-0.157678564
230315,-0.856999666,0.611354282
230316,-0.944079038,-0.352754076
230317,-0.964898334,-0.316752845
