time,feature_0,feature_1,feature_2,feature_3,feature_4
180824,0.53126312,-0.407398332,0.019136347,-0.013467276,-1.91E-05
180827,0.762553261,1.237880793,0.029776721,-0.023041104,-1.84E-05
180828,0.698746704,0.016289843,0.012327339,0.006691916,-0.000103086
180829,0.706483517,-0.112499134,0.021641278,-0.004293606,-2.25E-05
180831,0.641972611,0.024563011,0.01882271,-0.000163857,-2.26E-05
180903,0.696823815,0.327766646,0.018084648,-2.01E-05,-0.000102788
180904,0.66732038,-0.127081587,0.017452979,0.004981101,5.68E-05
180905,0.607212572,-0.494050739,0.024989199,-0.003428712,5.64E-05
180906,0.738773534,0.651024837,0.028772308,-0.014119268,-2.13E-05
180910,0.840453304,0.317126741,0.015976175,-0.007868558,-1.90E-05
180911,0.89561272,0.427622776,0.017094491,0.004509338,-2.31E-05
180914,0.842821967,-0.19255784,0.011264494,0.016465228,-2.52E-05
180917,0.754300523,-0.882339299,0.02947278,-0.011047389,-0.000104356
180918,0.82219723,0.42230789,0.025562255,-0.006254528,-0.000103368
180920,1.023282778,1.10354565,0.028038917,-0.008593844,-0.00010289
180921,0.943317637,-0.088478489,0.008578468,0.019625818,-2.51E-05
180926,0.92636666,0.248566697,-0.002438069,0.022850793,-0.000102609
180928,0.789641516,-0.44352367,0.013444754,0.007573528,-2.35E-05
180929,0.7695985,-0.109858771,0.009549119,0.009528625,-2.24E-05
180930,0.781736409,0.248604753,0.006805819,0.03014785,-2.75E-05
181008,0.695279218,-0.625241749,0.006769427,0.017068363,-2.42E-05
181009,0.615034918,-0.711329238,0.020470942,0.003774914,-2.50E-05
181010,0.655751289,-0.005531319,0.02590639,-0.016959092,-2.00E-05
181011,0.60467528,-0.069749693,0.015441022,0.004659706,-2.30E-05
181012,0.600411159,-0.12469693,0.024451212,0.000834555,-2.51E-05
181017,0.639821908,-0.052660849,0.022419692,-0.003752875,-0.000103488
181018,0.557324506,-0.35584136,0.015325535,0.009251045,5.60E-05
181022,0.617378444,0.576160379,0.019032988,0.006080603,5.64E-05
181023,0.521118479,-0.475474617,0.008493081,0.009457548,-2.24E-05
181024,0.465767482,-0.314720074,0.010982222,0.016986096,5.51E-05
181025,0.481993874,-0.162418508,0.020478298,-0.003942785,-2.23E-05
181026,0.464506366,0.345739609,-0.002133706,0.03393087,-2.56E-05
181030,0.460554489,-0.005745773,0.018932392,-0.001103249,-2.25E-05
181031,0.495665846,0.692872523,-0.002294251,0.039659257,5.37E-05
181101,0.475468118,-0.610155301,0.015604764,-0.006551441,-2.02E-05
181105,0.572066549,0.103116107,0.010491396,0.019400164,-2.57E-05
181106,0.476124941,-0.692940811,0.015354723,0.010328865,5.53E-05
181107,0.453749486,-0.154504308,0.015036104,0.012393366,-2.54E-05
181108,0.499556859,0.046882641,0.024348956,-0.00621028,5.79E-05
181109,0.584352769,0.439957696,0.030236362,-0.010453852,5.75E-05
181112,0.602694689,0.288819054,0.022838373,0.003746469,5.56E-05
181113,0.551928925,-0.326733014,0.022745015,0.001133433,-2.47E-05
181114,0.438391376,-0.703520456,0.022358796,0.002001213,-0.000105827
181116,0.431913665,-0.296003778,0.017432406,0.001579528,-0.00010365
181119,0.504872946,0.26521305,0.023742326,-0.012576595,-0.00010104
181120,0.45098894,0.022206407,0.004619697,0.014148631,5.85E-05
181121,0.445309968,-0.33400975,0.022920672,-0.006704177,-2.24E-05
181122,0.480736006,0.181826371,0.024537117,-0.007155954,-2.24E-05
181126,0.493976654,0.059642469,0.026790137,-0.005821669,5.69E-05
181127,0.51021519,0.476595271,0.006605544,0.024030632,5.52E-05
181128,0.486726952,-0.365057167,0.018821842,0.005512559,5.59E-05
181129,0.457975773,-0.217686271,0.019817221,0.00412284,5.61E-05
181130,0.499957283,0.231725788,0.018825096,0.00249995,5.73E-05
181203,0.449502996,-0.409220876,0.025648518,-0.004558872,5.65E-05
181204,0.332138344,-0.537007486,0.006715115,0.006297896,-2.10E-05
181205,0.254198264,-0.777981268,0.022513914,-0.012894534,5.98E-05
181206,0.266820338,0.22913267,0.018520846,0.005574875,5.64E-05
181210,0.206872584,-0.728489189,0.018641335,0.00040665,-2.35E-05
181211,0.23869119,0.230003446,0.017663964,0.007282999,5.61E-05
181212,0.267138842,0.099764496,0.019050363,-0.000983276,-2.25E-05
181213,0.385498128,0.624212482,0.02426001,-0.010028041,-2.11E-05
181214,0.410094531,0.467587056,0.00961134,0.013298597,-2.33E-05
181217,0.433706154,-0.391282273,0.035509568,-0.031361247,6.13E-05
181218,0.363544839,-0.002065468,0.017822102,0.008052278,-0.000105548
181219,0.292616961,-0.435055065,0.015254198,0.007431263,-0.000104841
181220,0.158343081,-0.829003081,0.009172424,0.006691879,-2.22E-05
181221,0.174160451,-0.090800349,0.020258868,-0.002282247,-0.000103377
181224,0.188587925,0.18209036,0.017723011,0.007089229,5.61E-05
181225,0.134817857,-0.375598477,0.01674722,0.001846841,-2.30E-05
181226,0.086497841,-0.168344197,0.008667633,0.013746587,-2.37E-05
190103,-0.244080717,-0.27524943,0.014475001,-0.000745828,-2.15E-05
190104,-0.266465977,0.086545349,0.007427903,0.020678802,-2.53E-05
190107,-0.453169045,-1.070783182,-0.004173624,0.028121621,-2.46E-05
190108,-0.725734657,-2.039612528,-0.011442373,0.003513328,-1.54E-05
190110,-0.451665725,0.729720754,0.018640917,-0.013330962,-1.84E-05
190114,-0.491506694,0.453092427,0.002844018,0.018915728,-2.30E-05
190116,-0.631791057,-0.958600998,0.025489697,-0.015937637,-2.14E-05
190117,-0.61831597,0.142063199,0.024338319,-0.007244635,-0.000103366
190121,-0.44147698,0.58121771,0.022704925,0.001163372,-0.000104946
190128,-0.417004081,-0.261217824,0.00893086,0.006381727,5.88E-05
190129,-0.444335218,-0.198695908,0.013191617,0.008567035,-0.000104531
190131,-0.462406665,-0.022750415,0.009912173,-0.001129118,-1.97E-05
190202,-0.555842678,-0.787332403,-0.016632522,0.012265957,-1.52E-05
190213,-0.644575418,-0.09402768,0.009300235,0.011819644,-2.35E-05
190215,-0.677741762,0.04694332,0.014521674,0.004237414,-2.29E-05
190219,-0.5601791,0.351114679,0.017536486,0.006404112,5.63E-05
190220,-0.621228402,-0.291988094,0.01155603,0.012614716,-0.000105336
190221,-0.552240351,0.328339695,0.018771835,0.004344809,-2.42E-05
190222,-0.466215939,0.401170032,0.025104593,-0.011667204,-2.14E-05
190226,-0.145580018,1.599603328,-0.000795667,0.022361302,5.89E-05
190227,-0.143855677,-0.354051942,0.026061947,-0.00647507,5.68E-05
190228,-0.044507348,0.244261655,0.044355213,-0.035125444,5.97E-05
190301,-0.009603161,0.408890526,0.020064754,-0.03282091,-1.30E-05
190304,0.01219436,0.326483307,0.024669871,-0.011136852,-0.000101924
190305,0.108890468,0.479976141,0.021921411,-0.02937643,-1.46E-05
190308,-0.29262656,-0.527032421,0.007565795,0.014548376,-2.40E-05
190311,-0.247933108,-0.284997639,0.035757658,-0.025209634,5.92E-05
190314,-0.02754525,0.646941483,0.026220064,-0.017680637,6.10E-05
190318,-0.030987843,-0.185700504,0.026640653,-0.012724925,-2.19E-05
190319,-0.036528074,0.023873176,0.023832101,-0.00698736,-2.25E-05
190320,-0.082708999,-0.166887494,0.018940678,0.003919198,-2.43E-05
190321,-0.161585544,-0.446007404,0.010812854,0.006089369,-2.24E-05
190325,-0.263701962,-0.422173223,0.009607462,0.011680478,-2.37E-05
190326,-0.130660041,0.266057642,0.036672268,-0.032159395,-1.92E-05
190327,-0.113713984,0.429268969,0.026514874,-0.006026547,5.72E-05
190328,-0.143442557,-0.132712411,0.021314716,-0.00505837,-2.24E-05
190329,-0.106476749,0.274441403,0.019354054,-0.001839426,-2.24E-05
190401,0.051605183,0.661211608,0.034048152,-0.026779404,-1.95E-05
190402,0.042608957,0.300637741,0.018876975,-0.000907107,-2.24E-05
190403,0.116127937,0.129844271,0.039538081,-0.024962519,5.82E-05
190404,0.216684362,0.493829451,0.044355233,-0.037781448,-1.98E-05
190408,0.241850903,0.510956552,0.026282865,-0.01302958,-0.000101677
190409,0.447540068,1.056666884,0.042893594,-0.029456212,-2.13E-05
190411,0.364258743,-0.806541418,0.0039597,0.020072704,-2.44E-05
190412,0.563661664,0.463456656,0.025611731,-0.046993139,-1.04E-05
190415,0.840813584,2.068732927,0.018605355,-0.010433049,-1.77E-05
190416,0.981236484,1.158325193,0.008125857,0.011606669,-0.000102092
190417,1.000701982,0.036311926,0.015343706,0.003225013,5.83E-05
190418,0.805830474,-0.706277233,-0.010623759,0.038651742,-2.48E-05
190419,0.769685734,-0.883422216,0.024854397,-0.011444832,-2.20E-05
190422,1.053151577,1.318778908,0.041971533,-0.03792577,-1.80E-05
190423,1.126663455,1.157640619,0.005218009,0.018542907,5.81E-05
190424,1.250879525,0.306361605,0.033979671,-0.015311298,-2.29E-05
190425,1.069896052,-0.799053407,0.017853938,0.003495688,-0.000104573
190426,0.9051926,-0.686260037,0.001827531,0.030739717,5.40E-05
190428,0.925346823,0.15831508,-0.011009376,0.031609694,-2.18E-05
190429,0.918075831,-0.541803457,0.021890303,-0.004666114,-2.27E-05
190430,0.769211587,-0.855309843,0.01849917,-0.000150149,-2.32E-05
190505,0.777076817,0.0275357,0.020180338,0.004231919,5.62E-05
190506,0.575059151,-1.130997666,0.012548757,0.008813441,5.64E-05
190507,0.480495447,-0.505841736,0.005694608,0.018417563,-2.42E-05
190508,0.399492028,-0.843385128,0.022575557,-0.006637987,-2.28E-05
190509,0.283476912,-0.457210346,0.006124117,0.016303204,5.68E-05
190510,0.355921542,0.321174249,0.012388704,0.009050851,-2.31E-05
190513,0.238090996,-0.735752072,0.015615742,0.009571952,5.54E-05
190514,0.325814229,0.382721494,0.021867541,-0.000359513,-2.35E-05
190515,0.317327591,0.006164663,0.01710907,0.001860309,-2.28E-05
190517,0.265707129,0.112633611,0.018742835,0.005658142,5.62E-05
190520,0.385357175,0.628888647,0.024594139,-0.003339784,5.73E-05
190521,0.451583509,0.451351952,0.023309232,-0.001741673,-2.34E-05
190522,0.491667555,0.214547168,0.023237369,-0.006699372,-2.21E-05
190523,0.381228899,-0.386574895,0.007629825,0.015530742,-2.40E-05
190524,0.38805352,-0.193034636,0.021171238,0.000822661,-2.40E-05
190527,0.687523622,1.360316541,0.047349852,-0.034663798,5.97E-05
190528,0.576012487,0.578032638,-0.023504914,0.055873459,5.60E-05
190530,0.484577257,0.049603339,0.018415458,0.000222794,-2.27E-05
190531,0.461144797,0.01196323,0.008541783,0.011882277,5.78E-05
190603,0.336999899,-0.956478682,0.016603913,-0.004260888,5.91E-05
190604,0.224809755,-0.353744621,0.000671927,0.028722249,-0.000106222
190606,0.153246823,-0.633365624,0.026269323,-0.01075871,-2.27E-05
190610,0.225644032,0.474576444,0.023181686,-0.007306808,-2.18E-05
190612,0.302587607,-0.014191269,0.01811392,0.005301912,-2.42E-05
190613,0.173471435,-0.757206412,0.012756074,0.007461505,-2.37E-05
190614,0.104958835,-0.440226035,0.008482397,0.007660743,5.86E-05
190617,0.003696773,-0.823128709,0.017101426,-0.004135431,-2.17E-05
190619,-0.083543254,-0.46052842,0.024339676,-0.003451884,5.64E-05
190620,-0.160890442,-0.780110956,0.036892485,-0.022900183,-2.29E-05
190621,-0.123976545,0.421711319,0.021010135,-0.01036404,6.04E-05
190624,-0.020624532,0.568091587,0.032742696,-0.015147191,-2.27E-05
190625,-0.005945505,0.188388038,0.026249677,-0.011843359,-2.18E-05
190626,0.033649717,0.373068466,0.020451667,-0.003417565,-0.000102767
190627,0.068869328,0.133248488,0.028153954,-0.009613425,-2.31E-05
190628,-0.018389625,-0.302957601,0.012859378,0.0073654,-2.34E-05
190701,-0.099576884,-0.831337511,0.000562719,0.018663455,5.76E-05
190702,-0.278297492,-1.131479484,0.003320043,0.026521646,5.40E-05
190703,-0.341582457,-0.736351163,0.014096237,0.004772546,-2.35E-05
190704,-0.337330405,0.036200218,0.013582578,0.008815827,5.67E-05
190705,-0.195527802,0.599100071,0.031660139,-0.014536037,5.81E-05
190708,-0.101763719,0.798491787,0.021417537,-0.004467714,-2.19E-05
190709,-0.126071736,0.086586034,0.008546563,0.009350218,-2.22E-05
190710,-0.133652339,-0.23657995,0.020085591,-0.003322331,-2.26E-05
190711,-0.183106336,-0.314510647,0.019129646,-0.002052482,-2.27E-05
190712,-0.170421266,0.189927919,0.013166352,0.007057167,-2.30E-05
190716,-0.117823145,-0.084503359,0.016218318,0.002468381,-2.29E-05
190717,-0.143205077,-0.164484316,0.018811276,0.00476478,5.60E-05
190718,-0.196173595,-0.370519763,0.019655669,0.003302536,5.60E-05
190719,-0.233506972,-0.108141215,0.011522979,0.014099441,-2.49E-05
190722,-0.286261383,-0.3477403,0.011115015,0.013950031,-2.49E-05
190723,-0.237805113,0.089017804,0.019768092,-0.002770305,-2.24E-05
190724,-0.148179132,0.577851371,0.023457694,-0.001495958,5.69E-05
190726,-0.09774203,0.199104361,0.027291925,-0.007308354,5.71E-05
190729,-0.018251347,0.54258563,0.023472636,-0.007540185,-2.18E-05
190730,-0.033027917,0.124655544,0.013291089,0.007025444,-2.31E-05
190731,-0.107209556,-0.510380987,0.017867262,0.005944678,5.57E-05
190801,-0.085954444,0.02721177,0.021887402,-0.000500919,-0.000104483
190802,-0.213151404,-0.571334101,0.006606924,0.01603332,-2.41E-05
190805,-0.307028166,-0.701363349,0.009757433,0.011194404,-2.39E-05
190806,-0.276006146,-0.059758074,0.024350331,-0.003452441,5.67E-05
190808,-0.306344069,0.052095652,0.016799775,0.007629714,5.60E-05
190809,-0.30627885,-0.222756923,0.024894198,-0.010842698,5.86E-05
190813,-0.170686281,0.17444913,0.030645208,-0.012336587,5.74E-05
190815,-0.124728155,-0.162551175,0.025826884,-0.024022024,-1.82E-05
190816,-0.085797324,0.462579813,0.020855799,-0.003868601,-2.21E-05
190820,-0.088941065,0.078125842,0.022509981,-0.011521375,-2.07E-05
190821,-0.037302192,0.411450712,0.021106659,-0.004202869,-2.21E-05
190822,-0.027972999,0.055635889,0.024899259,-0.003812725,5.68E-05
190823,-0.025159337,0.068836081,0.02232206,-2.93E-05,5.65E-05
190826,-0.031261607,-0.14858754,0.025052226,-0.010127621,5.85E-05
190827,0.064282892,0.673629923,0.021758259,-0.00481754,-2.19E-05
190828,0.032356905,-0.092916674,0.018924098,0.002431882,5.68E-05
190902,0.1383854,1.617389209,0.021312041,-0.009552458,6.11E-05
190904,-0.008121286,-0.223254867,-0.003469182,0.023900926,-2.27E-05
190906,-0.162103003,-0.255470084,0.018674356,-0.001313024,-2.28E-05
190911,0.01783274,0.213798317,0.015013525,-0.001539988,5.97E-05
190912,0.106846156,0.349312127,0.032124315,-0.0144657,-0.000103453
190916,0.093338599,0.184932404,0.016126995,0.003103963,-2.28E-05
190920,0.23645417,0.154676758,0.01119372,0.006546402,-2.21E-05
190923,0.243692554,-0.062629415,0.021420292,0.001334712,-2.42E-05
190924,0.221083842,-0.282041113,0.028332722,-0.008722,5.69E-05
190925,0.188066539,0.012964754,0.016081824,0.009365383,5.58E-05
190927,0.200162738,0.018012253,0.017851658,-0.005571112,5.98E-05
190930,0.261812235,0.424843516,0.018736752,-0.00029457,-2.24E-05
191008,0.16592647,-0.497682592,0.013773374,0.006152355,-2.34E-05
191010,0.220166032,0.233781217,0.02036426,-0.009059641,6.02E-05
191012,0.298291824,0.316109541,0.006910715,-0.001577033,6.27E-05
191014,0.325441544,0.165340131,0.018991097,0.005419827,5.62E-05
191015,0.377299771,0.184799766,0.026128087,-0.005177484,-2.36E-05
191016,0.352870879,-0.1603976,0.020882167,-0.009913706,6.00E-05
191017,0.320366172,-0.101448254,0.020564389,0.002669008,-2.43E-05
191018,0.40424365,0.246161755,0.026011431,-0.023229074,-1.80E-05
191023,0.491380619,-0.451488634,0.013183071,0.013703913,5.53E-05
191024,0.470630276,-0.136781786,0.01004565,0.013545574,5.67E-05
191025,0.54957178,0.104201707,0.031295317,-0.013535198,-2.29E-05
191028,0.764290963,1.129216683,0.033105334,-0.032439617,-1.68E-05
191030,1.024368443,0.910365855,0.031684771,-0.013324378,-2.23E-05
191031,0.899607451,-0.269167027,-0.000974615,0.016582125,-2.10E-05
191101,0.830322262,-0.618443548,0.012099536,0.003287379,5.88E-05
191105,0.685618761,-0.842919496,-0.005857857,0.035365173,-2.56E-05
191107,0.71159182,0.200639966,0.033595889,-0.018574736,-2.20E-05
191108,0.741303659,0.428275891,0.021604562,0.002390038,5.66E-05
191113,0.693954162,0.177981603,0.018272356,0.000828402,-2.26E-05
191114,0.725923966,0.070502524,0.026983483,-0.006998195,-2.33E-05
191119,0.12860397,-1.883917093,0.002722069,0.023971003,-0.000106768
191120,-0.003533612,-1.062181913,0.009850463,0.01271716,-2.46E-05
191121,-0.00428912,-0.322018478,0.020141958,-0.00946506,5.98E-05
191122,0.013699625,0.319839798,0.013933804,0.010501187,-0.000104799
191125,0.161210916,0.635561322,0.030937396,-0.012441777,-0.000103405
191126,0.153174328,0.360892745,0.008200685,0.014912851,-2.34E-05
191127,0.181986036,-0.062319518,0.022293491,-0.0037423,5.76E-05
191128,0.185636697,0.104039466,0.019610066,0.004267706,5.63E-05
191129,0.139248041,-0.253899052,0.014961595,0.005295983,5.72E-05
191203,0.170769807,-0.13700714,0.005986802,0.011627805,5.85E-05
191204,0.116509485,-0.458299928,0.014272554,0.005379621,-2.33E-05
191205,0.135529613,-0.022905526,0.020536107,-0.003436262,-2.25E-05
191206,0.216081488,0.273833934,0.032504433,-0.020609012,-2.11E-05
191209,0.264244298,0.508914286,0.025207305,-0.003509805,5.70E-05
191210,0.18886475,-0.214324615,0.012413895,0.014565431,5.54E-05
191211,0.119434884,-0.408389149,0.004406814,0.013666284,5.82E-05
191216,0.190780486,0.271393945,0.025911,-0.003581778,-2.40E-05
191217,0.290284542,0.708542703,0.02162512,0.001913426,5.68E-05
191220,0.047839917,-0.585663359,0.007364064,0.020734681,-2.57E-05
191223,-0.051571303,-0.707366722,0.009604402,0.016977583,5.51E-05
191224,-0.092476548,-0.613570055,0.023334964,-0.008291349,-2.25E-05
191225,-0.062664564,0.395548217,0.009074299,0.007163928,5.92E-05
191226,-0.067311971,-0.11385682,0.01232921,-0.001439081,-0.000100973
191227,-0.027593307,0.212644844,0.018750069,-0.00088722,-2.25E-05
191230,-0.003619944,0.158684241,0.015957111,-0.002991455,5.97E-05
191231,0.051514174,0.864106891,-0.003801185,0.038873323,5.44E-05
200102,0.03232373,-0.648859993,0.024616195,-0.003826687,5.63E-05
200103,-0.002167389,0.094567589,0.005542985,0.021102124,5.59E-05
200106,-0.111352571,-0.957831174,0.022402768,0.003677854,-2.61E-05
200107,-0.02807994,0.336295829,0.022792918,-0.012895654,6.05E-05
200108,-0.02574112,0.201806799,0.016805317,0.001952119,-2.27E-05
200109,-0.036783653,0.045037911,0.014075216,0.011999121,5.57E-05
200110,-0.080229252,-0.428465765,0.015735825,-0.00320773,5.94E-05
200113,-0.017167436,0.314084331,0.024201011,-0.00506061,5.76E-05
200115,0.019344257,0.023084738,0.018464756,0.000201648,-0.000103471
200116,-0.02520544,-0.171666034,0.012524746,0.008682947,5.71E-05
200117,-0.072569483,-0.282629331,0.006287406,0.007762027,-0.000101819
200120,-0.140630374,-0.593758011,0.020485154,0.002006255,5.60E-05
200121,-0.160951634,-0.223614645,0.022646454,-0.003387584,5.71E-05
200122,-0.119866385,0.180944899,0.026764806,-0.00856119,-0.000103606
200123,-0.238294591,-0.520304195,-0.022169563,-0.016087878,-4.25E-06
200203,-0.790625218,-4.869593846,0.021715599,-0.003858661,5.36E-05
200204,-0.700573251,0.369978806,0.015838988,-0.009855134,-1.88E-05
200205,-0.774973641,-0.073777285,0.00177879,0.022647713,-2.42E-05
200206,-0.823994018,-0.51663297,0.007399821,0.007846569,5.86E-05
200207,-1.000897699,-0.873518879,-0.010765104,0.032415661,5.70E-05
200210,-1.083967803,-0.947719397,0.008710454,0.012412987,-2.44E-05
200212,-0.929239141,0.316412102,0.020004125,0.001989075,-2.40E-05
200213,-1.009124664,-0.456154686,0.013220194,0.005294593,-2.33E-05
200214,-0.975201487,-0.012604838,0.024333033,-0.010586849,-2.20E-05
200217,-0.975796386,0.154037351,0.017389216,-0.000309151,-2.26E-05
200219,-0.933356436,0.161752611,0.016649302,-0.005344604,5.99E-05
200220,-0.872435236,0.433874985,0.017923668,-0.005189805,-2.10E-05
200221,-1.018664519,-0.777184628,0.007957438,0.009280622,-2.30E-05
200225,-1.151028427,-0.265648344,0.021849651,-0.003682916,5.71E-05
200226,-1.25105311,-0.458873251,0.00814783,0.012362503,-2.38E-05
200228,-1.45209345,-0.933825115,0.009258999,-0.002269373,-2.02E-05
200303,-1.421727346,0.368691478,0.00974387,0.016570783,5.56E-05
200306,-1.775454308,-0.891703609,0.010972245,0.013341572,5.50E-05
200310,-1.602913045,2.016704004,0.048964622,-0.047769844,-9.84E-05
200311,-1.550952073,1.283298267,0.012699062,-0.001864837,-1.97E-05
200313,-1.459389351,1.005797777,0.021747492,-0.019128664,-1.78E-05
200316,-1.650398759,-0.719168518,-0.000902971,0.024833966,-2.48E-05
200317,-1.724795047,-1.013253102,0.015024926,-0.004723319,-2.16E-05
200318,-1.873964439,-0.792583315,0.003069928,0.021862337,-0.000106047
200319,-1.976429752,-1.185466533,0.014323292,-0.004434003,5.89E-05
200320,-2.093956852,-0.504307557,-5.96E-05,0.026827299,5.49E-05
200323,-2.432574418,-2.255121457,-0.019392591,0.050368262,-0.000108317
200324,-2.672590838,-2.166362821,-0.021007262,0.039336989,-2.38E-05
200325,-2.754748838,-0.518784518,-0.022440544,0.060825414,-2.85E-05
200326,-2.872073933,-1.846887904,0.00881323,0.011249071,-0.000106012
200327,-2.649641612,1.30107125,0.03089599,-0.016944585,5.88E-05
200330,-2.844139143,-1.02293645,0.010519854,0.012363709,5.50E-05
200331,-2.632340063,6.905841567,-0.181306496,0.296082906,-0.000119554
200401,-3.184818547,-8.440345159,-0.004556174,0.018852519,-2.86E-05
200402,-3.112199667,-0.136827748,0.013312746,0.008539237,5.58E-05
200403,-3.357767144,-2.033129923,0.005323771,0.013783533,-2.53E-05
200407,-4.713962563,-10.12011252,-0.083299797,0.137767648,4.13E-05
200408,-5.033361809,-5.496818414,-0.041770229,0.074499035,4.98E-05
200409,-4.804164292,-0.229893019,0.021847045,-0.032182771,-9.66E-05
200410,-4.43619579,4.681387203,0.022623762,-0.006438077,6.06E-05
200413,-4.29353555,2.118593524,0.018105509,0.00147158,5.77E-05
200414,-4.6216156,-2.775449576,-0.001796122,0.020345255,-2.58E-05
200415,-4.83578883,-2.953153892,0.011578016,0.0018279,-2.51E-05
200416,-4.834934241,-0.640408554,0.026873077,-0.015883432,-2.31E-05
200417,-4.642473026,1.327287841,0.050185793,-0.053708574,-1.80E-05
200420,-4.685231865,0.774586757,0.018611729,-0.007001568,-2.17E-05
200421,-4.85342686,-0.791089388,-0.010764871,0.034579875,-2.55E-05
200422,-4.91973244,-1.551389722,0.01377173,0.00323328,5.55E-05
200423,-4.846716545,0.585256278,0.018554691,-0.004568452,-0.00010327
200424,-4.70794255,1.441105897,0.024466258,-0.015852801,6.01E-05
200426,-4.733299464,0.322044713,-0.005793551,-0.008811058,-1.30E-05
200427,-4.722571131,0.132264494,0.016079494,0.002363018,5.64E-05
200428,-4.745887137,-0.070406767,0.009190656,0.006073199,-2.31E-05
200429,-4.905890137,-1.171864816,-0.006311728,0.032164894,-2.67E-05
200430,-4.655435336,4.757517188,-0.058121065,0.114374855,5.18E-05
200506,-4.706568005,-3.068955697,0.021493517,-0.020242454,5.88E-05
200507,-4.477204163,2.089971817,0.034873593,-0.029525561,-1.94E-05
200508,-4.597179712,-0.209384169,0.007124502,0.008960959,5.73E-05
200509,-4.582139589,0.086181143,-0.015407362,-0.013256648,7.21E-05
200511,-4.413801061,1.557459493,0.014007557,-0.015134814,-1.69E-05
200512,-4.595015881,-0.771354362,-0.009446673,0.035018456,-2.60E-05
200513,-4.743692883,-2.112799992,0.005063369,0.014330522,5.47E-05
200514,-4.830807739,-0.588470892,-0.010971418,0.035062806,-2.54E-05
200515,-4.789256002,-0.502723315,0.01707825,-0.005842711,-2.26E-05
200518,-4.593718016,1.790871664,0.031743677,-0.023107807,-0.000101129
200519,-4.446542601,2.305554318,0.018806552,-0.001864346,-2.20E-05
200520,-4.426198697,0.305724216,0.020287245,-0.009421003,-2.19E-05
200521,-4.401042558,-0.073458703,0.030731494,-0.028896758,-1.98E-05
200522,-4.647027444,-1.330986966,-0.006855493,0.028765009,-2.55E-05
200525,-4.333114659,1.952884303,0.037195192,-0.03281347,-1.92E-05
200526,-3.744878321,5.85624514,0.050363045,-0.06593455,7.03E-05
200527,-3.398479124,4.254084551,0.043725679,-0.045517747,6.52E-05
200528,-3.49861796,0.471302882,0.005638977,0.010002584,-2.22E-05
200529,-3.623032017,-0.58089409,-0.02188181,0.03001268,-1.97E-05
200601,-3.644231741,6.114669182,0.019277372,-0.018646555,-9.43E-05
200602,-3.127481075,3.794352336,0.083054981,-0.09507328,6.64E-05
200603,-2.900387961,5.922995707,-0.056494985,0.078276777,6.38E-05
200604,-2.531141649,0.63621246,0.060535696,-0.078919108,-9.43E-05
200605,-2.523645837,1.539667489,0.013066668,0.00503798,5.85E-05
200608,-2.609860775,-0.39217566,0.003979436,0.016545693,-2.40E-05
200609,-2.711344221,-1.004069331,0.000710193,0.001190539,6.19E-05
200610,-2.505977241,0.968720799,0.036093531,-0.035467165,6.24E-05
200611,-2.569784765,0.440495508,0.00377663,0.017014275,-2.34E-05
200612,-2.695352013,-1.216236411,0.013485419,0.005131016,5.60E-05
200615,-2.825753312,-1.28355928,0.012588037,-0.006410057,-2.08E-05
200616,-2.611399596,1.559358092,0.02164188,-0.0194915,6.30E-05
200617,-2.313928731,2.250049703,0.04454329,-0.035232559,-0.00010072
200618,-2.341611456,0.775991406,-0.009504457,0.000403375,-1.34E-05
200619,-2.24462959,0.433565975,0.024572394,-0.012444325,-2.16E-05
200622,-1.897165319,1.856970935,0.056671413,-0.076406519,6.87E-05
200623,-1.874568548,2.119467032,-0.007845566,0.040946213,-0.000105695
200624,-2.146647725,-2.33541006,0.007625675,0.016644873,5.38E-05
200629,-2.055135202,0.251654089,0.020597349,-0.006489326,-2.21E-05
200630,-1.95776215,1.03479662,0.010472367,0.007302278,-0.000102713
200701,-1.962662689,-0.296378428,0.027614673,-0.010836429,5.70E-05
200702,-2.046890296,-0.208606523,0.006406981,0.014684645,-0.000104599
200703,-1.966645065,0.025525363,0.031429942,-0.022619253,5.95E-05
200706,-1.486501719,2.981513874,0.068070371,-0.068905159,-9.77E-05
200707,-1.300540588,3.022114213,0.006266775,0.023277478,-0.000104278
200708,-1.058727469,0.900431704,0.041131786,-0.050691256,6.58E-05
200709,-0.816693592,2.430441107,0.018311549,-0.003227339,-2.01E-05
200710,-0.922269503,-0.300269497,0.001053545,0.015908818,-2.22E-05
200713,-0.761939775,0.715805791,0.020381092,-0.010150397,6.06E-05
200714,-0.902221759,-0.844788162,0.020529321,-0.001815728,5.66E-05
200715,-1.015312123,-0.390931836,-0.005763434,0.023452717,5.84E-05
200716,-1.031729299,-0.692937441,0.025628395,-0.011576378,-2.27E-05
200717,-1.025507859,0.176023064,0.017954556,-0.001191802,-2.25E-05
200721,-1.31929146,-1.706059387,0.006114571,0.017542228,-0.000106342
200722,-1.290798043,-0.015636751,0.006369944,0.003603098,-0.000100781
200723,-1.194166993,0.392794789,0.029105505,-0.011403151,5.75E-05
200724,-1.350978443,-0.362198703,-0.011014772,0.032649041,5.73E-05
200727,-1.305743258,-0.343774256,0.017151903,-0.012181998,-1.94E-05
200728,-1.167495122,0.999808564,0.023300466,-0.007872107,5.89E-05
