time,buy
191031,2.8675
191101,2.8538
191105,2.8125
191107,2.8255
191108,2.8288
191113,2.8175
191114,2.8276
191115,2.8040
191119,2.6769
191120,2.6428
191121,2.6438
191122,2.6433
191125,2.6838
191126,2.6775
191127,2.6896
191128,2.6888
191129,2.6777
191203,2.6838
191204,2.6725
191205,2.6775
191206,2.7000
191209,2.7088
191210,2.6888
191211,2.6713
191216,2.6910
191217,2.7138
191220,2.6531
191223,2.6290
191224,2.6225
191225,2.6238
191226,2.6255
191227,2.6350
191230,2.6413
191231,2.6463
200102,2.6538
200103,2.6381
200106,2.6173
200107,2.6363
200108,2.6350
200109,2.6313
200110,2.6238
200113,2.6383
200115,2.6473
200116,2.6352
200117,2.6231
200119,2.6213
200120,2.6088
200121,2.6033
200122,2.6133
200123,2.5825
200203,2.4588
200204,2.4650
200205,2.4425
200206,2.4338
200207,2.3857
200210,2.3689
200212,2.4062
200213,2.3875
200214,2.3975
200217,2.3950
200218,2.3938
200219,2.4063
200220,2.4209
200221,2.3852
200225,2.3528
200226,2.3250
200228,2.2775
200303,2.2788
200304,2.2213
200306,2.1938
200309,2.1450
200310,2.2386
200311,2.2456
200313,2.2725
200316,2.2225
200317,2.2095
200318,2.1668
200319,2.1463
200320,2.1094
200323,2.0248
200324,1.9650
200325,1.9362
200326,1.9193
200327,1.9708
200330,1.9238
200331,1.9018
200401,1.8593
200402,1.8538
200403,1.7964
200407,1.4568
200408,1.3722
200409,1.4314
200410,1.5058
200413,1.5488
200414,1.4775
200415,1.4272
200416,1.4234
200417,1.4723
200420,1.4550
200421,1.4100
200422,1.4015
200423,1.4144
200424,1.4487
200426,1.4425
200427,1.4463
200428,1.4400
200429,1.3986
200430,1.4288
200506,1.4638
200507,1.5075
200508,1.4776
200509,1.4813
200511,1.5218
200512,1.4754
200513,1.4458
200514,1.4150
200515,1.4325
200518,1.4779
200519,1.5099
200520,1.5225
200521,1.5333
200522,1.4650
200525,1.5450
200526,1.6865
200527,1.7763
200528,1.7532
200529,1.7204
200601,1.7028
200602,1.8556
200603,1.8738
200604,2.0128
200605,1.9978
200608,1.9800
200609,1.9579
200610,2.0109
200611,1.9874
200612,1.9632
200615,1.9317
200616,1.9792
200617,2.0560
200618,2.0450
200619,2.0750
200622,2.1688
200623,2.1541
200624,2.1038
200628,2.0925
200629,2.1225
200630,2.1421
200701,2.1488
200702,2.1223
200703,2.1485
200706,2.2691
200707,2.2998
200708,2.3797
200709,2.4284
200710,2.4067
200713,2.4488
200714,2.4173
200715,2.3820
200716,2.3856
200717,2.3825
200721,2.3109
200722,2.3144
200723,2.3413
200724,2.2954
200727,2.3145
200728,2.3452
200729,2.3518
200730,2.3575
200731,2.3846
200803,2.3790
200804,2.3865
200805,2.3888
200806,2.4099
200807,2.4188
200810,2.3755
200811,2.3905
200812,2.4316
200813,2.4113
200814,2.4063
200817,2.3963
200818,2.4099
