,val,buy,sell,avg,per,feature_0,feature_1,feature_2,feature_3,feature_4
1508,2.3347,2.3375,2.34,2.3388,0.002791856,-1.2008189844575998,0.2054008092351973,0.023570607814573926,-0.0034538829764927835,5.6832156124532e-05
1509,2.3239,2.325,2.3275,2.3263,-0.004625862,-1.2543311676286688,-0.31207788654241153,0.02098647282020943,-0.0001297195426706475,5.6275611754831124e-05
1510,2.3282,2.325,2.3275,2.3263,0.001850338,-1.2449973325087278,0.14016317511694443,0.01762911518923765,0.005125223650726385,5.6212723214677886e-05
1511,2.3178,2.3075,2.3101,2.3088,-0.00446697,-1.3119604950283286,-0.3002837980170886,0.009875001051845408,0.015801231375899016,-2.5349863101075308e-05
1512,2.3149,2.315,2.3175,2.3163,-0.001251186,-1.290180279931997,-0.07596703577960266,0.02039210384935247,0.000860515276626961,5.63607019863586e-05
1513,2.2971,2.295,2.2975,2.2963,-0.007689317,-1.3720453297584978,-0.5247055705560845,0.017415238951811237,0.004768430608700092,5.580900960391414e-05
1514,2.3059,2.3,2.305,2.3025,0.003830917,-1.3358477609009416,0.2795262843061925,0.013476951294539016,0.0049850039318685814,-2.283450212401302e-05
1515,2.3288,2.3025,2.305,2.3038,0.009931046,-1.3046956052351586,0.7053263349191695,-0.0037277607292107197,0.03669090168071461,5.4451504950781916e-05
1516,2.3139,2.3125,2.3155,2.314,-0.006398145,-1.3019266491412527,-0.43531691505593517,0.017963643156906402,0.002896229821139196,-2.4332339128884294e-05
1517,2.3157,2.3175,2.32,2.3188,0.000777907,-1.2803914084815577,0.06563701102932867,0.022284615769213863,-0.0017899874058158625,5.663015264303443e-05
1518,2.3265,2.325,2.33,2.3275,0.004663817,-1.2408151812002668,0.33661183887049445,0.01791408270974731,-0.001326180394703824,-2.2372848554196488e-05
1519,2.2916,2.29,2.2925,2.2913,-0.015001075,-1.3980293998780642,-1.0351025850022084,0.016992272001519478,0.004976394869290202,5.5466802902493874e-05
1520,2.3021,2.3075,2.31,2.3088,0.004581951,-1.3204432745372454,0.33176496546947337,0.02617199516621321,-0.0073393262462176255,5.717466818813225e-05
1521,2.3096,2.3013,2.3037,2.3025,-0.001772053,-1.3365951412352057,-0.11178898898857613,0.012236582328032649,0.012943940591351798,-2.5154302424978035e-05
1522,2.3116,2.295,2.3,2.2975,0.000865951,-1.347361227088962,0.07261360336279339,0.002794293936500266,0.020442604636287286,-2.4007904811917023e-05
1523,2.2994,2.295,2.2975,2.2963,-0.00527773,-1.3678799301925952,-0.35630630105429734,0.015492111996358745,0.007710528954942353,5.571927719108064e-05
1524,2.276,2.2725,2.275,2.2738,-0.010176568,-1.4614670075756298,-0.6974144600765719,0.015676867000094016,0.0070557076939747445,5.554384912567304e-05
1525,2.2802,2.27,2.273,2.2715,0.001845343,-1.454587724475088,0.14220200412110634,0.010318033242167565,0.014281205774329075,-2.472757121860699e-05
1526,2.2855,2.2825,2.285,2.2838,0.002324358,-1.4126475401644267,0.17515710936421203,0.017710493019965908,0.004789621718904469,5.625747848061561e-05
1527,2.2823,2.2875,2.2902,2.2888,-0.001400131,-1.4037268058829113,-0.0851135464073418,0.02501013987027406,-0.006559325766498469,-0.0001042675043822818
1528,2.2969,2.3,2.3,2.3,0.006397056,-1.350110554343905,0.45888776484147326,0.025807436196180474,-0.0005713255490227718,-2.529244691504747e-05
1529,2.2957,2.285,2.2875,2.2863,-0.000522443,-1.3974129012226975,-0.023816007913504342,0.009960880364319687,0.016001500392036804,5.537498398802224e-05
1530,2.2592,2.255,2.26,2.2575,-0.006683081,-1.5234861830306787,-0.45271566886046277,0.01366349494876756,0.00390573926543909,-2.323302821747216e-05
1531,2.2574,2.255,2.2575,2.2563,-0.000796742,-1.5242855270892548,-0.04158108102950596,0.017801600851845175,0.004336638361808598,5.6148393851508195e-05
1532,2.2424,2.245,2.2486,2.2468,-0.006644813,-1.5717270606278841,-0.449526262646045,0.02111570432516224,-0.0035986515811759377,-2.3551218133665196e-05
1533,2.2418,2.2391,2.2416,2.2404,-0.00026757,-1.5863599672578221,-0.0039212933062166,0.01751365821035594,0.0046956856016752814,5.614831951919012e-05
1534,2.2231,2.215,2.2225,2.2188,-0.008341511,-1.6751458751178312,-0.5668286425668262,0.007888004713378301,0.005866384947406944,5.865462766354671e-05
1535,2.2137,2.2112,2.2129,2.2121,-0.00422833,-1.701026036468992,-0.27926830858972534,0.017652872772469904,0.006104138540618154,5.540471461131883e-05
1536,2.2815,2.2111,2.215,2.2131,0.030627456,-1.6037554901762938,2.1544091677266253,-0.04499341834636644,0.09421438364964003,5.233630000447501e-05
1537,2.2214,2.21,2.215,2.2125,-0.026342319,-1.709527675718503,-1.8236846577419892,0.00417287447048947,0.01651655631822897,-2.4963605602867e-05
1538,2.2193,2.2275,2.23,2.2288,-0.00094535,-1.6434573914536088,-0.05066361836033299,0.02788234449231602,-0.010587232613517506,5.7146743045045446e-05
1539,2.2439,2.24,2.2425,2.2413,0.011084576,-1.5726998102469505,0.7888169662069708,0.017735101225165247,0.004971123567886826,5.66394981001093e-05
1540,2.2383,2.2325,2.235,2.2338,-0.002495655,-1.6111136391726273,-0.1592495701232089,0.014232608323881565,0.009345551918037608,5.573545178851983e-05
1541,2.2237,2.2175,2.22,2.2188,-0.006522807,-1.67311630885383,-0.43982515522899057,0.013300675015193882,0.010413989328516182,5.5483024586711983e-05
1542,2.2201,2.2125,2.215,2.2138,-0.001618923,-1.6876246370321297,-0.09714579054902674,0.0125259539393166,0.011776767698441892,5.561160160396742e-05
1543,2.216,2.22,2.2225,2.2213,-0.001846764,-1.6696366628016595,-0.11331033190181831,0.023698936074009243,-0.0045517820244796335,5.670020767814069e-05
1544,2.2202,2.2175,2.22,2.2188,0.001895307,-1.669954896672385,0.14808506303074065,0.017689665640299886,0.004428633515469249,5.626386006298926e-05
1545,2.218,2.2175,2.22,2.2188,-0.000990902,-1.6743946082302106,-0.05346052090690677,0.019459069037759676,0.0016867553195706987,5.6318805123268624e-05
1546,2.1738,2.1677,2.1703,2.169,-0.019927863,-1.8803034938827334,-1.373765469216004,0.011494513152057236,0.011826571478489933,-2.5773671097994076e-05
1547,2.1285,2.1197,2.1226,2.1211,-0.020839084,-2.0675042419134755,-1.43529142565054,0.008376574213911744,0.015329867668622165,-0.0001064922341771126
1548,2.1054,2.12,2.125,2.1225,-0.010852713,-2.0784110316738094,-0.7377750398837469,0.03072795275240475,-0.022064394505153784,-2.1669529602895886e-05
1549,2.1155,2.1175,2.12,2.1188,0.004797188,-2.067196336573078,0.3552174950334474,0.02217021626649412,-0.0025474011356974467,5.6865760319514215e-05
1550,2.1074,2.0955,2.102,2.0988,-0.003828882,-2.1412134352261223,-0.24638225032069916,0.004971193864603592,0.012167686496477214,5.784620078965833e-05
1551,2.0868,2.0825,2.0851,2.0838,-0.009775078,-2.210541339170428,-0.6609379945350256,0.014118339051686853,0.00803288734596692,-2.5060685257626468e-05
1552,2.0952,2.1011,2.105,2.1031,0.004025302,-2.1343420759362726,0.30204269222567875,0.02482863441432009,-0.010035031108284232,5.8160595195945e-05
1553,2.1104,2.1045,2.1075,2.106,0.007254677,-2.1081121976315362,0.5273529700820413,0.014456954971291455,0.007564850855803451,-2.4029197716023597e-05
1554,2.1138,2.1175,2.12,2.1188,0.001611069,-2.0713782515464594,0.13272398660671422,0.023421834158272644,-0.004546858572991352,5.685727017692525e-05
1555,2.0964,2.0925,2.095,2.0938,-0.008231621,-2.1703333497774917,-0.5535898961765879,0.014813026432720696,0.007400506930129014,5.5611714800530655e-05
1556,2.0888,2.09,2.0925,2.0913,-0.003625262,-2.1816189277593736,-0.23175457334798355,0.02027172445999886,-0.0003649175906473177,5.634125373512692e-05
1557,2.0888,2.0775,2.1025,2.09,0.0,-2.182557550755,0.021479957165000008,-0.006481323985000068,-0.016709404690000308,-9.753200000716299e-06
1558,2.1051,2.1013,2.105,2.1032,-0.024965262,-2.1470583569733126,-1.7226098592470835,0.012114938380018588,0.007557345217113332,5.5556912935262694e-05
1559,2.1001,2.105,2.1075,2.1063,-0.002375184,-2.1250558989305937,-0.1450954266130579,0.02404556518956152,-0.0057398503304640245,5.675883289260145e-05
1560,2.1084,2.1075,2.1125,2.11,0.003952193,-2.100837547393281,0.29658621304640936,0.017543088190543895,-0.0020550210691339553,-2.2351228113425457e-05
1561,2.101,2.1,2.1025,2.1013,-0.00350977,-2.13986844416978,-0.22414878068475264,0.018206761814015645,0.002721367832082278,5.613850945887048e-05
1562,2.1488,2.152,2.1565,2.1542,0.022751071,-1.9151759746405919,1.6074817167313789,0.024261610365528926,-0.009418466279697713,-0.00010192684411578409
1563,2.1615,2.165,2.1675,2.1663,0.005910276,-1.880232540381824,0.4308501013981369,0.02393779153490266,-0.004807480026969779,5.706686791076091e-05
1564,2.1544,2.155,2.16,2.1575,-0.003284756,-1.9204361607279363,-0.21091296488769928,0.018300409332697106,-0.003273238338894524,-2.2595177494565598e-05
1565,2.1566,2.148,2.1505,2.1492,0.001021166,-1.9393611571747602,0.09008814182105507,0.011594492495526739,0.012912909703458774,-0.00010558434805261105
1566,2.1503,2.1525,2.155,2.1538,-0.002921265,-1.9352506665961098,-0.18536133242246072,0.02156780094886251,-0.0018709092403033532,5.647292677537589e-05
1567,2.1652,2.16,2.165,2.1625,0.006929266,-1.8869400612040668,0.5021293957849331,0.01397061534758098,0.003629672361177905,-2.2601250122521642e-05
1568,2.1936,2.2125,2.2175,2.215,0.013116571,-1.6985504093013901,0.932058330376369,0.03813574199604958,-0.031130185429655333,-1.9985006765676126e-05
1569,2.2197,2.2242,2.23,2.2271,0.011898249,-1.6379103255046097,0.8463416097554025,0.02363106473394377,-0.01186831434636253,-2.0864832528587805e-05
1570,2.2006,2.1997,2.2025,2.2011,-0.008604766,-1.7498784392387936,-0.584397493528223,0.017864876763177103,0.0027794234901196814,-2.4539101228325998e-05
1571,2.1969,2.2002,2.2042,2.2022,-0.00168136,-1.7448330490838835,-0.1009106111702368,0.0219443857927844,-0.005795423367600572,-2.2943792888451463e-05
1572,2.2024,2.1825,2.1882,2.1853,0.002503528,-1.7860745584803208,0.19194045324983663,-0.0011171462633993746,0.02388598289041872,-0.00010437087735823877
1573,2.1757,2.18,2.185,2.1825,-0.012123138,-1.832313475266206,-0.8292342829751085,0.020893331855372618,-0.0073907049531234835,-2.2715433255470395e-05
1574,2.1958,2.2036,2.2061,2.2048,0.009238406,-1.7295348730723976,0.6615882091948861,0.028602412788336248,-0.011243634084529709,-0.00010359067635998717
1575,2.2072,2.205,2.2089,2.2069,0.00519173,-1.715245811216441,0.37882838821121745,0.017549522996389174,0.0012740206955412338,-0.00010378971139111035
1576,2.2319,2.2325,2.2375,2.235,0.011190649,-1.6030252843689876,0.7965444018274146,0.02035915699977991,-0.00508949031772814,-2.1824568408467436e-05
1577,2.2268,2.2115,2.215,2.2133,-0.002285049,-1.6830177748358874,-0.14369224139348663,0.004355691693319005,0.021226241632681785,5.5535143087782436e-05
1578,2.2155,2.2025,2.2075,2.205,-0.005074546,-1.7208500764920736,-0.3381097519505995,0.0051754712498942,0.016119884419973873,-2.3981783301850933e-05
1579,2.1978,2.2065,2.21,2.2083,-0.007989167,-1.730932878452224,-0.5416557582722274,0.026757729862408704,-0.011901384645093983,5.750877359858112e-05
1580,2.2253,2.225,2.2275,2.2263,0.012512513,-1.6343632500609946,0.889229742123171,0.02131516812621897,-0.0002810884452287164,5.705742714303778e-05
1581,2.2326,2.2397,2.2441,2.2419,0.003280457,-1.5881135124180012,0.24386541534909767,0.026092538614367607,-0.012373985936715615,-2.2043276442372993e-05
1582,2.2122,2.1719,2.1773,2.1746,-0.009137329,-1.817340498718611,-0.6206737026649131,-0.02199559018298042,0.054527493782491956,-2.651282683594399e-05
1583,2.1373,2.135,2.1387,2.1368,-0.033857698,-2.022550676691532,-2.345106739202961,0.012585182551314186,0.006594630521317102,-0.00010601764870374805
1584,2.1889,2.205,2.2097,2.2073,0.02414261,-1.717230703399574,1.7023909837499116,0.03692876965711328,-0.028086160007858175,-0.0001004911482873396
1585,2.1912,2.155,2.1575,2.1563,0.001050756,-1.8843561211675492,0.09165121652087928,-0.014920916193386261,0.051777162550689274,5.3040445494390943e-05
1586,2.1587,2.1525,2.1555,2.154,-0.014832055,-1.9356304448974928,-1.017227843483941,0.011686214045636464,0.01073742471313861,-2.5235466531746874e-05
1587,2.1618,2.1675,2.1707,2.1691,0.001436049,-1.8750620794935866,0.11828076376676662,0.025039534917662695,-0.00837151084547565,-2.3101293788773312e-05
1588,2.1816,2.1775,2.1805,2.179,0.009159034,-1.8201274242765972,0.6571132003087209,0.016710308014729554,0.00477971686196228,-2.375775148830602e-05
1589,2.207,2.2,2.2075,2.2038,0.011642831,-1.7197580796815188,0.8294688225047677,0.01130567360855755,0.0018238291576437417,5.9824363092287704e-05
1590,2.2043,2.205,2.21,2.2075,-0.00122338,-1.7214732126789531,-0.06917668052954438,0.018844432105081185,-0.0036779643125868676,-2.247641615424808e-05
1591,2.2031,2.1929,2.1954,2.1941,-0.000544391,-1.7617098074997504,-0.021250546584380567,0.010042371216290754,0.015358393279893922,-0.00010582017103997107
1592,2.2011,2.205,2.2085,2.2068,-0.000907812,-1.7265531911754088,-0.04708998397545254,0.022986139082184883,-0.006016752995427632,5.74307078200729e-05
1593,2.2112,2.215,2.2175,2.2163,0.004588615,-1.6841257678850088,0.3363305648889537,0.024265107487624834,-0.005072093330448046,5.7024293379527115e-05
1594,2.2097,2.2075,2.2125,2.21,-0.000678365,-1.7083104986475757,-0.03124628816745871,0.016127588422590263,0.00034270630558448385,-2.272260685451851e-05
1595,2.197,2.195,2.2,2.1975,-0.005747387,-1.7618521091591735,-0.38468869577749104,0.015657317417595847,0.0006948152028826817,-2.2973655727541918e-05
1596,2.2007,2.19,2.1926,2.1913,0.001684115,-1.7707191950344257,0.13450201865554368,0.009767953945606197,0.015613065293774441,-2.5058560270329232e-05
1597,2.1765,2.1725,2.1775,2.175,-0.010996501,-1.852852173293524,-0.7502787388225024,0.013006993234948413,0.0041726990322441095,-2.3442963503960322e-05
1598,2.1765,2.155,2.175,2.165,0.0,-1.8738522528849995,0.01805553013500001,-0.012643513435000201,0.005116343429999626,-1.4170929999645275e-05
1599,2.1646,2.1668,2.17,2.1684,-0.005467494,-1.8797973515637718,-0.3638270155790557,0.020831012686742197,-0.00257504174689509,-2.380139423017088e-05
1600,2.1617,2.155,2.1587,2.1568,-0.001339739,-1.9136749294601305,-0.07510737971924882,0.012361593209482543,0.008738649142730325,-0.00010470224148881788
1601,2.1598,2.16,2.1625,2.1613,-0.000878938,-1.9020553359470949,-0.043080913852812444,0.01991864612867694,0.0006932846974816,5.6391892804953193e-05
1602,2.1677,2.1675,2.17,2.1688,0.003657746,-1.8684788556448026,0.27340607406471545,0.020112078528308038,0.0006902494959648122,5.659564806162013e-05
1603,2.1714,2.17,2.1725,2.1713,0.001706878,-1.8589555905712043,0.13704616359870964,0.018730362998339797,0.0026253396574839718,5.6377756797255464e-05
1604,2.1679,2.165,2.1675,2.1663,-0.001611863,-1.8798274934230168,-0.09450902494492396,0.016864503116969017,0.005155082033986025,5.6058577902163655e-05
1605,2.148,2.15,2.1541,2.1521,-0.00917939,-1.9474767943459472,-0.6223220083026482,0.019535162846308348,-0.0031929702679894143,5.722404111254779e-05
1606,2.1345,2.125,2.1275,2.1263,-0.006284916,-2.0349391777053487,-0.4191233897957801,0.009784663024720305,0.015049371289833368,5.5183644176915826e-05
1607,2.1704,2.175,2.1775,2.1763,0.016818927,-1.8332566639079158,1.192227972836056,0.026356571415734605,-0.0077208926053363046,5.7752569008663136e-05
1608,2.1672,2.17,2.1725,2.1713,-0.001474383,-1.8656011875752192,-0.08509078235432153,0.022390068649734748,-0.0028997239284734187,5.660677558607755e-05
1609,2.181,2.1786,2.1825,2.1806,0.006367663,-1.8182746266083907,0.4621213958976279,0.017426529572325763,0.0013655967790073388,5.749684303781958e-05
1610,2.1698,2.165,2.1675,2.1663,-0.005135259,-1.8807212790538923,-0.3405814654092864,0.014608514545142056,0.008273707758972248,5.569047089528748e-05
1611,2.1723,2.175,2.1775,2.1763,0.00115218,-1.8436940769836596,0.09811450740418841,0.022631383311699834,-0.003087100975881318,5.673722139356666e-05
1612,2.1752,2.17,2.1775,2.1738,0.001334991,-1.8481007041437145,0.11095808193490858,0.011672956218177485,0.0005758850884691304,5.9446135220376596e-05
1613,2.1586,2.135,2.14,2.1375,-0.007631482,-1.9789435464491714,-0.5137487306454871,-0.005609420694350168,0.03139372550224091,-2.5123197990394495e-05
1614,2.1453,2.1482,2.1518,2.15,-0.006161401,-1.9538901473678294,-0.4114623025963644,0.02107914181471698,-0.004069343251976098,-2.349582067371255e-05
1615,2.1676,2.1725,2.1775,2.175,0.010394817,-1.844824740720961,0.7436633474127745,0.024165785632087874,-0.011045366177616912,-2.145819625474129e-05
1616,2.1894,2.1975,2.2,2.1988,0.010057206,-1.7531765810618705,0.7190417360772304,0.028998228909597187,-0.011815144988056626,5.7724049279418245e-05
1617,2.1826,2.18,2.1825,2.1813,-0.003105874,-1.8220652820791141,-0.1995091456498001,0.017032142055993845,0.004916538317728714,5.600723711498649e-05
1618,2.1722,2.17,2.1725,2.1713,0.002353375,-1.8576578996404365,0.18218928372488252,0.018038181365738922,0.0036726740972325535,5.633629508741226e-05
1619,2.1727,2.17,2.1725,2.1713,0.000230181,-1.8588330471603172,0.03391080343066079,0.017299800408284324,0.004642592006412771,5.617567884732647e-05
1620,2.1626,2.1475,2.1525,2.15,-0.004648594,-1.935628357491062,-0.3059330233816737,0.00298655316780266,0.019034910415848882,-2.4157710060567404e-05
1621,2.1296,2.124,2.1275,2.1258,-0.01525941,-2.0483111767918025,-1.0458113636395958,0.011779988100689528,0.009179507667196284,5.5765189646917825e-05
1622,2.1392,2.1424,2.145,2.1437,0.004507889,-1.970183640117126,0.3339144596589458,0.02330649502388887,-0.004332058012116269,-2.358837191660431e-05
1623,2.1186,2.1055,2.1118,2.1086,-0.009629768,-2.1054943362451723,-0.6519398387861879,0.0032554947708519043,0.01492747426521519,-0.00010395747963463006
1624,2.102,2.1084,2.1109,2.1096,-0.007835363,-2.117500360413029,-0.5265510582631538,0.024810888652692594,-0.007126867130204539,-0.00010463242584821583
1625,2.1028,2.0883,2.0918,2.09,0.00038059,-2.1683072346723637,0.047947452006204205,0.004927892579769163,0.019828851686235226,-0.0001054879203534522
1626,2.0817,2.0825,2.0875,2.085,-0.01003424,-2.2122283705394015,-0.6790450553106911,0.017388837361496375,-0.002703627102413497,-2.2935074992046688e-05
1627,2.0668,2.065,2.0675,2.0663,-0.007157612,-2.280154842537643,-0.47734877763047656,0.01685619203678051,0.004309086004414331,5.58685794805012e-05
1628,2.0641,2.0713,2.0739,2.0726,-0.001306367,-2.259463076956729,-0.06894113377956344,0.026173027390518352,-0.009237320850237696,-2.35178185616682e-05
1629,2.0751,2.07,2.0725,2.0713,0.005329199,-2.2473400267150936,0.3944329946812636,0.015208878206286077,0.00740341333438761,5.6220896506721053e-05
1630,2.0555,2.0525,2.055,2.0538,-0.009445328,-2.330128786209505,-0.6365660536270206,0.015374225632051982,0.0062881621904699704,5.563291421675313e-05
1631,2.0637,2.0725,2.0769,2.0747,0.003989297,-2.249478982659179,0.30081103698213685,0.027152214144327943,-0.01483762301123508,-2.184215887044335e-05
1632,2.0763,2.0752,2.0777,2.0764,0.006105539,-2.2302427246599166,0.44844715515765277,0.019143385075732374,0.0017130107491234005,-0.00010460072737170553
1633,2.0425,2.0325,2.0503,2.0414,-0.016278958,-2.3849829775450733,-1.1132348678858601,-0.0025491325990829074,-0.005771803473052772,-1.546325926191546e-05
1634,2.0372,2.025,2.0275,2.0263,-0.002594859,-2.424257379190321,-0.15699923877113442,0.007234373474615471,0.018408993322895428,5.512529421516458e-05
1635,2.0583,2.0593,2.0625,2.0609,0.010357353,-2.290675391434638,0.7460840233195901,0.02116363873323129,-0.0028435392391306545,-2.3070519884903683e-05
1636,2.0906,2.09,2.0925,2.0913,0.015692562,-2.1646601827895378,1.1173092894623577,0.020875549002390022,-0.00023726612403955887,5.720007375444961e-05
1637,2.0815,2.0875,2.0925,2.09,-0.004352817,-2.193151503237347,-0.28246439864781453,0.02310365337015435,-0.010745169094730712,-2.2138835146211698e-05
1638,2.0917,2.0938,2.0996,2.0967,0.004900312,-2.1559689524095855,0.3634140477192026,0.01995597715974978,-0.007594151145268446,-2.146401777089931e-05
1639,2.1125,2.12,2.125,2.1225,0.009944065,-2.0550588563073564,0.7145361305683247,0.02640681295472685,-0.014648277000800337,-2.123485133551558e-05
1640,2.12,2.11,2.1125,2.1113,0.003550296,-2.0859485238579065,0.26839006179298447,0.010433609162142251,0.014529155881404642,5.566059097674806e-05
1641,2.1052,2.1067,2.11,2.1083,-0.006981132,-2.117522273110632,-0.46686799416885405,0.01965231535424433,-0.0015168476033112109,-0.000104500073735835
1642,2.0984,2.0925,2.096,2.0943,-0.003230097,-2.162949271402322,-0.20433629396154085,0.0128215481439054,0.008105679078628424,5.637826002960015e-05
1643,2.0934,2.095,2.0975,2.0963,-0.002382768,-2.1612930761310505,-0.14520343427582783,0.020827083406705967,-0.0010845997898023983,5.644537866513847e-05
1644,2.1035,2.105,2.1075,2.1063,0.004824687,-2.1160416207662767,0.35769002970056507,0.021642463052511437,-0.0018442019515090722,5.681992601693867e-05
1645,2.1193,2.1125,2.115,2.1138,0.007511291,-2.0761218439151907,0.5449204728485026,0.014004358006404479,0.009522603422736652,5.617536201010335e-05
1646,2.127,2.1287,2.1313,2.13,0.003633275,-2.0234895054092394,0.2734335976650445,0.02170183727330027,-0.0021061427061584313,-2.377717444288404e-05
1647,2.1182,2.1125,2.1154,2.114,-0.004137283,-2.0857705946699756,-0.2685670362789236,0.013386079511166712,0.008828725880319199,5.593478861556459e-05
1648,2.1058,2.1121,2.1175,2.1148,-0.005854027,-2.0968944409252774,-0.38840121206579425,0.02304025792449643,-0.011580375148445166,-2.19147692397161e-05
1649,2.1311,2.14,2.14,2.14,0.012014436,-1.9832334470160067,0.8583337215762377,0.03143784430650781,-0.00942935639527236,-2.4440700561378002e-05
1650,2.1409,2.1399,2.14,2.14,0.004598564,-1.9794879558516545,0.3403736236776023,0.02095547918275736,0.005282311237449333,5.491477126098413e-05
1651,2.1308,2.125,2.1275,2.1263,-0.004717642,-2.0373593353996196,-0.309645901438248,0.013537384343221655,0.009636817350252302,5.5618309881012386e-05
1652,2.126,2.1313,2.135,2.1332,-0.002252675,-2.019724970335785,-0.13772785846891655,0.023745181077148344,-0.008111491858138687,5.763072382227822e-05
1653,2.1468,2.1599,2.1626,2.1613,0.009783631,-1.9065067964151172,0.7016385503055718,0.03349687167592258,-0.019124260361950852,5.832237173255631e-05
1654,2.1878,2.1911,2.1928,2.192,0.019098193,-1.7677895163590822,1.3506923488593892,0.025980776655216305,-0.004981767009057991,5.719867948685934e-05
1655,2.1855,2.1928,2.1967,2.1947,-0.001051284,-1.7777045287675524,-0.05654970582497591,0.025894302994730552,-0.011340426685990269,-0.0001032207676372234
1656,2.1797,2.1775,2.18,2.1788,-0.002653855,-1.8319769133048993,-0.16782813871072488,0.017462114870129105,0.004296464483148421,5.606931972781485e-05
1657,2.1652,2.1643,2.1675,2.1659,-0.006652292,-1.8875408799004898,-0.446478706288715,0.0176924503151446,0.0019441154672894092,-2.4158703963527338e-05
1658,2.1413,2.145,2.1475,2.1463,-0.011038241,-1.97272664788232,-0.7518733803234436,0.02200049624517991,-0.002972149212463959,5.618273195497995e-05
1659,2.2051,2.2025,2.2075,2.205,0.029794984,-1.7037104307589512,2.097104868298782,0.01940946531788251,-0.0028949016983581986,-2.1136277352983478e-05
1660,2.2095,2.2038,2.2075,2.2057,0.001995374,-1.7192390728756592,0.1556397005846101,0.01395370947559554,0.006859009190057508,5.681237483437055e-05
1661,2.1925,2.2,2.205,2.2025,-0.007694048,-1.753014358538607,-0.5207918787191742,0.024590126936568975,-0.01245794562184659,-2.2175922758748322e-05
1662,2.1962,2.195,2.1975,2.1963,0.001687571,-1.7604473721344451,0.13458806895794898,0.019019787608370916,0.0023424880054716104,5.639540773418975e-05
1663,2.1903,2.1874,2.19,2.1887,-0.002686458,-1.7921196511584672,-0.17055104832161005,0.01674025444355159,0.0051607351912527745,-2.455126061160403e-05
1664,2.1567,2.1465,2.1492,2.1479,-0.015340364,-1.9561693360021728,-1.0524822084217864,0.007966120179694832,0.01686529096103846,5.477225359864594e-05
1665,2.1309,2.12,2.1275,2.1238,-0.011962721,-2.0503672440086795,-0.815515831884606,0.004376671828080932,0.010278605717373112,5.819703717071615e-05
1666,2.1196,2.12,2.125,2.1225,-0.005302924,-2.060033975767327,-0.3502991695353791,0.017724810524040232,-0.002734859959688185,-2.2721305849215022e-05
1667,2.1007,2.0875,2.0896,2.0885,-0.008916777,-2.1821273654069593,-0.6012719490270394,0.0059905933900259965,0.02124309885095328,-0.0001068257600142832
1668,2.0883,2.0796,2.0823,2.081,-0.005902794,-2.214409558848031,-0.3904178124171698,0.01028709916407827,0.013581459764182967,5.541842887926233e-05
1669,2.0808,2.0775,2.08,2.0788,-0.003591438,-2.2265112410476213,-0.22886800704106242,0.015892736495002165,0.0059774924024566635,5.591615655433738e-05
1670,2.0875,2.08,2.085,2.0825,0.003219915,-2.203491726080456,0.2466235714303477,0.010989614775561537,0.00734593438404958,-2.3016268531049953e-05
1671,2.0793,2.0625,2.0695,2.066,-0.003928144,-2.266076315905119,-0.25188992296550267,-0.00024173199456573383,0.018371561252185264,-2.2900092075927213e-05
1672,2.0574,2.06,2.065,2.0625,-0.010532391,-2.3032451871652366,-0.7128213466441206,0.01897272260477517,-0.005176536576233781,-2.279053644047476e-05
1673,2.0743,2.075,2.08,2.0775,0.008214251,-2.2274041667813638,0.5956861588207475,0.019470637304631663,-0.004838573240012733,-2.1971830421939807e-05
1674,2.0713,2.0743,2.0768,2.0755,-0.001446271,-2.243778445064942,-0.07887140847185499,0.02217443704448457,-0.0031256076581139157,-0.00010461413804472205
1675,2.0618,2.0525,2.055,2.0538,-0.004586492,-2.3200920598188386,-0.297288793169111,0.009895186394560936,0.014564909217744181,5.5294020175479054e-05
1676,2.056,2.0524,2.055,2.0537,-0.002813076,-2.3246205392002874,-0.17339811133090088,0.015515368352247368,0.0061811412461918016,-2.4622819350982504e-05
1677,2.0695,2.0743,2.0775,2.0759,0.006566148,-2.238173076616338,0.4806816674863722,0.0244238448059329,-0.007730454493051697,-2.2912151112141253e-05
1678,2.0388,2.03,2.0325,2.0313,-0.014834501,-2.41748832464841,-1.0119635295193423,0.009047555993632102,0.015141521642616017,5.4795521296636486e-05
1679,2.0158,2.0125,2.015,2.0138,-0.050315651,-2.519906505448291,-3.489003302811479,0.009981850888593654,0.011815904058024306,5.3426536000845494e-05
1680,1.9994,1.9928,1.9969,1.9949,-0.008135728,-2.5589247065180754,-0.5425095528904726,0.010756112024378258,0.00882331155364775,5.6465414697305184e-05
1681,1.9672,1.925,1.93,1.9275,-0.016104831,-2.796499322010794,-1.0962870940167277,-0.02537934250064117,0.058704362628183085,-2.733744749259156e-05
1682,1.9063,1.92,1.9209,1.9204,-0.030957706,-2.8892044169634428,-2.13286588467082,0.02936895345281004,-0.012125010007496818,-0.00010627343832967281
1683,1.9325,1.9375,1.9402,1.9388,0.013743902,-2.773718590016811,0.9880374348878468,0.025261538512285128,-0.008121247548353461,-0.00010347510742356644
1684,1.9384,1.945,1.95,1.9475,0.00305304,-2.750631852655169,0.2410675433169352,0.02401225807106516,-0.012496636562514363,-2.1685452967966833e-05
1685,1.9788,1.9761,1.9789,1.9775,0.020841931,-2.6079180372552617,1.4819628454728258,0.018807281474173373,0.0016724253616086761,-2.3137729077559364e-05
