time,val,cmax,avg,std,rc,rc2,rc3
200110,4163.18,0.952898037,0.952403255,0.015707932,0,0,-0.031498896
200113,4203.99,0.948515577,0.950588694,0.013740673,0,0,0.15087451
200114,4189.89,0.961419984,0.949167649,0.010571838,0,0,-1.158959774
200115,4166.73,0.959274404,0.948788305,0.010025532,0,0,-1.045939396
200116,4149.04,0.9579352,0.948567889,0.009756685,0,0,-0.960091558
200117,4154.85,0.955580294,0.948719733,0.009845044,0,0,-0.696854315
200120,4185.83,0.94365115,0.947926017,0.009563912,0,0,0.446978887
200121,4114.31,0.94980245,0.947273604,0.008915279,0,0,-0.283652972
200122,4131.93,0.949305303,0.946794637,0.008506607,0,0,-0.29514309
200123,4003.9,0.957659271,0.946898146,0.008630937,0,0,-1.246808575
200203,3688.36,0.956717309,0.947370584,0.008906482,0,0,-1.049429505
200204,3785.64,0.970894317,0.948460453,0.010346147,0,0,-2.168330253
200205,3828.53,0.974450463,0.950007093,0.011780939,0,0,-2.074823515
200206,3899.78,0.987690266,0.952403387,0.014211345,0,0,-2.483007731
200207,3899.87,0.985958577,0.954987253,0.015391891,0,0,-2.01218448
200210,3916.01,0.982233545,0.957107547,0.016098268,0,0,-1.560788919
200211,3952.46,0.989590841,0.959679275,0.016994841,0,0,-1.760037938
200212,3984.43,0.978194525,0.961712026,0.01663489,0,0,-0.99083904
200213,3959.92,0.99057562,0.964335348,0.016852376,0,0,-1.557066658
200214,3987.73,0.990292555,0.967131984,0.016246246,0,0,-1.425595263
200217,4077.42,1,0.969487083,0.017444108,0,0,-1.749181899
200218,4057.51,1,0.972061304,0.017977095,0,0,-1.554127444
200219,4051.31,0.995436986,0.973762154,0.018518369,0,0,-1.170450402
200220,4144.66,0.991210823,0.975358975,0.018580174,0,0,-0.853159324
200221,4149.49,0.992598839,0.977092157,0.018485814,0,0,-0.838842312
200224,4132.84,1,0.979313142,0.018433571,0,0,-1.122238214
200225,4123.85,0.99152185,0.981706677,0.016573328,0,0,-0.592227007
200226,4073.02,0.995768155,0.984004962,0.015031602,0,0,-0.782564112
200227,4084.88,0.96491376,0.984785385,0.013458041,0,1,1.476561428
200228,3940.05,0.88887068,0.981345956,0.024781646,1,1,3.731603419
200302,4069.67,0.912314525,0.979125816,0.028771932,1,0,2.32209957
200303,4091.36,0.922650735,0.976713637,0.031400605,0,0,1.721715271
200304,4115.05,0.93982152,0.97498219,0.032468536,0,0,1.082915168
200305,4206.73,0.927054981,0.971950426,0.03401362,0,0,1.319925508
200306,4138.51,0.93089169,0.969197082,0.035033498,0,0,1.093393268
200309,3997.13,0.939556378,0.967063223,0.03549435,0,0,0.774964057
200310,4082.73,0.947156105,0.964941486,0.035344838,0,0,0.503196022
200311,4028.43,0.941329726,0.963098247,0.035577799,0,0,0.61185686
200312,3950.91,0.947940562,0.960966494,0.035119103,0,0,0.370907296
200313,3895.31,0.96926116,0.959914924,0.034504267,0,0,-0.270871895
200316,3727.84,0.964528268,0.958141337,0.03322325,0,0,-0.1922428
200317,3709.68,0.963054439,0.956294059,0.031768608,0,0,-0.212800631
200318,3636.26,0.985245072,0.955784463,0.03118404,0,0,-0.94473352
200319,3589.09,0.986393232,0.955543584,0.030913421,0,0,-0.997937045
200320,3653.22,0.982435288,0.955035406,0.030350634,0,0,-0.902777896
200323,3530.31,0.980298236,0.954050318,0.029108732,0,0,-0.901719745
200324,3625.11,0.968215217,0.952884987,0.027974063,0,0,-0.548015872
200325,3722.52,0.971034509,0.951648304,0.026485614,0,0,-0.73195225
200326,3698.05,0.936606343,0.950232933,0.026495769,0,0,0.514293074
200327,3710.06,0.967418874,0.954160343,0.022431216,0,0,-0.591075002
200330,3674.11,0.972574898,0.957173362,0.020476543,0,0,-0.752155104
200331,3686.16,0.97820635,0.959951142,0.019280125,0,0,-0.946840764
200401,3675.08,1,0.962960066,0.020622392,0,0,-1.796102713
200402,3734.53,1,0.966607317,0.020387187,0,0,-1.637924973
200403,3713.22,0.979033637,0.969014415,0.018722398,0,0,-0.535146309
200407,3798.02,1,0.972036596,0.018594983,0,0,-1.503814453
200408,3780.34,1,0.974678791,0.018627913,0,0,-1.35931542
200409,3792.81,1,0.977612304,0.017696085,0,0,-1.265121375
200410,3769.18,1,0.980215276,0.016913347,0,0,-1.169769898
200413,3753.26,0.981521951,0.980828316,0.016716464,0,0,-0.041494137
200414,3825.7,0.969673524,0.981085578,0.016490471,0,0,0.692039331
200415,3797.36,0.950482265,0.98045697,0.017427013,0,1,1.720013903
200416,3802.38,0.938152495,0.978102341,0.019769956,1,0,2.020735184
200417,3839.49,0.951485744,0.976356967,0.020525914,0,1,1.211698645
200420,3853.46,0.9161403,0.973042217,0.024467271,1,0,2.325634008
200421,3808.05,0.940741567,0.971064384,0.025429723,0,0,1.192416317
200422,3839.38,0.966020148,0.97095463,0.025447398,0,0,0.193909105
200423,3829.75,0.959670011,0.970386405,0.025572096,0,0,0.419065946
200424,3796.97,0.96278669,0.971695423,0.024394889,0,0,0.365188468
200427,3822.77,0.953457412,0.97099735,0.02472128,0,0,0.709507651
200428,3849.15,0.956584472,0.970197828,0.024925309,0,0,0.546165991
200429,3867.03,0.950362423,0.968805632,0.025230195,0,0,0.730997475
200430,3912.58,0.954492943,0.966530279,0.024303901,0,0,0.495284109
200506,3936.25,0.943339473,0.963697253,0.023485699,0,0,0.866816024
200507,3924.89,0.96488282,0.962989712,0.0232109,0,0,-0.081561165
200508,3963.62,0.953759442,0.960677684,0.021575691,0,0,0.320649842
200511,3960.18,0.956905556,0.958522962,0.019493354,0,0,0.082972165
200512,3960.24,0.950943834,0.956070154,0.016915579,0,0,0.303053145
200513,3968.25,0.945822466,0.953361277,0.01350443,0,0,0.558247271
200514,3925.22,0.964077364,0.952489047,0.012077857,0,0,-0.959467922
200515,3912.82,0.956935677,0.951852155,0.011443159,0,0,-0.444241135
200518,3922.91,0.958200718,0.952238078,0.011524392,0,0,-0.51739305
200519,3956.25,0.967552448,0.953708075,0.011508187,0,0,-1.203001993
200520,3935.22,0.971072891,0.954687433,0.012125971,0,0,-1.351269781
200521,3913.79,0.95962956,0.956861896,0.008071137,0,0,-0.342908808
200522,3824.06,0.967524728,0.958201054,0.00745402,0,0,-1.25082493
200525,3829.32,0.965097965,0.958154945,0.007405803,0,0,-0.937510829
200526,3872.77,0.956837397,0.958013314,0.007402388,0,0,0.158856443
200527,3845.61,0.963339003,0.95804093,0.007422137,0,0,-0.713820492
200528,3856.63,0.96998677,0.958867397,0.007795774,0,0,-1.426333312
200529,3867.02,0.974492534,0.959762801,0.008515021,0,0,-1.729852926
200601,3971.34,0.985203987,0.961504879,0.009936102,0,0,-2.385151527
200602,3983.57,0.988121208,0.963186292,0.01142139,0,0,-2.183176969
200603,3983.65,0.985249708,0.965281804,0.011433077,0,0,-1.746503148
200604,3982.19,0.994971948,0.96678626,0.013218144,0,0,-2.132348358
200605,4001.25,0.989735708,0.968585073,0.013787736,0,0,-1.534017873
200608,4021.95,0.984656696,0.96997263,0.01394597,0,0,-1.052925392
200609,4047.03,0.980533873,0.971452132,0.013379044,0,0,-0.678803384
200610,4039.71,0.969901384,0.972656078,0.01195939,0,0,0.230337327
200611,3995.88,0.966837409,0.972794081,0.011870784,0,0,0.501792591
200612,4003.08,0.969330596,0.973413827,0.011309567,0,0,0.361042206
200615,3954.99,0.977568736,0.974382227,0.010753918,0,0,-0.296311368
200616,4014.57,0.972372332,0.974623222,0.010646276,0,0,0.211425042
200617,4017.59,0.967077091,0.974423432,0.010753363,0,1,0.683166792
200618,4044.38,0.944905276,0.973687217,0.01222311,1,1,2.354714983
200619,4098.71,0.934274442,0.972024703,0.015041689,1,0,2.509708939
200622,4102.05,0.944105996,0.970975105,0.016235499,0,1,1.654960485
200623,4121.79,0.932995131,0.969782991,0.018096842,1,0,2.032833195
200624,4138.99,0.931780459,0.968205064,0.019967458,0,0,1.824198413
200629,4109.72,0.934290733,0.966420262,0.021347483,0,0,1.505073447
200630,4163.96,0.95374115,0.965382693,0.021438594,0,0,0.543018026
200701,4247.78,0.937800451,0.963012516,0.021750008,0,0,1.159174971
200702,4335.84,0.918772372,0.959545075,0.023026844,0,1,1.77065962
200703,4419.6,0.901029505,0.955334064,0.025632183,1,1,2.118608481
200706,4670.09,0.856782203,0.948424577,0.032175223,1,1,2.848228113
200707,4698.13,0.856074651,0.941741524,0.036705291,1,1,2.333910741
200708,4774,0.847723083,0.934894844,0.040819567,1,1,2.135538578
200709,4840.77,0.834518062,0.927594053,0.045064311,1,0,2.065403613
200710,4753.13,0.825463718,0.92037217,0.049301774,0,0,1.925051459
200713,4852.96,0.824873891,0.913273994,0.05238313,0,0,1.687568155
200714,4806.69,0.814964475,0.905555688,0.05499609,0,0,1.64723006
200715,4744.47,0.827241519,0.898039327,0.054908606,0,0,1.289375453
200716,4516.25,0.827863819,0.890813901,0.054114506,0,0,1.163275558
200717,4544.7,0.833384161,0.884129255,0.052429214,0,0,0.96787821
200720,4680.3,0.844579391,0.879112961,0.051090647,0,0,0.675927438
200721,4691.04,0.84526763,0.87466262,0.049895383,0,0,0.589132455
200722,4714.45,0.849335251,0.869924083,0.047390569,0,0,0.43444998
200723,4712.44,0.85287948,0.8659183,0.04510986,0,0,0.289045909
200724,4505.59,0.846848109,0.861671683,0.04250589,0,0,0.348741635
200727,4528.45,0.858024793,0.857858386,0.038917735,0,0,-0.004275874
200728,4568.26,0.875296726,0.853936165,0.032101915,0,0,-0.66539835
200729,4679.01,0.893442353,0.85171826,0.027153816,0,0,-1.536583033
200730,4656.15,0.910701922,0.851314737,0.026146175,0,0,-2.271352705
200731,4695.05,0.962317843,0.854379154,0.03452775,0,0,-3.126143132
200803,4771.31,0.96809576,0.859944832,0.042893566,0,0,-2.521378825
200804,4775.8,0.983729518,0.866327575,0.051016088,0,0,-2.301272933
200805,4777.11,0.997488131,0.873815828,0.058573242,0,0,-2.111412973
200806,4762.76,0.979429049,0.881061377,0.062300438,0,0,-1.578924244
200807,4707.93,1,0.889788191,0.066204507,0,0,-1.664717612
200810,4724.87,1,0.898544497,0.068701114,0,0,-1.476766506
200811,4681.78,0.993167417,0.907454644,0.068846542,0,0,-1.244982991
200812,4647.64,0.945393763,0.913362256,0.066635029,0,0,-0.480700736
200813,4635.71,0.951349247,0.919536527,0.063963357,0,0,-0.497358502
200814,4704.63,0.979734609,0.92685405,0.061927617,0,0,-0.85390916
200817,4815.23,0.974208916,0.933335526,0.059603399,0,0,-0.685756026
200818,4812.76,0.979070574,0.940025673,0.056633317,0,0,-0.689433416
200819,4740.68,0.978653148,0.946491568,0.052999748,0,0,-0.606825163
200820,4679.15,0.935695699,0.950632379,0.048330492,0,0,0.309052927
200821,4718.84,0.940443136,0.95531213,0.041849063,0,0,0.355300537
200824,4755.85,0.948710653,0.959846423,0.03512616,0,0,0.317022124
200825,4761.95,0.971710593,0.964667117,0.028992214,0,0,-0.242943735
200826,4706.13,0.966963156,0.968343157,0.023655933,0,0,0.058336332
200827,4731.35,0.975041691,0.971560145,0.019395927,0,0,-0.179498785
200828,4844.27,0.984938907,0.972691198,0.01948795,0,0,-0.628476006
200831,4816.22,0.985865775,0.973579699,0.019671628,0,0,-0.624558175
200901,4842.12,0.986136198,0.973700033,0.019744211,0,0,-0.629863854
200902,4843.89,0.983173935,0.972984323,0.019084962,0,0,-0.533907892
200903,4817.1,0.971855409,0.972605641,0.019025401,0,0,0.039433221
200904,4770.22,0.975352323,0.971373258,0.017923918,0,0,-0.221997552
200907,4669.37,0.966457278,0.969696122,0.016626692,0,0,0.194797811
200908,4694.39,0.959409777,0.968008239,0.015812085,0,0,0.54379055
200909,4584.59,0.956947074,0.968585905,0.015139144,0,0,0.768790611
200910,4581.98,0.971174191,0.969577152,0.014590237,0,0,-0.109459439
200911,4627.28,0.994005289,0.970290686,0.015437484,0,0,-1.536170161
200914,4651.05,0.993495408,0.971255011,0.016274796,0,0,-1.36655461
200915,4688.48,0.978615973,0.971232281,0.016263619,0,0,-0.454000564
200916,4657.36,0.965914369,0.970595342,0.016207045,0,0,0.288823332
200917,4632.71,0.974107554,0.972515935,0.013976061,0,0,-0.11388183
200918,4737.09,0.981747508,0.974581153,0.011882163,0,0,-0.603118716
200921,4691.43,0.983006728,0.976295957,0.010324795,0,0,-0.649966465
200922,4635.76,0.971483836,0.976284619,0.010330219,0,0,0.464732021
200923,4652.33,0.976689986,0.97677096,0.01009455,0,0,0.008021568
200924,4563.07,1,0.978018876,0.011335903,0,0,-1.939071354
200925,4570.02,0.994287649,0.978486313,0.011818735,0,0,-1.336973581
200928,4581.91,0.999634591,0.979174754,0.012643454,0,0,-1.618215878
200929,4591.8,1,0.979867944,0.013402475,0,0,-1.502114802
200930,4587.4,1,0.980709247,0.014129318,0,0,-1.36529969
201009,4681.14,1,0.982116477,0.014594973,0,0,-1.225320758
201012,4823.16,0.968114265,0.981754574,0.01485888,0,0,0.917990332
201013,4839.2,0.970075632,0.981935491,0.014683818,0,1,0.807682225
201014,4807.1,0.947385932,0.981334299,0.015854124,1,1,2.141295735
201015,4798.74,0.946846586,0.980829275,0.016804254,1,0,2.022267006
201016,4791.68,0.956207638,0.980080947,0.017572527,0,0,1.358558675
201019,4755.49,0.961119607,0.978436663,0.017738825,0,0,0.97622342
201020,4793.47,0.968854356,0.97720461,0.017491875,0,0,0.477379032
201021,4792.83,0.962423541,0.976394989,0.017795219,0,0,0.785123684
201022,4777.98,0.957329724,0.975965757,0.018161096,0,0,1.026151336
201023,4718.49,0.978899405,0.976205349,0.018166899,0,0,-0.148294751
201026,4691.24,0.969463961,0.975591172,0.018177306,0,0,0.337080255
201027,4699.28,0.957959993,0.974338835,0.018499467,0,0,0.885368295
201028,4737.27,0.961384113,0.973833849,0.018718059,0,0,0.665118954
201029,4772.92,0.942938916,0.972146295,0.019929259,0,0,1.465552754
201030,4695.33,0.944375103,0.969365051,0.019717792,0,0,1.267380581
201102,4720.83,0.946832121,0.966992274,0.019413819,0,0,1.038443442
201103,4777.56,0.948875847,0.964454337,0.018201927,0,0,0.855870365
201104,4813.66,0.947966606,0.961852667,0.016492215,0,0,0.84197672
201105,4885.11,0.95824659,0.959764997,0.013838329,0,0,0.109724714
201106,4885.72,0.987195337,0.959124764,0.012060937,0,0,-2.327395795
201109,4981.35,0.971463559,0.959292228,0.012214598,0,0,-0.996457782
201110,4953.88,0.965019523,0.959039423,0.012030604,0,0,-0.497073948
201111,4904.9,0.963341263,0.959837189,0.011742739,0,0,-0.298403408
201112,4908.46,0.961923976,0.960591059,0.011342002,0,0,-0.117520477
201113,4856.85,0.954658878,0.960513621,0.011378733,0,0,0.514533859
201116,4904.17,0.962283317,0.960571806,0.011384968,0,0,-0.150330706
201117,4894.79,0.962154838,0.960236831,0.011225895,0,0,-0.170855597
201118,4891.67,0.959173718,0.960074339,0.011216093,0,0,0.080297246
201119,4927.99,0.947231172,0.959569412,0.011567944,0,0,1.066588815
201120,4943.29,0.941760768,0.95771248,0.011278915,0,0,1.414294964
201123,5005.03,0.938911455,0.956184855,0.011665904,0,0,1.480673938
201124,4974.29,0.946501819,0.955611946,0.011853977,0,0,0.768529169
201125,4910.7,0.953624654,0.955223973,0.011781876,0,0,0.135744032
201126,4919.59,0.938122249,0.95498314,0.012091375,0,0,1.394455998
201127,4980.77,0.943217124,0.954925241,0.012147487,0,0,0.963830385
201130,4960.25,0.954551721,0.955311221,0.011998528,0,0,0.063299404
201201,5067.1,0.949983225,0.95536659,0.011969788,0,0,0.449745994
201202,5067.14,0.964076382,0.956172078,0.011987637,0,0,-0.659371319
201203,5057.06,0.964196766,0.956469587,0.012114991,0,0,-0.637819598
201204,5065.92,0.983069345,0.956263288,0.011587905,0,0,-2.313278967
201207,5022.24,0.977648141,0.956572517,0.012086666,0,0,-1.74370859
201208,5009.88,0.967981939,0.956720637,0.012213122,0,0,-0.922065689
201209,4942.7,0.968684504,0.956987799,0.012422223,0,0,-0.941595175
201210,4940.52,0.958499272,0.956816564,0.012374109,0,0,-0.135986155
201211,4889.63,0.967837873,0.957475514,0.012601968,0,0,-0.822281013
201214,4934.84,0.96598673,0.957660685,0.012703134,0,0,-0.655432416
201215,4945.1,0.965370998,0.957821493,0.012783124,0,0,-0.590583781
201216,4953.87,0.97253875,0.958489744,0.013200069,0,0,-1.06431301
201217,5017.48,0.975558204,0.959906096,0.013445897,0,0,-1.164080688
201218,4999.97,0.987742592,0.962205187,0.014095449,0,0,-1.811748322
201221,5046.84,0.981676054,0.964343417,0.013611195,0,0,-1.27341038
201222,4964.77,0.969126568,0.965474655,0.012975665,0,0,-0.281443288
201223,5007.12,0.97088101,0.966337472,0.012717387,0,0,-0.357269719
201224,5000.02,0.982954882,0.968579104,0.011361171,0,0,-1.265342913
201225,5042.01,0.97890526,0.970363511,0.009873317,0,0,-0.865134707
201228,5064.41,0.999992106,0.97263553,0.011184493,0,0,-2.445937868
201229,5042.94,1,0.975136369,0.011441771,0,0,-2.173057922
201230,5113.71,0.988921937,0.976378647,0.011526222,0,0,-1.0882396
201231,5211.29,0.972104796,0.976774048,0.011217849,0,0,0.416234209
210104,5267.72,0.953399194,0.975290541,0.012255396,0,1,1.786261934
210105,5368.5,0.933199218,0.973068094,0.015425603,1,1,2.584591047
210106,5417.67,0.91232947,0.970285471,0.020557349,1,1,2.819235167
210107,5513.66,0.896050899,0.966653791,0.026431554,1,1,2.671159322
210108,5495.43,0.886821095,0.963069882,0.031891088,1,0,2.390912023
210111,5441.16,0.89502073,0.959429025,0.035293227,0,0,1.824947737
210112,5596.35,0.883629509,0.955311164,0.03908833,0,0,1.833837763
210113,5577.97,0.885196601,0.951302444,0.042004704,0,0,1.573772373
210114,5470.46,0.896562938,0.947503653,0.043395564,0,0,1.173869178
210115,5458.08,0.893434113,0.943397449,0.04447327,0,0,1.123446404
210118,5518.52,0.901809215,0.93910078,0.044113147,0,0,0.845361693
210119,5437.52,0.887144299,0.934374192,0.044374859,0,0,1.064338983
210120,5476.43,0.894711732,0.93065345,0.044427315,0,0,0.809000472
210121,5564.97,0.893443048,0.926781552,0.044110188,0,0,0.755800552
210122,5569.78,0.900946152,0.922681116,0.042391793,0,0,0.512716298
210125,5625.92,0.900192324,0.918745469,0.040509273,0,0,0.457997471
210126,5512.97,0.896376059,0.913564666,0.035939703,0,0,0.478262352
210127,5528,0.908955335,0.909012433,0.029626896,0,0,0.001927234
210128,5377.14,0.926300054,0.905881339,0.023389791,0,0,-0.872975527
210129,5351.96,0.936330414,0.90409262,0.019018237,0,0,-1.695098931
210201,5417.65,0.954243928,0.904134857,0.019134088,0,0,-2.618837673
210202,5501.09,0.962983832,0.905624087,0.022396266,0,0,-2.561129791
210203,5485.2,0.98004593,0.90900991,0.027904569,0,0,-2.545676996
210204,5473.95,0.976805571,0.913047644,0.031536849,0,0,-2.021696164
210205,5483.41,0.967159149,0.917064547,0.033098257,0,0,-1.513511805
210208,5564.56,0.994743971,0.922050709,0.036896244,0,0,-1.97020762
210209,5686.25,0.980957573,0.926917112,0.037965023,0,0,-1.423427582
210210,5807.72,0.941929019,0.929753733,0.036784826,0,0,-0.330986637
210218,5768.38,0.939797373,0.931915455,0.035993515,0,0,-0.218981627
210219,5778.84,0.950204211,0.934753959,0.035024542,0,0,-0.441126436
210222,5597.33,0.936257258,0.936476362,0.03415539,0,0,0.006414919
210223,5579.67,0.942956961,0.939266995,0.032132797,0,0,-0.114834886
210224,5437.57,0.958202186,0.942441517,0.030598963,0,0,-0.515071988
210225,5469.56,0.959030394,0.945720885,0.028514899,0,0,-0.466756319
210226,5336.76,0.968696838,0.949108419,0.026894041,0,0,-0.72835535
210301,5418.78,0.949248586,0.951561232,0.024310935,0,0,0.095127801
210302,5349.63,0.951836521,0.954334255,0.020558375,0,0,0.121494728
210303,5452.21,0.925860751,0.955179526,0.018872834,0,0,1.553490893
210304,5280.71,0.921525142,0.95494078,0.019283135,0,0,1.732894453
210305,5262.8,0.932835949,0.954766057,0.01947551,0,0,1.126035122
210308,5080.02,0.947203033,0.954414012,0.019548943,0,0,0.368867994
210309,4971,0.94446702,0.953488172,0.019560189,0,0,0.461199626
210310,5003.61,0.942529943,0.951612372,0.018657318,0,0,0.486802519
210311,5128.22,0.944158809,0.949980034,0.017742875,0,0,0.328088035
210312,5146.38,0.95813159,0.949528656,0.017394243,0,0,-0.494585142
210315,5035.54,0.979084735,0.948745695,0.015501291,0,0,-1.957194461
210316,5079.36,1,0.949697816,0.017971876,0,0,-2.798938918
210317,5100.86,0.998189948,0.952510862,0.020862515,0,0,-2.189529147
210318,5141.77,1,0.955520994,0.023149416,0,0,-1.921387805
210319,5007.09,1,0.958010783,0.025139764,0,0,-1.670231151
210322,5057.15,1,0.96119792,0.026252687,0,0,-1.478023141
210323,5009.25,0.994151266,0.963757636,0.026869094,0,0,-1.131174379
210324,4928.69,1,0.965847526,0.028015324,0,0,-1.219064032
210325,4926.35,0.9788251,0.966837262,0.028111303,0,0,-0.426441942
210326,5037.99,0.993868541,0.968095847,0.028755057,0,0,-0.89628389
210329,5046.88,0.981185611,0.969692698,0.028539296,0,0,-0.402704848
210330,5094.73,1,0.972100872,0.028981882,0,0,-0.962640306
210331,5048.36,1,0.975807834,0.027457548,0,0,-0.881075244
210401,5110.78,1,0.979731577,0.024767505,0,0,-0.818347378
210402,5161.56,0.98420245,0.982299902,0.02217635,0,0,-0.085791755
210406,5140.34,0.963080929,0.983093797,0.021112472,0,0,0.94791687
210407,5103.74,0.969398786,0.984340386,0.019376381,0,0,0.771124352
210408,5112.21,0.993540712,0.986890924,0.016764415,0,0,-0.396660933
210409,5035.34,0.997059029,0.989535935,0.013528336,0,0,-0.556098967
210412,4947.75,0.975584901,0.990408601,0.011855421,0,0,1.25037311
210413,4939.64,0.984074582,0.990658093,0.01165539,0,0,0.564846892
210414,4980.63,0.988239989,0.990070092,0.0114542,0,0,0.159775703
210415,4948.97,0.996165888,0.989968889,0.011387429,0,0,-0.544196477
210416,4966.18,0.970073001,0.988472539,0.011952183,0,0,1.539429059
210419,5087.02,0.979771619,0.98746112,0.011780008,0,0,0.652758534
210420,5083.37,0.970491479,0.985985694,0.01197324,0,1,1.294070403
210421,5098.74,0.954883795,0.984022321,0.013663947,1,0,2.132511564
210422,5089.24,0.954430444,0.981743843,0.014625014,0,0,1.86758112
210423,5135.45,0.976059563,0.981605566,0.014667076,0,0,0.378126003
210426,5077.24,0.977781911,0.980801235,0.014397807,0,0,0.209707196
210427,5090.52,0.987052364,0.981094572,0.014465654,0,0,-0.411857759
210428,5119.24,0.978068646,0.979998004,0.013771709,0,0,0.140095795
210429,5164.17,0.989661456,0.979481077,0.013161942,0,0,-0.773470836
210430,5123.49,0.999494594,0.979455807,0.013120895,0,0,-1.527242461
210506,5061.12,0.995385512,0.98001496,0.013564605,0,0,-1.133136746
210507,4996.05,0.988298216,0.981275824,0.013070712,0,0,-0.537261611
210510,4992.42,0.989938364,0.982302803,0.012894121,0,0,-0.592173793
210511,5023.06,0.975053106,0.981378423,0.012707409,0,0,0.497766043
210512,5044.55,0.958092007,0.979430072,0.013156029,0,0,1.621922894
210513,4992.97,0.956521571,0.978476905,0.014105588,0,0,1.556499101
210514,5110.59,0.964458955,0.977496124,0.014375262,0,0,0.90691701
210517,5184.99,0.954480144,0.975808132,0.015015138,0,0,1.420432346
210518,5187.6,0.957317449,0.97386571,0.014753483,0,0,1.121651069
210519,5172.27,0.980611458,0.974392633,0.014799018,0,0,-0.420218788
210520,5186.41,0.979907857,0.974399445,0.014801655,0,0,-0.372148418
210521,5134.15,0.982870692,0.975018405,0.014888213,0,0,-0.527416331
210524,5155.59,0.981039402,0.976326186,0.014157317,0,0,-0.332917334
210525,5318.48,0.965586032,0.976883965,0.013451409,0,0,0.839907016
210526,5320.59,0.954262591,0.975794116,0.014373146,0,0,1.49803843
210527,5338.23,0.953596979,0.97458487,0.015191194,0,0,1.381582686
210528,5321.09,0.958977039,0.973181103,0.015275419,0,0,0.929864141
210531,5331.57,0.967393687,0.972647356,0.015282151,0,0,0.34377811
210601,5341.68,0.9591533,0.971121948,0.015014749,0,0,0.797126065
210602,5289.97,0.947477198,0.968521078,0.014331026,0,1,1.468414079
210603,5255.29,0.935295637,0.965516584,0.014696724,1,0,2.05630504
210604,5282.28,0.934616076,0.962832477,0.015210159,0,0,1.855102269
210607,5277.63,0.940352099,0.960353164,0.014587898,0,0,1.37107246
210608,5232.12,0.944375178,0.958819268,0.014573732,0,0,0.991104402
210609,5236.45,0.93471904,0.957650619,0.015540197,0,0,1.475629901
210610,5271.47,0.95673833,0.957661457,0.015539444,0,0,0.059405445
210611,5224.7,0.970666532,0.957971836,0.015743021,0,0,-0.806369774
210615,5166.56,0.971155142,0.958805586,0.015988015,0,0,-0.772425846
210616,5080.49,0.968285259,0.959353976,0.016121824,0,0,-0.553987075
210617,5101.89,0.970932366,0.958870022,0.015586508,0,0,-0.773896506
210618,5102.47,0.961148927,0.957932075,0.014798388,0,0,-0.217378523
210621,5090.39,0.965162645,0.957046673,0.013718066,0,0,-0.591626595
210622,5122.16,0.995656797,0.957777543,0.015355315,0,0,-2.466849652
210623,5147.39,0.996051804,0.959300831,0.017528123,0,0,-2.09668613
210624,5155.97,0.999354136,0.961555408,0.019620998,0,0,-1.92644262
210625,5239.97,0.996145407,0.96368283,0.02097279,0,0,-1.547842551
210628,5251.76,0.998107337,0.965639345,0.022294257,0,0,-1.456338827
210629,5190.54,1,0.96726966,0.023584186,0,0,-1.387808766
210630,5224.04,1,0.969311995,0.02459144,0,0,-1.247914088
210701,5229.66,0.994890464,0.971682659,0.024661005,0,0,-0.941072962
210702,5081.12,1,0.974917877,0.023867686,0,0,-1.05088207
210705,5085.79,1,0.978187073,0.022495364,0,0,-0.969663194
210706,5083.1,0.992535289,0.980796233,0.020841531,0,0,-0.563253079
210707,5140.49,0.993356692,0.983245308,0.019145332,0,0,-0.528138312
210708,5088.26,1,0.986509356,0.015689708,0,0,-0.859840313
210709,5069.44,0.994847442,0.988414812,0.014119353,0,0,-0.455589555
210712,5132.71,0.983776867,0.989070329,0.013544627,0,0,0.390816341
210713,5142.1,0.967388076,0.988881975,0.013830055,0,0,1.554144184
210714,5083.08,0.9714629,0.989040857,0.013597277,0,0,1.292755748
210715,5151.46,0.971573339,0.989072906,0.013553032,0,0,1.291192033
210716,5094.77,0.969273158,0.989479118,0.012771247,0,0,1.582144659
210719,5113.49,0.975322559,0.989987113,0.011927293,0,0,1.229495599
210720,5108.99,0.980126662,0.989210607,0.012043715,0,0,0.754247719
210721,5144.04,0.9817604,0.988496036,0.012040418,0,0,0.5594188
210722,5151.75,0.997755038,0.988416082,0.011969621,0,0,-0.780221628
210723,5089.23,1,0.988608811,0.012130575,0,0,-0.939047703
210726,4925.3,0.99251959,0.988329424,0.011963491,0,0,-0.350246119
210727,4751.31,0.99892536,0.988275692,0.011910613,0,0,-0.894132735
210728,4760.48,1,0.988275692,0.011910613,0,0,-0.984358124
210729,4850.27,0.986290096,0.987845673,0.011814087,0,0,0.131671441
210730,4811.17,0.987196584,0.987205503,0.011462473,0,0,0.000778096
210802,4933.74,0.986674431,0.986539224,0.011059842,0,0,-0.012225029
210803,4934.46,0.997814335,0.986803176,0.011271444,0,0,-0.976907495
210804,4978.85,0.987676032,0.986519143,0.011168715,0,0,-0.103582999
210805,4948.67,0.984022905,0.985720289,0.010715945,0,0,0.158397971
210806,4921.56,0.996304168,0.985793125,0.010785969,0,0,-0.974510828
210809,4985.56,0.99812685,0.986510624,0.011116997,0,0,-1.044906833
210810,5043.15,0.986670549,0.987474748,0.010166839,0,0,0.0791002
210811,5015.34,0.999943708,0.988898788,0.009793837,0,0,-1.127741875
210812,4973.35,0.988939681,0.989767105,0.008906581,0,0,0.092900365
