feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10
3.048383283,-0.778866097,-0.591663399,0.202150423,1.191939128,-1.185107972,-1.10866896,-0.559573054,0.452386878,-0.084764678,-0.086650966
2.841713959,-0.655526637,-0.540173385,0.167156556,1.041800674,-1.038792501,-1.015773987,-0.621406849,0.347394231,-0.164381143,-0.071512222
2.919874738,-0.531377601,-0.70332757,0.198689225,1.058967855,-1.21097812,-0.936385397,-0.69106866,0.337008859,-0.126852085,-0.087140386
2.864472077,-0.424629475,-0.732580493,0.190532593,1.024053477,-1.214141609,-0.890760056,-0.698270727,0.300280702,-0.165003152,-0.082899085
2.93007432,-0.357576428,-0.821686525,0.203460132,1.073993708,-1.316415652,-0.893912816,-0.686888784,0.321334208,-0.15215372,-0.088338327
2.96360268,-0.320726535,-0.873046466,0.214763424,1.080108445,-1.359208261,-0.882239991,-0.730737728,0.326191582,-0.126357085,-0.09530849
2.748524341,-0.188956274,-0.840455679,0.162494115,0.934308319,-1.240115479,-0.774852725,-0.769812833,0.208772057,-0.203241478,-0.090787392
1.884819459,0.505835661,-0.795485624,-0.039397263,0.564473952,-0.976610462,-0.38894671,-0.522430848,-0.277932332,-0.60757751,-0.026535789
1.797927394,0.610007076,-0.693874863,-0.347944111,0.456385743,-0.766590661,-0.501679649,-0.435693122,-0.60659027,-0.87083286,0.021199984
2.503637827,-0.166211331,-1.072436686,-0.632494456,0.821095666,-1.564989935,-0.411831178,-0.229815503,-0.983749747,-0.62403533,-0.031164519
2.142749374,-0.714209949,-0.033196649,-0.128005074,0.688058281,-0.458171176,-0.819137286,-0.266702829,0.123188404,-0.364276797,-0.014384728
1.850322778,-0.644539817,0.015720602,-0.196954051,0.495203343,-0.298767471,-0.674754657,-0.326324179,-0.040660977,-0.409603036,-0.003439037
2.24612182,-0.752291424,-0.36746381,-0.14968949,0.700036978,-0.746057481,-0.674638407,-0.392933364,0.045913432,-0.188443198,-0.021846347
2.381196838,-0.662846017,-0.407714252,-0.055998422,0.723008991,-0.753541628,-0.740631274,-0.487644311,0.152972838,-0.187517435,-0.036773341
2.427720802,-0.579882464,-0.471121976,-0.023043425,0.733218768,-0.807354803,-0.734395067,-0.501522871,0.172091513,-0.202387286,-0.030983279
2.422858918,-0.514247447,-0.464338336,0.019166541,0.678357555,-0.778606126,-0.693993677,-0.564574451,0.169260111,-0.233824514,-0.033763996
2.286940256,-0.46327241,-0.421082577,0.010307602,0.528249347,-0.638944394,-0.606554869,-0.656880277,0.080058674,-0.277000364,-0.026502966
2.498679039,-0.419729352,-0.656192619,0.04904341,0.6476259,-0.931267552,-0.57039842,-0.738943714,0.12663199,-0.150794492,-0.05065559
2.807481694,-0.422501515,-0.851623321,0.104361199,0.882580192,-1.234389749,-0.679366981,-0.697069553,0.275654279,-0.031353061,-0.078419991
2.691625588,-0.257818847,-0.812266575,0.126936429,0.739968818,-1.079600441,-0.637047427,-0.774861261,0.236880966,-0.12738907,-0.062350211
2.506525295,-0.186306656,-0.755352632,0.09943463,0.564717675,-0.934169597,-0.514679219,-0.861383592,0.116637224,-0.19384073,-0.051460655
2.461983608,-0.138590169,-0.77949899,0.088017459,0.5352791,-0.960971696,-0.443090263,-0.879947534,0.061314528,-0.198236152,-0.051593265
2.519961116,0.064683094,-0.937789333,0.115099262,0.56358581,-1.11709644,-0.382071866,-0.930406462,0.062578805,-0.195840923,-0.057851765
2.023872487,0.319480523,-0.853195853,-0.008353531,0.290629475,-0.841707856,-0.20353489,-0.911285885,-0.224861401,-0.351591774,-0.029577651
2.278497994,0.195309891,-0.949771272,0.046372386,0.420326488,-1.080020542,-0.191021195,-0.967534105,-0.146693607,-0.239487378,-0.049394844
1.996861478,0.408603871,-0.909151046,-0.000273435,0.237892434,-0.8996595,-0.090401812,-0.963316864,-0.290041061,-0.369452016,-0.018057877
1.37032232,0.437511354,-1.056076444,-0.288387696,-0.038543839,-0.735759191,0.071372155,-0.813228641,-0.68471931,-0.372538414,-0.021542294
2.42402947,0.605743075,-1.081227581,-0.159178048,0.467164182,-1.375925777,-0.030749945,-0.689352619,-0.53792402,-0.625112752,-0.018101953
2.773452278,1.027425422,-1.353537681,-0.122109591,0.984341476,-2.061509778,-0.104912541,-0.289981152,-0.372551817,-0.721728447,-0.052549604
3.015524042,0.727950778,-1.302167602,0.062029178,0.714644939,-1.692172492,-0.234940249,-0.868381115,-0.179429835,-0.507350643,-0.026562505
0.771505033,-0.192635233,-0.002320269,-0.047840633,0.197579412,-0.093539476,-0.314951238,-0.114743782,0.06453573,-0.092877428,-0.024033621
0.835769926,-0.20263414,-0.03918363,-0.024147,0.228296053,-0.153264484,-0.316310296,-0.121883896,0.087424607,-0.070395676,-0.029704047
0.814596051,-0.141207848,-0.082350436,-0.025577902,0.203436913,-0.165032081,-0.283406011,-0.155932088,0.061858265,-0.070798465,-0.028390828
0.792528411,-0.118381241,-0.0870296,-0.029384292,0.18524497,-0.159056044,-0.263347699,-0.169296855,0.046207844,-0.077293285,-0.026714295
0.935418706,-0.154729206,-0.170989872,0.009880667,0.268143848,-0.282019094,-0.301671373,-0.16860682,0.111725268,-0.021084002,-0.043942865
0.937075413,-0.12241689,-0.192751288,0.013832017,0.269648029,-0.288884176,-0.306461039,-0.176693455,0.11406432,-0.019380875,-0.048800011
0.957144895,-0.11115875,-0.216078156,0.018060258,0.278811634,-0.31352038,-0.305513171,-0.186451313,0.119545581,-0.008845784,-0.053289582
1.024277571,-0.086088439,-0.280500634,0.036322934,0.306656854,-0.389753923,-0.296927677,-0.220758309,0.137343839,0.01828766,-0.056920703
1.098149765,-0.080328141,-0.322249248,0.049150104,0.366324639,-0.476256404,-0.310677265,-0.218966833,0.171643821,0.045819392,-0.062218174
0.295691661,-0.885755466,0.495887037,0.845551345,0.293335887,0.460624346,-0.602704219,-0.545488109,0.021902143,0.275480091,-0.08872976
0.256708328,-0.856747971,0.464965767,0.892494082,0.25414342,0.475693629,-0.557677952,-0.553886804,0.014778156,0.268540972,-0.091422817
0.452628245,-0.934097852,0.35984796,0.816286626,0.293728771,0.3305281,-0.57331994,-0.610762496,0.054586514,0.257438277,-0.089820662
0.394629448,-0.868608312,0.177557926,0.948061286,0.183767067,0.364126113,-0.498689424,-0.609765744,0.053096882,0.234835754,-0.099999815
0.166899859,-0.803720384,0.113305124,1.103368324,0.067166075,0.495258437,-0.422225299,-0.532925424,0.037217168,0.234501608,-0.100353163
0.002191974,-0.802712817,0.061033204,1.289816884,-0.036533624,0.567780119,-0.293205402,-0.443360173,0.014137903,0.215689676,-0.104816464
-0.059591926,-0.832886862,-0.021407467,1.472332854,-0.110287398,0.600080881,-0.193935451,-0.359660326,0.002215067,0.183472441,-0.116365161
0.067535977,-0.900076078,-0.155061516,1.569023817,-0.139184209,0.549072491,-0.163362556,-0.319942653,0.031684357,0.126121525,-0.12334706
-0.264495236,0.565118224,0.180020602,0.416965155,0.659474477,-0.364998382,-0.261371998,-0.286621832,-0.166729911,0.098252253,-0.026926089
-1.110844919,0.117228581,0.55198943,0.505612819,0.335836892,0.2698143,-0.251296799,-0.068477186,-0.110046135,0.197833815,-0.0382711
-1.062423448,0.122809353,0.517142189,0.488201792,0.304953685,0.293497254,-0.270289237,-0.105627633,-0.084853647,0.160088084,-0.032807267
-0.940937864,0.068808549,0.475826695,0.438923756,0.254525869,0.221967673,-0.182038479,-0.180622129,-0.113718037,0.085414091,-0.022379452
-0.933136089,0.097145958,0.466309,0.44419375,0.24731854,0.218635017,-0.174221412,-0.201144136,-0.097018241,0.072160113,-0.023388788
-0.934438021,0.096564789,0.458988872,0.442680065,0.247345671,0.184780165,-0.138956817,-0.209340668,-0.113121944,0.077749595,-0.025133722
-0.975862958,0.144808938,0.429625372,0.456893388,0.249699663,0.193719963,-0.154874688,-0.206957681,-0.098093465,0.101512567,-0.029306449
-0.85707222,0.203289085,0.23530237,0.387040811,0.153822719,0.136036781,-0.103467369,-0.334830619,-0.137471589,0.037308801,-0.027081026
-1.573803506,0.050911819,0.822962837,0.742204557,0.437909533,0.464210794,-0.42481958,-0.331139554,-0.341955037,0.000928274,-0.00545564
-1.61893978,0.123364502,0.878118365,0.830202603,0.465722434,0.416769931,-0.340597128,-0.353871125,-0.310842899,0.01785619,-0.009594933
-1.495401927,0.056690057,0.850904286,0.765516352,0.416600018,0.362022323,-0.273885539,-0.424341249,-0.328921007,-0.063129661,-0.001167373
-1.587919323,0.198833617,0.730967776,0.797572868,0.406005222,0.470291166,-0.414566355,-0.420408957,-0.286055294,-0.000497256,-0.009265983
-1.489202089,0.124869994,0.734370234,0.750025717,0.374109678,0.374620088,-0.29718884,-0.477957488,-0.319333632,-0.066194899,-0.00224898
-1.751165816,0.413403962,0.61130395,0.881364238,0.422930907,0.384412181,-0.343726546,-0.443170291,-0.321423379,0.125115984,-0.021968432
-1.636109006,0.342124296,0.710676295,0.891713592,0.419993469,0.235720161,-0.135176871,-0.509855574,-0.350979874,0.039816657,-0.012040229
-1.639171776,0.482977195,0.554373946,0.857797581,0.397063304,0.322938042,-0.286965758,-0.502727782,-0.326263021,0.028880088,-0.014689797
-1.56268243,0.402256795,0.555781542,0.821109806,0.363033715,0.240132558,-0.176250254,-0.561168932,-0.359200761,-0.015243232,-0.006228023
-1.452676973,0.358679152,0.459812832,0.69813206,0.331256712,0.128940352,-0.122441537,-0.570091156,-0.386728907,-0.124931399,0.003152411
-2.325583451,0.760678616,0.820712873,1.267289551,0.718372736,0.174350402,-0.270402598,-0.586422534,-0.65419373,-0.118061625,-0.012462479
-2.535685736,1.138015264,0.624500778,1.250125471,0.849611306,0.063758297,-0.371493539,-0.342404246,-0.614765899,-0.125075359,-0.019399137
-2.717347798,1.037178399,0.714420862,1.455600256,0.736566237,0.282820103,-0.353101837,-0.598264581,-0.590597853,0.175108829,-0.039977012
-1.843572943,0.256960954,0.847995687,1.018963224,0.516923859,0.434391144,-0.344141678,-0.395809121,-0.410305561,0.215448699,-0.022044883
-1.767017541,0.257645873,0.821006374,0.997020246,0.484527765,0.40670301,-0.305832829,-0.451075062,-0.395493597,0.153214799,-0.016765524
-1.825036725,0.401296061,0.744322158,1.046988313,0.475857413,0.36210756,-0.257694845,-0.504978147,-0.381546564,0.195446375,-0.025094835
-1.986491441,0.515730432,0.698741613,1.117652605,0.491483727,0.414594653,-0.310485018,-0.492850406,-0.369014619,0.327995639,-0.041219789
-2.093173467,0.58724739,0.761339963,1.208886108,0.536813392,0.341281416,-0.213639703,-0.486423499,-0.360706086,0.397455058,-0.047729821
-1.990171939,0.568673979,0.693843432,1.159375863,0.483883174,0.349686857,-0.218175874,-0.546371729,-0.371586513,0.335455655,-0.04201862
-2.004541835,0.637160059,0.595124717,1.150659679,0.454149161,0.41543413,-0.300664774,-0.567351925,-0.366857868,0.359448266,-0.047596281
-2.044313477,0.740732492,0.582905543,1.208618103,0.480738351,0.259916469,-0.137077343,-0.594126205,-0.403638948,0.383041394,-0.054502186
-2.066981503,0.792970385,0.567678815,1.23462532,0.490532404,0.225998361,-0.104853815,-0.59645387,-0.417605917,0.398539794,-0.057621106
-2.139661779,0.866034205,0.578662685,1.281893609,0.53012561,0.151241331,-0.037107973,-0.575024006,-0.432268816,0.441843657,-0.065435668
-1.872909615,0.840106427,0.386376894,1.115347706,0.420778285,0.208254393,-0.145712548,-0.65360168,-0.45007998,0.248033648,-0.044235979
-1.919865453,0.874796212,0.379500046,1.152541947,0.416498811,0.218921592,-0.130571656,-0.680394245,-0.446363004,0.311921396,-0.05651197
-1.924829397,1.061679753,0.240307566,1.139753199,0.440355227,0.08832679,-0.079703086,-0.647653602,-0.494654464,0.262651466,-0.055879181
-1.910377473,1.079738903,0.290077266,1.176186978,0.463536773,-0.022769024,0.0534488,-0.66036376,-0.512523138,0.25202123,-0.057090234
-2.010030612,1.248327246,0.154627199,1.173558386,0.480250282,0.036248177,-0.079076792,-0.597991211,-0.504141606,0.290992364,-0.066965552
-2.138755122,1.382946655,0.245839071,1.270411627,0.604976304,-0.181614785,0.110744635,-0.492784036,-0.531820669,0.337520015,-0.082063606
-1.986473894,1.388556755,0.10771742,1.169582367,0.530584825,-0.135619474,0.034293482,-0.553098564,-0.55439246,0.243208712,-0.071808344
-2.095330705,2.057206548,-0.087843886,1.083572172,0.849890791,-0.654352588,0.132088827,-0.061087196,-0.635793674,0.021131304,-0.091767349
-1.937851375,1.43987075,0.030996262,1.225081526,0.469985226,-0.225544239,0.175677074,-0.687020428,-0.587891269,0.238118057,-0.066444171
-1.900142467,1.627747945,-0.014003538,1.148562398,0.576611409,-0.436383432,0.251860392,-0.535067525,-0.641479401,0.114154649,-0.069304483
-0.175276508,-0.418786811,-0.128010552,-0.333645019,-0.096598358,-0.02226378,-0.054444175,-0.135306071,-0.438105487,-0.042357549,-0.025428811
-0.346250837,-0.506817171,-0.277459328,-0.482313441,-0.174550466,-0.056006997,-0.040805109,-0.119635324,-0.406463284,0.014781365,-0.02521419
-0.294883629,-0.455105157,-0.21928279,-0.432229756,-0.175894567,-0.067496881,-0.001598033,-0.195130434,-0.296795676,-0.065924992,-0.019073207
-0.337361515,-0.561042244,-0.323123939,-0.52333315,-0.20815384,-0.11305626,0.020404779,-0.172986475,-0.38557549,0.003831974,-0.021032616
-0.431982277,-0.819296501,-0.571836259,-0.761574909,-0.252365491,-0.217117591,0.019743845,-0.083615661,-0.650210865,0.206378029,-0.026216359
-0.368723108,-0.705197462,-0.570031977,-0.701449003,-0.241412676,-0.222638439,0.036476377,-0.141542965,-0.599696166,0.163323772,-0.030866789
-0.30762982,-0.648387601,-0.539052754,-0.644777216,-0.232603133,-0.242098079,0.057802653,-0.200865363,-0.428545548,0.069179885,-0.023723984
-1.058801184,-0.304505271,-0.108741641,-0.180478752,0.608395043,-0.62314997,-0.132733403,0.787310402,-0.646443529,-0.310890816,-0.03130578
-0.579142082,-1.333665741,0.118941708,0.104342481,-0.044963997,0.316213005,-0.288938936,-0.464090497,-0.34967124,0.078697085,-0.024109115
-1.331464425,-1.317485842,0.913146186,0.833811685,0.322868024,0.812708152,-0.672994145,-0.411647125,-0.423767627,-0.068543268,-0.026392103
-1.309987404,-1.196015473,0.666297837,0.960191901,0.21527429,0.813628346,-0.611770356,-0.469995637,-0.373819218,-0.123925382,-0.021840172
-1.395693805,-1.109160734,0.69009364,1.141725182,0.160612066,0.849204475,-0.513915259,-0.497539794,-0.283743957,-0.177119766,-0.034603349
-1.599191714,-1.064313763,0.587007476,1.295028741,0.080154867,0.922636379,-0.462856274,-0.412120484,-0.363110276,-0.098959221,-0.046539987
-1.556726037,-1.172973981,0.475988291,1.338787716,0.03824528,0.810380254,-0.339465545,-0.375310309,-0.435401528,-0.102409515,-0.063233886
-1.911426609,-1.17481789,0.226411733,1.569203135,-0.117449775,0.922425566,-0.275825807,-0.142152669,-0.526140674,0.023749386,-0.093905076
-2.122194346,-1.860638132,-1.023621454,3.188474479,-0.828700084,1.178254671,0.348580502,1.015675406,-0.664279164,-0.28604011,-0.253036458
-1.788970389,-2.771809452,-2.556294103,5.949723738,-1.789588037,1.810454507,1.075664204,2.748537108,-0.483990591,-1.274087249,-0.432141647
-1.996959361,-0.086770539,0.605866455,0.673999746,0.298506111,0.599745748,-0.536066182,-0.807255571,-0.760853766,0.318137122,-0.013698614
-1.988960562,0.034216259,1.024450845,0.916394605,0.603842591,0.477078476,-0.462000339,-0.183651731,-0.225097287,0.166383615,-0.022894026
-1.986854376,0.098988679,1.019197319,0.94671697,0.603422716,0.454352225,-0.429321593,-0.217559869,-0.187427985,0.145841566,-0.023529377
-2.011728158,0.212051346,0.907004716,0.970104653,0.573305364,0.424364754,-0.399181937,-0.28692443,-0.191599616,0.179749738,-0.02663844
-1.940001149,0.199473986,0.894643421,0.942777508,0.560625592,0.351114536,-0.325242402,-0.322225979,-0.206918042,0.12321531,-0.022693861
-2.191881944,0.374123094,0.839791033,1.046779527,0.598224859,0.413175404,-0.400143489,-0.278845725,-0.185591206,0.320575701,-0.044684808
-2.08478162,0.342741259,0.875948885,1.044899341,0.579734095,0.343672578,-0.292934383,-0.347997071,-0.19275133,0.244042957,-0.037636428
-2.05225108,0.371398465,0.84349493,1.030522687,0.575090214,0.292550303,-0.254944763,-0.361961316,-0.196016445,0.209310383,-0.036162476
-2.102640229,0.514876588,0.651345695,1.03952116,0.521870468,0.288879999,-0.259350364,-0.434648196,-0.248253619,0.291634267,-0.047530715
-2.09807333,0.566127618,0.665504612,1.086511833,0.519537993,0.279595848,-0.223240213,-0.472811939,-0.247306914,0.300985666,-0.046972862
-2.288020563,0.694677467,0.674549837,1.189232181,0.575000633,0.257120915,-0.202228121,-0.42711154,-0.245372231,0.437493072,-0.064653886
-2.216940346,0.675906087,0.700141381,1.197578243,0.561957344,0.178793562,-0.097558915,-0.481721756,-0.245376959,0.393780093,-0.05582041
-2.18485575,0.821037169,0.543233305,1.176740696,0.534741835,0.156751711,-0.11788864,-0.517794168,-0.277366907,0.376210499,-0.060919495
-2.258039291,0.889478358,0.541560229,1.232688818,0.552559731,0.140785274,-0.092185542,-0.518224147,-0.28327074,0.437661342,-0.070505773
-2.156981387,0.873492487,0.43699499,1.179787486,0.477755563,0.218452208,-0.159034713,-0.591113602,-0.312035542,0.404572462,-0.067177604
-2.357762506,0.985651547,0.524680785,1.323308385,0.565560344,0.129011647,-0.049679303,-0.54225968,-0.332769434,0.556584417,-0.088780627
-2.54330874,1.171157074,0.579373395,1.422681659,0.693956236,-0.019600248,0.046025723,-0.425672132,-0.353034596,0.652895972,-0.110313279
-1.703794233,1.046034811,0.500561716,1.334213974,0.970217033,-0.121529169,-0.39641532,-0.365275085,-0.22822117,0.473323545,-0.116250493
-1.462399424,1.001188571,0.401521401,1.273701687,0.967621027,-0.263593363,-0.344779591,-0.414383861,-0.23644087,0.373194235,-0.102251874
-1.44967175,1.03729264,0.401697533,1.302814617,0.983660659,-0.368823259,-0.2390561,-0.439138414,-0.256540909,0.375441475,-0.109790492
-1.179336747,0.959290726,0.174677579,1.207405508,0.921000622,-0.328357157,-0.383969112,-0.549768409,-0.234672418,0.326046353,-0.102588238
-1.260509391,1.220568105,0.075437064,1.187092892,0.994863546,-0.447727917,-0.382420431,-0.402319558,-0.264979306,0.266344664,-0.098824678
-1.441303667,1.892544425,-0.100855691,1.135312706,1.276481579,-0.991277189,-0.195698277,0.03170275,-0.375561823,0.089752763,-0.114623163
-1.502350426,0.338990134,0.437157892,1.665076805,0.23468326,0.468821215,-0.108774787,-1.674971454,-0.280376895,1.039043037,-0.090578319
-1.599099957,1.500136218,0.12138703,1.398773103,0.935448997,-0.569632624,-0.008276803,-0.567553796,-0.38521963,0.436435498,-0.12494256
0.742222953,-0.184936971,0.014353477,-0.053454032,0.186848979,-0.081833157,-0.300308981,-0.116864935,0.056238584,-0.0989063,-0.029110982
0.572391093,-0.058581403,0.039991156,-0.090551987,0.138715757,-0.037285403,-0.240731051,-0.065235437,-0.02088909,-0.157065468,-0.012504264
1.578965028,-0.520968116,0.146329107,-0.080137643,0.445639153,-0.232305563,-0.558352466,-0.117599237,0.154110508,-0.186459551,-0.03902042
1.593996101,-0.531812354,0.116692356,-0.075842719,0.414096734,-0.217266523,-0.549893113,-0.184060596,0.153230234,-0.160417297,-0.039239326
1.688128985,-0.529188579,0.052256773,-0.042247812,0.451770928,-0.287705834,-0.569453617,-0.211082192,0.192182384,-0.123261148,-0.047744697
1.715397957,-0.514318787,0.005563731,-0.03272879,0.451879599,-0.314825191,-0.565793952,-0.239165383,0.198246078,-0.106266127,-0.049061857
1.70321672,-0.477020808,-0.018767844,-0.030220887,0.436596655,-0.323516904,-0.543149919,-0.261170633,0.183508055,-0.106156694,-0.053321167
1.54245437,-0.302411901,-0.070495494,-0.058231353,0.311214121,-0.264459681,-0.437868371,-0.301108133,0.082889089,-0.173980577,-0.037757725
1.598122897,-0.287047143,-0.112853156,-0.042876379,0.345059106,-0.3416732,-0.424830524,-0.315256348,0.095853335,-0.151869867,-0.047025465
1.658695155,-0.267404837,-0.174960888,-0.030261287,0.378020369,-0.405166737,-0.435928044,-0.326696687,0.117260371,-0.129821404,-0.0533145
1.67857029,-0.24940203,-0.208836796,-0.023846244,0.374062849,-0.423568148,-0.427898528,-0.362255872,0.11968376,-0.111348485,-0.0588159
1.769461565,-0.215019503,-0.289381984,-0.004153847,0.458627593,-0.555227879,-0.439231854,-0.340392286,0.155198372,-0.084897469,-0.068552407
1.676266275,0.064236814,-0.41270447,-0.028248963,0.472781313,-0.67047855,-0.372661774,-0.249376887,0.089998441,-0.174444698,-0.069413039
1.457703973,0.287721505,-0.38928679,-0.069357803,0.411824415,-0.641012842,-0.27977088,-0.142234868,-0.024434548,-0.301718176,-0.050219675
1.617111786,-0.080701184,-0.340068925,0.006364136,0.225841602,-0.42542158,-0.274416481,-0.554159675,0.028602751,-0.094377162,-0.050480646
0.714905035,-0.172970076,0.025438753,-0.077500847,0.157642467,-0.061899411,-0.273093545,-0.103832992,0.051257266,-0.095086343,-0.026892666
0.7484867,-0.18412673,0.013897967,-0.059903612,0.152571536,-0.074591178,-0.261927152,-0.135386189,0.055553825,-0.082542011,-0.028044932
0.761149242,-0.138059311,-0.036443367,-0.048331386,0.14342621,-0.109447272,-0.234298232,-0.16969985,0.047031195,-0.072945293,-0.030685725
0.850096051,-0.154455233,-0.094645368,-0.021379914,0.18979579,-0.179912935,-0.25897324,-0.177444834,0.082975563,-0.033702015,-0.039520093
0.821846077,-0.139025016,-0.091249718,-0.025068686,0.156188851,-0.150303224,-0.241281123,-0.208979131,0.066644211,-0.03818236,-0.038665389
0.795856811,-0.103641178,-0.099306513,-0.032232553,0.140513679,-0.145548527,-0.223875284,-0.212335025,0.048024181,-0.051384082,-0.033530918
0.731276917,-0.075105452,-0.08032587,-0.047125518,0.097072738,-0.114738981,-0.179571033,-0.228625646,0.008114269,-0.073536253,-0.028634476
0.526826555,0.059970907,-0.072016122,-0.084696958,0.000195868,-0.051440645,-0.086472186,-0.221519734,-0.083393154,-0.142248096,-0.013172624
1.007004872,-0.293160321,0.377786133,-0.185282071,0.212856732,0.094418017,-0.400090605,0.125219235,-0.030269494,-0.354068844,0.016530605
1.473338921,-0.738482967,0.683336451,-0.383445737,0.492239737,0.052146492,-0.683700649,0.540634932,-0.003974264,-0.426246697,0.017775699
1.66067404,-0.740705359,0.679006046,-0.308925572,0.441893824,0.101633204,-0.696228855,0.366446289,0.082666928,-0.48138385,0.032299983
1.562765363,-0.959768924,0.435053549,-0.511985748,0.466097159,-0.126700424,-0.603440077,0.459599913,-0.1186183,-0.282645056,0.013156081
1.028361595,-0.380672079,0.410709396,-0.444299958,0.325138861,0.004483611,-0.457638426,0.562466908,-0.196425815,-0.388413363,0.019758499
-0.488486317,-0.632565166,0.068995317,-1.216963375,0.303326894,-0.019642245,-0.585946712,1.657656351,-0.773618905,0.258766493,0.119893618
1.331197137,-2.113232915,0.083244375,-1.750271836,0.528389521,-0.660785766,-0.55090693,1.488781293,-0.834520753,0.20879777,0.038530055
2.376196619,-1.491242374,0.388231714,-1.087276103,0.684393806,-0.330920963,-0.90069408,0.99645842,-0.183558387,-0.283314619,0.056533308
2.886386054,-1.508538539,0.356275801,-0.912413882,0.833407868,-0.552200893,-0.90975952,0.741190502,0.04206728,-0.273220183,0.001883265
2.77309482,-0.93610025,0.310993914,-0.738134133,0.578323552,-0.350816558,-0.782174452,0.56231609,0.063561441,-0.57174966,0.063846683
2.92125207,-0.979700882,0.339262712,-0.691177105,0.562204557,-0.407588862,-0.686661926,0.361114789,0.049444512,-0.527196275,0.050034859
3.200720617,-1.015837303,0.357821071,-0.552447205,0.521161411,-0.352776272,-0.701088719,0.044137868,0.162368692,-0.488233962,0.050509816
2.691971939,-1.125438021,0.639130284,-0.483994665,0.594521242,-0.084440249,-0.865127565,0.263797373,0.380501694,-0.389691111,0.023129766
2.251254787,-0.898648657,0.615873823,-0.544422439,0.43371776,0.028129565,-0.725488744,0.373161535,0.218158892,-0.458483841,0.045950758
2.185855612,-0.883015162,0.335939061,-0.614903361,0.407909192,-0.246344227,-0.519965943,0.32918569,0.062858588,-0.312195841,0.008270814
2.181669067,-0.611439813,0.39125971,-0.498126614,0.338686692,-0.114152169,-0.53710303,0.229956182,0.178127855,-0.455971198,0.012826794
2.805017865,-0.901402348,0.147601412,-0.476186588,0.59006319,-0.496835463,-0.645805919,0.05194711,0.313862737,-0.2346343,-0.022149896
2.730790033,-0.667547158,0.16228837,-0.401199164,0.481452576,-0.360036333,-0.633187399,-0.005419375,0.34134148,-0.348170802,-0.016340087
3.0405239,-0.741172311,0.006007582,-0.342627836,0.645574298,-0.642672325,-0.650159874,-0.045527526,0.42345678,-0.240123423,-0.030828984
2.964604381,-0.371408479,-0.259369543,-0.264519906,0.407234447,-0.651310975,-0.44189605,-0.33120656,0.320874194,-0.268836082,-0.012183765
2.786229883,-0.182342276,-0.260826684,-0.285362484,0.341564896,-0.61318843,-0.35485947,-0.323348562,0.229247926,-0.324399254,-0.016956077
2.985257332,-0.23288382,-0.364870611,-0.236346274,0.39075761,-0.749607333,-0.359995782,-0.414305545,0.269322717,-0.241557232,-0.028740728
2.277128255,0.244574996,-0.494425062,-0.41286107,0.075632699,-0.562654609,-0.095354413,-0.369992636,-0.074225073,-0.364503951,0.00568418
2.645571442,0.007654255,-0.591943167,-0.349031716,0.202994206,-0.850248598,-0.042846028,-0.493684583,-0.042334103,-0.213177299,-0.024968592
2.652456003,0.211119832,-0.586054749,-0.282681445,0.171281932,-0.79845123,-0.050224512,-0.581575724,0.019636031,-0.277890943,-0.032333398
3.011391309,0.093979724,-0.752294683,-0.209695753,0.291516249,-0.999128079,-0.141211115,-0.70342973,0.14855361,-0.137543145,-0.049604693
3.0684734,0.178354676,-0.815332058,-0.173085688,0.296339476,-1.040818885,-0.144968072,-0.77484461,0.190329928,-0.125230603,-0.060461212
2.647178285,0.467258031,-0.93197897,-0.249978181,-0.02801189,-0.85995971,0.10907315,-0.873606574,-0.076979182,-0.248182255,-0.020273336
2.413385758,0.519590604,-0.93331792,-0.328950295,-0.18360156,-0.761360141,0.250771011,-0.933586942,-0.222338898,-0.263742712,-0.022884608
2.086575798,0.605527205,-1.040993707,-0.487962304,-0.307350205,-0.766615951,0.409585711,-0.808923124,-0.466408736,-0.260388981,-0.035985297
1.444368929,0.348472771,-1.423133379,-0.993904637,-0.53703826,-0.869594999,0.575029141,-0.579116655,-1.028309081,0.011424697,-0.04234239
1.618585789,0.21385076,-1.381010343,-0.874991939,-0.57107104,-0.935416977,0.717559909,-0.747879912,-1.03103332,0.055405191,-0.027101983
-0.84531147,0.582205394,-3.202235292,-2.6067235,-0.905809909,-1.504242577,0.528348278,0.794761166,-2.089166867,0.612219138,-0.058292297
-0.204955959,0.179072347,-3.237520135,-2.784596043,-1.263234364,-1.113172506,0.225513977,0.583157834,-2.214976876,0.70882585,-0.046915441
0.893118175,0.638095039,-2.587693134,-2.150760378,-0.766915778,-1.610573442,0.685952542,0.379902242,-2.16128835,0.249809441,-0.02261857
0.786599825,-0.055349726,0.029318617,-0.126200255,0.154958719,-0.119836485,-0.186309517,0.062223367,0.099579214,-0.038848481,-0.036789207
0.869163089,-0.084929343,-0.020906041,-0.107025484,0.173659932,-0.158671088,-0.210827253,0.029828635,0.133689326,-0.00758437,-0.039267482
0.85671318,0.002106084,-0.097421068,-0.090260369,0.118205569,-0.182229282,-0.139550862,-0.060261638,0.094955265,0.004206195,-0.042742152
0.691108256,0.090550419,-0.044075653,-0.124815012,0.040371251,-0.101957708,-0.066218641,-0.05335584,0.01610099,-0.058376525,-0.026444783
